Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1912,0.344,6.763,5.621,9.146,1.888,0.0,-999.0,0.767,1.191,1.24,0.317,0.132,0.898,9.703,1.27,3.641,0.0,0.0,0.0,0.024,0.363,1.048,3.014,0.424,3.974,2.191,0.0,0.035,10.976,0.117,0.751,0.276,0.042,20.417,1.008,0.001,0.0,2.731,1.454,0.316,25.235,7.188,0.02,0.264,1.482,0.055,0.068,0.008,0.0,-999.0,-999.0,
1913,4.687,5.35,18.876,17.232,5.613,0.0,-999.0,0.169,5.185,1.924,10.685,9.179,6.197,39.35,11.099,2.465,0.0,0.0,0.5,0.169,0.299,3.534,25.003,0.525,16.907,0.786,0.667,0.006,11.247,0.162,1.066,0.825,0.733,45.083,1.001,0.255,0.0,2.808,5.115,6.363,24.281,8.579,0.02,0.159,2.056,0.337,0.565,0.008,0.0,-999.0,-999.0,
1914,12.456,4.619,20.851,9.586,2.817,0.0,-999.0,1.031,9.675,3.421,6.346,8.458,1.874,12.708,11.037,4.802,0.0,0.0,0.0,0.113,0.208,9.089,12.514,1.243,6.812,3.261,0.0,0.006,8.323,0.004,4.237,1.363,1.209,37.436,1.449,0.0,0.0,5.887,3.832,11.386,20.449,8.975,0.0,1.279,2.128,0.416,0.039,0.008,0.0,-999.0,-999.0,
1915,5.338,6.203,2.092,12.878,1.718,0.0,-999.0,0.767,4.065,3.301,0.088,0.046,0.062,0.405,0.531,5.453,0.0,0.0,0.0,0.02,0.081,1.941,0.157,0.375,0.141,3.292,0.0,0.035,13.194,0.004,1.668,0.269,0.042,3.005,1.682,0.0,0.0,1.393,0.389,1.866,18.84,7.481,0.0,0.256,2.647,0.055,0.033,0.008,0.0,-999.0,-999.0,
1916,0.527,6.521,8.327,9.447,2.8,0.0,-999.0,0.603,1.095,1.486,9.669,3.92,3.32,15.103,0.283,1.755,0.0,0.0,0.0,1.157,0.108,0.121,10.299,0.448,6.508,2.882,0.0,0.212,15.933,0.173,0.255,0.127,0.726,33.07,0.895,0.001,-999.0,0.28,1.761,0.424,19.812,7.496,0.5,0.169,2.061,0.002,2.201,0.239,0.0,-999.0,-999.0,
1917,0.61,9.323,3.962,17.105,3.125,0.0,-999.0,0.147,1.501,2.626,0.356,0.046,1.531,14.989,0.182,2.86,0.0,0.0,0.167,0.23,0.726,1.794,1.625,1.455,6.805,16.65,0.0,0.317,16.556,0.117,0.649,2.857,0.079,31.618,1.885,0.001,-999.0,0.582,3.591,0.333,29.843,10.024,0.0,0.408,2.216,1.224,0.495,0.008,0.0,-999.0,-999.0,
1918,4.013,3.364,26.671,11.446,4.61,0.0,-999.0,1.303,3.782,3.744,5.307,3.585,3.104,25.399,5.679,11.651,0.0,2.0,1.0,0.902,0.167,7.65,15.323,0.742,9.927,4.019,0.0,1.181,12.378,0.31,2.828,1.038,2.861,58.064,0.79,0.796,0.0,2.726,0.818,6.044,39.703,9.908,0.5,2.079,2.078,1.507,0.709,0.008,0.0,-999.0,-999.0,
1919,0.055,4.485,7.638,13.332,3.077,1.0,-999.0,0.146,0.631,4.626,1.609,0.676,1.12,9.705,2.412,2.461,0.25,0.0,2.0,0.005,0.091,1.231,3.016,3.359,6.291,12.479,0.333,1.088,8.063,0.353,0.612,1.724,0.079,16.963,2.186,0.001,0.0,0.414,2.903,0.921,7.648,10.341,1.5,0.159,2.46,0.877,0.196,0.008,0.0,-999.0,-999.0,
1920,0.0,6.303,0.569,12.787,2.106,-999.0,-999.0,0.7,2.164,3.809,0.379,0.054,0.157,4.663,0.183,1.384,0.0,0.0,0.0,0.016,0.094,0.72,0.787,0.892,1.428,6.962,0.0,0.035,7.956,0.0,0.693,0.899,0.042,7.494,2.103,0.001,0.0,1.151,0.717,0.197,9.592,9.029,0.0,0.159,3.008,0.047,0.037,0.008,0.0,-999.0,-999.0,
1921,3.742,4.409,11.483,12.676,2.356,-999.0,-999.0,1.342,5.638,2.21,2.408,0.844,0.697,7.29,2.902,8.633,0.0,0.0,0.0,0.324,0.928,4.758,1.58,1.272,3.447,5.73,0.0,0.035,7.558,0.355,2.381,2.421,0.391,21.244,0.59,0.001,0.0,3.471,3.021,3.21,19.089,8.422,0.5,0.245,1.098,0.101,1.095,0.008,0.0,-999.0,-999.0,
1922,1.029,9.436,8.756,15.558,5.306,0.0,-999.0,0.183,1.737,3.922,1.891,0.825,0.836,14.849,1.141,2.197,0.0,0.0,0.0,0.016,0.721,1.78,3.88,0.743,7.898,8.654,0.0,0.035,12.229,0.0,0.171,0.655,0.042,31.002,2.518,0.001,0.0,0.168,3.636,1.086,27.353,11.138,0.0,0.198,2.938,0.134,0.485,0.008,0.0,-999.0,-999.0,
1923,0.055,4.149,8.672,10.929,2.191,0.0,-999.0,0.074,0.347,1.995,0.788,0.392,0.233,6.704,0.182,2.164,0.0,0.0,0.0,0.016,0.426,0.135,2.805,0.731,0.907,3.101,0.0,0.848,9.158,0.0,0.903,0.12,0.06,25.117,0.903,0.001,0.0,0.534,0.735,0.31,19.129,8.51,0.0,0.58,2.202,0.055,0.04,0.008,0.0,-999.0,-999.0,
1924,5.715,6.906,15.753,12.729,4.722,0.0,-999.0,0.43,6.63,5.431,0.137,0.214,0.078,10.432,1.456,18.667,0.0,0.0,0.032,0.016,0.081,12.695,0.231,0.827,2.809,5.907,0.0,0.389,18.06,0.243,1.507,0.122,0.079,34.8,1.629,0.001,0.0,1.821,1.408,2.651,36.404,12.389,0.0,0.273,3.773,0.055,0.04,0.008,0.0,-999.0,-999.0,
1925,18.226,4.94,30.965,12.032,5.746,0.0,-999.0,0.467,26.026,6.798,3.941,2.303,1.993,15.319,8.512,10.422,0.0,0.0,0.167,0.016,0.549,21.464,7.766,1.389,7.478,6.479,0.0,0.923,11.819,0.218,3.099,2.045,0.49,31.807,2.177,0.001,0.0,10.918,4.355,17.246,38.133,12.417,0.0,0.852,3.536,0.382,0.04,0.491,0.0,-999.0,-999.0,
1926,0.863,6.374,10.572,14.059,3.161,0.0,-999.0,0.064,4.755,5.897,1.372,0.788,1.769,12.892,2.862,3.941,0.0,0.0,1.167,0.024,0.88,2.503,4.856,1.623,9.873,5.639,0.333,0.806,7.296,0.243,4.438,2.471,0.217,15.437,3.257,0.001,0.0,3.121,6.615,3.526,15.123,11.706,0.0,2.561,4.116,0.292,0.101,0.008,0.0,-999.0,-999.0,
1927,2.215,4.868,3.516,10.324,2.461,0.0,-999.0,3.644,5.743,3.418,0.303,0.331,0.366,2.962,2.586,5.738,0.0,0.0,0.0,0.158,0.133,4.248,0.393,0.473,2.008,2.371,0.0,0.035,11.765,0.0,0.553,0.12,0.038,19.08,1.691,0.001,0.0,1.589,1.205,1.678,28.228,8.85,0.0,0.456,1.808,0.055,0.106,0.008,0.0,-999.0,-999.0,
1928,0.547,5.547,4.177,14.375,2.281,0.0,-999.0,0.017,0.837,6.675,0.088,0.046,0.062,2.121,0.182,1.276,0.0,0.0,0.0,0.009,0.096,1.253,0.065,0.966,2.103,6.673,0.0,0.035,14.478,0.05,0.464,0.317,0.038,23.018,4.098,0.001,0.0,0.991,2.62,0.239,27.361,11.343,0.0,0.159,4.744,0.055,0.04,0.008,0.0,-999.0,-999.0,
1929,0.884,10.978,9.15,17.101,2.314,0.0,-999.0,0.249,1.994,3.65,0.123,0.108,0.115,9.508,0.556,1.776,0.0,0.0,0.0,0.016,0.626,0.708,0.837,2.474,5.064,5.023,0.0,0.035,9.286,0.0,0.309,5.014,0.041,25.767,0.752,0.001,0.0,0.168,5.077,0.389,26.792,10.092,0.0,0.159,2.146,0.055,0.04,0.008,0.0,-999.0,-999.0,
1930,21.197,5.888,36.817,11.275,5.199,0.0,-999.0,0.434,14.258,3.807,11.997,8.178,8.308,20.533,15.739,11.772,0.0,0.0,0.0,0.75,1.734,19.411,19.685,2.283,13.91,2.448,0.0,0.911,13.865,0.218,4.574,2.929,4.78,34.391,0.642,1.793,0.0,5.319,12.578,19.342,32.884,9.675,0.0,7.297,2.195,3.689,0.682,0.008,0.0,-999.0,-999.0,
1931,7.383,6.5,5.941,18.372,10.991,0.0,-999.0,1.167,13.744,6.666,10.08,2.825,7.53,16.343,7.392,4.027,0.0,0.0,0.0,1.072,3.924,3.49,8.268,4.391,19.378,12.91,0.0,0.602,8.773,0.395,2.093,7.467,1.125,18.858,1.751,0.097,0.0,5.672,20.409,4.991,14.702,21.453,0.0,2.365,2.347,1.856,4.108,1.456,0.0,-999.0,-999.0,
1932,2.587,6.733,8.39,14.689,3.529,0.0,-999.0,2.846,6.504,2.533,1.609,1.178,0.591,8.914,3.766,5.609,0.0,0.0,0.0,0.048,0.935,3.296,3.701,0.921,4.771,5.525,0.0,0.006,8.168,0.004,6.623,2.31,0.912,14.985,1.018,0.194,0.0,6.639,5.999,3.754,17.684,11.218,0.0,2.629,1.471,0.976,0.506,0.008,0.0,-999.0,-999.0,
1933,5.735,6.629,9.621,16.928,4.109,0.0,-999.0,1.31,5.975,5.559,5.088,4.748,3.837,22.18,3.708,3.884,0.0,0.0,0.167,0.663,2.115,3.301,6.116,3.727,11.353,13.061,0.0,1.56,16.241,0.58,3.493,5.703,2.621,36.008,1.271,0.685,0.0,3.392,15.243,2.766,27.344,14.907,0.5,0.522,4.106,1.349,1.214,0.008,0.0,-999.0,-999.0,
1934,5.516,8.746,38.226,12.732,12.341,0.0,-999.0,0.064,4.86,5.265,18.071,10.507,19.071,49.971,5.153,6.594,0.0,0.0,0.0,2.541,5.084,7.083,39.795,2.424,33.825,4.948,0.0,0.425,29.781,0.23,1.172,6.364,4.727,58.516,1.571,1.287,0.0,3.735,17.5,7.716,41.947,17.039,0.0,1.939,2.644,3.666,3.872,1.456,0.0,-999.0,-999.0,
1935,5.378,4.323,10.961,13.734,6.638,0.0,-999.0,0.375,2.905,3.206,0.685,0.276,1.958,22.072,1.3,3.908,0.0,0.0,0.0,0.026,0.646,7.968,3.181,2.001,13.713,3.88,0.0,0.42,8.858,0.004,1.977,2.655,0.256,26.58,3.645,0.194,0.0,1.956,10.312,3.405,15.552,11.731,0.0,0.685,2.454,0.002,0.04,0.008,0.0,-999.0,-999.0,
1936,9.999,13.19,40.053,18.186,10.901,0.0,-999.0,0.241,9.373,5.986,25.285,21.372,26.177,51.466,26.761,5.766,0.0,0.0,0.167,4.795,9.031,10.62,46.142,5.639,38.954,6.394,0.0,2.923,11.686,1.331,3.645,18.545,8.632,64.752,0.619,3.288,0.0,7.97,32.533,14.351,29.426,12.902,0.0,3.205,2.534,4.14,8.895,0.974,0.0,-999.0,-999.0,
1937,3.106,6.864,7.344,15.603,6.594,0.0,-999.0,0.126,0.426,1.881,0.684,0.347,2.7,24.91,0.694,2.367,0.0,0.0,0.167,0.016,0.66,2.078,4.346,1.932,17.165,4.248,0.0,1.014,14.548,0.23,1.746,4.5,0.082,38.593,0.497,0.001,0.0,1.472,12.335,1.067,33.754,12.338,0.0,0.619,1.903,0.055,0.615,1.456,0.0,-999.0,-999.0,
1938,3.097,5.227,15.765,11.708,6.985,0.0,-999.0,1.461,3.048,2.605,0.583,0.104,1.514,19.626,0.182,4.245,0.0,0.0,0.0,0.005,0.212,4.885,8.198,0.536,12.926,2.399,0.0,0.14,14.527,0.004,0.579,1.194,0.042,25.316,3.306,0.001,0.0,1.723,6.497,1.555,18.131,10.261,0.0,0.58,4.42,0.055,0.04,0.008,0.0,-999.0,-999.0,
1939,1.004,10.269,19.415,17.767,6.316,0.0,-999.0,0.143,3.602,5.535,3.578,2.528,3.281,26.418,3.809,6.523,0.0,0.0,0.0,0.047,0.657,1.768,9.797,1.838,12.362,5.913,0.0,0.035,15.834,0.004,0.965,2.725,0.727,35.975,4.24,0.001,0.0,2.934,6.704,2.27,31.244,17.058,0.0,0.159,4.905,0.055,0.763,2.422,0.0,-999.0,-999.0,
1940,0.134,11.238,2.11,11.883,7.448,0.0,-999.0,0.213,2.991,4.893,4.279,3.359,4.551,17.158,1.231,3.809,0.0,0.0,0.0,0.364,1.45,0.15,4.863,2.836,14.233,9.164,0.0,0.686,15.292,0.004,2.518,1.419,0.427,18.473,1.417,0.022,0.0,3.932,8.886,1.064,14.633,15.067,0.0,0.724,2.176,0.134,0.655,1.456,0.0,-999.0,-999.0,
1941,0.404,2.809,5.135,7.703,1.698,0.0,-999.0,0.177,2.239,4.122,2.416,1.969,3.352,8.814,0.636,1.885,0.0,0.0,0.0,0.203,1.0,1.011,8.36,1.297,6.922,4.049,0.333,0.212,5.009,0.004,2.261,3.261,1.019,8.175,2.646,0.022,0.0,2.713,8.632,3.577,8.312,7.798,0.0,0.293,4.792,0.134,0.788,0.008,0.0,-999.0,-999.0,
1942,1.542,9.069,6.228,11.749,2.918,0.0,-999.0,2.274,2.212,3.351,0.126,0.221,0.299,9.041,1.245,0.998,0.0,0.0,0.0,0.026,0.078,1.789,0.643,0.57,5.109,9.71,0.0,0.035,9.643,0.004,2.989,0.469,0.209,7.042,3.669,0.001,0.0,2.444,1.698,2.071,10.913,14.338,0.0,0.853,4.87,0.002,0.18,0.008,0.0,-999.0,-999.0,
1943,5.837,6.481,30.173,11.272,4.65,0.0,-999.0,0.728,4.781,1.871,1.299,1.156,0.06,22.644,3.488,8.063,0.0,0.0,0.0,0.016,0.078,13.263,6.297,0.565,8.909,4.947,0.0,0.212,14.02,0.049,2.685,0.264,0.042,35.909,0.352,0.001,0.0,3.29,3.922,7.051,30.093,10.731,0.0,0.771,1.045,0.055,0.04,0.008,0.0,-999.0,-999.0,
1944,8.219,6.921,11.443,13.476,2.063,0.0,-999.0,1.244,5.33,1.689,1.953,2.065,0.126,8.364,4.562,6.478,0.5,0.0,0.0,0.135,0.108,4.306,2.385,0.375,2.992,1.091,0.667,1.084,13.204,0.388,1.777,0.177,1.002,21.993,2.53,0.201,0.0,6.649,1.167,3.63,27.491,11.373,0.0,0.889,2.401,0.649,0.2,0.008,0.0,-999.0,-999.0,
1945,2.593,6.18,3.541,13.549,2.44,0.0,-999.0,1.643,1.337,2.199,0.605,0.21,0.294,8.96,0.426,1.115,0.0,0.0,0.032,0.016,0.078,0.345,1.615,0.654,3.975,6.019,0.0,0.212,13.961,0.004,1.093,1.024,0.042,8.043,0.87,0.0,0.0,1.518,2.039,1.293,17.393,10.227,0.0,0.609,1.841,0.002,0.048,0.008,0.0,-999.0,-999.0,
1946,0.197,9.509,6.413,9.173,4.017,0.0,-999.0,0.02,0.42,3.042,0.767,0.157,0.365,21.991,0.182,0.88,0.0,0.0,0.032,0.023,0.171,0.121,5.74,0.615,8.016,3.894,0.0,0.035,16.887,0.004,0.425,1.202,0.146,33.94,2.115,0.001,0.0,0.35,2.23,0.197,22.243,11.727,0.0,0.159,2.334,0.063,0.012,0.008,0.0,-999.0,-999.0,
1947,2.43,8.492,25.376,10.886,6.176,0.0,-999.0,0.064,1.154,1.907,5.266,1.475,6.49,22.162,0.392,8.681,0.0,0.0,0.032,0.934,1.407,8.379,13.667,1.443,13.616,2.115,0.0,0.035,17.444,0.004,0.881,2.255,0.226,-999.0,0.388,0.001,0.0,0.699,10.081,3.604,23.476,10.892,0.0,0.159,1.05,0.055,1.701,0.008,0.0,-999.0,-999.0,
1948,1.491,9.739,2.4,9.203,2.409,0.0,-999.0,0.085,2.23,1.485,0.255,0.637,1.448,3.271,0.385,6.792,0.0,0.0,0.782,0.174,0.36,2.693,0.597,0.902,5.146,1.091,0.524,0.791,12.354,0.651,2.468,1.198,0.9,19.408,0.496,0.001,0.0,2.063,3.728,1.327,34.298,9.288,0.0,0.475,0.957,0.303,0.957,0.008,0.0,-999.0,-999.0,
1949,0.055,4.936,1.107,9.052,2.187,0.0,-999.0,0.137,0.774,2.062,0.404,0.166,0.211,2.655,0.182,0.758,0.0,0.0,0.532,0.029,0.33,0.583,0.13,1.714,1.341,3.446,1.0,1.331,8.688,0.42,1.176,3.597,0.555,12.081,0.687,0.001,0.0,1.049,6.132,0.197,11.656,9.932,0.0,0.159,2.042,0.055,0.038,0.008,0.0,-999.0,-999.0,
1950,0.055,6.716,0.297,16.358,2.163,0.0,-999.0,1.707,1.499,1.548,0.085,0.036,0.056,3.117,0.182,1.159,0.0,0.0,0.0,0.009,0.155,1.267,0.065,0.46,0.612,7.119,0.0,0.035,7.71,0.004,0.386,0.177,0.035,2.554,0.386,0.001,0.0,2.501,0.741,0.197,10.428,10.363,0.02,0.159,1.508,0.055,0.04,0.008,0.0,-999.0,-999.0,
1951,4.066,8.135,8.833,10.801,2.766,0.0,-999.0,0.19,3.668,2.585,0.108,0.5,0.054,4.389,0.553,10.618,0.0,0.0,0.0,0.016,0.081,12.209,0.892,0.758,0.471,2.914,0.0,0.035,18.337,0.004,0.802,0.428,0.189,28.451,0.561,0.001,0.0,2.457,0.956,2.794,41.726,11.873,0.0,0.264,1.471,0.002,0.04,0.008,0.0,-999.0,-999.0,
1952,14.552,6.609,21.181,10.641,5.423,0.0,-999.0,0.753,12.98,1.457,2.047,2.41,0.226,25.064,8.107,2.886,0.0,0.0,0.333,0.016,0.081,11.373,10.939,0.453,8.869,2.2,0.0,0.509,14.819,0.171,7.077,1.797,1.123,42.301,1.615,0.201,0.0,10.142,2.969,14.487,32.858,10.478,0.0,1.037,2.588,0.055,0.04,0.008,0.0,-999.0,-999.0,
1953,2.345,7.777,20.791,9.841,4.696,0.0,-999.0,1.485,2.125,1.888,4.578,6.378,1.276,19.865,6.208,3.136,0.0,0.0,0.167,0.287,0.173,7.06,14.414,1.185,6.277,4.504,0.333,2.139,16.875,1.109,1.784,0.574,1.45,34.227,0.438,0.502,0.0,2.755,1.386,3.547,36.516,12.554,0.5,3.005,1.996,1.112,0.306,0.008,0.0,-999.0,-999.0,
1954,22.903,6.905,46.454,10.196,9.225,0.0,-999.0,1.774,19.011,1.807,6.335,6.097,2.419,36.219,10.387,10.608,0.0,0.0,0.0,0.016,0.112,24.113,27.638,0.919,13.542,5.602,0.0,0.896,10.552,0.429,6.549,0.31,0.817,58.516,0.294,0.001,0.0,14.062,3.851,16.675,41.33,14.03,0.0,2.199,0.808,0.273,0.04,1.939,0.0,-999.0,-999.0,
1955,0.204,6.74,2.21,16.502,3.647,0.0,-999.0,0.153,1.811,2.373,1.191,0.249,6.052,16.023,0.287,0.444,0.25,0.0,0.333,0.479,0.784,0.15,2.886,0.939,16.025,5.888,0.333,2.071,6.401,1.009,0.473,0.641,0.042,13.5,1.34,0.201,0.0,0.674,9.91,0.492,13.291,10.536,0.0,0.776,2.083,0.055,1.343,0.008,0.0,-999.0,-999.0,
1956,4.779,10.206,13.995,8.815,3.439,0.0,-999.0,0.228,1.81,1.983,0.642,0.192,1.391,27.665,0.409,2.283,0.0,0.0,0.0,0.016,0.208,3.229,7.12,0.544,6.974,1.812,0.0,0.035,10.178,0.004,0.336,0.272,0.042,50.286,1.699,0.001,0.0,2.11,4.477,3.217,38.388,10.891,0.0,0.159,2.515,0.055,0.04,0.008,0.0,-999.0,-999.0,
1957,1.143,6.884,1.105,12.568,2.661,0.0,-999.0,0.064,2.465,1.059,0.105,0.052,0.687,12.203,0.182,1.636,0.0,0.0,0.0,0.016,0.081,1.15,1.465,0.89,5.89,3.038,0.0,1.475,12.447,0.23,0.66,0.831,0.042,26.933,0.323,0.001,0.0,1.121,2.21,0.302,24.134,9.423,0.0,0.514,0.742,0.055,0.04,0.008,0.0,-999.0,-999.0,
1958,0.055,9.082,0.321,14.081,3.071,0.0,-999.0,0.731,0.597,1.779,0.085,0.046,0.056,3.748,0.182,0.721,0.0,0.0,0.0,0.014,0.168,0.121,0.065,0.639,1.094,3.952,0.0,0.035,11.686,0.004,0.206,1.869,0.042,18.44,2.057,0.001,0.0,0.468,3.254,0.213,20.365,11.144,0.0,0.044,4.378,0.055,0.04,0.008,0.0,-999.0,-999.0,
1959,0.055,4.534,0.223,14.527,3.683,0.0,-999.0,0.064,1.757,4.123,0.119,0.046,0.134,7.456,0.182,0.867,0.0,0.0,0.0,0.014,0.154,0.138,0.065,0.948,4.601,14.509,0.0,0.035,8.72,0.024,1.458,2.852,0.042,9.693,2.213,0.001,0.0,3.86,5.98,0.205,9.309,11.388,0.0,0.323,2.755,0.055,0.04,0.008,0.0,-999.0,-999.0,
1960,0.702,9.158,2.258,17.819,6.097,0.0,-999.0,0.263,1.299,5.189,0.331,0.05,0.102,8.341,0.287,4.088,0.0,0.0,0.0,0.016,0.081,2.166,0.958,2.894,4.392,13.683,0.0,0.035,11.891,0.024,0.238,1.76,0.04,16.987,2.234,0.001,0.0,0.276,4.747,0.82,20.227,15.661,0.0,0.159,3.955,0.055,0.04,0.974,0.0,-999.0,-999.0,
1961,0.055,10.194,0.161,19.858,3.136,0.0,-999.0,1.087,0.307,6.885,0.082,0.053,0.071,4.994,0.182,0.985,0.0,0.0,0.0,0.016,0.081,0.121,0.065,3.323,3.942,14.392,0.0,0.035,5.638,0.0,0.206,1.58,0.042,8.626,3.938,0.001,0.0,0.249,3.715,0.197,4.401,12.013,0.0,0.159,6.261,0.055,0.04,0.008,0.0,-999.0,-999.0,
1962,0.982,6.719,5.728,10.226,2.602,0.0,-999.0,1.79,2.243,1.732,0.354,0.219,0.06,7.123,1.472,8.203,0.0,0.0,0.0,0.016,0.081,4.441,2.497,0.375,0.518,2.214,0.0,0.035,8.496,0.004,0.235,0.12,0.06,22.026,0.523,0.001,0.0,0.578,0.881,1.756,28.268,10.381,0.0,0.159,2.034,0.055,0.04,0.008,0.0,-999.0,-999.0,
1963,0.673,7.276,4.509,8.525,5.674,0.0,-999.0,0.063,1.1,1.284,0.633,0.447,0.59,18.42,0.182,2.413,0.0,0.0,0.167,0.016,0.081,3.106,2.229,0.95,5.696,0.722,0.0,0.664,9.556,0.004,0.263,0.454,0.042,23.929,0.597,0.001,0.0,0.405,2.05,0.3,29.571,9.436,0.0,0.159,0.921,0.055,0.142,0.008,0.0,-999.0,-999.0,
