Year,Northeast,Southeast,Midwest,Northern Great Plains,Northwest,Southwest,Southern Great Plains,Alaska,Hawaii,Puerto Rico
1954,141.217,60.838,141.922,167.984,122.374,108.217,76.969,231.0,-999.0,
1955,142.15,65.524,139.065,171.316,132.938,120.154,90.299,239.0,-999.0,
1956,152.878,56.381,147.393,176.207,119.825,115.067,89.265,233.0,-999.0,
1957,141.817,48.085,141.595,169.24,114.399,102.353,75.953,232.0,-999.0,
1958,146.437,70.026,144.282,166.462,96.744,105.097,90.623,229.0,-999.0,
1959,147.733,61.438,146.635,178.248,119.641,113.837,91.64,240.0,-999.0,
1960,147.633,79.765,148.214,173.679,120.374,111.541,93.978,230.0,-999.0,
1961,143.144,60.039,146.206,178.275,111.957,113.436,87.838,230.0,-999.0,
1962,155.983,63.564,147.087,162.061,108.405,108.538,81.654,241.0,-999.0,
1963,149.111,76.104,138.81,156.208,104.586,106.226,89.273,228.0,-999.0,
1964,148.972,64.442,142.448,175.527,131.27,121.519,90.808,234.0,-999.0,
1965,149.478,62.639,140.743,172.824,117.302,107.465,80.346,229.0,-999.0,
1966,152.144,67.635,150.59,177.405,108.299,111.022,92.577,231.0,-999.0,
1967,149.572,63.253,144.531,174.572,111.429,112.396,83.09,240.0,-999.0,
1968,140.872,78.526,138.938,171.423,111.333,112.904,87.671,244.0,-999.0,
1969,151.256,71.92,149.015,173.858,125.784,110.824,85.248,238.0,-999.0,
1970,141.828,66.382,142.907,186.45,126.776,116.843,92.321,242.0,-999.0,
1971,145.522,59.315,143.191,170.458,122.256,118.0,81.496,233.0,-999.0,
1972,152.994,55.122,148.583,173.498,113.17,108.462,88.504,242.0,-999.0,
1973,126.372,56.433,123.693,165.803,110.397,110.447,77.897,235.0,-999.0,
1974,150.603,54.005,142.688,168.409,109.172,107.308,78.91,-999.0,-999.0,
1975,141.732,60.151,143.318,171.928,125.046,123.215,89.957,239.0,-999.0,
1976,157.35,74.076,156.494,173.53,126.21,118.624,91.974,228.0,-999.0,
1977,140.144,69.419,130.28,158.551,118.463,107.183,81.538,228.0,-999.0,
1978,156.522,76.575,146.436,165.936,115.761,99.131,95.179,224.0,-999.0,
1979,136.155,72.217,147.332,177.948,110.973,110.827,94.637,228.0,-999.0,
1980,150.972,68.217,149.522,166.591,107.195,102.968,87.419,249.0,-999.0,
1981,147.144,71.129,138.804,158.142,104.879,95.333,71.397,229.0,-999.0,
1982,141.439,58.164,136.723,168.386,124.753,109.096,84.889,222.0,-999.0,
1983,135.764,62.54,139.008,168.023,95.408,97.302,85.73,232.0,-999.0,
1984,134.167,59.816,138.953,172.876,116.917,112.413,85.048,235.0,-999.0,
1985,137.21,65.227,134.134,167.63,144.443,109.561,88.095,226.0,-999.0,
1986,141.422,55.079,133.197,154.5,100.784,91.375,72.329,220.0,-999.0,
1987,142.517,62.314,133.901,157.739,106.253,101.417,74.286,226.0,-999.0,
1988,147.822,71.085,150.664,167.926,105.135,101.386,86.265,210.0,-999.0,
1989,147.776,65.25,151.498,170.328,108.532,105.627,88.658,213.0,-999.0,
1990,125.778,43.812,138.144,171.692,104.529,108.731,71.321,221.0,-999.0,
1991,133.046,53.592,137.936,170.425,106.589,105.931,75.778,226.0,-999.0,
1992,143.878,54.383,137.906,166.237,88.494,98.337,68.088,248.0,-999.0,
1993,143.655,63.269,144.963,171.428,117.023,103.059,87.449,213.0,-999.0,
1994,143.9,53.621,133.549,162.486,102.414,103.742,77.615,229.0,-999.0,
1995,145.987,64.546,143.543,168.344,91.856,93.237,77.419,212.0,-999.0,
1996,147.074,68.072,151.697,178.082,103.598,98.626,90.457,239.0,-999.0,
1997,150.411,54.241,148.165,170.967,102.61,101.783,83.389,227.0,-999.0,
1998,120.611,42.855,113.407,155.706,87.307,99.789,67.311,231.0,-999.0,
1999,136.895,54.693,130.302,165.373,107.946,105.535,71.15,229.0,-999.0,
2000,139.375,65.478,133.748,164.373,111.836,96.622,83.611,231.0,-999.0,
2001,141.452,57.279,128.68,161.2,108.711,97.349,77.759,224.0,-999.0,
2002,144.512,64.034,145.563,181.453,113.634,107.733,87.607,226.0,-999.0,
2003,140.208,61.914,137.173,159.032,93.135,93.887,80.047,229.0,-999.0,
2004,133.103,58.25,127.972,161.155,91.94,91.827,71.623,236.0,-999.0,
2005,137.161,56.917,132.409,162.212,100.429,93.206,74.509,208.0,-999.0,
2006,125.443,54.318,126.814,166.508,101.12,103.052,75.658,214.0,-999.0,
2007,141.615,58.464,135.227,156.704,111.161,101.696,87.185,224.0,-999.0,
2008,142.144,64.533,144.861,176.134,120.035,112.262,94.403,226.0,-999.0,
2009,134.989,60.022,135.37,171.078,125.12,107.212,85.491,222.0,-999.0,
2010,135.851,75.913,133.617,159.93,98.132,104.597,86.802,222.0,-999.0,
2011,129.633,59.054,135.621,169.631,120.315,109.755,87.838,231.0,-999.0,
2012,127.328,50.087,127.451,156.314,103.56,98.85,73.031,237.0,-999.0,
2013,145.925,69.437,154.842,184.489,117.962,117.16,99.969,213.0,-999.0,
2014,141.845,74.0,146.195,169.436,94.276,94.163,93.811,234.0,-999.0,
2015,131.889,56.475,127.098,155.881,86.79,94.85,77.031,231.0,-999.0,
2016,135.394,54.469,124.163,151.492,82.732,95.677,73.979,220.0,-999.0,
2017,128.178,47.639,125.546,161.451,108.938,94.701,68.373,214.0,-999.0,
2018,146.976,62.126,155.371,179.958,108.077,104.699,95.766,224.0,-999.0,
2019,139.689,52.208,145.61,176.41,123.173,108.096,90.154,219.0,-999.0,
2020,126.925,42.316,140.971,168.278,102.885,108.81,77.972,189.0,-999.0,
