Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1910,0.319,0.0,0.68,0.048,0.158,0.0,-999.0,1.487,0.393,0.0,0.372,0.91,0.075,0.163,0.331,0.983,0.0,0.0,0.111,0.074,0.06,0.845,0.678,0.0,0.166,0.0,0.0,0.333,0.0,0.093,0.496,0.0,0.267,0.189,0.193,0.125,0.0,0.665,0.072,0.48,0.52,0.0,0.0,0.059,0.128,0.208,0.09,0.0,-999.0,2.338,2.0,
1911,0.676,0.0,1.214,0.57,0.077,0.0,-999.0,0.659,0.695,0.0,0.408,0.226,0.226,0.282,0.314,1.931,0.25,0.0,0.889,0.095,0.1,2.12,1.022,0.133,0.465,0.004,1.0,0.5,0.212,0.212,0.353,0.0,0.354,0.505,0.26,0.205,0.0,0.261,0.0,0.576,0.621,0.0,0.0,0.0,0.217,0.083,0.147,0.0,-999.0,1.414,0.0,
1912,1.495,0.0,0.707,0.388,0.0,0.0,-999.0,1.095,1.266,0.0,0.267,0.155,0.12,0.116,0.331,2.011,0.0,1.0,0.0,0.064,0.141,1.504,0.346,0.033,0.096,0.0,0.0,0.333,0.0,0.009,0.534,0.0,0.367,0.644,0.037,0.15,1.0,1.01,0.107,0.463,0.635,0.009,0.467,0.81,0.065,0.206,0.297,0.0,-999.0,0.556,1.0,
1913,0.948,0.0,1.188,0.487,0.038,1.0,-999.0,0.221,0.55,0.141,0.265,0.43,0.103,0.146,1.197,1.516,0.5,0.0,0.0,0.023,0.208,1.479,0.384,0.1,0.045,0.0,0.0,0.008,0.0,0.4,1.058,0.0,0.557,0.753,0.0,0.0,1.0,0.197,0.13,1.151,1.385,0.003,1.043,0.197,0.01,0.506,0.184,0.0,-999.0,1.232,0.0,
1914,0.403,0.0,0.78,0.69,0.103,0.0,-999.0,0.998,0.535,0.0,0.208,0.091,0.572,0.377,0.593,1.39,0.75,0.0,0.0,0.18,0.198,0.705,0.641,0.071,0.205,0.0,0.0,0.175,0.0,0.133,0.352,0.376,0.035,0.257,0.046,0.0,0.0,0.184,0.236,0.353,1.345,0.005,0.0,0.006,0.099,0.206,0.322,0.008,-999.0,1.554,2.0,
1915,1.508,0.048,1.122,0.915,0.026,1.0,-999.0,1.515,1.497,0.0,0.568,0.317,0.534,0.5,0.415,2.25,0.25,0.0,0.889,0.089,0.087,1.969,1.004,0.0,0.471,0.0,0.0,0.175,0.123,0.373,0.678,0.062,0.167,0.984,0.092,0.0,1.0,0.73,0.152,0.991,0.865,0.0,0.0,0.898,0.064,0.5,0.388,0.25,-999.0,5.074,1.0,
1916,1.828,0.215,0.508,0.483,0.004,1.0,-999.0,0.932,1.1,0.0,0.286,0.161,0.3,0.372,0.253,2.201,1.25,1.0,0.556,0.107,0.171,1.586,0.425,0.142,0.03,0.0,0.0,0.0,0.248,0.15,0.86,0.001,0.101,0.865,0.092,0.0,-999.0,0.852,0.03,0.441,0.642,0.002,0.0,0.222,0.071,0.007,0.046,0.01,-999.0,4.056,0.0,
1917,1.095,0.048,0.431,0.149,0.078,0.0,-999.0,0.642,0.602,0.0,0.407,0.134,0.104,0.134,0.815,0.449,0.0,0.0,0.0,0.076,0.056,0.506,0.165,0.0,0.33,0.0,0.0,0.167,0.061,0.0,0.634,0.0,0.0,0.228,0.167,0.005,-999.0,0.344,0.025,0.497,0.182,0.0,0.0,0.194,0.138,0.167,0.19,0.0,-999.0,0.774,0.0,
1918,1.14,0.143,0.996,0.131,0.027,1.0,-999.0,0.909,0.532,0.0,0.308,0.351,0.21,0.314,0.3,1.054,0.0,0.0,0.589,0.146,0.057,1.505,0.724,0.0,0.154,0.0,0.0,0.175,0.0,0.0,0.913,0.062,0.001,0.408,0.0,0.0,0.0,0.231,0.0,0.343,0.752,0.0,0.0,0.0,0.103,0.673,0.156,0.0,-999.0,5.809,2.0,
1919,1.527,0.098,1.638,0.449,0.041,1.0,-999.0,0.42,0.641,0.0,0.316,0.215,0.358,0.295,1.506,1.352,0.0,0.0,0.255,0.0,0.119,2.066,0.605,0.0,0.366,0.0,0.0,0.5,0.349,0.0,0.42,0.007,0.123,0.444,0.127,0.125,0.0,0.917,0.162,0.672,1.093,0.0,0.0,0.0,0.21,0.007,0.271,0.0,-999.0,0.229,2.0,
1920,1.398,0.0,0.998,0.327,0.001,-999.0,-999.0,1.767,1.167,0.0,0.207,0.048,0.154,0.426,0.911,2.014,1.0,0.0,0.778,0.004,0.027,1.695,0.584,0.0,0.243,0.0,0.0,1.0,0.06,0.2,0.442,0.078,0.103,0.686,0.04,0.0,1.0,0.964,0.098,1.183,0.764,0.006,0.333,0.384,0.103,0.407,0.097,0.0,-999.0,1.235,0.0,
1921,0.912,0.0,1.363,0.104,0.213,-999.0,-999.0,1.065,0.514,0.0,0.232,0.275,0.429,0.171,0.416,1.442,0.0,0.0,0.422,0.236,0.0,1.445,0.372,0.0,0.204,0.0,0.0,0.167,0.06,0.05,0.458,0.078,0.133,0.161,0.371,0.251,0.0,0.758,0.162,0.416,0.557,0.005,0.0,0.0,0.286,0.507,0.121,0.008,-999.0,2.685,0.0,
1922,0.988,0.054,0.628,0.17,0.006,0.0,-999.0,0.998,0.729,0.0,0.345,0.225,0.318,0.215,0.817,1.472,0.533,0.0,1.333,0.067,0.056,1.609,0.673,0.07,0.09,0.0,0.0,0.333,0.0,0.048,0.558,0.149,0.323,0.812,0.0,0.062,1.0,0.622,0.236,0.428,1.133,0.0,0.0,0.143,0.05,0.0,0.3,0.008,-999.0,2.09,0.0,
1923,0.69,0.0,1.114,0.083,0.044,2.0,-999.0,0.853,0.318,0.0,0.281,0.318,0.122,0.549,0.169,2.805,0.25,0.0,0.255,0.066,0.111,1.298,0.37,0.022,0.191,0.0,1.0,0.0,0.0,0.199,0.148,0.221,0.068,1.462,0.125,0.0,1.0,0.186,0.133,0.369,0.639,0.002,0.0,0.0,0.068,0.083,0.033,0.25,-999.0,5.16,1.0,
1924,0.96,0.0,0.408,0.203,0.001,0.0,-999.0,1.328,0.517,0.0,0.443,0.321,0.398,0.337,0.589,0.5,0.0,-999.0,0.635,0.075,0.138,0.621,0.593,0.0,0.142,0.0,0.0,0.5,0.0,0.272,0.939,0.007,0.106,0.303,0.375,0.188,1.0,1.152,0.033,0.657,0.28,0.0,0.333,0.112,0.05,0.083,0.433,0.0,-999.0,1.911,-999.0,
1925,1.179,0.0,0.493,0.156,0.065,0.0,-999.0,0.825,0.814,0.0,0.091,0.105,0.249,0.331,0.053,1.631,0.0,0.0,0.0,0.0,0.306,1.231,0.844,0.0,0.237,0.332,0.0,0.175,0.061,0.047,0.294,0.078,0.111,0.422,0.004,0.0,1.0,0.108,0.095,0.283,0.659,0.0,0.333,0.0,0.034,0.0,0.068,0.25,-999.0,1.414,0.0,
1926,1.326,0.0,0.97,0.429,0.001,0.0,-999.0,1.513,0.608,0.0,0.808,0.295,0.763,0.403,0.163,2.258,0.033,0.0,0.111,0.216,0.362,1.122,0.404,0.0,0.12,0.0,0.0,0.167,0.061,0.172,0.361,0.007,0.047,1.136,0.042,0.125,-999.0,0.291,0.05,0.695,0.919,0.0,0.0,0.048,0.067,0.083,0.207,0.0,-999.0,0.738,1.0,
1927,0.428,0.048,1.62,0.327,0.026,1.0,-999.0,0.553,0.197,0.0,0.351,0.362,0.213,0.344,0.002,2.711,0.0,0.0,0.556,0.022,0.005,1.332,1.255,0.0,0.082,0.0,-999.0,0.5,0.0,0.272,0.384,0.125,0.024,1.009,0.215,0.0,-999.0,0.647,0.038,0.724,0.702,0.164,1.0,0.318,0.004,0.0,0.134,0.0,-999.0,7.823,2.0,
1928,1.401,0.0,1.523,0.166,0.0,0.0,-999.0,2.374,1.446,0.0,0.307,0.182,0.381,0.338,0.337,1.68,0.0,0.0,0.0,0.075,0.223,1.488,0.94,0.0,0.229,0.0,-999.0,0.167,0.0,0.048,1.107,0.007,0.001,0.544,0.042,0.188,-999.0,2.32,0.091,0.592,0.456,0.0,0.0,0.29,0.009,0.0,0.139,0.008,-999.0,1.464,3.0,
1929,2.625,0.0,0.234,0.456,0.039,0.0,-999.0,1.079,2.819,0.0,0.15,0.227,0.19,0.375,0.247,1.865,0.0,1.0,0.0,0.004,0.139,1.415,0.629,0.0,0.378,0.0,-999.0,0.333,0.0,0.106,1.357,0.007,0.236,0.896,0.0,0.0,-999.0,1.459,0.065,0.554,0.825,0.0,0.0,0.565,0.093,0.4,0.1,0.008,-999.0,4.633,1.0,
1930,0.713,0.0,1.138,0.111,0.116,0.0,-999.0,1.378,0.512,0.0,0.144,0.045,0.236,0.338,0.002,1.444,0.5,0.0,0.111,0.0,0.0,0.895,0.158,0.0,0.106,0.0,-999.0,0.0,0.069,0.105,0.134,0.007,0.0,0.592,0.047,0.0,-999.0,0.097,0.022,0.384,0.664,0.0,0.0,0.142,0.037,0.0,0.05,0.008,-999.0,4.898,2.0,
1931,0.518,0.0,0.751,0.276,0.0,0.0,-999.0,0.642,0.546,0.0,0.478,0.321,0.379,0.474,0.254,1.529,0.0,0.0,0.667,0.133,0.112,1.073,0.792,0.001,0.012,0.0,-999.0,0.008,0.0,0.0,0.525,0.125,0.0,0.675,0.167,0.062,-999.0,0.329,0.061,0.296,0.49,0.0,0.667,0.0,0.16,0.0,0.139,0.0,-999.0,2.191,4.0,
1932,1.402,0.0,1.065,0.048,0.026,0.0,-999.0,0.357,0.952,0.0,0.217,0.852,0.271,0.229,0.499,2.394,1.0,0.0,1.33,0.111,0.001,2.141,0.439,0.0,0.163,0.0,-999.0,1.008,0.123,0.251,1.158,0.25,0.035,0.89,0.042,0.0,-999.0,1.715,0.07,0.691,0.851,0.167,0.333,0.457,0.478,0.0,0.133,0.0,-999.0,3.728,3.0,
1933,0.961,0.0,1.162,0.474,0.0,0.0,-999.0,1.505,0.635,0.0,0.255,0.218,0.377,0.325,0.331,2.507,0.033,0.0,0.834,0.067,0.138,1.105,0.413,0.067,0.108,0.0,-999.0,1.0,0.0,0.25,0.295,0.0,0.247,1.01,0.373,0.0,-999.0,0.775,0.167,1.063,0.527,0.0,0.0,0.17,0.578,0.167,0.104,0.25,-999.0,2.951,5.0,
1934,1.568,0.0,0.898,0.184,0.0,0.0,-999.0,1.594,0.783,0.0,0.213,0.076,0.157,0.186,0.169,1.543,0.5,0.0,0.33,0.067,0.056,1.718,0.532,0.0,0.059,0.0,-999.0,0.508,0.0,0.2,0.648,0.0,0.133,0.562,0.054,0.0,-999.0,0.822,0.056,0.459,0.487,0.0,0.333,0.47,0.051,0.0,0.176,0.0,-999.0,1.464,0.0,
1935,0.328,0.0,1.351,0.088,0.001,0.0,-999.0,1.038,0.511,0.0,0.219,0.364,0.338,0.398,0.924,1.477,0.0,0.0,0.83,0.067,0.056,1.523,0.685,0.0,0.226,0.0,0.0,0.667,0.0,0.617,0.403,0.25,0.32,0.772,0.054,0.062,-999.0,0.685,0.046,0.59,1.167,0.0,0.0,0.333,0.249,0.0,0.099,0.0,-999.0,2.14,1.0,
1936,2.224,0.0,0.662,0.14,0.0,2.0,-999.0,1.02,2.155,0.0,0.182,0.276,0.237,0.195,0.491,0.953,0.5,0.0,0.83,0.089,0.083,0.605,0.659,0.0,0.05,0.0,0.0,0.167,0.061,0.109,0.995,0.0,0.067,0.47,0.145,0.125,-999.0,1.088,0.041,1.092,1.004,0.0,0.0,0.619,0.101,0.792,0.033,0.0,-999.0,4.273,0.0,
1937,1.194,0.053,1.444,0.757,0.0,1.0,-999.0,1.936,0.623,0.0,0.318,0.894,0.225,0.253,1.312,1.239,0.75,1.0,0.33,0.156,0.167,0.247,0.55,0.0,0.196,0.0,1.0,0.5,0.123,0.183,0.596,0.0,0.289,0.245,0.418,0.25,-999.0,0.688,0.104,1.314,0.513,0.0,0.333,0.286,0.571,0.577,0.133,0.0,-999.0,4.451,0.0,
1938,1.585,0.072,1.864,0.382,0.115,4.0,-999.0,0.442,0.829,0.0,0.343,0.533,0.238,0.596,0.505,1.395,0.0,1.0,1.163,0.131,0.068,1.026,0.286,0.089,0.105,0.0,0.0,1.667,0.0,0.283,0.588,0.0,0.178,0.914,0.145,0.0,-999.0,0.354,0.077,0.519,0.563,0.0,0.0,0.143,0.083,0.0,0.559,0.0,-999.0,2.772,1.0,
1939,1.274,0.165,0.546,0.177,0.0,1.0,-999.0,0.921,0.639,0.0,0.339,0.056,0.154,0.126,0.337,0.727,0.0,0.0,0.111,0.0,0.083,1.018,0.244,0.001,0.042,0.0,0.0,0.5,0.0,0.0,0.576,0.188,0.168,0.259,0.145,0.062,-999.0,0.599,0.101,0.261,0.316,0.0,0.0,0.071,0.083,0.0,0.1,0.0,-999.0,2.655,1.0,
1940,0.469,0.0,0.422,0.69,0.0,2.0,-999.0,0.989,0.787,0.0,0.124,0.053,0.372,0.323,0.163,3.359,0.25,0.0,0.33,0.067,0.111,1.388,0.129,0.002,0.078,0.0,0.0,0.833,0.0,0.25,1.227,0.125,0.034,0.655,0.282,0.0,-999.0,1.033,0.133,0.176,1.006,0.0,0.0,0.357,0.017,0.083,0.372,0.0,-999.0,2.507,2.0,
1941,0.993,0.0,0.949,0.385,0.029,0.0,-999.0,1.251,0.976,0.0,0.427,0.0,0.453,0.938,0.253,2.381,0.026,0.0,0.0,0.0,0.409,0.514,0.807,0.067,0.352,0.0,0.0,0.0,0.283,0.1,0.391,0.0,0.19,1.19,0.28,0.123,-999.0,1.236,0.1,0.371,0.992,0.0,0.333,0.17,0.177,0.0,0.444,0.0,-999.0,2.554,2.0,
1942,0.927,0.0,1.027,0.419,0.0,0.0,-999.0,0.78,1.133,0.0,0.307,0.289,0.168,0.425,0.331,2.753,0.526,0.0,0.0,0.476,0.221,1.542,0.948,0.0,0.503,0.0,0.0,1.167,0.123,0.35,0.508,0.0,0.033,0.561,0.207,0.188,-999.0,0.398,0.264,0.729,0.895,0.0,0.0,0.67,0.227,0.006,0.228,0.0,-999.0,2.554,0.0,
1943,1.555,0.0,0.688,0.647,0.001,0.0,-999.0,1.339,0.95,0.0,0.38,0.495,0.28,0.274,0.214,1.946,0.526,0.0,0.0,0.116,0.261,1.221,0.905,0.0,0.107,0.0,0.0,0.333,0.0,0.15,0.668,0.062,0.144,1.26,0.042,0.125,-999.0,0.857,0.122,0.244,0.455,0.002,0.0,0.072,0.16,0.417,0.4,0.0,-999.0,2.09,0.0,
1944,2.068,0.0,1.191,0.231,0.077,1.0,-999.0,1.812,1.302,0.0,0.15,0.14,0.224,0.487,0.169,1.3,0.026,0.0,0.111,0.022,0.262,1.277,0.458,0.0,0.213,0.0,0.0,0.667,0.061,0.35,0.854,0.312,0.0,0.866,0.0,0.001,-999.0,1.56,0.144,0.752,0.734,0.0,0.0,0.548,0.049,0.007,0.0,0.0,-999.0,0.738,0.0,
1945,1.059,0.001,2.122,0.461,0.001,0.0,-999.0,2.094,0.576,0.0,0.281,0.704,0.327,0.374,0.085,1.801,0.026,1.0,0.33,0.144,0.203,1.306,0.718,0.0,0.203,0.0,0.0,0.667,0.07,0.151,0.929,0.0,0.233,1.614,0.167,0.001,-999.0,1.373,0.078,0.551,1.063,0.0,0.0,0.571,0.19,0.0,0.094,0.0,-999.0,2.641,1.0,
1946,1.735,0.071,1.236,0.247,0.039,0.0,-999.0,0.555,0.762,0.0,0.269,0.034,0.36,0.677,0.169,2.484,0.026,0.0,0.663,0.07,0.145,1.901,0.916,0.0,0.267,0.0,0.0,1.0,0.0,0.022,0.607,0.125,0.078,0.857,0.131,0.312,-999.0,0.951,0.217,0.929,1.131,0.0,0.0,0.0,0.138,0.008,0.19,0.0,-999.0,1.283,1.0,
1947,0.884,0.001,0.897,0.076,0.03,0.0,-999.0,2.513,1.153,0.0,0.417,0.214,0.668,0.265,0.002,2.079,0.026,0.0,0.33,0.165,0.086,1.756,0.67,0.034,0.225,0.0,0.0,0.333,0.008,0.133,0.858,0.124,0.122,0.093,0.083,0.0,-999.0,0.592,0.167,0.192,0.479,0.0,0.0,0.363,0.033,0.083,0.552,0.0,-999.0,1.464,0.0,
1948,1.328,0.0,1.026,0.202,0.0,0.0,-999.0,1.432,1.409,0.0,0.266,0.295,0.07,0.481,0.828,1.361,0.026,0.0,0.0,0.033,0.145,2.412,0.528,0.001,0.105,0.0,0.0,0.5,0.125,0.05,0.367,0.003,0.233,1.02,0.361,0.125,-999.0,0.637,0.033,0.871,0.318,0.0,0.0,0.282,0.033,0.167,0.0,0.0,-999.0,1.283,0.0,
1949,0.822,0.0,1.035,0.059,0.169,0.0,-999.0,1.909,0.965,0.0,0.481,0.88,0.39,0.294,0.666,1.385,0.0,0.0,0.0,0.0,0.056,1.236,0.472,0.0,0.157,0.0,0.0,0.167,0.0,0.249,0.968,0.125,0.022,0.401,0.125,0.0,0.0,0.86,0.095,0.762,1.059,0.0,0.0,0.168,0.154,0.083,0.033,0.0,-999.0,2.903,1.0,
1950,0.945,0.0,1.383,0.711,0.001,1.0,-999.0,1.22,0.706,0.0,0.427,0.885,0.434,0.404,0.331,1.229,0.0,0.0,0.222,0.094,0.194,1.579,0.673,0.0,0.379,0.0,0.0,0.833,0.063,0.033,0.331,0.062,0.067,1.074,0.488,0.25,0.0,0.663,0.097,0.466,0.446,0.0,0.0,0.382,0.083,0.106,0.384,0.0,-999.0,2.322,1.0,
1951,1.046,0.111,0.654,0.297,0.251,0.0,-999.0,1.956,0.231,0.0,0.573,0.106,0.409,1.154,0.163,0.766,0.0,0.0,0.0,0.111,0.278,2.269,0.38,0.0,0.279,0.0,0.0,0.5,0.0,0.0,0.34,0.188,0.0,0.471,0.124,0.0,0.0,0.303,0.019,0.867,0.612,0.0,0.0,0.085,0.236,0.133,0.256,0.0,-999.0,3.085,-999.0,
1952,0.421,0.0,0.773,0.656,0.001,1.0,-999.0,1.247,0.79,0.0,0.255,0.233,0.449,0.029,0.666,1.546,0.0,0.0,0.111,0.067,0.167,0.258,0.312,0.0,0.277,0.0,0.0,1.5,0.0,0.483,0.483,0.007,0.0,0.104,0.0,0.0,1.0,0.351,0.097,0.46,0.665,0.0,0.667,0.254,0.016,0.006,0.433,0.0,-999.0,1.414,1.0,
1953,1.069,0.0,0.597,0.233,0.001,0.0,-999.0,2.412,1.05,0.0,0.125,0.061,0.234,0.183,0.331,3.044,0.0,0.0,0.333,0.076,0.583,1.901,0.215,0.0,0.075,0.0,0.0,0.167,0.0,0.149,0.631,0.125,0.078,0.918,0.292,0.0,3.0,0.568,0.239,0.226,0.795,0.0,0.0,0.0,0.123,0.006,0.373,0.0,-999.0,0.738,0.0,
1954,0.51,0.0,0.653,0.274,0.0,2.0,-999.0,1.707,0.516,0.0,0.488,0.18,0.508,0.185,0.337,0.958,0.75,1.0,1.889,0.271,0.277,0.893,0.125,0.0,0.186,0.0,0.0,0.5,0.0,0.05,0.928,0.0,0.167,0.488,0.042,0.75,1.0,0.847,0.117,0.65,0.518,0.002,0.0,0.786,0.016,1.306,0.217,0.0,-999.0,2.456,4.0,
1955,1.031,0.0,0.825,0.867,0.077,2.0,-999.0,0.619,0.542,0.0,0.433,0.512,0.1,0.338,0.169,2.498,0.0,0.0,1.444,0.097,0.333,1.758,0.494,0.0,0.011,0.0,0.0,2.0,0.123,0.4,1.222,0.062,0.067,0.834,0.306,0.25,2.0,0.971,0.017,0.464,0.669,0.0,0.0,0.952,0.306,0.25,0.05,0.0,-999.0,6.966,0.0,
1956,1.057,0.0,0.669,0.4,0.0,0.0,-999.0,1.479,0.888,0.0,0.267,0.204,0.08,0.092,0.666,1.471,0.0,0.0,0.222,0.0,0.25,1.214,0.371,0.0,0.151,0.0,0.0,0.167,0.0,0.1,0.61,0.125,0.033,0.04,0.083,0.25,0.0,0.708,0.049,1.148,0.36,0.0,0.0,0.214,0.105,0.25,0.067,0.0,-999.0,1.464,3.0,
1957,1.423,0.0,2.112,0.2,0.04,0.0,-999.0,1.372,0.858,0.0,0.538,0.489,0.172,0.397,0.912,2.558,0.0,0.0,0.0,0.057,0.381,1.601,0.654,0.0,0.239,0.0,0.0,0.333,0.0,0.0,0.706,0.688,0.178,1.401,0.125,0.0,0.0,0.24,0.058,1.293,1.687,0.002,0.0,0.262,0.033,0.0,0.133,0.0,-999.0,1.777,1.0,
1958,0.401,0.0,1.45,0.429,0.095,0.0,-999.0,1.36,0.344,0.0,0.443,0.339,0.389,0.541,0.002,1.445,0.0,0.0,0.0,0.0,0.234,1.123,1.301,0.044,0.318,0.0,0.0,0.667,0.123,0.0,0.922,0.062,0.133,0.268,0.208,0.0,1.0,0.644,0.0,0.107,0.763,0.002,0.0,0.29,0.016,0.0,0.1,0.0,-999.0,4.124,3.0,
1959,0.387,0.071,0.589,0.428,0.027,1.0,-999.0,1.697,0.756,0.0,0.374,0.536,0.483,0.505,0.002,1.685,0.0,0.0,0.333,0.176,0.41,1.277,0.419,0.0,0.091,0.0,0.0,0.333,0.061,0.191,0.872,0.0,0.144,1.262,0.167,0.125,0.0,2.1,0.0,0.255,1.21,0.0,0.333,0.716,0.315,0.167,0.494,0.0,-999.0,1.595,3.0,
1960,1.039,0.048,0.635,0.429,0.0,1.0,-999.0,1.656,0.596,0.0,0.223,0.454,0.292,0.308,0.834,0.713,0.0,0.0,0.556,0.093,0.111,0.82,0.206,0.0,0.123,0.0,1.0,0.833,0.167,0.391,0.836,0.0,0.0,0.699,0.333,0.0,2.0,1.059,0.211,0.418,1.161,0.0,0.333,0.048,0.088,0.333,0.017,0.0,-999.0,1.101,1.0,
1961,3.157,0.0,1.439,0.149,0.038,0.0,-999.0,0.692,1.712,0.0,0.741,0.597,0.6,0.877,0.085,1.967,0.0,0.0,0.667,0.0,0.111,2.329,1.142,0.0,0.144,0.0,0.0,0.167,0.0,0.0,0.295,0.0,0.122,1.297,0.375,0.125,1.0,0.993,0.072,0.503,1.011,0.0,0.0,0.454,0.016,0.25,0.472,0.0,-999.0,1.101,4.0,
1962,1.042,0.0,0.447,0.842,0.086,0.0,-999.0,0.827,0.857,0.0,0.125,0.267,0.412,0.2,0.169,0.434,0.0,0.0,1.111,0.0,0.333,0.561,0.15,0.0,0.279,0.0,0.0,0.167,0.0,0.083,0.987,0.125,0.089,0.563,0.083,0.0,1.0,0.802,0.122,0.793,0.482,0.0,0.0,0.262,0.016,0.0,0.0,0.0,-999.0,1.054,1.0,
1963,1.182,0.0,0.744,0.472,0.038,0.0,-999.0,1.848,1.446,0.0,0.198,0.03,0.285,0.145,0.002,0.922,0.5,0.0,0.0,0.0,0.175,0.578,0.223,0.0,0.166,0.0,0.0,0.0,0.0,0.05,0.775,0.125,0.1,0.334,0.0,0.0,0.0,1.027,0.111,0.662,0.331,0.0,0.0,0.0,0.023,0.25,0.044,0.25,-999.0,3.627,2.0,
