Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1915,0.178,1.949,2.148,1.629,24.683,26.0,-999.0,0.0,0.086,27.488,28.126,20.21,50.147,15.976,6.914,0.232,51.318,30.0,30.033,58.132,78.406,1.154,14.902,38.812,44.02,5.806,35.914,11.894,2.717,45.404,0.652,94.774,28.12,2.905,5.769,30.426,35.0,0.088,64.537,1.597,0.586,17.147,52.007,7.903,12.871,15.867,59.541,39.698,151.0,-999.0,-999.0,
1916,2.226,4.731,6.035,2.173,33.195,50.0,-999.0,0.0,0.638,50.904,41.058,28.936,59.786,31.183,16.908,0.279,78.758,37.0,62.39,70.198,90.73,1.839,25.131,59.453,47.893,22.921,69.404,30.938,3.257,62.148,1.226,101.297,41.685,13.671,16.343,43.078,-999.0,0.048,69.356,7.685,2.223,24.066,67.935,13.533,38.022,21.257,73.189,53.197,142.0,-999.0,-999.0,
1917,3.802,3.17,12.159,2.264,26.688,51.0,-999.0,0.0,4.35,36.998,41.444,33.0,61.863,22.065,23.33,1.068,75.869,39.0,55.465,74.091,92.121,5.023,26.189,57.656,39.479,26.176,63.337,27.242,4.151,60.28,9.322,101.845,43.454,13.218,4.805,43.527,-999.0,4.055,70.048,15.648,2.737,26.308,74.462,22.812,13.4,29.908,81.059,49.181,147.0,-999.0,-999.0,
1918,2.067,4.128,11.266,1.653,35.043,36.0,-999.0,0.125,2.436,31.443,40.428,34.1,47.652,30.073,22.792,1.1,73.284,43.0,54.235,56.201,66.927,3.671,30.845,43.327,39.688,10.573,58.707,30.413,9.762,49.18,6.802,70.23,37.628,12.557,5.883,36.04,44.0,1.948,51.719,14.048,4.003,20.128,62.998,20.323,11.6,27.383,59.258,51.074,156.0,-999.0,-999.0,
1919,1.866,4.661,4.268,1.707,29.298,22.0,-999.0,0.0,1.077,43.353,31.693,20.5,50.359,23.554,7.27,0.47,51.989,31.0,29.611,55.73,76.746,2.053,15.981,60.024,39.592,11.602,38.949,10.981,4.845,41.08,1.996,109.069,26.837,8.165,11.327,27.872,22.0,0.43,58.352,4.231,1.659,19.293,55.524,8.276,22.696,16.24,63.61,43.439,163.0,-999.0,-999.0,
1920,0.328,3.644,1.358,1.569,22.631,-999.0,-999.0,0.0,0.206,24.422,38.189,30.192,55.156,18.27,14.809,0.075,73.635,45.0,45.324,73.428,89.251,0.689,20.079,49.78,34.735,6.206,51.662,25.4,4.439,55.852,3.2,96.383,39.244,8.061,5.327,42.481,36.0,0.301,56.227,6.271,0.93,18.57,65.009,16.385,11.155,25.992,80.128,41.288,155.0,-999.0,-999.0,
1921,0.098,1.277,0.814,1.902,13.317,-999.0,-999.0,0.0,0.121,25.519,16.117,10.121,32.815,8.723,3.516,0.08,65.052,24.0,26.457,42.23,77.044,0.365,7.347,41.665,21.294,7.102,37.339,6.744,1.366,33.437,0.534,89.267,15.867,1.973,6.362,18.099,13.0,0.075,42.121,0.444,0.405,9.37,47.512,5.142,15.423,8.394,55.752,33.676,146.0,-999.0,-999.0,
1922,0.368,2.882,1.776,2.006,19.821,42.0,-999.0,0.0,0.17,52.636,26.308,20.361,42.799,16.216,6.342,0.08,72.742,27.0,41.659,55.657,78.064,0.421,15.234,63.631,30.357,23.456,50.361,19.073,2.646,45.371,2.824,96.094,28.722,6.35,11.514,31.915,26.0,1.023,64.237,1.424,1.935,26.13,57.513,12.455,31.144,13.364,61.123,54.742,151.0,-999.0,-999.0,
1923,0.178,3.505,1.447,1.694,17.754,52.0,-999.0,0.0,0.173,29.346,17.837,12.681,36.5,6.307,5.879,0.278,74.275,23.0,49.21,54.487,76.467,0.526,7.295,39.81,20.146,16.356,59.055,18.649,6.495,48.807,0.906,83.401,20.804,1.973,4.88,24.398,41.0,0.043,39.553,2.76,1.482,19.108,66.504,7.497,12.229,13.41,63.92,44.67,140.0,-999.0,-999.0,
1924,2.901,1.988,6.981,2.117,34.814,48.0,-999.0,0.0,0.978,35.229,44.052,33.683,61.983,28.306,15.978,0.279,69.289,39.0,44.832,70.73,80.869,2.241,29.177,46.818,49.014,25.955,49.444,19.845,4.998,53.351,1.991,83.932,41.189,13.114,14.005,40.079,28.0,0.321,65.245,7.413,3.375,26.417,68.041,16.813,26.309,23.481,76.951,54.096,161.0,-999.0,-999.0,
1925,0.889,1.263,2.715,1.423,21.567,33.0,-999.0,0.0,0.731,15.124,29.318,21.142,52.216,16.827,8.332,0.185,49.44,31.0,34.329,62.263,86.476,1.255,16.461,32.212,33.5,2.716,40.658,16.886,2.952,38.24,1.944,87.351,27.355,7.401,2.881,30.837,29.0,0.641,54.702,3.338,1.992,16.28,43.607,9.239,6.026,11.801,73.901,31.985,143.0,-999.0,-999.0,
1926,0.595,2.576,1.814,1.439,19.724,47.0,-999.0,0.0,0.34,27.212,32.267,26.956,50.077,11.913,8.89,0.084,75.6,43.0,47.954,71.595,93.159,0.846,13.455,36.815,26.376,9.362,58.311,20.393,4.61,55.763,0.679,90.665,39.655,7.711,5.758,39.54,37.0,0.008,49.013,2.108,1.889,17.507,79.031,12.586,12.914,25.987,81.063,32.446,120.0,-999.0,-999.0,
1927,1.665,1.423,1.589,1.617,18.268,32.0,-999.0,0.0,0.169,31.075,25.127,17.345,42.812,16.903,7.322,0.082,43.003,34.0,28.008,51.445,81.796,0.623,15.41,57.596,34.302,9.385,34.28,11.537,2.86,43.492,1.69,91.573,26.402,9.175,7.089,28.699,22.0,0.229,60.444,3.34,1.399,13.686,51.576,10.081,19.478,17.439,60.802,40.187,168.0,-999.0,-999.0,
1928,2.955,1.638,3.176,1.618,17.645,37.0,-999.0,0.0,2.264,30.171,21.607,18.516,31.015,6.798,8.74,0.763,51.039,29.0,32.195,48.405,64.677,2.169,9.573,39.412,18.287,10.268,32.298,12.577,2.367,41.798,3.23,71.988,23.812,2.555,5.165,25.56,23.0,1.682,34.586,4.255,1.803,16.431,52.081,8.538,15.679,15.01,48.357,45.361,142.0,-999.0,-999.0,
1929,1.542,2.9,5.978,1.747,33.642,44.0,-999.0,0.0,1.018,46.05,44.976,37.207,69.168,29.135,18.331,0.276,66.537,34.0,48.834,71.683,92.69,2.589,26.319,60.235,49.009,8.828,49.321,19.898,5.898,53.095,1.187,91.841,40.426,9.668,7.904,38.455,26.0,0.266,73.62,9.2,2.94,19.997,51.197,13.456,27.733,25.59,81.617,57.377,145.0,-999.0,-999.0,
1930,0.464,3.829,7.189,2.176,30.897,37.0,-999.0,0.0,0.399,50.082,33.008,28.71,47.467,22.423,12.117,0.133,54.039,34.0,38.405,60.086,79.661,1.355,19.97,51.192,33.088,22.957,38.323,18.273,4.74,45.828,1.293,84.468,32.23,17.196,19.362,34.944,23.0,0.071,48.493,5.205,4.385,31.742,56.46,13.243,30.856,23.381,65.71,50.023,152.0,-999.0,-999.0,
1931,0.48,5.221,0.551,1.732,17.683,22.0,-999.0,0.0,0.222,33.491,9.422,7.534,14.762,6.522,2.365,0.082,40.416,20.0,29.071,27.266,43.023,0.394,3.492,34.81,17.142,16.061,36.643,7.617,2.443,26.681,0.397,63.691,10.887,1.544,5.196,13.206,6.0,0.032,31.378,0.461,0.368,26.858,52.965,2.912,14.082,8.85,29.543,37.929,148.0,-999.0,-999.0,
1932,1.131,6.982,5.791,2.279,30.798,23.0,-999.0,0.0,0.654,46.963,29.045,22.756,56.024,27.41,10.654,1.262,47.53,20.0,33.024,48.013,91.972,3.621,20.226,58.148,48.703,30.691,36.675,10.719,8.284,34.764,1.198,100.415,22.966,12.7,12.354,24.22,6.0,0.262,71.062,6.982,3.179,31.841,49.954,8.668,22.319,14.797,62.688,60.478,121.0,-999.0,-999.0,
1933,1.32,4.738,3.892,1.786,14.904,21.0,-999.0,0.0,0.801,29.118,19.792,14.813,29.788,9.013,5.258,0.263,44.248,26.0,27.997,48.66,71.198,0.893,9.058,44.628,18.844,29.801,37.605,14.961,2.259,34.18,0.702,88.003,20.526,3.462,5.468,21.023,9.0,0.219,39.693,2.924,1.666,21.043,49.028,6.347,14.412,12.573,52.217,38.777,160.0,-999.0,-999.0,
1934,0.843,1.047,2.064,1.347,6.012,42.0,-999.0,0.0,1.344,10.742,30.153,22.861,48.026,10.119,9.79,0.032,69.021,36.0,49.882,62.257,78.67,0.921,13.749,26.304,25.376,2.099,54.998,24.037,1.366,52.474,3.58,68.308,32.07,1.544,2.742,33.824,32.0,1.332,42.159,5.534,0.396,7.033,67.999,14.769,5.344,17.716,65.074,29.474,125.0,-999.0,-999.0,
1935,1.086,2.247,4.607,1.774,8.34,37.0,-999.0,0.0,1.435,29.857,30.554,25.717,44.379,10.848,13.961,0.42,62.833,45.0,45.173,63.818,86.741,2.231,15.691,45.181,24.944,9.038,49.686,25.358,1.557,50.777,6.372,94.808,36.232,3.915,8.628,37.779,27.0,1.499,49.653,10.315,0.819,10.783,62.514,20.49,18.311,21.646,69.648,27.862,144.0,-999.0,-999.0,
1936,1.766,1.638,7.367,1.804,23.277,41.0,-999.0,0.0,0.869,36.632,41.103,31.346,65.886,25.928,19.014,0.133,62.588,38.0,46.173,68.037,101.213,2.738,28.382,66.46,50.3,7.084,53.356,26.738,2.364,51.494,5.338,106.236,35.606,13.361,8.487,35.678,26.0,0.212,77.363,13.47,2.225,12.377,65.051,19.519,22.537,21.632,79.4,50.254,140.0,-999.0,-999.0,
1937,1.025,7.844,3.442,2.904,32.672,21.0,-999.0,0.0,0.454,40.718,43.737,27.802,73.922,30.877,9.69,0.082,36.984,31.0,26.185,62.483,94.584,0.801,24.223,69.345,53.384,33.929,32.307,6.325,3.568,39.197,0.89,104.235,32.191,15.485,14.555,27.273,4.0,0.036,82.103,5.78,2.741,36.277,49.028,8.478,29.908,19.556,82.609,49.024,133.0,-999.0,-999.0,
1938,0.309,1.257,1.436,1.671,16.666,33.0,-999.0,0.0,0.149,18.835,19.721,14.038,44.148,10.338,5.157,0.082,53.84,24.0,38.076,52.826,84.635,0.434,11.415,42.046,24.87,6.887,43.264,13.187,1.868,44.463,1.474,86.82,19.681,4.472,4.376,25.21,21.0,0.251,52.616,2.563,0.523,9.705,56.029,7.198,11.106,13.208,63.722,32.294,135.0,-999.0,-999.0,
1939,0.178,3.694,0.515,2.013,20.735,41.0,-999.0,0.0,0.086,19.817,20.536,14.366,38.297,10.83,3.579,0.08,59.291,25.0,40.903,49.819,75.946,0.314,10.39,34.116,24.341,8.87,50.273,11.28,3.91,45.176,0.299,78.622,22.131,4.472,3.356,22.356,20.0,0.036,45.79,0.915,0.824,18.75,67.02,4.39,7.403,11.54,53.419,35.856,165.0,-999.0,-999.0,
1940,7.32,1.012,9.644,1.46,26.885,52.0,-999.0,0.0,3.591,20.867,43.875,31.071,72.131,32.553,19.472,1.893,63.922,48.0,50.223,70.867,101.113,6.209,30.62,54.739,51.33,9.72,52.302,29.11,7.474,63.069,4.826,95.778,39.723,17.96,6.218,42.684,30.0,1.407,76.794,12.669,3.462,14.549,52.682,20.772,11.568,35.11,79.963,36.058,137.0,-999.0,-999.0,
1941,0.178,2.193,0.458,1.464,18.952,44.0,-999.0,0.0,0.086,14.018,27.138,21.974,49.571,15.113,6.376,0.082,56.496,46.0,40.205,57.837,81.834,0.314,11.614,37.895,34.57,6.03,44.25,14.931,1.714,53.905,0.336,85.468,32.623,2.905,3.621,34.816,21.0,0.036,55.019,1.419,0.395,11.353,65.535,9.823,8.522,24.063,62.997,27.474,142.0,-999.0,-999.0,
1942,1.503,3.47,9.021,1.594,20.768,44.0,-999.0,0.0,0.522,29.821,34.546,30.493,54.4,18.066,14.565,0.755,58.105,37.0,34.886,59.026,74.124,2.463,18.017,47.53,33.738,15.357,41.916,21.58,3.643,48.578,4.074,80.218,34.977,9.668,7.585,34.219,26.0,0.398,53.716,9.904,2.309,17.039,58.566,14.072,17.196,26.226,61.76,43.799,145.0,-999.0,-999.0,
1943,0.727,1.481,3.262,1.48,11.961,53.0,-999.0,0.0,0.442,26.307,31.753,26.576,49.7,15.44,11.441,0.232,62.946,37.0,47.347,60.452,84.624,1.548,17.828,45.082,24.524,2.964,53.255,21.613,3.182,56.359,2.898,81.941,31.422,6.843,8.28,34.044,30.0,0.783,49.3,6.242,1.248,10.632,68.546,14.003,22.411,22.309,64.256,30.474,129.0,-999.0,-999.0,
1944,0.273,1.481,1.737,1.728,14.131,46.0,-999.0,0.0,0.335,30.859,29.779,24.106,47.392,14.498,8.64,0.369,57.797,29.0,35.022,59.043,71.95,0.639,15.113,48.546,34.189,18.318,50.27,13.04,2.41,48.933,0.869,96.127,26.524,5.69,7.319,27.856,21.0,0.036,55.307,3.841,0.967,18.083,67.504,8.96,16.892,15.915,57.11,38.238,135.0,-999.0,-999.0,
1945,0.273,2.663,1.728,1.843,19.371,51.0,-999.0,0.0,0.238,26.284,39.671,33.375,60.436,19.265,14.096,0.034,64.346,39.0,45.576,65.313,87.94,0.529,21.476,43.779,35.889,11.088,54.032,28.259,2.484,58.686,1.763,92.688,43.764,3.358,5.585,42.074,35.0,0.197,58.021,4.564,0.595,12.386,64.503,15.157,13.021,23.645,69.307,39.928,146.0,-999.0,-999.0,
1946,0.178,1.603,1.875,1.67,11.273,39.0,-999.0,0.0,0.086,19.473,15.24,12.833,33.205,4.634,5.441,0.214,58.891,18.0,38.227,46.981,72.888,0.486,5.396,31.669,13.89,7.18,43.765,8.281,3.457,38.783,0.3,78.67,16.583,2.555,3.475,19.081,18.0,0.028,36.929,1.412,1.564,12.769,51.544,3.437,9.059,7.71,49.174,29.502,149.0,-999.0,-999.0,
1947,0.5,2.622,4.079,1.62,21.276,40.0,-999.0,0.0,0.603,24.201,32.637,28.611,53.328,17.311,12.419,0.246,61.868,42.0,36.893,66.832,93.564,1.253,16.044,51.601,34.107,11.873,46.955,13.713,6.465,51.653,2.105,99.365,37.014,-999.0,4.336,35.451,17.0,0.206,62.647,5.79,3.157,17.307,62.545,12.382,11.796,24.045,73.113,48.333,141.0,-999.0,-999.0,
1948,1.11,3.781,10.393,2.206,28.558,54.0,-999.0,0.0,0.345,35.281,37.296,27.927,61.852,29.326,18.628,1.748,62.512,35.0,49.968,64.389,92.207,4.705,23.813,55.398,48.564,12.847,54.109,27.443,14.439,54.993,3.445,103.537,34.496,18.66,7.497,37.252,34.0,0.502,67.537,11.32,5.705,18.311,61.998,14.711,14.805,24.871,72.965,57.916,167.0,-999.0,-999.0,
1949,0.986,11.705,3.341,2.705,28.517,40.0,-999.0,0.0,0.086,49.803,22.96,11.945,50.675,23.74,5.067,0.701,43.909,19.0,24.768,50.031,82.625,1.827,17.311,66.477,45.834,43.922,30.237,5.037,13.123,32.806,0.255,97.372,13.99,17.96,13.04,14.861,14.0,0.048,61.963,1.771,4.696,37.482,39.501,1.913,26.091,7.831,63.357,50.613,137.0,-999.0,-999.0,
1950,1.295,1.861,3.97,1.95,17.231,33.0,-999.0,0.0,1.086,28.552,40.403,33.419,63.38,14.83,13.647,0.173,59.766,31.0,29.35,70.865,106.795,0.937,20.81,55.0,36.712,10.208,40.556,13.701,1.44,47.3,1.902,119.908,35.355,10.329,16.105,30.423,19.0,0.661,75.128,6.308,2.135,18.379,47.647,10.446,32.061,20.882,82.978,25.553,148.0,-999.0,-999.0,
1951,1.635,3.306,6.702,1.92,22.087,30.0,-999.0,0.0,0.717,33.578,36.964,29.277,67.752,21.213,14.745,2.277,50.324,30.0,27.177,61.582,101.69,3.613,25.406,67.749,43.452,16.934,33.629,14.491,7.04,42.417,2.427,112.164,33.099,9.175,7.305,27.802,16.0,0.036,70.234,6.772,6.492,19.85,45.48,12.329,18.003,17.359,80.723,47.821,155.0,-999.0,-999.0,
1952,0.178,4.53,0.653,2.16,25.055,34.0,-999.0,0.0,0.086,31.937,22.428,16.129,48.286,17.247,6.007,0.146,42.068,17.0,18.766,44.927,86.322,0.42,14.16,52.741,37.914,15.061,26.533,7.067,4.767,36.469,0.68,99.255,19.064,5.833,8.305,17.28,10.0,0.036,67.328,1.874,0.976,23.59,44.954,4.876,19.336,11.355,61.974,50.461,140.0,-999.0,-999.0,
1953,0.368,2.535,1.338,1.554,12.519,25.0,-999.0,0.0,0.086,8.307,18.343,15.054,40.279,7.06,5.764,0.025,37.388,19.0,19.085,39.77,79.333,0.397,8.661,21.669,20.45,5.368,24.31,5.759,4.193,27.849,0.736,71.878,15.908,2.555,2.322,14.798,7.0,0.036,45.617,2.46,1.139,11.0,34.479,4.629,3.352,9.486,55.906,30.704,143.0,-999.0,-999.0,
1954,0.309,1.228,2.505,1.521,12.077,32.0,-999.0,0.0,0.112,18.213,17.531,16.586,35.117,10.211,7.809,0.082,46.575,34.0,29.887,45.594,72.264,0.583,10.552,39.64,20.24,5.437,35.229,15.736,2.643,42.566,1.294,66.245,22.195,5.236,4.462,26.243,15.0,0.036,42.486,2.647,1.454,10.502,52.997,11.523,13.164,18.137,56.372,25.783,149.0,-999.0,-999.0,
1955,0.692,4.613,1.627,1.854,27.685,52.0,-999.0,0.0,0.369,46.856,33.671,29.224,62.531,19.769,13.748,0.032,72.221,36.0,40.628,65.732,105.389,0.708,19.1,74.922,52.319,21.33,55.191,20.831,3.26,56.083,0.887,113.261,34.312,1.647,8.939,34.245,25.0,0.227,76.915,4.24,0.421,27.315,75.968,14.729,23.94,23.971,80.336,46.232,167.0,-999.0,-999.0,
1956,0.178,2.159,2.147,1.79,20.879,34.0,-999.0,0.0,0.086,36.717,24.323,17.691,50.291,19.179,5.583,0.032,54.262,32.0,27.521,56.753,88.784,0.372,15.833,46.146,32.1,11.761,37.603,12.642,4.451,43.697,0.459,89.862,25.421,8.968,10.95,22.605,12.0,0.036,59.076,1.005,2.095,16.855,57.471,7.445,22.191,16.581,67.455,41.03,159.0,-999.0,-999.0,
1957,1.29,1.896,1.481,1.84,16.607,33.0,-999.0,0.0,0.287,33.637,22.165,19.753,39.937,16.126,8.817,0.032,47.374,18.0,27.248,51.856,78.459,0.702,12.91,48.468,24.916,9.15,33.998,15.583,2.443,39.379,2.13,83.838,23.135,9.175,11.481,21.002,13.0,0.415,45.59,3.514,1.802,14.34,47.47,6.651,22.343,10.942,62.221,36.957,136.0,-999.0,-999.0,
1958,3.021,1.455,5.845,1.562,17.427,45.0,-999.0,0.0,1.63,12.705,43.746,41.475,59.631,28.669,26.985,0.176,58.058,50.0,45.604,60.575,77.644,2.913,27.082,39.617,43.953,3.312,52.34,35.044,2.564,58.574,5.444,88.302,45.88,12.103,3.585,45.236,32.0,1.226,56.995,13.443,1.818,8.604,64.472,20.701,8.495,39.549,67.884,34.468,154.0,-999.0,-999.0,
1959,1.5,1.356,2.625,1.525,13.552,42.0,-999.0,0.0,0.277,17.96,31.262,25.197,56.343,17.696,10.993,0.082,60.797,29.0,35.103,61.129,82.592,0.964,18.592,44.307,31.304,6.751,39.63,15.794,3.89,47.861,2.193,90.852,26.081,8.722,6.79,25.322,18.0,0.258,58.837,5.242,2.732,9.714,63.482,11.086,15.0,17.147,73.622,30.676,168.0,-999.0,-999.0,
1960,1.759,7.92,4.362,1.777,31.809,32.0,-999.0,0.0,0.522,36.523,50.524,44.035,74.356,34.606,19.465,0.146,51.283,54.0,36.699,74.148,96.024,1.209,31.504,55.774,54.737,11.746,40.925,24.375,7.148,62.841,4.865,100.796,52.698,19.631,9.148,47.08,19.0,0.279,77.485,9.325,2.873,21.28,59.987,19.66,20.929,32.156,80.945,44.052,156.0,-999.0,-999.0,
1961,1.5,4.205,4.875,1.526,19.064,41.0,-999.0,0.0,0.868,20.328,30.863,27.584,49.37,18.859,14.476,1.444,55.873,38.0,37.024,49.528,66.374,2.965,18.772,33.309,33.79,6.833,42.326,24.412,4.535,49.892,4.554,75.756,32.693,9.629,5.474,29.308,27.0,1.038,50.294,6.482,3.421,13.567,54.987,15.061,11.337,24.13,53.424,30.805,177.0,-999.0,-999.0,
1962,5.855,5.241,5.557,2.019,25.409,46.0,-999.0,0.0,1.734,32.231,41.479,34.529,61.605,22.51,15.398,2.627,61.598,42.0,42.286,67.038,79.113,4.823,24.249,44.79,41.896,17.96,46.337,25.577,6.126,53.929,5.63,83.258,41.818,12.0,9.288,38.173,33.0,2.021,59.375,8.704,4.688,21.075,59.503,17.431,13.678,22.913,72.899,36.26,151.0,-999.0,-999.0,
1963,4.61,3.706,12.674,1.507,24.243,46.0,-999.0,0.0,0.546,28.222,56.617,51.054,63.583,28.986,29.318,4.054,68.567,49.0,49.1,76.755,81.118,6.977,35.856,40.366,40.881,7.658,55.895,32.159,8.26,61.281,3.344,79.008,54.023,18.724,7.994,46.287,31.0,0.309,54.464,17.983,6.404,21.35,69.02,23.11,19.165,36.106,78.139,32.598,163.0,-999.0,-999.0,
