Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1950,0.0,0.0,0.0,0.0,0.069,0.25,0.0,0.0,0.0,0.274,0.019,0.011,0.696,0.001,0.0,0.0,1.079,0.0,0.001,0.199,6.379,0.0,0.001,9.554,0.785,0.0,1.524,0.0,0.0,0.243,0.0,22.353,0.001,0.0,0.129,0.0,0.0,0.0,5.483,0.0,0.0,0.149,0.197,0.0,0.81,0.0,1.012,0.956,22.899,0.0,0.0,
1951,0.0,0.0,0.0,0.0,0.577,0.0,0.0,0.0,0.0,0.107,0.336,0.011,1.732,0.017,0.001,0.0,1.165,0.0,0.001,0.39,7.95,0.0,0.045,7.759,1.001,0.0,1.333,0.0,0.0,0.258,0.0,20.092,0.016,0.0,0.001,0.0,0.0,0.0,5.422,0.0,0.0,0.004,0.266,0.0,0.003,0.0,2.775,1.937,25.406,0.0,-999.0,
1952,0.0,0.0,0.0,0.0,0.186,0.0,0.0,0.0,0.0,0.005,0.018,0.011,0.221,0.0,0.001,0.0,0.403,0.0,0.0,0.106,2.601,0.0,0.003,2.664,0.127,0.0,0.86,0.0,0.0,0.095,0.0,6.327,0.0,0.0,0.0,0.0,0.0,0.0,1.454,0.0,0.0,0.317,0.056,0.0,0.016,0.0,0.548,0.516,23.538,0.0,0.0,
1953,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.005,0.012,0.011,0.13,0.001,0.001,0.0,0.379,0.0,0.0,0.106,1.145,0.0,0.0,0.596,0.07,0.0,0.833,0.0,0.0,0.064,0.0,1.884,0.0,0.002,0.0,0.0,0.0,0.0,0.387,0.0,0.0,0.004,0.056,0.0,0.002,0.0,0.285,0.051,22.537,0.0,0.0,
1954,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.005,0.012,0.003,0.321,0.002,0.001,0.0,1.289,0.0,0.0,0.25,4.266,0.0,0.001,5.317,0.161,0.0,1.211,0.0,0.0,0.364,0.0,10.096,0.0,0.0,0.0,0.0,0.0,0.0,2.512,0.0,0.0,0.0,0.782,0.0,0.044,0.0,1.026,0.239,28.43,0.0,0.0,
1955,0.0,0.0,0.0,0.0,0.047,0.25,0.0,0.0,0.0,0.024,0.012,0.028,0.334,0.0,0.0,0.0,1.77,0.0,0.0,0.157,3.701,0.0,0.001,3.118,0.041,0.0,2.034,0.0,0.0,0.666,0.0,7.339,0.0,0.0,0.005,0.0,0.0,0.0,1.129,0.0,0.0,0.0,1.253,0.0,0.0,0.0,0.761,0.541,25.514,0.0,0.0,
1956,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.043,0.012,0.0,0.21,0.0,0.0,0.0,0.504,0.0,0.0,0.108,2.33,0.0,0.001,3.039,0.073,0.0,0.914,0.0,0.0,0.064,0.0,8.165,0.0,0.0,0.0,0.0,0.0,0.0,1.567,0.0,0.0,0.012,0.056,0.001,0.023,0.0,0.308,0.347,34.4,0.0,0.0,
1957,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.108,0.012,0.0,0.15,0.0,0.0,0.0,2.597,0.0,0.159,0.209,2.894,0.0,0.001,5.358,0.183,0.0,1.578,0.0,0.0,0.481,0.0,8.662,0.0,0.002,0.022,0.0,0.0,0.0,1.786,0.0,0.0,0.004,1.043,0.0,0.271,0.0,0.863,0.703,22.76,0.0,0.0,
1958,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.002,0.012,0.0,0.205,0.0,0.0,0.0,0.414,0.0,0.0,0.375,2.099,0.0,0.001,0.949,0.043,0.0,1.458,0.0,0.0,0.304,0.018,5.331,0.001,0.002,0.0,0.048,0.0,0.0,0.545,0.0,0.0,0.004,0.056,0.002,0.0,0.0,0.396,0.101,19.104,0.0,0.0,
1959,0.0,0.0,0.0,0.0,0.113,0.0,0.0,0.0,0.0,0.077,0.102,0.0,0.242,0.0,0.0,0.0,1.139,0.0,0.0,0.316,3.94,0.0,0.001,3.088,0.38,0.0,1.542,0.0,0.014,0.236,0.0,9.423,0.001,0.0,0.046,0.0,0.0,0.0,1.166,0.0,0.0,0.002,0.219,0.0,0.068,0.002,1.496,1.179,23.102,0.0,0.0,
