Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1914,0.0,0.0,0.0,0.001,0.092,0.0,-999.0,0.0,0.0,0.032,0.044,0.0,0.696,0.0,0.0,0.0,1.25,0.0,0.0,0.566,6.502,0.0,0.005,1.452,0.262,0.0,1.0,0.0,0.0,0.882,0.0,14.833,0.0,0.0,0.0,0.0,0.0,0.0,2.308,0.0,0.0,0.022,3.5,0.0,0.006,0.0,0.729,0.0,27.0,-999.0,-999.0,
1915,0.0,0.0,0.0,0.001,0.091,0.0,-999.0,0.0,0.0,0.0,0.11,0.0,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.222,2.434,0.0,0.007,0.832,0.054,0.0,0.0,0.0,0.0,0.02,0.0,5.336,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.812,0.0,56.0,-999.0,-999.0,
1916,0.0,0.0,0.0,0.0,0.191,0.0,-999.0,0.0,0.0,0.143,0.165,0.0,2.111,0.209,0.0,0.0,0.0,0.0,0.0,0.255,12.198,0.0,0.125,14.597,2.459,0.0,0.0,0.0,0.0,0.02,0.0,34.147,0.0,0.0,0.012,0.0,-999.0,0.0,11.778,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.835,1.133,49.0,-999.0,-999.0,
1917,0.0,0.0,0.0,0.0,0.008,2.0,-999.0,0.0,0.0,0.071,0.186,0.0,4.402,0.055,0.0,0.0,1.25,0.0,0.333,0.698,15.817,0.0,0.129,6.167,1.2,0.0,1.333,0.333,0.0,0.982,0.0,25.419,0.0,0.0,0.0,0.0,-999.0,0.0,8.186,0.0,0.0,0.046,3.0,0.0,0.0,0.2,4.506,0.5,76.0,-999.0,-999.0,
1918,0.0,0.0,0.0,0.0,0.497,1.0,-999.0,0.0,0.0,0.0,0.527,0.15,2.715,0.652,0.333,0.0,0.75,0.0,0.667,0.806,6.746,0.0,0.556,4.636,2.615,0.0,1.0,0.0,0.0,0.177,0.0,11.886,0.0,0.0,0.0,0.2,1.0,0.0,6.717,0.0,0.0,0.022,2.5,0.0,0.0,0.01,1.833,1.0,50.0,-999.0,-999.0,
1919,0.0,0.0,0.0,0.0,0.291,0.0,-999.0,0.0,0.0,0.429,0.285,0.001,2.161,0.227,0.0,0.0,0.5,0.0,0.0,0.326,8.8,0.0,0.044,8.297,0.939,0.0,0.333,0.0,0.0,0.022,0.0,18.021,0.0,0.0,0.333,0.0,0.0,0.0,4.528,0.0,0.0,0.025,0.0,0.0,0.273,0.01,1.863,0.0,46.0,-999.0,-999.0,
1920,0.0,0.0,0.0,0.0,0.001,-999.0,-999.0,0.0,0.0,0.0,0.079,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.358,4.04,0.0,0.0,2.129,0.172,0.0,0.0,0.0,0.0,0.069,0.0,12.755,0.0,0.0,0.0,0.0,0.0,0.0,0.906,0.0,0.0,0.001,1.0,0.0,0.0,0.015,1.549,0.0,48.0,-999.0,-999.0,
1921,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.008,0.0,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.024,0.0,0.0,2.143,0.048,0.0,0.0,0.0,0.0,0.018,0.0,2.734,0.0,0.0,0.0,0.0,0.0,0.0,0.604,0.0,0.0,0.001,0.0,0.0,0.0,0.01,0.125,0.0,43.0,-999.0,-999.0,
1922,0.0,0.0,0.0,0.0,0.374,0.0,-999.0,0.0,0.0,0.15,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.151,3.801,0.0,0.0,7.189,0.164,0.0,0.0,0.0,0.0,0.207,0.0,16.66,0.0,0.0,0.0,0.0,0.0,0.0,2.826,0.0,0.0,0.045,0.0,0.0,0.0,0.0,1.012,0.0,37.0,-999.0,-999.0,
1923,0.0,0.0,0.0,0.0,0.235,0.0,-999.0,0.0,0.0,0.008,0.012,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.151,2.847,0.0,0.0,4.24,0.446,0.0,0.0,0.0,0.0,0.022,0.0,8.405,0.0,0.0,0.0,0.0,0.0,0.0,2.011,0.001,0.0,0.022,0.0,0.0,0.046,0.0,0.549,0.5,48.0,-999.0,-999.0,
1924,0.0,0.0,0.0,0.0,0.454,0.0,-999.0,0.0,0.0,1.293,0.976,0.2,3.487,0.167,0.0,0.0,0.5,0.0,0.0,0.69,12.28,0.0,0.262,7.584,1.933,0.25,0.667,0.0,0.0,0.023,0.0,17.949,0.107,0.0,0.0,0.1,0.0,0.0,6.269,0.0,0.0,0.104,0.5,0.0,0.096,0.0,5.859,0.5,41.0,-999.0,-999.0,
1925,0.0,0.0,0.0,0.0,0.283,0.0,-999.0,0.0,0.0,0.0,0.119,0.001,0.637,0.0,0.0,0.0,0.0,0.0,0.0,0.151,1.425,0.0,0.0,0.514,0.074,0.0,0.0,0.0,0.0,0.138,0.0,4.751,0.0,0.0,0.0,0.0,0.0,0.0,1.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595,0.0,51.0,-999.0,-999.0,
1926,0.0,0.0,0.0,0.0,0.122,0.0,-999.0,0.0,0.0,0.0,0.011,0.0,0.357,0.028,0.0,0.0,0.0,0.0,0.0,0.2,2.65,0.0,0.0,2.021,0.217,0.0,0.0,0.0,0.0,0.016,0.0,3.491,0.0,0.0,0.0,0.0,0.0,0.0,1.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.815,0.0,26.0,-999.0,-999.0,
1927,0.0,0.0,0.0,0.001,0.01,0.0,-999.0,0.0,0.0,0.068,0.012,0.0,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.142,6.697,0.0,0.0,5.852,0.657,0.0,0.0,0.0,0.0,0.016,0.0,15.603,0.0,0.0,0.0,0.0,0.0,0.0,4.607,0.0,0.0,0.024,0.0,0.0,0.045,0.0,0.721,0.5,42.0,-999.0,-999.0,
1928,0.0,0.0,0.0,0.0,0.009,0.0,-999.0,0.0,0.0,0.0,0.099,0.0,0.642,0.0,0.0,0.0,0.0,0.0,0.0,0.197,2.681,0.0,0.067,1.31,0.258,0.0,0.0,0.0,0.0,0.016,0.0,2.433,0.0,0.0,0.0,0.0,0.0,0.0,1.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709,0.0,7.0,-999.0,-999.0,
1929,0.0,0.0,0.0,0.001,0.039,0.0,-999.0,0.0,0.0,0.143,0.012,0.0,0.938,0.0,0.0,0.0,0.0,0.0,0.0,0.384,9.81,0.0,0.0,6.982,0.682,0.0,0.0,0.0,0.0,0.122,0.0,20.06,0.0,0.0,0.083,0.0,0.0,0.0,7.493,0.0,0.0,0.001,0.0,0.0,0.0,0.0,2.304,0.0,29.0,-999.0,-999.0,
1930,0.0,0.0,0.0,0.0,0.282,0.0,-999.0,0.0,0.0,0.571,0.25,0.0,1.921,0.352,0.0,0.0,0.0,0.0,0.0,0.272,5.583,0.0,0.329,6.587,1.762,0.0,0.0,0.0,0.0,0.016,0.0,8.969,0.0,0.0,0.0,0.0,0.0,0.0,4.484,0.0,0.0,0.091,0.0,0.0,0.182,0.0,1.266,0.5,44.0,-999.0,-999.0,
1931,0.0,0.0,0.0,0.0,0.055,0.0,-999.0,0.0,0.0,0.0,0.012,0.0,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.21,0.0,0.0,0.321,0.047,0.0,0.0,0.0,0.0,0.02,0.0,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,27.0,-999.0,-999.0,
1932,0.0,0.0,0.0,0.0,0.317,0.0,-999.0,0.0,0.0,0.0,0.012,0.0,0.789,0.056,0.0,0.0,0.0,0.0,0.0,0.22,4.114,0.0,0.0,7.876,0.623,0.5,0.0,0.0,0.0,0.02,0.0,9.351,0.0,0.0,0.083,0.0,0.0,0.0,4.478,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.909,2.0,40.0,-999.0,-999.0,
1933,0.0,0.0,0.0,0.0,1.306,0.0,-999.0,0.0,0.0,0.643,0.508,0.0,2.191,0.333,0.0,0.0,1.0,0.0,0.5,0.495,7.391,0.0,0.333,3.761,1.729,0.25,0.667,0.0,0.0,0.231,0.0,10.376,0.0,0.0,0.083,0.0,0.0,0.0,3.67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.958,1.5,55.0,-999.0,-999.0,
1934,0.0,0.0,0.0,0.0,0.01,0.0,-999.0,0.0,0.0,0.0,0.012,0.0,0.243,0.0,0.0,0.0,0.25,0.0,0.333,0.568,3.011,0.0,0.0,0.909,0.048,0.0,0.667,0.0,0.0,0.926,0.0,5.444,0.001,0.0,0.0,0.1,0.0,0.0,0.394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.669,0.0,34.0,-999.0,-999.0,
1935,0.0,0.0,0.0,0.0,0.009,0.0,-999.0,0.0,0.0,0.214,0.012,0.0,1.009,0.0,0.0,0.0,0.0,0.0,0.0,0.263,4.969,0.0,0.0,4.547,0.602,0.0,0.0,0.0,0.0,0.163,0.0,9.553,0.0,0.0,0.0,0.0,0.0,0.0,2.854,0.0,0.0,0.0,0.0,0.0,0.182,0.0,1.278,0.5,43.0,-999.0,-999.0,
1936,0.0,0.0,0.0,0.0,0.009,0.0,-999.0,0.0,0.0,0.071,1.892,0.37,8.216,0.056,0.0,0.0,0.0,0.0,0.0,0.453,19.636,0.0,0.2,10.928,4.693,0.0,0.0,0.0,0.0,0.02,0.0,34.755,0.179,0.0,0.0,0.0,0.0,0.0,19.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.865,0.5,43.0,-999.0,-999.0,
1937,0.0,0.0,0.0,0.053,0.419,0.0,-999.0,0.0,0.0,0.786,0.012,0.0,0.729,0.028,0.0,0.0,0.0,0.0,0.0,0.125,5.593,0.0,0.0,9.68,1.358,0.25,0.0,0.0,0.0,0.02,0.0,24.126,0.001,0.0,0.089,0.0,0.0,0.0,6.442,0.0,0.0,1.182,0.0,0.0,0.045,0.0,0.286,1.5,28.0,-999.0,-999.0,
1938,0.0,0.0,0.0,0.0,0.01,0.0,-999.0,0.0,0.0,0.0,0.012,0.004,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.225,3.188,0.0,0.0,2.859,0.066,0.0,0.0,0.0,0.0,0.02,0.0,8.258,0.001,0.0,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.673,0.0,45.0,-999.0,-999.0,
1939,0.0,0.0,0.0,0.0,0.01,0.0,-999.0,0.0,0.0,0.0,0.012,0.004,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.876,0.0,0.0,3.254,0.311,0.0,0.0,0.0,0.0,0.02,0.0,8.465,0.001,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,40.0,-999.0,-999.0,
1940,0.0,0.0,0.0,0.0,0.01,0.0,-999.0,0.0,0.0,0.0,0.162,0.051,0.899,0.0,0.0,0.0,0.0,0.0,0.0,0.287,3.245,0.0,0.044,2.283,0.325,0.0,0.0,0.0,0.0,0.02,0.0,4.942,0.346,0.0,0.0,0.0,0.0,0.0,1.876,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1.407,0.0,19.0,-999.0,-999.0,
1941,0.0,0.0,0.0,0.0,0.01,0.0,-999.0,0.0,0.0,0.0,0.012,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.408,0.0,0.006,0.928,0.042,0.0,0.0,0.0,0.0,0.02,0.0,4.078,0.001,0.0,0.0,0.0,0.0,0.0,0.216,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.358,0.0,47.0,-999.0,-999.0,
1942,0.0,0.0,0.0,0.0,0.061,1.0,-999.0,0.0,0.0,0.0,0.454,0.0,2.504,0.028,0.0,0.0,0.5,0.0,0.0,0.563,5.518,0.0,0.029,1.762,0.315,0.0,0.333,0.0,0.0,0.469,0.0,5.977,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.796,0.0,34.0,-999.0,-999.0,
1943,0.0,0.0,0.0,0.0,0.122,0.0,-999.0,0.0,0.0,0.0,0.012,0.0,1.345,0.194,0.0,0.0,0.5,0.0,0.5,0.22,6.899,0.0,0.089,5.871,0.917,0.0,0.0,0.0,0.0,0.729,0.0,12.183,0.0,0.0,0.0,0.0,0.0,0.0,3.93,0.0,0.0,0.024,0.5,0.0,0.136,0.0,0.95,0.0,38.0,-999.0,-999.0,
1944,0.0,0.0,0.0,0.0,0.01,0.0,-999.0,0.0,0.0,0.0,0.013,0.0,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.295,0.0,0.0,0.254,0.082,0.0,0.0,0.0,0.0,0.02,0.0,1.769,0.0,0.0,0.0,0.0,0.0,0.0,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,21.0,-999.0,-999.0,
1945,0.0,0.0,0.0,0.0,0.01,0.0,-999.0,0.0,0.0,0.0,0.013,0.0,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.246,2.904,0.0,0.0,0.496,0.047,0.0,0.0,0.0,0.0,0.162,0.0,8.037,0.0,0.0,0.0,0.001,0.0,0.0,0.541,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.735,0.0,17.0,-999.0,-999.0,
1946,0.0,0.0,0.0,0.0,0.01,0.0,-999.0,0.0,0.0,0.0,0.012,0.004,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.145,2.375,0.0,0.0,0.912,0.071,0.0,0.0,0.0,0.0,0.02,0.0,6.38,0.0,0.0,0.013,0.0,0.0,0.0,0.626,0.0,0.0,0.024,0.0,0.0,0.001,0.0,0.325,0.0,43.0,-999.0,-999.0,
1947,0.0,0.0,0.0,0.0,0.01,0.0,-999.0,0.0,0.0,0.0,0.012,0.004,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.173,1.473,0.0,0.0,0.73,0.052,0.0,0.0,0.0,0.0,0.02,0.0,3.12,0.0,-999.0,0.0,0.0,0.0,0.0,0.181,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.275,0.0,34.0,-999.0,-999.0,
1948,0.0,0.0,0.0,0.0,0.01,0.0,-999.0,0.0,0.0,0.0,0.014,0.011,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.151,5.875,0.0,0.0,0.962,0.09,0.0,0.0,0.0,0.0,0.168,0.0,9.892,0.0,0.0,0.0,0.0,0.0,0.0,1.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,54.0,-999.0,-999.0,
1949,0.0,0.0,0.0,0.0,0.257,0.0,-999.0,0.0,0.0,0.143,0.014,0.015,0.313,0.028,0.0,0.0,0.0,0.0,0.0,0.114,2.87,0.0,0.0,7.65,0.76,0.25,0.0,0.0,0.0,0.02,0.0,18.122,0.0,0.0,0.083,0.0,0.0,0.0,3.778,0.0,0.0,0.024,0.0,0.0,0.003,0.0,0.371,0.5,40.0,-999.0,-999.0,
1950,0.0,0.0,0.0,0.0,0.01,0.0,-999.0,0.0,0.0,0.429,0.012,0.015,0.656,0.001,0.0,0.0,0.0,0.0,0.0,0.152,6.155,0.0,0.0,8.74,0.784,0.0,0.0,0.0,0.0,0.329,0.0,22.801,0.0,0.0,0.013,0.0,0.0,0.0,4.618,0.0,0.0,0.091,0.0,0.0,0.999,0.0,0.49,0.0,49.0,-999.0,-999.0,
1951,0.0,0.0,0.0,0.0,0.317,0.0,-999.0,0.0,0.0,0.0,0.258,0.015,1.601,0.026,0.0,0.0,0.0,0.0,0.0,0.272,8.044,0.0,0.067,7.54,0.726,0.0,0.0,0.0,0.0,0.186,0.0,20.148,0.0,0.0,0.013,0.0,0.0,0.0,4.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.283,1.5,47.0,-999.0,-999.0,
1952,0.0,0.0,0.0,0.0,0.092,0.0,-999.0,0.0,0.0,0.0,0.012,0.015,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.125,2.126,0.0,0.01,2.594,0.124,0.0,0.0,0.0,0.0,0.02,0.0,6.135,0.0,0.0,0.013,0.0,0.0,0.0,1.078,0.0,0.0,0.364,0.0,0.0,0.0,0.0,0.343,0.0,35.0,-999.0,-999.0,
1953,0.0,0.0,0.0,0.0,0.01,0.0,-999.0,0.0,0.0,0.0,0.012,0.015,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.942,0.0,0.0,0.35,0.064,0.0,0.0,0.0,0.0,0.02,0.0,1.793,0.0,0.0,0.0,0.0,0.0,0.0,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.0,41.0,-999.0,-999.0,
1954,0.0,0.0,0.0,0.0,0.092,0.0,-999.0,0.0,0.0,0.0,0.012,0.0,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.194,4.122,0.0,0.0,5.59,0.098,0.0,0.0,0.0,0.0,0.566,0.0,10.048,0.0,0.0,0.0,0.0,0.0,0.0,2.065,0.0,0.0,0.004,0.5,0.0,0.0,0.0,0.596,0.0,61.0,-999.0,-999.0,
1955,0.0,0.0,0.0,0.0,0.092,0.0,-999.0,0.0,0.0,0.0,0.012,0.1,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.194,3.366,0.0,0.0,2.828,0.047,0.0,0.333,0.0,0.0,0.708,0.0,7.204,0.0,0.0,0.013,0.0,0.0,0.0,1.082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.344,0.0,56.0,-999.0,-999.0,
1956,0.0,0.0,0.0,0.001,0.01,0.0,-999.0,0.0,0.0,0.143,0.032,0.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.125,2.408,0.0,0.0,2.604,0.05,0.0,0.0,0.0,0.0,0.02,0.0,8.422,0.0,0.0,0.0,0.0,0.0,0.0,1.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219,0.0,89.0,-999.0,-999.0,
1957,0.0,0.0,0.0,0.001,0.175,0.0,-999.0,0.0,0.0,0.286,0.012,0.0,0.129,0.0,0.0,0.0,1.0,0.0,0.5,0.177,2.417,0.0,0.0,4.773,0.083,0.0,0.333,0.0,0.0,0.467,0.0,8.881,0.0,0.0,0.0,0.0,0.0,0.0,1.288,0.0,0.0,0.0,1.0,0.0,0.227,0.0,0.74,0.0,33.0,-999.0,-999.0,
1958,0.0,0.0,0.0,0.0,0.01,0.0,-999.0,0.0,0.0,0.0,0.012,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.275,1.782,0.0,0.0,0.687,0.05,0.0,0.0,0.0,0.0,0.292,0.0,5.417,0.0,0.0,0.0,0.0,0.0,0.0,0.433,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.195,0.0,23.0,-999.0,-999.0,
1959,0.0,0.0,0.0,0.0,0.065,0.0,-999.0,0.0,0.0,0.0,0.051,0.0,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.284,3.191,0.0,0.0,2.983,0.429,0.0,0.0,0.0,0.0,0.185,0.0,9.126,0.0,0.0,0.083,0.0,0.0,0.0,0.873,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.138,0.5,46.0,-999.0,-999.0,
1960,0.0,0.0,0.0,0.0,0.01,0.0,-999.0,0.0,0.0,0.0,0.012,0.0,0.182,0.0,0.0,0.0,0.5,0.0,0.0,0.22,1.741,0.0,0.0,1.207,0.05,0.0,0.0,0.0,0.0,0.019,0.0,3.413,0.0,0.0,0.0,0.0,0.0,0.0,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265,0.0,23.0,-999.0,-999.0,
1961,0.0,0.0,0.0,0.0,0.055,0.0,-999.0,0.0,0.0,0.0,0.01,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.177,1.675,0.0,0.0,1.623,0.06,0.0,0.0,0.0,0.0,0.477,0.0,5.535,0.0,0.0,0.0,0.0,0.0,0.0,0.718,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.218,0.0,55.0,-999.0,-999.0,
1962,0.0,0.0,0.0,0.0,0.022,0.0,-999.0,0.0,0.0,0.071,0.191,0.056,2.39,0.0,0.0,0.0,0.75,0.0,0.0,0.229,8.254,0.0,0.111,5.369,0.527,0.0,0.0,0.0,0.0,0.472,0.0,14.209,0.036,0.0,0.0,0.0,0.0,0.0,4.481,0.0,0.0,0.045,1.0,0.0,0.0,0.0,1.684,1.0,36.0,-999.0,-999.0,
1963,0.0,0.0,0.0,0.0,0.963,0.0,-999.0,0.0,0.0,0.357,0.301,0.187,3.575,0.139,0.0,0.0,0.0,0.0,0.0,0.876,12.242,0.0,0.222,4.653,2.225,0.0,0.0,0.0,0.0,0.137,0.0,15.905,0.214,0.0,0.089,0.2,0.0,0.0,6.661,0.0,0.0,0.136,0.0,0.0,0.006,0.0,6.848,1.5,35.0,-999.0,-999.0,
