Year,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1922,-999.0,53.4,50.63,40.0,39.3,27.4,35.43,42.9,59.5,53.4,-999.0,38.53,25.77,42.97,42.37,41.13,46.17,57.5,34.5,43.17,29.07,32.87,31.8,44.5,54.07,27.8,48.2,31.1,34.83,29.6,39.47,35.33,30.6,33.1,41.0,48.13,29.97,37.23,36.17,51.57,32.8,48.5,52.33,29.9,44.4,28.73,31.83,33.33,41.6,25.1
1923,-999.0,50.33,47.33,41.67,41.27,26.87,32.13,39.7,58.8,51.27,-999.0,32.73,27.97,37.1,36.03,38.03,41.0,55.13,30.87,39.33,22.5,25.2,24.03,40.03,51.07,27.07,45.3,24.7,31.6,25.13,35.93,36.07,32.87,27.53,34.5,45.47,32.17,32.6,32.8,49.57,28.7,44.07,50.63,31.6,40.5,23.73,34.03,25.6,36.13,24.13
1924,-999.0,48.13,45.53,41.03,41.87,25.17,33.67,39.57,56.03,48.63,-999.0,33.63,28.4,37.83,36.5,36.07,40.7,53.27,32.77,39.43,27.83,28.2,26.47,39.53,48.97,27.33,43.77,26.07,30.23,28.87,36.83,34.4,33.1,30.17,35.6,43.23,31.37,33.67,34.77,47.53,27.63,42.57,48.63,31.67,39.57,27.87,33.93,28.2,36.6,23.13
1925,15.27,51.2,49.6,43.63,42.8,31.13,34.73,40.07,56.7,50.97,-999.0,36.73,31.67,39.77,38.13,42.47,42.8,55.53,34.1,40.3,27.73,29.43,29.6,43.5,52.13,30.73,45.73,29.6,36.7,29.57,37.47,38.7,35.57,31.37,36.47,49.7,34.5,34.13,35.5,49.43,33.57,45.93,54.07,34.87,41.2,28.77,36.17,30.17,37.73,29.43
1926,20.33,47.17,45.6,44.77,45.5,29.73,31.3,37.43,55.2,47.53,-999.0,34.03,31.27,36.27,34.77,38.67,38.67,52.7,30.23,37.5,21.47,24.83,26.37,39.47,48.37,30.13,41.93,28.17,34.1,23.8,34.43,36.97,36.83,26.2,33.1,45.03,34.37,30.9,32.17,45.93,31.4,41.2,49.9,35.57,38.17,22.3,36.17,26.47,34.87,28.13
1927,9.13,53.37,52.37,42.0,40.97,29.03,34.33,40.57,58.43,52.77,-999.0,37.87,28.7,42.17,41.13,42.17,45.5,58.8,33.63,41.07,26.6,31.7,30.67,45.13,54.77,28.1,46.7,30.33,35.3,28.7,37.33,36.8,33.43,31.83,39.63,49.33,31.57,36.3,35.03,51.07,31.9,48.4,53.8,32.67,42.83,27.83,32.93,32.4,40.53,25.6
1928,12.07,49.03,47.4,43.97,43.9,29.53,33.33,39.23,56.47,49.83,-999.0,35.07,30.5,38.33,36.67,39.8,40.53,53.97,32.53,39.27,26.3,28.0,26.9,41.33,49.83,29.53,44.17,27.77,33.8,27.57,36.3,36.83,36.07,29.5,35.4,46.5,34.67,33.03,34.13,48.6,30.63,43.33,50.7,35.27,40.13,26.8,35.37,28.53,36.23,26.8
1929,12.07,53.9,50.9,41.17,40.43,27.8,36.03,43.93,60.37,53.77,-999.0,37.23,27.97,42.23,41.43,41.67,45.4,58.37,35.17,43.43,27.23,31.57,28.93,44.13,54.97,27.37,48.2,27.93,35.07,30.23,40.03,35.9,32.47,33.33,40.1,48.6,31.9,37.33,37.13,52.03,31.93,48.23,53.1,31.93,44.67,29.23,33.6,31.23,40.53,24.9
1930,12.9,50.33,48.77,42.37,42.03,28.73,34.6,40.07,57.5,50.57,-999.0,36.57,30.8,40.5,39.17,39.73,43.13,55.4,33.97,40.3,26.97,30.43,29.27,42.83,51.77,29.77,45.53,29.47,34.63,28.97,37.5,35.43,34.6,31.33,38.13,46.93,33.77,34.97,36.03,49.67,32.3,45.23,51.57,34.1,41.6,27.9,35.2,31.23,38.17,27.47
1931,14.13,46.77,45.1,43.47,44.37,27.17,35.93,40.6,54.27,47.37,-999.0,34.93,28.97,38.37,37.43,37.6,41.2,50.17,35.47,40.5,30.83,30.47,28.93,40.17,47.57,28.33,43.13,27.63,32.4,31.0,38.47,35.17,34.73,33.2,36.77,43.27,34.03,35.43,37.1,46.97,30.03,42.53,47.17,32.33,40.6,30.27,35.63,31.0,37.47,25.03
