Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1931,13.722,3.427,13.909,7.056,0.77,9.0,-999.0,11.054,11.656,0.648,8.931,9.346,8.695,5.751,10.838,15.829,11.472,9.0,10.983,4.928,4.082,19.044,9.812,0.853,4.809,0.0,-999.0,8.792,2.625,5.312,12.379,2.983,7.491,8.401,5.682,6.186,-999.0,8.194,2.173,11.343,8.186,0.51,4.69,8.056,5.894,6.352,6.384,1.361,-999.0,14.564,26.0,
1932,20.325,1.751,16.503,2.867,1.473,13.0,-999.0,12.602,18.233,1.093,7.937,9.959,7.001,5.544,12.598,19.684,9.709,11.0,12.564,5.168,4.033,21.883,10.169,1.614,4.965,0.25,-999.0,11.059,1.289,8.483,13.723,3.542,6.463,10.582,5.283,4.705,-999.0,14.614,3.066,16.991,10.763,1.534,8.896,13.468,6.348,10.815,5.565,0.515,-999.0,17.254,30.0,
1933,15.094,2.113,15.34,5.339,2.17,11.0,-999.0,15.998,12.6,1.608,7.735,10.352,5.461,6.557,16.422,17.788,8.438,10.0,10.84,4.495,4.636,16.864,8.898,1.378,4.918,0.25,-999.0,12.434,1.648,5.802,8.773,1.336,7.483,8.903,6.015,5.498,-999.0,10.542,2.589,14.953,8.229,0.805,4.376,7.975,7.559,11.01,5.28,0.94,-999.0,13.95,27.0,
1934,17.523,1.285,12.922,4.844,1.058,11.0,-999.0,13.749,14.084,1.364,7.807,6.419,6.468,4.249,10.068,18.345,9.487,10.0,7.786,3.338,4.699,14.946,9.62,1.179,2.82,0.0,-999.0,14.088,0.801,5.893,14.445,1.356,5.231,9.223,6.587,5.312,-999.0,11.919,2.855,12.412,8.803,0.341,5.195,11.903,5.406,7.959,7.29,0.09,-999.0,12.355,34.0,
1935,15.283,2.119,19.003,5.5,1.541,4.0,-999.0,13.658,12.259,0.429,10.628,7.553,7.943,7.328,18.582,19.164,9.976,9.0,7.971,3.968,5.019,15.917,12.645,0.706,6.419,0.0,7.0,10.333,1.738,6.888,11.047,2.793,6.733,10.419,3.357,6.179,-999.0,12.601,2.427,11.894,12.974,0.797,5.267,10.484,4.533,9.59,6.444,1.89,-999.0,16.165,35.0,
1936,17.861,2.109,9.533,8.173,1.838,20.0,-999.0,17.017,19.596,1.049,7.975,6.993,5.631,4.486,9.633,12.43,11.021,7.0,15.753,4.19,2.957,12.569,7.936,0.66,3.101,0.0,6.0,13.758,1.133,6.07,18.81,0.835,6.115,8.022,5.298,8.079,-999.0,16.366,1.821,13.102,9.547,1.411,7.133,10.897,5.245,7.644,4.332,0.311,-999.0,20.562,29.0,
1937,18.526,1.861,18.875,9.472,1.041,19.0,-999.0,15.341,16.434,1.714,8.922,12.229,4.903,5.091,12.853,16.402,12.263,10.0,12.701,6.226,5.098,15.489,9.601,1.493,4.249,0.0,10.0,11.843,2.748,8.232,12.905,3.952,10.958,8.059,8.535,10.393,-999.0,13.467,3.278,15.17,7.535,1.507,9.805,14.681,6.749,11.804,5.972,0.819,-999.0,19.95,27.0,
1938,15.492,2.129,14.927,7.687,2.579,17.0,-999.0,11.886,12.828,0.903,10.008,10.345,9.775,7.55,11.548,15.636,9.798,6.0,15.04,5.508,5.525,14.759,12.708,2.631,5.68,0.25,11.0,11.787,1.722,6.833,11.994,2.448,8.178,9.788,6.367,5.275,-999.0,11.161,3.519,12.921,8.308,1.606,12.029,8.454,4.644,6.512,9.971,0.957,-999.0,16.39,28.0,
1939,18.508,2.31,16.359,3.219,0.944,15.0,-999.0,15.405,13.915,0.433,8.727,10.117,5.164,4.611,14.842,13.767,3.766,9.0,7.163,4.579,3.755,17.799,9.57,0.544,3.577,0.25,3.0,12.577,1.29,5.082,12.801,1.869,7.694,7.081,3.837,5.083,-999.0,12.449,3.247,13.194,7.234,1.356,5.377,8.135,3.892,7.805,5.008,0.615,-999.0,14.478,26.0,
1940,17.119,2.991,13.789,10.36,1.511,11.0,-999.0,14.638,11.509,1.766,6.0,6.277,6.259,5.365,8.822,26.302,10.02,8.0,11.319,5.22,4.551,18.908,7.551,1.472,3.452,0.0,6.0,13.271,1.493,6.955,9.109,2.566,7.775,11.378,6.141,6.226,-999.0,10.695,2.605,10.361,11.991,1.944,8.949,10.795,5.475,6.507,7.185,0.836,-999.0,9.228,31.0,
1941,14.065,2.923,13.945,9.791,2.639,12.0,-999.0,19.075,11.594,0.855,9.421,7.621,8.751,9.041,8.012,19.531,4.55,13.0,9.448,5.751,6.101,13.774,12.49,2.131,5.129,0.322,7.0,9.796,3.973,4.742,10.672,4.569,5.793,13.665,6.189,5.522,-999.0,13.003,4.186,9.056,13.105,1.737,5.286,6.472,4.802,7.139,8.185,2.16,-999.0,10.654,42.0,
1942,16.024,1.054,15.062,6.142,2.933,9.0,-999.0,15.376,15.287,1.169,9.679,9.207,7.416,8.746,12.418,18.263,12.14,8.0,12.6,8.033,6.723,14.524,13.036,1.446,6.502,0.25,5.0,12.35,1.467,9.277,14.669,3.62,7.322,12.985,7.503,8.637,-999.0,13.361,4.555,12.458,10.257,0.416,7.953,11.925,5.072,9.87,7.848,1.161,-999.0,18.246,35.0,
1943,15.865,1.652,9.724,6.667,1.236,5.0,-999.0,15.578,17.381,0.517,7.743,8.605,7.09,5.321,9.756,16.335,10.659,7.0,6.459,5.176,6.488,13.227,11.819,1.361,3.61,0.5,9.0,9.383,1.708,6.417,12.576,3.346,6.443,8.001,5.44,4.567,-999.0,13.309,3.954,10.75,7.254,0.893,9.153,8.329,4.298,7.754,6.551,0.802,-999.0,10.88,30.0,
1944,18.243,1.697,17.833,6.108,2.443,10.0,-999.0,14.846,15.441,0.991,7.686,6.948,8.471,9.62,11.596,22.081,10.659,11.0,10.162,3.413,6.525,19.633,10.849,2.449,7.405,0.25,7.0,13.942,1.895,4.847,16.439,5.362,4.259,10.638,2.791,5.84,-999.0,14.011,6.41,15.496,11.237,0.589,5.624,9.964,3.119,6.929,5.109,1.002,-999.0,10.445,19.0,
1945,18.432,1.157,21.855,6.828,1.496,7.0,-999.0,17.0,15.764,1.456,11.154,12.994,7.815,7.174,12.888,18.526,14.166,13.0,11.62,7.228,5.796,19.905,14.085,0.594,5.615,0.25,11.0,11.18,1.593,9.475,14.175,1.757,9.181,13.832,6.267,8.224,-999.0,16.153,2.915,17.593,10.135,0.519,10.611,8.843,5.343,11.771,7.727,1.769,-999.0,10.825,30.0,
1946,20.68,2.678,18.933,4.327,1.807,11.0,-999.0,14.046,14.554,1.412,9.669,8.556,7.729,7.801,15.235,27.585,8.024,6.0,9.094,3.96,5.907,24.598,11.367,1.469,6.71,1.0,7.0,9.54,0.977,6.355,12.17,2.272,6.803,10.603,5.888,7.485,-999.0,12.452,6.836,15.895,12.293,0.857,6.589,7.739,4.877,4.407,6.303,2.261,-999.0,10.981,30.0,
1947,17.832,1.91,12.083,2.981,2.078,10.0,-999.0,20.591,19.265,0.839,8.499,10.427,8.165,6.673,10.52,18.972,11.142,6.0,10.91,4.939,4.547,20.749,11.2,1.491,5.606,0.0,3.0,11.445,1.273,8.442,13.507,3.047,8.668,9.485,5.375,5.156,-999.0,16.39,2.731,10.757,7.279,1.497,5.13,8.935,4.985,4.311,7.13,2.381,-999.0,9.863,22.0,
1948,19.976,1.917,15.431,4.227,1.582,8.0,-999.0,16.083,19.132,2.157,8.039,11.083,6.116,8.312,15.54,17.235,9.085,13.0,8.643,3.995,4.93,21.979,9.988,1.561,5.176,0.0,5.0,13.845,1.286,6.856,15.079,2.745,8.784,7.629,7.54,7.878,-999.0,19.459,4.234,16.855,6.972,0.317,6.589,13.966,7.282,10.709,3.941,1.769,-999.0,14.436,28.0,
1949,16.721,2.238,17.194,3.325,1.802,3.0,-999.0,15.207,13.353,1.498,11.034,11.171,5.986,7.675,12.756,18.174,5.789,10.0,5.608,5.5,5.345,18.129,12.795,0.948,6.549,0.0,4.0,9.039,1.262,5.475,12.943,2.791,6.174,9.971,5.255,3.565,7.0,11.771,3.653,15.057,10.846,1.183,3.88,9.57,4.289,6.191,5.235,1.365,-999.0,8.869,27.0,
1950,14.981,0.872,19.366,7.66,0.947,9.0,-999.0,14.08,12.48,0.77,12.024,16.025,7.025,7.67,18.634,18.501,8.245,5.0,8.6,5.962,4.529,19.932,10.795,1.436,5.46,1.0,4.0,10.075,1.135,8.499,9.18,3.762,11.516,9.169,9.159,7.462,7.0,9.132,3.257,19.124,8.898,0.769,3.86,8.201,6.189,8.348,6.33,0.311,-999.0,14.614,20.0,
1951,14.877,2.452,17.998,6.676,2.267,14.0,-999.0,14.229,13.125,1.504,9.541,10.409,10.484,11.358,15.753,15.267,15.274,6.0,12.015,6.456,5.348,17.089,13.109,1.196,7.908,0.5,9.0,15.921,0.959,6.704,8.949,3.044,6.102,9.424,7.148,5.238,12.0,10.493,4.263,16.211,7.653,1.259,9.034,8.473,6.054,7.35,7.355,1.482,-999.0,17.353,-999.0,
1952,13.853,2.095,13.312,9.352,1.44,17.0,-999.0,13.221,13.291,1.037,8.084,9.195,6.498,2.848,8.023,16.194,8.277,7.0,10.541,4.699,5.613,13.415,7.151,0.985,3.776,0.0,8.0,16.707,1.052,7.453,14.68,2.463,5.925,5.571,3.672,8.034,9.0,11.863,2.428,11.055,8.28,0.756,9.219,10.788,3.618,5.452,5.046,1.261,-999.0,10.551,31.0,
1953,18.06,1.143,13.441,3.527,1.344,17.0,-999.0,21.318,19.112,1.875,4.962,5.078,5.586,4.609,8.392,19.889,14.518,4.0,17.901,4.112,8.771,18.917,5.791,2.614,4.856,0.0,6.0,12.921,1.289,8.012,11.571,3.409,3.501,10.296,7.932,5.123,18.0,13.016,5.705,12.771,9.272,1.383,6.957,7.135,6.146,3.951,4.823,0.498,-999.0,4.096,25.0,
1954,8.315,2.228,12.665,6.857,0.761,9.0,-999.0,11.745,9.063,1.376,8.572,8.512,7.922,5.211,10.962,12.926,14.957,10.0,10.074,6.564,4.63,13.089,9.599,0.933,4.901,0.0,11.0,9.807,1.701,7.323,10.595,2.911,5.97,7.257,6.101,7.458,13.0,8.05,3.283,14.074,5.793,0.88,7.105,8.746,5.821,9.742,9.037,0.923,-999.0,17.863,38.0,
1955,14.201,2.706,13.262,6.281,1.224,17.0,-999.0,11.965,11.96,1.037,8.698,10.81,4.326,6.022,11.623,17.751,7.762,11.0,12.566,3.945,4.592,15.118,8.917,1.391,3.47,0.0,8.0,10.282,1.027,7.061,11.532,2.434,6.947,9.858,6.826,6.623,12.0,12.244,3.037,15.065,8.155,0.496,5.075,8.961,6.64,8.077,4.127,0.515,-999.0,15.956,22.0,
1956,15.162,0.444,11.603,4.708,1.092,8.0,-999.0,11.894,14.599,1.301,7.365,8.929,5.231,3.063,14.291,16.648,6.006,13.0,9.135,4.057,4.455,14.931,7.485,1.182,3.121,0.0,4.0,8.832,0.537,4.788,12.749,1.923,7.602,5.116,6.431,8.379,9.0,11.009,3.108,12.864,5.048,0.341,5.038,5.897,5.174,9.877,5.797,0.736,-999.0,13.267,25.0,
1957,16.253,2.153,21.707,5.798,3.035,6.0,-999.0,18.498,16.802,1.29,11.237,14.779,6.75,8.314,15.002,22.806,6.003,8.0,6.1,5.506,6.62,17.548,12.134,1.302,6.781,0.0,4.0,5.352,1.358,4.704,14.2,3.226,8.29,15.082,5.504,5.326,7.0,13.46,4.233,20.509,14.123,1.484,4.762,9.038,4.303,6.417,5.332,1.361,-999.0,13.242,24.0,
1958,14.104,2.715,16.907,8.322,1.58,12.0,-999.0,16.247,13.898,1.005,8.983,11.297,5.835,8.791,8.485,16.586,9.703,7.0,12.666,3.897,3.521,18.178,12.066,1.376,5.277,0.25,5.0,16.569,2.862,6.484,14.484,1.962,8.198,6.974,7.058,6.57,17.0,13.557,2.072,10.486,10.072,0.514,7.886,9.546,5.663,7.149,4.742,1.04,-999.0,16.799,20.0,
1959,16.244,1.36,14.793,4.58,1.483,13.0,-999.0,21.478,16.352,1.103,8.622,10.367,9.306,7.136,11.576,18.724,10.024,4.0,12.804,7.132,6.123,14.636,9.519,1.027,6.246,0.25,7.0,12.165,1.482,6.759,14.55,3.158,7.924,12.419,4.695,7.117,15.0,16.723,3.0,12.453,10.998,0.335,6.553,9.19,5.882,6.003,8.797,1.023,-999.0,12.123,43.0,
1960,14.658,1.288,13.223,5.417,1.938,16.0,-999.0,18.461,14.075,0.907,7.387,7.776,9.117,5.723,9.906,14.339,16.316,7.0,13.171,5.378,5.621,13.909,8.616,0.52,5.18,0.0,6.0,11.945,2.068,5.588,14.405,2.321,3.464,9.833,5.813,5.025,12.0,15.32,5.023,10.088,10.767,0.168,7.381,8.775,4.903,7.188,9.098,1.023,-999.0,10.22,30.0,
1961,20.267,1.696,17.07,3.77,2.034,5.0,-999.0,13.388,17.386,0.856,9.833,8.664,9.662,9.282,11.575,25.627,6.743,4.0,11.78,5.481,4.239,23.43,12.482,0.8,5.036,0.0,7.0,10.943,1.735,5.823,13.003,1.886,7.148,10.723,6.559,4.663,15.0,15.966,3.513,15.166,10.255,0.626,3.485,9.619,4.908,8.086,7.466,1.144,-999.0,11.893,28.0,
1962,15.152,1.443,14.278,8.1,1.408,7.0,-999.0,14.246,14.542,0.807,7.437,9.626,6.095,6.822,13.023,12.679,9.792,10.0,8.226,3.34,5.986,14.376,8.502,1.72,6.289,0.0,9.0,13.105,1.048,5.978,13.389,4.371,6.095,9.014,4.868,5.204,21.0,14.614,5.635,15.497,8.665,0.85,5.819,7.7,4.837,7.253,4.196,1.344,-999.0,10.671,30.0,
1963,17.011,2.174,9.283,8.168,1.316,7.0,-999.0,15.818,15.876,1.484,6.818,5.526,6.28,5.018,6.187,13.733,8.474,12.0,6.591,3.831,4.996,12.193,7.21,1.045,4.945,0.25,2.0,9.179,0.942,3.982,10.06,2.57,3.642,5.329,5.477,4.591,13.0,14.268,3.486,10.884,7.073,0.414,2.043,6.37,4.736,9.331,3.936,1.531,-999.0,17.707,21.0,
