Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1910,0.905,0.484,5.357,0.142,0.004,0.0,-999.0,6.523,1.961,0.01,0.567,0.641,0.611,2.934,0.424,10.441,0.0,0.0,0.001,0.186,0.091,6.863,2.389,0.266,0.899,0.107,0.0,1.672,1.255,0.787,1.23,0.007,0.346,12.924,0.0,0.201,0.0,9.461,0.31,1.657,28.513,1.276,0.0,0.187,0.008,0.0,0.245,0.0,0.0,-999.0,-999.0,
1911,2.473,0.227,6.124,0.303,0.362,0.0,-999.0,11.418,2.846,0.143,1.225,1.725,3.294,4.073,0.252,8.73,0.0,0.0,1.823,0.707,0.711,8.565,3.786,0.008,1.69,0.082,0.0,1.722,1.099,1.101,2.106,0.257,0.168,4.562,0.136,0.399,0.0,12.498,1.564,1.752,32.211,0.734,1.0,0.187,0.175,0.0,0.838,0.0,0.0,-999.0,-999.0,
1912,3.888,0.614,4.2,0.451,0.01,3.0,-999.0,22.098,3.915,0.0,1.397,0.909,0.93,3.068,0.792,14.779,0.25,0.0,0.495,0.149,0.082,10.658,2.909,0.183,1.339,0.183,0.0,0.361,0.278,0.521,2.127,0.007,0.131,1.97,0.0,0.001,0.0,13.321,0.694,3.294,23.587,0.891,0.083,0.117,0.081,0.0,0.098,0.0,0.0,-999.0,-999.0,
1913,1.758,0.575,4.055,0.693,0.055,0.0,-999.0,9.6,3.821,0.001,4.034,3.861,2.535,8.668,1.256,8.827,0.0,0.0,0.001,0.304,0.816,5.514,5.156,0.053,1.92,0.082,0.0,3.044,0.411,0.461,3.017,0.0,0.383,7.459,0.221,0.722,0.0,11.034,1.969,2.167,15.429,0.953,0.083,0.448,0.083,0.2,0.293,0.0,0.0,-999.0,-999.0,
1914,4.961,0.248,7.819,0.091,0.055,0.0,-999.0,11.758,5.449,0.0,3.118,3.115,2.052,3.715,1.681,16.862,0.0,0.0,0.001,0.256,0.363,13.214,5.292,0.102,1.98,0.183,0.0,1.035,0.067,0.381,4.113,0.002,0.479,2.556,0.001,0.073,0.0,14.578,0.554,4.221,20.895,0.925,0.0,0.746,0.01,0.0,0.484,0.0,0.0,-999.0,-999.0,
1915,2.521,0.289,4.825,0.257,0.005,1.0,-999.0,23.621,5.509,0.001,0.437,0.416,0.094,1.02,0.913,17.318,0.0,0.0,0.001,0.142,0.054,9.206,0.866,0.009,0.279,0.183,0.0,0.609,0.411,0.546,3.292,0.0,0.173,2.138,0.137,0.073,0.0,11.457,0.143,1.918,23.764,0.837,0.5,0.17,0.101,0.0,0.047,0.0,1.0,-999.0,-999.0,
1916,1.221,0.395,7.408,0.445,0.056,0.0,-999.0,12.843,3.913,0.0,2.955,2.858,1.871,4.131,3.181,10.486,0.0,0.0,0.001,2.077,0.996,6.757,5.526,0.052,2.496,0.183,0.0,1.403,0.622,1.479,1.95,0.127,0.314,10.525,0.001,0.396,-999.0,11.25,0.707,2.828,26.678,1.176,0.5,0.471,0.008,0.0,1.957,0.004,0.0,-999.0,-999.0,
1917,1.744,0.332,2.784,0.587,0.056,1.0,-999.0,11.389,1.615,0.0,1.773,1.481,2.568,3.997,0.398,8.194,0.0,0.0,1.001,1.416,0.862,6.294,2.347,0.685,2.139,0.107,0.0,2.776,1.177,1.808,2.2,0.278,0.388,8.157,0.0,0.6,-999.0,10.439,0.841,1.113,24.809,1.161,0.0,0.702,0.008,0.0,1.919,0.0,0.0,-999.0,-999.0,
1918,1.468,0.551,8.498,0.231,0.096,1.0,-999.0,9.49,1.514,0.0,2.224,3.648,1.357,5.137,3.381,6.826,0.25,0.0,0.166,1.145,0.42,8.203,5.091,0.009,1.312,0.107,1.0,2.506,0.489,1.45,3.376,0.007,1.429,12.756,0.0,1.585,0.0,11.816,0.264,2.6,26.114,1.124,0.0,0.702,0.148,1.855,0.473,0.0,0.0,-999.0,-999.0,
1919,3.402,0.485,6.071,0.199,0.227,1.0,-999.0,14.125,1.652,0.0,1.045,1.885,1.569,2.673,2.15,12.329,1.0,0.0,0.834,1.097,0.594,8.568,1.448,0.34,1.327,0.107,0.0,0.46,0.067,0.653,2.797,0.132,0.317,1.496,0.001,0.497,0.0,12.445,0.588,2.461,12.202,1.638,0.0,0.257,0.008,0.0,0.927,0.0,0.0,-999.0,-999.0,
1920,2.841,0.395,3.814,0.179,0.014,-999.0,-999.0,8.519,2.165,0.0,0.483,0.933,0.542,1.407,0.087,4.974,0.0,0.0,0.001,0.03,0.159,7.925,0.704,0.053,0.584,0.107,0.0,0.679,1.366,0.422,1.235,0.007,0.328,2.499,0.001,0.001,0.0,9.003,0.208,0.671,15.175,1.954,0.0,0.152,0.103,0.181,0.067,0.0,0.0,-999.0,-999.0,
1921,6.426,0.707,8.357,0.238,0.299,-999.0,-999.0,13.731,2.311,0.0,1.589,2.008,0.552,2.158,1.762,11.067,0.25,0.0,0.166,0.968,0.838,11.006,2.406,0.066,0.715,4.978,0.0,0.41,0.067,1.668,2.673,0.778,0.207,12.022,0.0,0.989,0.0,12.437,0.648,2.094,17.95,1.589,0.0,0.296,0.008,0.0,1.428,0.0,0.0,-999.0,-999.0,
1922,1.692,0.922,11.229,0.094,0.105,0.0,-999.0,9.305,2.624,0.004,1.001,1.291,0.679,3.706,1.01,13.337,0.0,0.0,0.001,0.049,0.357,7.771,3.608,0.053,0.894,0.107,0.0,0.361,0.473,0.422,1.959,0.0,0.148,15.54,0.0,0.001,0.0,9.347,0.639,1.545,18.964,1.879,0.0,0.117,0.002,0.0,0.177,0.0,0.0,-999.0,-999.0,
1923,2.741,0.251,15.259,0.109,0.056,0.0,-999.0,12.475,5.625,0.004,0.843,0.849,0.593,2.699,1.0,13.486,0.0,0.0,0.166,0.232,0.189,7.38,4.546,0.01,0.517,0.107,0.0,0.46,0.833,0.523,1.607,0.111,0.022,12.022,0.0,0.001,0.0,10.756,0.45,1.716,21.158,1.535,0.0,0.419,0.002,0.0,0.127,0.0,0.0,-999.0,-999.0,
1924,4.207,0.695,12.886,0.18,0.056,0.0,-999.0,24.241,3.114,0.147,0.678,0.678,0.436,4.52,0.913,27.036,0.0,0.0,0.038,0.07,0.094,16.53,2.618,0.009,0.777,0.107,0.0,0.816,0.067,0.487,1.647,0.0,0.173,23.674,0.0,0.199,0.0,10.645,0.369,2.178,26.804,2.248,0.0,0.3,0.42,0.0,0.043,0.0,0.0,-999.0,-999.0,
1925,6.114,0.251,12.682,0.601,0.113,0.0,-999.0,22.38,9.752,0.008,1.174,1.75,0.467,4.073,1.179,20.3,0.0,0.0,0.333,0.049,0.244,14.77,3.157,0.267,0.826,0.107,0.333,0.448,0.411,0.729,2.945,0.222,0.023,12.362,0.0,0.001,0.0,17.244,0.778,2.079,30.528,1.934,0.0,1.792,0.155,0.1,0.105,0.0,0.0,-999.0,-999.0,
1926,2.397,0.593,6.932,0.163,0.056,0.0,-999.0,19.622,2.866,0.157,0.667,0.335,0.586,3.056,1.829,23.914,0.0,0.0,0.333,0.232,0.331,9.212,1.597,0.008,0.907,0.107,0.0,1.602,0.067,1.102,2.793,0.111,0.238,3.446,0.0,0.001,0.0,11.893,0.789,3.239,16.51,1.914,0.5,1.016,0.055,0.4,0.32,0.0,0.0,-999.0,-999.0,
1927,3.677,0.289,4.01,0.203,0.004,0.0,-999.0,18.948,1.922,0.0,0.398,0.276,0.159,1.105,1.51,27.245,0.0,0.0,0.001,0.183,0.221,12.901,0.362,0.009,0.949,0.107,0.0,0.361,0.129,0.381,1.313,0.0,0.061,2.917,0.0,0.001,0.0,9.466,0.611,1.541,19.989,0.986,0.0,0.332,0.175,0.0,0.163,0.0,0.0,-999.0,-999.0,
1928,2.715,0.601,9.304,0.345,0.017,0.0,-999.0,16.297,3.406,0.0,0.775,1.014,0.229,1.774,0.106,17.928,0.0,0.0,0.001,0.205,0.152,9.359,2.555,0.005,0.662,0.107,0.0,0.997,0.833,0.7,2.561,0.002,0.171,6.929,0.0,0.001,0.0,10.995,0.742,2.446,21.681,1.201,0.0,0.152,0.268,0.0,0.394,0.0,0.0,-999.0,-999.0,
1929,1.954,0.289,6.159,0.239,0.0,0.0,-999.0,17.081,2.288,0.0,0.454,0.536,0.34,2.635,0.68,13.792,0.0,0.0,0.498,0.636,0.279,8.016,1.696,0.849,1.189,0.107,0.0,0.668,0.067,0.737,2.021,0.132,0.016,5.284,0.0,0.001,0.0,9.141,1.076,1.331,14.333,1.916,1.0,0.117,0.268,0.0,0.39,0.0,0.0,-999.0,-999.0,
1930,5.142,0.445,14.334,0.127,0.308,0.0,-999.0,22.354,5.84,0.071,5.722,5.429,3.835,5.643,6.518,21.487,0.0,0.0,0.166,0.985,0.466,20.14,6.31,0.14,2.228,0.107,0.0,2.116,0.067,0.68,3.715,0.111,2.329,20.387,0.0,0.396,0.0,18.208,1.742,5.017,25.187,1.101,0.0,2.494,0.008,1.5,0.572,0.0,0.0,-999.0,-999.0,
1931,3.202,0.327,7.389,0.515,0.221,0.0,-999.0,22.512,11.951,0.0,5.527,6.356,4.115,6.507,4.238,22.566,0.25,0.0,0.495,2.331,3.938,11.615,4.909,0.283,4.268,0.211,0.0,0.497,0.067,1.551,2.363,0.556,1.165,18.935,0.0,0.396,0.0,16.999,6.847,2.803,16.832,2.852,0.5,1.016,0.008,0.494,3.577,0.5,0.0,-999.0,-999.0,
1932,8.935,0.478,12.804,0.265,0.106,0.0,-999.0,27.328,5.891,0.0,2.127,2.406,1.475,4.514,3.082,38.994,0.0,0.0,0.001,0.563,0.676,17.051,3.769,0.009,2.194,0.107,0.0,0.547,0.684,0.42,2.401,0.167,0.239,6.873,0.0,0.199,0.0,17.892,1.137,2.985,21.08,1.3,0.0,0.362,0.008,0.0,1.518,0.0,0.0,-999.0,-999.0,
1933,3.089,0.515,11.242,0.388,0.0,0.0,-999.0,23.501,5.525,0.0,2.392,3.711,0.366,7.351,2.053,30.779,0.0,0.0,1.003,0.951,0.741,11.32,4.361,0.123,1.66,0.211,0.0,1.453,0.489,0.93,1.834,0.0,0.86,15.484,0.0,0.199,0.0,13.735,1.634,1.766,24.371,1.726,0.0,0.867,0.081,0.0,0.697,0.0,0.0,-999.0,-999.0,
1934,7.794,1.138,26.487,0.339,0.397,0.0,-999.0,21.233,8.732,0.0,9.558,9.367,5.757,25.137,4.544,32.646,0.0,0.0,0.166,0.623,1.203,18.041,22.243,0.196,10.087,0.107,0.0,1.391,0.403,0.521,5.624,0.179,2.123,35.459,0.0,0.199,0.0,15.768,2.81,5.772,35.338,1.447,0.0,0.814,0.008,0.0,1.752,0.0,0.0,-999.0,-999.0,
1935,6.158,0.327,10.287,0.201,0.12,0.0,-999.0,19.465,4.355,0.0,4.425,3.172,3.01,9.335,2.11,27.694,0.0,0.0,0.166,0.416,0.575,15.104,6.509,0.183,4.474,0.107,0.0,0.807,0.489,0.431,2.643,0.116,0.698,13.558,0.09,0.001,0.0,13.209,1.453,3.219,17.235,1.079,0.0,0.419,0.081,0.0,0.416,0.0,0.0,-999.0,-999.0,
1936,6.871,0.784,22.835,0.14,0.784,0.0,-999.0,39.142,8.894,0.0,11.653,14.4,6.223,17.796,6.287,28.056,0.0,0.0,0.166,1.04,3.385,18.19,19.798,0.571,11.257,0.107,0.0,1.722,0.637,1.775,3.97,3.056,2.235,37.24,0.0,0.001,0.0,21.514,6.952,6.819,19.635,1.674,0.0,0.402,0.008,0.619,2.629,0.0,0.0,-999.0,-999.0,
1937,3.297,0.365,7.029,0.291,0.362,0.0,-999.0,21.169,2.801,0.0,1.439,1.802,1.729,9.424,0.835,21.404,0.0,0.0,0.498,0.429,0.953,9.182,2.706,0.096,3.887,0.107,0.0,1.015,0.465,0.845,1.98,0.389,0.202,24.344,0.0,0.001,0.0,11.172,2.27,1.671,22.605,2.167,0.0,0.187,0.055,0.0,0.899,0.0,0.0,-999.0,-999.0,
1938,1.113,0.395,4.574,0.157,0.004,0.0,-999.0,12.207,2.133,0.0,1.801,2.054,1.787,7.728,1.566,17.087,0.0,0.0,0.662,0.807,0.766,8.213,3.888,0.009,3.028,0.107,0.0,0.997,0.067,0.713,1.56,0.0,0.167,11.584,0.0,0.001,1.0,9.677,1.555,1.064,15.005,1.728,0.0,0.448,0.081,0.0,0.594,0.0,0.0,-999.0,-999.0,
1939,1.607,0.882,9.456,0.236,0.004,0.0,-999.0,15.197,2.493,0.0,2.132,1.223,1.547,7.528,1.159,20.753,0.0,0.0,0.502,0.149,0.545,9.539,2.94,0.153,3.811,0.107,0.0,1.493,0.473,0.606,1.762,0.0,0.285,10.3,0.0,0.199,0.0,11.869,1.24,1.515,17.194,2.099,0.0,0.198,0.055,0.2,0.413,0.0,0.0,-999.0,-999.0,
1940,2.047,0.591,5.098,0.084,0.106,0.0,-999.0,23.848,2.778,0.0,3.281,3.052,1.999,5.935,0.705,17.058,0.25,0.0,0.166,0.469,0.711,6.606,1.806,0.055,4.171,0.107,0.0,0.708,0.067,1.017,1.953,0.0,0.814,7.571,0.0,0.207,0.0,14.994,1.34,1.42,12.354,2.258,0.5,0.367,0.008,0.1,0.82,0.0,0.0,-999.0,-999.0,
1941,3.208,0.251,5.63,0.109,0.004,0.0,-999.0,28.848,6.303,0.0,2.56,2.274,1.575,3.372,1.119,28.143,0.25,0.0,0.166,0.345,0.532,9.948,3.363,0.009,1.338,0.183,0.0,0.668,0.067,0.636,4.488,0.0,0.425,4.811,0.0,0.207,0.0,17.192,0.695,2.906,14.418,1.89,0.0,0.832,0.248,0.0,1.454,0.0,0.0,-999.0,-999.0,
1942,1.607,0.657,8.47,0.085,0.039,0.0,-999.0,21.052,2.21,0.0,2.844,1.914,1.596,5.092,1.029,15.565,0.0,0.0,0.001,0.653,0.252,8.957,1.882,0.009,1.913,0.107,0.0,1.453,0.067,0.521,3.121,0.0,1.202,5.284,0.0,0.597,0.0,15.278,0.502,2.277,11.846,0.943,0.5,0.564,0.008,0.244,1.136,0.0,0.0,-999.0,-999.0,
1943,5.421,0.521,18.423,0.136,0.286,0.0,-999.0,15.746,4.237,0.0,2.291,2.257,0.794,8.718,1.218,27.29,0.0,0.0,0.166,0.035,0.066,21.18,5.322,0.052,1.754,0.107,0.0,1.967,0.551,0.671,3.473,0.333,0.483,25.933,0.0,0.001,0.0,15.395,0.253,5.178,20.265,1.06,1.0,0.8,0.008,0.0,0.542,0.0,0.0,-999.0,-999.0,
1944,3.626,0.445,12.014,0.134,0.004,0.0,-999.0,17.002,3.48,0.0,2.385,2.172,2.048,4.668,1.494,23.854,0.0,0.0,0.66,0.281,0.628,10.092,2.032,0.009,1.771,0.107,0.0,0.361,0.067,1.545,2.587,0.056,0.368,13.534,0.0,0.199,0.0,11.973,0.692,3.13,18.496,1.123,0.0,0.402,0.008,0.0,1.042,0.0,0.0,-999.0,-999.0,
1945,2.508,0.108,8.039,0.158,0.074,0.0,-999.0,29.596,1.238,0.009,1.379,0.834,0.89,2.684,1.055,21.483,0.0,0.0,0.038,0.144,0.066,8.426,1.965,0.009,1.442,0.107,0.0,1.135,0.489,0.521,2.85,0.0,0.207,5.926,0.0,0.399,0.0,14.201,0.462,1.402,17.468,1.065,0.0,0.332,0.008,0.119,0.172,0.0,0.0,-999.0,-999.0,
1946,0.873,0.289,6.895,0.133,0.004,0.0,-999.0,12.752,1.172,0.429,0.897,1.934,0.604,6.869,0.106,18.518,0.0,0.0,0.038,0.329,0.193,7.648,3.836,0.009,1.198,0.107,0.0,0.361,0.301,0.431,1.754,0.0,0.097,12.611,0.0,0.001,0.0,7.724,0.442,1.14,19.672,1.305,0.0,0.239,0.008,0.0,0.156,0.0,0.0,-999.0,-999.0,
1947,2.088,0.662,8.857,0.084,0.055,0.0,-999.0,19.274,3.663,0.143,2.631,1.822,2.938,5.239,0.595,27.309,0.0,0.0,0.038,0.515,1.56,12.512,2.086,0.009,2.739,0.107,0.0,0.708,0.288,0.802,1.049,0.667,0.261,-999.0,0.0,0.001,0.0,8.798,2.733,2.196,17.567,1.458,0.5,0.117,0.007,0.0,1.83,0.0,0.0,-999.0,-999.0,
1948,1.512,0.833,5.0,0.076,0.055,0.0,-999.0,18.56,2.136,0.0,0.744,0.436,1.151,2.007,0.59,23.605,0.0,0.0,1.792,0.399,0.299,8.485,0.527,0.005,0.842,0.107,0.042,1.196,1.709,1.158,2.244,0.003,0.167,10.693,0.0,0.001,0.0,13.084,0.428,1.406,24.399,1.138,1.0,0.152,0.01,0.0,0.811,0.0,0.0,-999.0,-999.0,
1949,4.034,1.264,5.898,0.127,0.004,0.0,-999.0,17.462,2.201,0.001,1.985,2.213,1.208,2.388,0.47,16.293,0.25,0.0,0.038,0.125,1.008,9.707,1.014,0.066,0.5,0.107,0.0,2.317,0.403,1.465,2.35,0.056,0.57,9.578,0.0,0.6,0.0,11.916,1.024,1.2,14.888,1.607,0.0,0.761,0.006,0.0,0.623,0.0,0.0,-999.0,-999.0,
1950,0.693,0.44,2.95,0.224,0.144,0.0,-999.0,12.895,1.424,0.0,0.98,0.433,0.267,2.004,0.106,8.026,0.0,0.0,0.001,0.013,0.054,5.911,1.183,0.009,0.547,0.107,0.0,0.46,0.306,0.461,1.079,0.0,0.023,1.496,0.0,0.001,0.0,10.278,0.244,0.892,10.305,0.956,0.083,0.117,0.007,0.0,0.07,0.0,0.0,-999.0,-999.0,
1951,5.356,0.379,10.549,0.069,0.004,0.0,-999.0,20.174,4.209,0.0,0.954,0.454,0.54,2.611,0.106,26.775,0.0,0.0,0.001,0.079,0.054,11.76,2.303,0.009,0.426,0.107,0.0,0.559,0.411,0.431,1.902,0.0,0.135,22.618,0.0,0.001,1.0,10.803,0.207,1.966,31.246,1.128,0.0,0.152,0.008,0.0,0.06,0.0,0.0,-999.0,-999.0,
1952,7.156,0.332,12.043,0.162,0.055,0.0,-999.0,14.36,9.444,0.0,5.555,3.092,1.776,11.006,4.401,17.527,0.0,0.0,0.001,0.508,0.217,12.326,5.668,0.009,1.688,0.107,0.0,2.13,0.833,1.188,4.2,0.0,0.852,36.911,0.0,1.296,0.0,18.951,0.543,4.656,24.96,1.371,0.0,1.411,0.008,0.6,0.353,0.0,0.0,-999.0,-999.0,
1953,2.803,0.914,12.669,0.069,0.055,0.0,-999.0,13.228,3.342,0.0,4.396,1.838,1.857,6.706,1.067,12.824,0.0,0.0,0.333,0.316,0.589,15.321,5.38,0.009,1.88,0.107,0.0,1.005,1.842,1.243,1.789,0.0,0.275,23.092,0.0,0.001,0.0,11.6,0.961,2.784,26.379,1.559,0.0,0.542,0.008,0.156,0.756,0.0,0.0,-999.0,-999.0,
1954,9.207,0.402,20.157,0.089,0.618,0.0,-999.0,18.082,6.084,0.0,3.034,1.845,1.857,12.235,2.901,16.888,0.0,0.0,0.001,0.063,0.245,19.227,9.615,0.009,1.487,0.107,0.0,0.717,0.403,0.461,2.361,0.111,0.082,38.388,0.0,0.199,0.0,15.455,0.203,4.543,23.524,1.658,0.0,0.577,0.008,0.0,0.041,0.0,0.0,-999.0,-999.0,
1955,0.929,0.445,6.141,0.166,0.004,0.0,-999.0,12.324,0.503,0.0,3.056,1.494,5.784,6.255,0.106,10.584,0.0,0.0,1.003,0.597,1.328,7.305,2.89,0.096,4.409,0.211,0.0,4.198,0.095,1.962,1.7,0.056,0.39,6.985,0.0,0.001,0.0,11.496,2.954,1.815,15.399,1.146,0.0,0.547,0.007,0.2,1.142,0.0,0.0,-999.0,-999.0,
1956,0.617,0.365,8.504,0.13,0.004,0.0,-999.0,7.445,0.402,0.0,1.187,0.849,0.786,5.178,0.106,6.536,0.0,0.0,0.001,0.026,0.082,8.123,3.629,0.009,0.79,0.183,0.0,1.035,0.911,0.832,1.34,0.056,0.312,23.341,0.0,0.001,0.0,9.484,0.344,1.664,23.464,1.457,0.0,0.117,0.007,0.0,0.07,0.0,0.0,-999.0,-999.0,
1957,0.981,0.926,8.087,0.091,0.004,0.0,-999.0,17.26,1.862,0.0,0.998,0.189,1.412,4.485,0.106,16.587,0.0,0.0,0.001,0.101,0.282,11.014,2.324,0.053,0.949,0.107,0.0,0.668,0.473,0.581,1.821,0.111,0.022,13.036,0.0,0.001,0.0,10.972,0.705,0.826,21.077,1.696,0.0,0.683,0.008,0.0,0.127,0.0,0.0,-999.0,-999.0,
1958,1.565,0.466,7.79,0.127,0.004,0.0,-999.0,19.543,1.597,0.0,0.475,0.233,0.226,2.546,0.251,15.762,0.0,0.0,0.667,0.011,0.162,9.363,1.384,0.009,0.399,0.183,0.0,0.41,0.786,0.488,2.565,0.0,0.061,11.391,0.0,0.001,0.0,13.283,0.583,1.915,21.522,1.531,0.0,0.042,0.081,0.0,0.039,0.0,0.0,-999.0,-999.0,
1959,0.799,0.251,6.204,0.214,0.113,0.0,-999.0,8.927,0.722,0.0,1.703,1.124,0.989,3.556,0.106,7.603,0.0,0.0,0.166,0.927,0.36,5.601,1.338,0.009,1.023,0.107,0.0,1.213,0.067,1.303,1.754,0.056,0.345,4.449,0.083,0.001,0.0,10.344,0.59,0.664,10.414,1.852,0.0,0.402,0.081,0.0,0.622,0.0,0.0,-999.0,-999.0,
1960,0.85,0.365,7.489,0.304,0.106,0.0,-999.0,12.318,0.965,0.0,0.554,0.291,0.37,2.196,0.304,11.546,0.0,0.0,0.502,0.03,0.094,6.447,1.279,0.14,0.395,0.107,0.0,0.41,0.239,0.448,1.667,0.0,0.108,12.587,0.0,0.001,0.0,9.008,0.641,1.189,14.973,1.914,0.0,0.117,0.008,0.0,0.041,0.0,0.0,-999.0,-999.0,
1961,0.59,0.521,2.48,0.357,0.0,0.0,-999.0,11.015,0.47,0.0,0.641,0.295,0.161,1.667,0.251,4.253,0.0,0.0,0.001,0.063,0.115,3.917,1.463,0.009,0.463,0.211,0.0,0.46,0.067,0.86,1.585,0.0,0.118,2.499,0.0,0.001,0.0,8.653,0.223,0.61,8.592,1.535,0.0,0.152,0.175,0.0,0.07,0.0,0.0,-999.0,-999.0,
1962,1.066,0.289,6.838,0.079,0.002,0.0,-999.0,15.118,0.824,0.0,0.485,0.205,0.117,2.126,0.252,20.811,0.0,0.0,0.001,0.03,0.054,9.24,1.019,0.009,0.335,0.107,0.0,0.46,0.34,0.431,1.338,0.0,0.022,6.985,0.0,0.001,0.0,9.564,0.113,1.428,16.525,1.365,0.0,0.117,0.008,0.2,0.041,0.0,0.0,-999.0,-999.0,
1963,1.066,0.251,7.268,0.118,0.209,0.0,-999.0,14.971,1.258,0.0,0.874,0.574,0.42,4.78,0.397,23.03,0.0,0.0,0.166,0.096,0.221,10.149,2.232,0.096,1.925,0.107,0.0,0.46,0.067,0.934,1.067,0.0,0.022,19.89,0.0,0.001,0.0,8.06,0.508,0.771,20.26,1.352,0.0,0.402,0.083,0.2,0.041,0.0,0.0,-999.0,-999.0,
