Year,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1905,-999.0,65.77,62.07,55.7,54.0,42.63,45.23,52.63,71.2,65.67,-999.0,48.27,42.3,52.67,52.23,54.0,57.77,68.87,44.0,53.13,36.97,40.33,40.13,56.1,66.27,41.3,59.53,40.7,47.3,39.27,49.0,51.33,46.4,41.77,50.17,60.4,44.8,47.3,44.8,64.1,44.13,60.3,65.2,45.57,55.63,38.33,46.77,41.8,53.2,39.07
1906,-999.0,61.9,58.33,56.47,52.7,41.1,43.87,51.0,68.37,62.3,-999.0,45.97,40.07,49.2,48.53,50.87,53.73,65.37,42.67,50.93,34.07,39.5,38.6,52.13,62.27,38.6,56.9,38.97,44.9,37.47,47.83,51.43,45.43,40.5,47.67,57.03,43.27,45.0,43.97,61.3,41.67,56.3,63.2,44.9,52.57,36.63,45.7,39.93,49.97,36.2
1907,-999.0,63.57,59.47,56.97,53.43,42.8,42.6,49.43,70.8,64.1,-999.0,44.3,41.33,48.57,47.87,51.8,54.03,67.43,41.63,49.97,34.33,37.03,33.63,52.77,63.97,36.83,56.7,33.33,45.3,37.03,45.83,51.87,46.97,39.77,47.03,58.47,43.8,44.57,42.4,62.13,40.5,57.03,65.37,46.57,52.5,36.07,44.43,37.7,50.13,38.37
1908,-999.0,67.13,63.53,56.63,53.27,43.13,46.5,54.13,72.7,67.47,-999.0,48.4,40.5,52.5,52.27,54.53,57.8,70.57,45.03,54.1,36.67,41.63,39.8,56.23,67.83,39.63,61.03,38.2,48.23,40.33,50.4,52.27,46.27,43.07,51.67,60.83,42.77,48.37,46.1,66.03,44.1,61.2,66.7,44.77,56.83,39.43,44.13,42.63,54.07,38.97
1909,-999.0,62.67,59.37,54.97,52.97,39.6,44.47,51.27,69.97,62.83,-999.0,43.8,39.07,48.93,48.4,51.07,54.1,66.33,43.23,51.27,35.9,38.5,36.23,52.83,63.27,36.7,57.03,36.5,44.43,38.67,48.27,49.63,45.67,40.9,47.73,58.03,42.73,45.6,44.1,61.73,40.63,57.07,64.7,43.0,53.23,37.43,43.8,38.43,50.3,35.33
1910,-999.0,63.77,61.2,60.97,57.77,46.23,48.4,54.4,68.4,63.93,-999.0,51.43,45.4,53.2,52.17,56.57,56.37,67.1,47.27,54.47,40.63,44.33,45.27,56.57,64.47,46.83,59.1,46.03,52.03,43.53,51.37,54.87,51.63,45.63,51.17,61.63,47.8,49.4,47.9,63.37,49.53,58.47,65.77,50.07,55.87,42.93,48.37,46.07,52.63,44.43
1911,-999.0,64.63,61.7,57.77,52.97,44.63,45.27,51.2,69.97,63.97,-999.0,49.57,39.77,52.47,51.2,55.0,55.6,68.7,44.2,51.5,37.77,42.67,43.2,55.83,65.5,41.07,56.9,42.2,49.63,40.07,48.5,53.77,45.77,42.8,49.8,61.53,42.3,46.93,44.57,61.8,47.0,58.53,65.6,46.17,53.07,39.03,44.03,44.37,50.93,39.87
1912,-999.0,62.9,58.2,54.7,51.53,39.37,44.5,51.7,71.2,63.33,-999.0,44.93,38.93,48.97,48.77,49.7,54.67,66.17,43.9,52.03,36.57,38.5,38.67,52.07,62.87,36.1,58.27,37.43,43.53,39.07,48.5,49.8,44.2,40.73,48.43,56.67,42.17,46.47,44.6,62.3,41.7,57.13,62.8,42.97,54.27,37.33,44.7,39.97,51.57,34.4
1913,-999.0,62.8,59.03,55.47,53.2,42.43,47.1,54.33,69.1,63.03,-999.0,46.27,40.2,50.0,49.87,53.4,55.0,64.97,45.53,54.0,38.67,40.43,38.03,53.33,62.5,37.9,59.07,37.93,46.5,41.53,51.33,50.57,46.23,44.27,49.43,58.6,42.73,48.53,46.33,62.13,41.9,57.4,62.8,45.13,55.33,41.07,43.63,40.5,51.8,38.3
1914,-999.0,61.8,59.07,58.67,56.2,43.2,44.63,50.43,67.63,62.4,-999.0,47.83,43.23,51.13,49.9,53.1,53.87,64.83,43.7,50.7,37.2,40.73,40.03,53.93,62.0,41.37,56.37,40.47,47.57,39.57,47.57,51.83,49.43,41.3,48.37,58.1,46.33,45.43,44.7,60.8,44.0,56.13,62.57,47.9,52.47,38.47,47.3,41.63,49.2,39.7
1915,-999.0,61.67,57.9,55.3,54.0,41.1,45.07,50.83,66.13,61.77,-999.0,46.73,43.7,50.4,49.33,49.4,53.53,63.9,44.1,50.87,37.9,41.27,41.63,52.7,61.43,42.17,55.73,41.03,44.23,40.03,48.23,48.87,47.53,41.43,47.5,55.43,45.83,45.47,44.83,59.53,41.43,56.03,60.67,46.5,52.1,39.03,48.03,42.5,48.93,39.47
1916,-999.0,62.87,60.67,58.43,54.93,43.47,41.97,49.73,67.5,63.0,-999.0,46.6,40.47,49.93,49.2,53.2,54.2,66.43,41.13,50.13,35.87,38.57,37.07,54.0,63.43,39.67,57.73,36.83,47.9,37.53,46.17,53.07,48.0,39.53,47.57,59.7,43.27,44.53,42.37,62.0,42.93,57.2,65.8,46.23,53.2,36.67,43.7,39.53,50.13,38.63
1917,-999.0,62.0,58.0,52.77,50.17,37.07,41.93,49.8,69.03,62.9,-999.0,44.4,34.77,48.4,47.87,49.7,52.53,64.83,40.47,49.93,34.8,37.63,36.93,51.63,62.07,34.47,56.57,36.4,42.63,36.2,45.97,47.93,41.67,39.1,46.4,56.63,38.97,44.37,41.93,61.17,39.0,55.67,62.9,39.93,52.17,35.63,41.23,38.37,48.7,32.0
1918,-999.0,65.1,62.37,56.47,53.23,42.8,47.37,54.27,69.57,64.67,-999.0,50.07,40.4,52.97,53.17,54.17,57.37,68.27,46.13,54.47,38.3,42.73,42.77,56.3,65.73,40.47,59.73,42.27,49.03,41.7,51.1,51.97,46.4,44.6,52.0,60.33,43.27,49.7,46.77,63.37,45.97,60.23,65.8,45.53,56.03,41.07,44.43,43.7,53.33,38.37
1919,-999.0,62.47,59.63,57.53,54.33,42.63,46.4,53.2,69.13,63.73,-999.0,47.17,41.77,50.8,50.17,51.87,54.97,65.53,45.5,52.73,38.7,41.3,40.07,53.87,62.4,39.83,58.43,38.17,46.27,41.77,50.27,51.13,48.5,42.73,48.87,58.3,44.17,47.57,45.9,62.67,42.63,57.33,63.27,47.03,54.37,40.1,44.93,41.9,51.3,40.0
1920,-999.0,61.57,59.77,54.53,52.7,39.7,43.43,50.2,68.17,61.33,-999.0,45.67,38.1,49.0,48.73,51.27,53.57,66.33,42.5,50.23,37.33,39.13,37.8,52.5,63.0,36.07,55.77,36.0,44.13,38.87,47.3,49.47,45.23,41.23,47.57,58.33,41.43,45.13,43.77,59.63,40.03,56.33,63.57,42.97,51.87,38.2,42.63,39.77,48.9,34.9
1921,-999.0,65.03,62.63,56.8,53.37,43.33,50.27,57.1,70.23,65.27,-999.0,51.97,41.03,55.63,55.53,55.73,59.1,68.37,48.93,57.07,42.37,46.23,42.47,57.53,65.6,39.73,60.7,39.83,50.07,45.7,54.23,52.03,47.53,48.33,54.27,61.1,43.73,52.2,49.43,63.9,45.83,60.9,65.47,45.83,57.7,45.2,44.4,46.03,55.27,39.6
1922,-999.0,64.43,61.13,54.53,52.07,41.0,47.1,53.3,70.8,64.8,-999.0,49.47,36.63,53.2,53.27,52.83,57.63,67.5,45.87,53.7,40.03,43.73,42.33,55.43,64.93,37.97,59.43,41.13,47.87,41.67,50.53,50.63,43.67,44.23,51.8,59.0,40.73,48.43,47.0,63.1,44.33,59.6,64.7,42.07,55.5,40.53,42.23,44.0,53.4,36.3
1923,-999.0,62.03,58.6,55.97,54.1,40.47,43.83,51.5,69.83,62.7,-999.0,44.73,39.23,48.67,48.33,51.1,53.73,65.37,42.47,51.47,33.57,37.27,36.4,52.0,62.37,39.07,57.23,36.7,44.9,37.43,47.9,50.7,46.07,39.43,47.13,57.57,43.27,45.3,43.4,61.33,41.87,56.1,62.97,43.63,53.23,36.03,44.9,38.03,49.8,36.33
1924,-999.0,60.1,56.87,55.17,55.23,38.33,43.63,49.5,67.4,60.53,-999.0,44.5,41.1,47.93,46.8,48.43,51.87,63.8,42.43,49.4,36.97,38.1,37.37,50.7,60.6,38.17,55.53,36.8,43.07,38.87,46.67,49.27,47.2,39.53,45.7,54.8,44.73,43.53,43.7,59.63,40.0,53.97,61.07,44.43,50.97,37.8,46.27,38.23,47.3,34.77
1925,24.23,64.63,62.47,59.33,55.1,45.87,46.8,52.47,68.73,64.5,-999.0,50.37,43.47,52.9,51.6,56.1,55.97,67.87,45.5,52.4,38.33,41.87,42.57,56.2,65.47,42.57,58.57,42.7,50.63,41.1,49.67,55.07,49.17,42.9,49.33,62.5,45.93,46.67,46.4,62.83,47.57,58.9,67.9,48.3,53.93,39.97,47.33,43.27,51.1,41.97
1926,29.27,59.8,57.7,57.5,57.93,42.83,42.2,49.33,66.67,60.03,-999.0,46.53,44.27,47.57,46.47,51.37,51.4,63.23,40.8,49.43,32.27,36.6,39.57,51.47,60.5,42.83,55.17,42.1,48.2,35.3,45.83,50.2,50.9,37.23,44.77,56.47,47.7,43.03,42.2,59.13,45.77,54.3,61.5,48.0,51.1,33.83,48.6,38.83,47.07,40.33
1927,18.43,65.4,62.53,56.83,53.53,43.03,45.4,51.23,70.63,65.37,-999.0,48.03,39.17,51.73,51.2,54.1,56.4,68.57,44.47,51.53,37.67,41.97,40.37,55.53,65.77,38.1,58.6,39.57,46.9,40.23,48.23,53.17,46.57,42.37,49.8,61.03,42.1,46.8,45.27,63.2,42.93,59.67,67.03,45.23,53.9,39.3,43.03,42.5,51.6,37.07
1928,21.63,61.17,58.93,58.57,56.57,43.03,43.63,50.03,68.13,61.57,-999.0,47.47,42.4,49.93,48.13,53.3,52.67,65.0,42.63,50.17,36.13,38.97,39.5,53.7,62.0,41.97,56.0,40.7,48.3,38.37,46.83,52.07,49.53,40.1,46.7,58.93,46.1,44.4,43.5,60.5,44.8,55.47,64.17,47.47,52.1,37.33,46.43,40.3,48.33,39.53
1929,20.93,65.4,61.6,55.93,53.43,41.2,46.87,54.63,71.6,65.43,-999.0,48.3,39.27,52.87,52.7,53.8,57.5,68.43,45.9,54.63,38.1,42.47,40.33,55.13,66.0,39.17,59.93,39.93,47.73,41.5,51.17,51.13,45.97,44.07,51.5,59.97,42.97,48.73,46.73,63.57,44.13,59.6,65.5,44.2,56.33,40.4,44.3,42.17,52.9,36.4
1930,21.97,62.83,60.53,56.63,54.33,42.9,45.77,51.87,68.27,62.67,-999.0,48.87,42.8,52.17,51.03,53.5,55.67,66.1,45.03,52.1,37.63,41.63,41.23,55.0,63.6,41.9,58.0,41.03,47.83,40.5,49.03,51.43,47.47,42.17,49.97,59.57,45.27,46.73,46.4,61.8,44.57,57.57,64.5,46.63,54.1,39.33,46.47,42.83,51.17,39.83
1931,22.87,59.27,56.47,58.43,58.07,41.1,46.4,50.33,65.67,59.83,-999.0,46.83,41.67,48.8,48.13,49.8,52.23,61.83,46.03,50.47,41.33,41.3,41.07,51.07,59.77,41.47,54.9,40.6,46.03,42.37,48.67,50.07,49.33,43.6,47.17,54.77,46.5,45.93,46.5,58.87,43.9,54.07,59.93,46.0,51.37,41.67,46.93,42.2,48.27,38.07
1932,25.57,61.33,59.83,56.87,54.63,42.07,44.5,49.9,67.77,61.77,-999.0,45.9,40.13,49.37,48.07,52.3,53.13,64.8,43.57,49.83,37.3,39.03,38.03,53.23,62.1,38.9,56.17,39.23,47.1,39.5,47.37,50.77,46.97,40.17,46.73,58.4,44.33,44.4,44.97,60.8,43.33,55.93,63.13,45.5,51.87,37.67,45.0,39.03,48.7,37.4
1933,23.67,64.17,61.07,54.2,52.33,41.37,46.13,52.23,69.9,64.1,-999.0,47.43,38.17,51.27,50.8,54.0,55.83,67.9,44.8,52.3,37.63,41.43,40.0,54.27,65.03,39.73,59.17,40.7,47.07,40.17,49.57,50.07,43.93,43.37,49.8,60.37,42.03,47.5,45.7,63.4,43.8,58.13,65.8,42.63,54.63,39.67,43.13,41.23,51.4,37.2
1934,24.8,62.53,60.07,62.9,60.5,47.93,46.0,50.9,68.73,62.27,-999.0,50.47,48.43,51.7,50.33,55.87,55.1,65.77,44.97,51.03,38.67,40.0,41.9,54.67,63.37,45.73,57.17,44.2,52.03,40.97,48.4,55.4,54.23,42.3,48.47,59.83,50.63,46.23,45.57,61.13,48.7,57.2,65.03,52.6,53.2,39.77,50.37,42.63,50.17,45.03
1935,23.37,65.33,61.4,55.23,52.67,41.43,45.5,51.5,71.23,65.47,-999.0,46.4,38.9,50.37,50.3,52.97,56.43,68.43,44.07,51.7,36.73,40.33,38.77,53.7,65.8,36.4,58.93,37.53,45.57,39.3,48.67,51.3,45.07,41.07,48.87,59.27,42.6,46.07,45.47,64.13,41.67,59.43,65.83,44.13,54.13,37.93,43.23,40.47,51.13,36.4
1936,23.3,64.07,61.83,59.7,56.87,44.73,47.73,53.7,69.23,64.07,-999.0,49.3,42.3,52.4,51.23,55.73,56.43,66.67,46.77,53.37,40.27,41.57,39.4,56.13,64.43,41.87,58.8,40.23,49.2,43.23,50.93,53.37,49.57,44.4,49.87,61.8,46.4,47.87,47.33,62.77,44.97,58.57,65.33,48.2,55.07,42.37,46.6,41.8,51.67,40.1
1937,21.13,62.27,59.37,57.0,54.43,42.63,44.83,50.83,68.0,61.83,-999.0,46.5,40.8,49.77,48.8,52.6,53.37,64.73,43.3,50.9,38.37,39.9,38.57,52.7,62.83,40.8,56.8,40.47,47.03,39.1,48.03,51.4,47.07,40.7,47.2,58.47,44.3,45.07,44.33,60.9,43.57,56.2,63.63,46.07,52.5,37.87,45.03,40.2,48.87,38.47
1938,25.53,65.7,63.3,56.53,53.37,43.03,47.17,53.57,71.03,65.5,-999.0,50.1,40.57,54.2,53.43,55.3,58.4,68.37,45.63,53.77,38.17,44.03,42.17,57.37,66.47,40.43,60.57,42.23,49.27,41.67,50.67,52.07,45.4,44.6,52.17,61.23,44.03,48.5,45.97,64.6,45.73,60.6,66.17,45.63,56.23,40.93,45.53,44.27,53.4,39.13
1939,22.33,63.07,60.57,58.93,56.6,44.27,44.57,52.7,70.17,63.43,-999.0,49.2,43.43,51.77,50.8,55.1,55.6,66.33,42.43,52.77,34.53,40.7,40.2,54.97,63.7,42.9,58.77,41.47,50.23,37.2,49.23,52.83,49.3,41.07,49.37,60.63,46.87,46.83,44.0,62.73,47.0,57.37,66.3,48.13,54.77,36.5,46.67,41.8,51.4,41.77
1940,28.63,61.07,58.9,59.87,57.33,44.63,42.67,48.5,66.97,60.97,-999.0,44.73,44.3,48.33,47.1,53.23,52.53,65.1,41.47,48.93,36.93,37.43,37.0,52.23,62.13,41.8,55.9,38.3,47.23,38.03,45.5,52.77,50.3,39.1,45.73,59.3,47.33,43.13,42.63,59.77,42.43,55.13,64.7,49.23,51.57,37.07,48.27,37.83,48.3,41.53
1941,26.0,62.17,60.13,55.03,54.6,42.57,46.5,51.97,67.23,62.1,-999.0,50.07,43.0,52.37,51.4,53.7,55.07,64.93,45.27,52.1,39.2,43.1,43.23,55.13,62.6,42.47,57.27,42.07,48.7,41.43,49.8,49.83,46.57,42.6,49.37,58.67,46.33,46.73,46.23,61.0,46.3,57.23,62.33,45.5,53.6,39.8,48.2,43.93,49.83,40.07
1942,25.67,62.67,60.77,55.37,52.67,41.9,49.4,54.73,67.93,62.77,-999.0,49.7,39.57,53.3,52.93,54.07,56.6,65.17,48.17,54.9,41.97,44.83,43.4,55.2,63.4,40.5,59.57,41.3,48.0,44.47,52.17,50.4,44.83,46.47,51.8,59.4,43.43,49.77,48.8,62.87,44.63,58.37,63.6,43.8,56.13,43.87,45.3,44.77,52.77,38.17
1943,24.97,63.0,59.9,59.57,56.1,43.57,43.93,51.7,69.2,62.63,-999.0,44.7,40.27,48.7,48.5,51.87,53.87,66.73,42.63,51.47,35.63,38.23,36.77,52.03,63.9,38.07,57.57,37.13,45.87,37.57,47.97,53.47,49.07,39.8,47.0,58.1,44.33,44.77,43.97,61.47,42.17,56.6,64.7,47.77,53.47,36.53,43.93,38.3,49.3,38.3
1944,23.17,63.23,60.03,54.5,53.13,40.23,45.8,52.53,70.33,63.33,-999.0,45.5,39.8,50.6,50.87,50.53,56.07,66.33,44.5,52.73,37.57,40.57,38.73,52.83,63.73,39.53,58.7,38.23,44.43,39.4,49.23,49.57,44.8,41.83,49.7,57.83,43.53,46.93,45.9,62.37,41.4,58.0,63.4,43.33,54.77,38.57,44.87,40.8,51.57,37.27
1945,20.97,65.73,62.03,54.83,52.63,41.6,49.9,55.77,72.07,65.97,-999.0,48.6,39.37,53.27,53.1,53.53,57.87,68.17,48.67,55.87,41.33,44.37,40.47,55.37,65.67,38.77,61.4,39.5,47.07,44.27,53.27,50.93,44.5,46.5,52.1,59.3,43.23,50.53,49.5,65.5,43.47,60.0,65.5,43.87,57.57,43.9,44.2,43.5,54.1,36.87
1946,20.27,65.2,62.53,58.77,55.1,45.1,48.13,54.47,70.53,64.87,-999.0,51.37,42.63,54.93,54.27,56.7,58.73,67.87,47.1,54.57,40.43,44.93,44.3,57.7,65.5,43.5,60.03,44.37,51.2,43.07,51.93,53.5,47.9,45.4,52.4,61.67,45.3,49.47,47.67,64.1,48.27,60.23,66.47,47.77,56.43,42.4,46.13,45.7,53.7,41.43
1947,24.47,61.07,57.57,58.73,57.5,42.27,44.47,50.93,69.43,61.6,-999.0,43.6,43.73,47.5,46.93,49.73,52.07,64.57,43.8,50.63,36.8,37.7,36.6,50.63,61.23,39.07,56.3,37.03,44.33,39.4,47.8,51.77,49.7,40.97,46.23,56.1,47.77,44.83,44.73,60.8,40.53,54.33,62.5,47.9,52.1,38.63,48.43,38.27,48.73,38.73
1948,22.0,65.3,61.37,55.83,51.4,41.7,45.73,53.17,72.33,65.57,-999.0,47.6,39.3,51.7,51.67,53.2,57.2,68.0,44.37,53.33,36.77,41.6,39.87,54.67,65.57,38.87,60.33,37.47,47.9,39.93,49.83,51.33,44.27,42.93,50.83,59.13,41.47,48.2,45.33,64.37,44.0,59.57,65.6,43.93,56.03,39.2,42.67,42.1,53.53,38.17
1949,23.17,62.4,60.3,57.1,54.7,43.53,47.57,53.07,70.0,62.37,-999.0,48.07,43.4,51.5,50.83,53.3,54.47,66.0,46.77,52.63,39.87,42.5,41.03,54.13,63.4,42.27,57.77,41.47,48.0,42.77,50.6,51.77,47.7,43.8,49.53,58.73,46.13,47.23,47.57,61.8,45.6,56.8,63.93,46.9,53.8,41.37,46.7,42.63,50.5,40.93
1950,25.6,61.7,58.77,58.13,55.2,41.83,43.13,49.63,68.37,61.67,-999.0,43.37,38.73,48.4,47.9,51.4,53.13,65.17,42.27,49.63,36.93,37.47,33.9,51.73,62.4,35.93,56.93,33.13,43.13,38.33,46.5,52.43,46.83,39.4,46.57,58.17,42.47,43.6,43.17,61.03,37.37,56.07,64.47,44.97,52.27,37.0,42.5,36.67,48.87,35.8
1951,22.7,62.47,59.03,56.6,54.83,41.6,47.47,52.07,68.73,62.17,-999.0,43.6,40.0,49.37,49.57,50.57,53.63,65.6,46.37,51.93,40.17,42.3,37.53,51.67,63.2,35.6,57.07,35.33,43.73,42.1,50.13,51.03,47.13,43.77,48.93,57.57,43.9,47.0,47.67,61.2,39.0,56.17,64.2,45.4,53.2,41.23,43.9,40.5,50.5,36.7
1952,20.67,61.93,58.53,55.7,53.67,41.03,46.3,52.23,69.3,62.8,-999.0,45.97,40.0,50.33,50.0,50.67,54.7,64.47,45.1,51.9,38.97,41.7,40.37,52.7,62.17,39.93,58.07,40.07,45.17,40.77,49.47,50.33,45.57,42.67,48.73,57.07,44.03,46.2,46.5,61.93,42.0,56.87,62.8,44.27,53.9,39.77,45.27,41.5,50.5,38.03
1953,24.8,64.17,60.83,55.3,52.07,41.5,47.83,54.13,71.47,64.57,-999.0,45.8,39.37,50.8,50.73,53.0,56.1,68.37,46.67,54.23,40.5,42.0,39.33,53.7,65.03,38.03,60.13,37.57,46.13,42.83,51.17,51.17,44.6,44.2,49.9,59.53,42.43,47.97,47.5,63.9,41.37,58.4,66.1,43.83,56.03,42.27,44.33,40.93,52.43,37.07
1954,24.67,62.5,60.27,58.9,55.7,44.03,46.43,53.0,69.5,62.77,-999.0,45.8,41.17,50.63,50.0,52.77,54.8,65.73,45.23,52.8,37.63,40.1,37.37,54.0,63.2,36.6,57.73,36.83,45.9,40.5,49.87,53.4,48.77,42.7,49.03,58.8,44.13,46.9,46.37,61.77,41.4,57.0,64.73,47.77,54.2,39.7,43.23,39.83,50.77,38.57
1955,21.37,66.03,62.8,55.7,52.4,42.03,47.97,54.53,71.0,65.87,-999.0,50.13,36.17,53.97,53.33,55.47,57.73,69.13,46.5,54.83,38.8,44.53,42.07,56.77,66.77,36.33,60.73,41.07,49.67,42.47,51.73,51.27,44.0,45.2,52.3,61.43,40.1,49.63,47.33,64.83,46.73,60.13,66.9,43.27,56.7,41.7,39.83,44.0,53.6,36.73
1956,22.73,63.03,60.6,57.77,54.33,43.43,42.2,50.27,69.27,62.93,-999.0,46.5,41.57,51.13,49.87,54.37,54.6,66.43,40.77,50.4,33.97,38.77,36.57,54.97,63.83,39.43,57.23,36.37,46.67,35.93,46.53,52.7,47.47,38.57,47.6,60.7,45.07,44.13,42.23,61.77,41.67,57.43,65.83,46.83,52.9,34.87,45.73,38.9,49.47,39.07
1957,27.17,63.17,60.13,55.77,54.2,40.33,47.6,53.93,69.97,63.37,-999.0,46.93,41.53,51.2,51.1,51.2,56.0,66.53,46.53,53.87,39.57,41.9,39.77,53.87,63.77,40.17,58.9,40.0,45.1,42.27,50.7,50.2,46.03,43.73,50.07,56.67,45.17,47.83,47.7,62.33,42.13,58.5,62.9,44.83,55.63,40.93,46.6,41.73,52.53,38.03
1958,27.13,61.67,57.6,56.63,54.0,41.1,45.63,51.13,68.7,61.97,-999.0,47.5,41.77,50.17,49.2,49.53,52.77,64.87,44.93,50.87,40.3,42.5,42.57,51.9,61.83,41.4,56.27,42.2,44.87,41.6,48.77,50.03,46.1,42.73,48.07,55.7,45.07,45.87,45.7,60.33,44.13,55.5,61.5,45.27,52.17,40.7,46.9,42.77,48.8,38.67
1959,19.13,62.4,60.87,58.4,56.73,42.2,47.57,54.4,69.33,63.13,-999.0,48.0,39.9,52.73,51.87,53.73,55.73,65.53,46.17,54.3,39.03,42.57,41.73,55.6,63.3,39.67,58.67,41.1,47.3,41.73,51.17,51.63,47.6,43.4,50.5,59.57,43.93,47.93,47.3,62.53,44.67,57.83,63.77,46.0,55.5,40.53,44.37,42.7,51.77,37.9
1960,22.43,59.07,56.23,58.8,55.6,43.07,45.17,50.1,67.3,59.4,-999.0,42.77,40.47,46.4,46.1,50.13,50.1,63.5,44.03,49.73,38.8,39.23,37.0,49.5,59.97,38.9,54.43,37.17,44.3,40.53,47.87,52.4,48.37,41.47,45.53,56.1,43.93,44.0,44.87,58.47,40.5,52.63,62.9,47.03,50.47,39.97,43.93,38.77,46.67,39.93
