Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1969,2.185,38.303,9.973,29.265,2.302,0.0,0.009,0.556,0.826,2.201,0.08,0.073,0.087,9.815,0.052,5.77,0.0,0.06,0.0,0.036,0.037,4.744,1.398,1.834,3.222,11.743,0.0,0.029,7.595,0.002,0.353,0.615,0.015,20.065,0.857,0.011,0.0,1.013,3.638,0.959,23.75,8.829,0.0,0.34,0.832,0.029,0.004,0.896,0.0,0.0,0.0,
1970,0.605,38.162,5.662,30.095,2.292,0.0,0.009,0.266,1.766,1.966,0.398,0.219,0.426,19.108,0.209,1.181,0.0,0.06,0.0,0.0,0.092,1.204,2.788,1.081,7.096,12.191,0.0,0.029,6.386,0.002,0.513,0.458,0.048,25.585,1.86,0.011,0.0,3.968,5.756,0.291,14.256,9.51,0.0,0.329,1.899,0.05,0.015,0.953,0.0,0.0,0.0,
1971,0.166,36.792,4.023,30.226,2.644,0.0,0.009,0.134,0.482,2.553,0.47,0.175,0.187,7.833,0.052,0.909,0.0,0.06,0.0,0.326,0.089,0.567,0.766,2.388,2.774,13.075,0.0,0.029,6.251,0.002,0.151,1.711,0.111,11.879,3.226,0.011,0.0,0.267,4.986,0.214,8.845,10.022,0.0,0.117,4.086,0.029,0.004,0.662,0.0,0.0,0.0,
1972,0.146,36.459,3.943,29.348,1.532,0.0,0.009,0.238,0.517,1.973,0.072,0.073,0.092,2.339,0.052,0.621,0.0,0.06,0.0,0.0,0.046,0.283,0.818,0.515,0.759,14.861,0.0,0.029,5.197,0.002,0.151,0.233,0.016,7.238,3.467,0.011,0.0,0.254,1.405,0.18,7.585,8.544,0.0,0.116,1.972,0.041,0.004,0.599,0.0,0.0,0.0,
1973,0.081,40.425,0.982,30.584,2.209,0.0,0.37,0.13,0.258,2.334,0.072,0.061,0.089,8.954,0.052,0.486,0.0,0.06,0.0,0.0,0.212,0.161,0.459,1.401,3.205,10.426,0.0,0.163,6.776,0.002,0.155,1.504,0.014,6.439,1.289,0.012,0.0,0.339,6.81,0.247,6.202,8.71,0.0,0.112,1.889,0.11,0.058,1.001,0.0,0.0,0.0,
1974,0.081,40.631,2.863,27.926,2.109,0.0,0.009,0.138,0.251,1.991,0.367,0.217,1.79,16.479,0.052,0.559,0.0,0.06,0.0,0.01,0.337,0.482,4.344,0.883,9.443,10.277,0.0,0.029,7.744,0.002,0.151,0.556,0.015,11.575,1.308,0.005,0.0,0.472,7.57,0.164,10.815,10.341,0.0,0.131,1.42,0.029,0.239,0.833,0.0,0.0,0.0,
1975,0.055,35.071,0.56,27.931,1.647,0.333,0.009,0.18,0.327,2.072,0.115,0.047,0.251,7.25,0.052,0.447,0.458,0.06,0.495,0.009,0.239,0.103,1.275,0.999,2.612,9.458,0.5,0.132,3.793,0.081,0.178,1.306,0.015,3.344,1.385,0.005,1.0,0.954,5.505,0.22,4.373,6.094,0.25,0.14,2.436,0.043,0.005,0.866,0.0,0.0,0.0,
1976,0.318,32.078,0.861,26.916,2.111,0.0,0.009,0.175,0.302,1.321,0.381,0.127,0.729,8.651,0.052,0.472,0.0,0.06,0.0,0.0,1.528,0.26,1.277,0.893,3.789,7.832,0.0,0.029,3.867,0.002,0.316,3.032,0.015,8.689,0.653,0.011,0.0,0.412,10.816,0.192,4.833,9.133,0.0,0.189,0.823,0.029,0.046,1.172,0.0,0.0,0.0,
1977,4.398,37.529,4.042,28.19,2.063,0.333,1.165,0.666,5.292,2.01,0.824,0.062,1.578,10.145,0.115,1.747,0.001,0.492,0.238,0.163,0.218,3.17,1.49,0.831,3.412,10.948,0.286,0.518,6.88,0.139,2.85,0.958,0.142,11.138,3.772,0.08,1.0,7.609,4.034,0.898,13.571,7.862,0.0,1.633,3.979,0.16,0.066,1.008,0.0,0.0,0.0,
1978,0.433,42.49,12.217,31.231,2.477,0.0,0.009,0.209,1.491,1.916,0.371,0.335,0.082,23.086,0.556,2.232,0.0,0.146,0.0,0.013,0.115,0.862,1.543,0.711,4.09,16.045,0.143,0.029,9.394,0.002,0.228,2.263,0.015,32.56,2.897,0.011,0.0,1.322,3.693,0.522,20.018,9.758,0.0,0.185,2.027,0.04,0.021,0.763,0.0,0.0,0.0,
1979,0.25,41.906,0.23,31.16,2.179,0.0,0.009,0.13,0.623,2.192,0.079,0.073,0.136,6.407,0.052,0.53,0.0,0.06,0.0,0.001,0.226,0.221,0.15,0.743,2.239,12.996,0.0,0.029,6.288,0.001,0.271,0.449,0.015,3.847,2.036,0.01,0.0,0.512,2.083,0.158,6.36,11.438,0.0,0.148,2.686,0.028,0.0,1.279,0.0,0.0,0.0,
1980,10.52,43.787,38.149,29.305,3.358,0.0,1.165,1.301,10.3,1.368,2.277,2.139,2.05,36.418,3.649,14.72,0.0,1.137,0.0,0.0,0.334,13.522,23.189,1.281,11.453,12.726,0.0,0.714,15.453,0.069,1.892,1.775,0.246,50.309,1.117,0.347,0.5,9.169,6.41,6.783,33.603,9.804,0.0,1.528,1.08,0.161,0.042,1.322,0.0,0.0,0.0,
1981,1.952,39.841,1.876,33.159,2.585,0.0,0.009,1.942,4.973,1.834,0.07,0.073,0.23,7.527,0.052,2.433,0.0,0.06,0.0,0.001,0.037,3.802,0.195,1.113,3.601,13.879,0.0,0.029,9.607,0.002,0.647,1.141,0.015,15.008,3.311,0.011,0.0,2.828,2.73,0.194,10.336,11.654,0.0,0.126,4.289,0.029,0.005,1.645,0.0,0.0,0.0,
1982,0.057,31.167,1.09,22.866,2.022,0.0,0.009,0.135,0.374,1.335,0.07,0.086,0.105,6.651,0.094,0.534,0.0,0.06,0.0,0.001,0.084,0.071,0.562,0.55,1.916,7.036,0.0,0.061,4.956,0.001,0.172,0.564,0.012,11.468,0.877,0.025,0.0,0.342,2.171,0.18,12.079,7.594,0.0,0.117,1.779,0.029,0.011,1.095,0.0,0.0,0.0,
1983,2.979,34.983,9.625,26.547,2.064,0.0,1.092,0.258,6.873,1.76,4.631,2.454,3.467,26.566,5.141,0.681,0.0,0.757,0.0,0.053,0.386,1.082,12.391,3.368,7.995,7.137,0.0,0.455,5.269,0.0,4.697,3.452,0.388,24.795,0.933,0.343,0.5,8.565,6.495,3.144,11.984,6.905,0.0,1.979,1.204,0.632,0.136,2.631,0.0,0.0,0.004,
1984,0.181,32.845,2.55,31.354,1.719,0.0,0.009,0.145,0.799,1.863,0.267,0.185,0.613,13.358,0.052,0.499,0.0,0.06,0.0,0.0,0.341,0.108,3.096,1.794,3.03,8.119,0.0,0.029,3.439,0.001,0.15,1.863,0.015,15.621,0.852,0.018,0.0,0.7,2.661,0.165,11.578,6.866,0.0,0.117,1.554,0.09,0.029,0.756,0.0,0.0,0.004,
1985,2.025,40.369,4.907,29.682,2.467,0.0,0.009,1.738,2.837,2.678,0.066,0.073,0.745,11.587,0.042,1.114,0.0,0.06,0.0,0.0,0.306,0.475,0.468,2.018,3.634,13.122,0.0,0.029,6.663,0.001,0.348,0.701,0.015,20.967,1.456,0.004,0.0,2.376,3.996,0.18,16.494,12.42,0.0,0.127,2.737,0.131,0.03,0.855,0.0,0.0,0.004,
1986,2.908,35.761,10.09,26.705,1.793,0.019,0.009,0.937,7.058,1.796,0.065,0.073,0.078,6.389,0.341,3.049,0.0,0.06,0.0,0.0,0.038,3.759,1.934,0.606,1.735,8.757,0.0,0.174,5.286,0.015,1.897,0.163,0.03,11.089,1.27,0.037,0.0,9.755,0.915,0.882,11.264,8.669,0.0,0.515,1.605,0.041,0.004,0.705,0.0,0.0,0.0,
1987,1.853,36.987,7.638,30.059,1.801,0.0,0.298,0.336,1.623,1.532,1.245,0.202,1.155,6.922,0.835,1.12,0.0,0.382,0.048,0.044,0.267,0.781,4.536,0.525,3.684,7.298,0.0,0.029,4.973,0.006,1.157,0.572,0.015,8.179,1.755,0.011,0.0,1.999,4.589,0.598,7.651,6.543,0.0,0.705,1.555,0.197,0.111,0.554,0.0,0.0,0.0,
1988,1.52,36.836,5.517,32.935,2.115,0.0,3.837,0.271,1.427,2.675,9.652,5.04,9.259,15.33,8.496,1.866,0.0,3.035,0.048,1.425,4.829,2.237,9.516,4.519,9.816,12.987,0.643,1.171,3.369,0.12,1.763,7.795,3.703,12.44,2.92,2.306,0.0,2.105,15.696,4.802,8.77,9.722,0.0,1.885,2.525,3.726,3.071,2.573,0.0,0.0,0.0,
1989,0.17,46.943,0.521,28.84,3.156,0.0,0.009,0.263,0.404,1.687,0.426,0.073,0.479,3.3,0.301,0.553,0.0,0.06,0.095,0.0,0.523,0.073,0.836,1.515,4.166,10.125,0.071,0.055,9.687,0.0,0.388,2.175,0.015,3.258,0.771,0.011,0.0,0.272,5.407,0.18,10.597,11.045,0.0,0.144,0.893,0.025,0.027,2.037,0.0,0.0,0.0,
1990,4.876,40.221,8.184,28.408,3.501,0.0,0.009,0.574,4.353,3.893,0.56,0.198,0.571,16.277,0.647,3.556,0.0,0.698,0.0,0.011,0.488,4.774,2.699,1.875,6.195,11.966,0.0,0.029,10.072,0.002,0.922,0.268,0.013,19.385,2.816,0.048,0.0,4.811,2.646,1.806,13.707,11.657,0.0,0.398,2.206,0.086,0.084,1.977,0.0,0.0,0.0,
1991,0.224,35.901,1.806,26.875,1.8,1.167,0.587,0.131,0.31,1.752,0.799,0.255,0.116,13.196,0.472,0.444,0.0,1.44,0.408,0.018,0.17,0.103,2.964,1.127,3.86,8.875,0.0,0.433,4.5,0.208,0.263,1.094,0.016,8.107,1.021,0.602,1.0,0.397,5.266,0.298,4.733,6.797,0.0,0.725,1.061,0.377,0.004,0.855,0.0,0.0,0.0,
1992,0.079,36.326,0.33,28.082,1.426,0.0,0.009,0.198,0.396,3.062,0.069,0.073,0.075,0.844,0.056,0.502,0.0,0.052,0.0,0.0,0.037,0.168,0.102,0.478,0.322,9.372,0.0,0.029,5.334,0.002,0.69,0.274,0.016,2.737,3.179,0.029,0.0,1.132,0.614,0.181,4.671,7.927,0.0,0.22,3.23,0.046,0.007,0.445,0.0,0.0,0.0,
1993,1.845,39.274,5.327,25.963,1.582,0.167,0.009,0.829,5.077,1.051,0.081,0.074,0.072,3.298,0.2,2.02,0.0,0.914,0.179,0.007,0.041,0.965,0.269,0.411,0.381,7.099,0.0,1.101,6.64,0.185,2.746,0.096,0.016,14.383,0.71,0.263,0.5,10.383,0.468,0.668,9.55,6.128,0.0,0.744,0.769,0.046,0.012,0.46,0.0,0.0,0.0,
1994,0.086,51.081,0.359,30.254,2.795,0.0,0.37,0.109,0.251,3.93,0.145,0.073,0.071,5.676,0.176,0.453,0.0,0.389,0.004,0.027,0.037,0.11,0.076,0.784,0.887,15.643,0.0,0.209,13.526,0.003,0.153,0.202,0.09,13.426,2.528,0.166,0.0,0.377,1.1,0.182,14.481,15.407,0.0,0.174,2.983,0.046,0.018,0.86,0.0,0.0,0.0,
1995,3.213,44.411,5.978,27.866,2.959,0.445,0.298,0.502,3.65,1.117,1.21,0.236,1.387,9.884,0.233,3.423,0.0,0.792,0.137,0.476,0.432,1.892,0.948,1.247,6.38,8.904,0.143,0.612,8.582,0.195,0.336,0.585,0.199,14.248,0.807,0.373,0.0,3.288,2.928,0.731,10.335,9.068,0.672,0.208,0.919,0.109,0.703,1.281,0.0,0.0,0.0,
1996,1.69,45.001,0.592,34.591,1.729,0.0,0.009,0.152,0.546,2.38,0.068,0.074,0.071,4.832,0.257,0.453,0.0,0.135,0.004,0.002,0.036,0.215,0.085,0.98,0.741,13.758,0.0,0.029,7.407,0.003,0.235,0.347,0.02,13.16,3.01,0.018,0.0,1.172,1.025,0.18,13.459,10.314,0.005,0.117,2.35,0.031,0.01,0.73,0.0,0.0,0.0,
1997,0.26,43.128,3.219,27.842,1.811,0.0,0.009,0.202,0.388,1.211,0.175,0.095,0.135,4.535,0.188,0.752,0.0,1.363,0.004,0.002,0.037,0.22,0.873,0.506,1.64,7.676,0.004,0.897,6.619,0.029,0.35,0.168,0.035,8.197,0.839,0.018,0.0,1.12,0.7,0.446,7.595,6.715,0.005,0.595,1.26,0.208,0.002,0.65,0.0,0.0,0.0,
1998,2.446,39.865,14.193,28.755,2.421,0.0,0.009,3.681,4.109,2.822,0.072,0.069,0.076,14.177,0.089,10.644,0.0,0.214,0.0,0.001,0.083,1.972,0.697,1.209,3.395,14.664,0.0,0.043,11.1,0.003,0.787,0.231,0.015,36.189,3.606,0.026,0.0,5.751,2.151,0.416,35.289,11.161,0.005,0.459,3.677,0.086,0.004,1.441,0.0,0.0,0.167,
1999,2.482,34.694,8.835,25.885,1.613,1.204,0.37,0.832,3.863,1.523,1.029,0.896,0.497,7.438,3.548,6.083,0.0,3.358,0.046,0.142,0.053,4.095,3.744,1.074,1.727,7.394,0.0,1.299,5.447,0.154,1.897,0.626,0.409,20.095,1.059,0.319,0.0,9.296,2.335,2.23,15.065,6.292,0.005,1.127,1.16,1.163,0.117,0.758,0.0,0.0,0.0,
2000,10.345,47.042,20.509,30.161,2.823,0.0,0.009,1.309,3.015,3.031,0.114,0.093,0.411,22.667,0.116,16.931,0.0,0.059,0.0,0.002,0.125,16.991,3.87,2.27,5.331,12.268,0.002,0.029,8.987,0.002,0.212,0.484,0.015,34.783,1.205,0.018,0.0,3.403,3.757,1.402,29.315,14.239,0.0,0.121,1.048,0.13,0.003,1.699,0.0,0.0,0.0,
2001,0.081,43.975,3.095,32.324,2.68,0.936,0.37,0.125,0.301,2.594,0.073,0.075,0.183,17.076,0.052,0.502,0.0,0.314,0.118,0.181,0.037,0.077,0.607,1.429,3.121,14.552,0.002,0.574,7.495,0.242,0.185,0.752,0.012,29.178,1.712,0.474,0.5,0.92,4.043,0.213,17.129,12.071,0.0,0.117,1.728,0.029,0.059,2.212,0.0,0.0,0.0,
2002,0.285,46.85,1.059,31.716,5.03,0.0,0.009,0.241,1.696,3.857,0.231,0.202,0.258,12.946,0.9,0.747,0.0,1.003,0.051,0.119,0.036,0.404,0.564,2.773,7.858,17.08,0.143,0.864,11.31,0.045,1.537,1.5,0.075,7.992,3.113,0.011,0.0,4.638,8.33,0.264,8.034,19.211,0.0,0.826,2.067,0.029,0.021,2.838,0.0,0.0,0.0,
2003,0.076,51.451,2.727,33.396,5.824,0.0,0.009,0.114,0.249,6.69,0.217,0.059,0.738,19.96,0.063,0.9,0.0,0.06,0.0,0.035,0.072,0.114,4.668,4.303,6.209,14.731,0.0,0.029,12.15,0.001,0.17,1.602,0.034,23.216,3.809,0.004,0.0,0.321,5.579,0.18,13.011,19.823,0.0,0.159,2.743,0.029,0.003,3.321,0.0,0.0,0.0,
2004,0.199,37.745,0.478,28.704,1.85,0.0,0.009,0.115,0.428,1.811,0.125,0.056,0.071,3.52,0.054,0.594,0.0,0.06,0.0,0.0,0.037,0.103,0.07,0.721,1.495,8.742,0.0,0.029,5.386,0.002,0.159,0.357,0.015,4.369,2.099,0.01,0.0,0.565,1.78,0.18,6.265,6.831,0.0,0.26,2.232,0.029,0.0,0.665,0.0,0.0,0.0,
2005,0.139,43.314,6.194,28.61,4.592,0.0,0.009,0.114,0.358,2.19,1.167,0.093,0.367,9.33,0.277,3.792,0.0,0.191,0.048,0.071,0.038,1.298,2.865,1.202,4.729,15.297,0.0,0.164,9.291,0.055,0.99,0.414,0.051,7.136,1.585,0.011,0.5,1.666,4.432,0.253,14.915,13.171,0.0,0.379,1.303,0.085,0.302,2.41,0.0,0.0,0.0,
2006,3.444,39.209,10.78,32.493,2.898,0.167,0.009,0.394,2.225,3.6,0.53,0.073,0.639,17.363,0.046,5.157,0.0,0.37,0.328,0.119,0.448,5.848,3.662,2.18,7.918,15.88,0.0,0.431,9.236,0.108,0.364,2.467,0.014,29.152,3.904,0.011,0.5,2.081,10.232,0.712,20.201,11.875,0.0,0.413,3.516,0.039,0.566,3.511,0.0,0.0,0.0,
2007,10.898,42.716,8.585,29.744,2.214,0.0,0.009,0.554,5.491,4.783,1.13,0.469,0.135,6.692,5.43,6.405,0.0,1.299,0.0,0.0,0.064,8.791,3.947,4.368,2.548,18.246,0.0,0.264,6.857,0.005,3.19,2.209,0.264,7.679,1.812,0.037,0.0,7.389,5.883,7.606,5.314,14.353,0.0,0.914,1.73,0.384,0.004,3.057,0.0,0.0,0.0,
2008,0.45,36.391,4.467,31.498,2.47,0.0,0.009,0.153,1.245,2.02,0.064,0.083,0.086,7.062,0.047,2.945,0.0,0.06,0.004,0.0,0.079,0.852,0.137,1.025,1.743,12.334,0.0,0.0,6.609,0.027,1.047,0.232,0.016,10.599,2.254,0.037,0.0,3.442,0.743,0.229,13.184,10.03,0.0,0.374,2.645,0.029,0.001,0.826,0.0,0.0,0.0,
2009,1.401,40.258,1.445,33.45,1.479,0.0,0.009,0.633,0.827,1.868,0.065,0.086,0.085,4.353,0.044,5.676,0.0,0.137,0.004,0.0,0.039,3.261,0.085,0.5,0.445,11.099,0.0,0.016,7.999,0.001,0.171,0.203,0.012,16.328,3.092,0.011,0.0,0.733,0.603,0.206,22.47,9.094,0.0,0.151,3.281,0.041,0.004,0.437,0.0,0.0,0.0,
2010,4.258,39.282,11.643,28.886,1.944,0.5,1.959,1.1,2.849,1.292,0.35,0.31,0.087,11.492,1.838,6.866,0.0,4.149,0.166,0.0,0.046,5.514,1.766,0.681,1.205,10.901,0.083,1.37,8.899,0.253,1.359,0.276,0.052,18.457,0.996,0.328,0.5,2.9,1.958,1.742,13.768,8.065,0.0,2.363,1.05,0.167,0.004,0.768,0.0,0.0,0.0,
2011,3.513,41.943,20.175,26.799,2.418,0.583,1.67,1.813,4.926,1.24,1.394,0.713,0.672,29.413,1.146,18.065,0.062,2.358,0.352,0.043,0.257,6.269,7.502,0.757,2.559,8.509,0.357,1.09,15.459,0.217,2.229,0.124,0.31,59.165,0.643,1.089,1.0,6.63,2.646,1.119,55.463,8.936,0.0,0.868,0.824,0.291,0.094,1.02,0.0,0.0,0.0,
2012,3.867,41.119,19.548,31.434,5.631,0.167,2.392,0.167,3.776,2.223,8.766,7.37,3.949,30.582,9.053,3.329,0.0,3.91,0.0,0.854,0.133,3.104,15.377,1.625,15.114,12.5,0.0,0.297,11.665,0.072,2.795,1.308,2.024,35.009,1.611,0.668,0.0,4.251,9.42,6.697,25.257,9.924,0.0,2.092,1.79,1.464,1.201,3.165,0.0,0.0,0.0,
2013,0.086,39.99,2.0,29.551,2.54,0.0,0.009,0.117,0.125,2.823,0.234,0.081,0.589,11.009,0.044,1.452,0.0,0.06,0.0,0.008,0.158,0.186,1.185,0.573,3.118,16.397,0.0,0.092,9.628,0.055,0.151,0.204,0.018,13.587,1.405,0.011,0.0,0.254,1.575,0.225,17.884,12.87,0.0,0.14,1.43,0.03,0.014,0.612,0.0,0.0,0.0,
2014,0.58,39.528,0.765,31.68,1.811,0.0,0.009,0.348,0.312,2.442,0.065,0.086,0.079,6.976,0.052,0.458,0.0,0.06,0.0,0.0,0.049,0.27,0.828,0.448,1.434,11.383,0.0,0.029,8.319,0.006,0.157,0.105,0.02,8.853,2.014,0.012,0.0,0.638,0.862,0.2,12.388,8.504,0.0,0.154,2.742,0.025,0.001,0.764,0.0,0.0,0.0,
