Year,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1905,-999.0,379.0,226.0,198.0,18.0,0.0,7.0,48.0,745.0,315.0,-999.0,38.0,3.0,54.0,76.0,101.0,156.0,587.0,3.0,66.0,0.0,16.0,6.0,112.0,432.0,0.0,179.0,5.0,37.0,0.0,19.0,34.0,131.0,8.0,49.0,212.0,0.0,32.0,0.0,315.0,11.0,207.0,501.0,3.0,99.0,0.0,1.0,13.0,82.0,0.0
1906,-999.0,239.0,187.0,267.0,11.0,1.0,7.0,43.0,561.0,207.0,-999.0,60.0,5.0,64.0,78.0,129.0,116.0,403.0,3.0,54.0,0.0,21.0,12.0,125.0,282.0,0.0,119.0,15.0,71.0,0.0,21.0,39.0,144.0,9.0,52.0,208.0,0.0,29.0,0.0,218.0,30.0,137.0,427.0,7.0,70.0,0.0,2.0,19.0,59.0,1.0
1907,-999.0,247.0,126.0,275.0,21.0,0.0,0.0,6.0,700.0,230.0,-999.0,13.0,8.0,18.0,24.0,46.0,69.0,450.0,0.0,12.0,0.0,2.0,0.0,50.0,284.0,0.0,100.0,0.0,17.0,0.0,0.0,13.0,163.0,0.0,15.0,109.0,0.0,3.0,0.0,231.0,3.0,111.0,405.0,4.0,33.0,0.0,2.0,1.0,35.0,0.0
1908,-999.0,396.0,257.0,282.0,14.0,0.0,12.0,51.0,848.0,340.0,-999.0,44.0,0.0,59.0,78.0,104.0,138.0,655.0,6.0,57.0,0.0,27.0,12.0,123.0,479.0,0.0,172.0,8.0,40.0,6.0,23.0,23.0,130.0,14.0,67.0,199.0,0.0,33.0,6.0,352.0,17.0,198.0,551.0,2.0,88.0,9.0,1.0,22.0,77.0,0.0
1909,-999.0,214.0,134.0,254.0,16.0,0.0,0.0,31.0,675.0,184.0,-999.0,30.0,3.0,32.0,36.0,66.0,78.0,410.0,0.0,41.0,0.0,14.0,10.0,65.0,257.0,0.0,96.0,10.0,35.0,0.0,15.0,22.0,144.0,4.0,30.0,154.0,0.0,20.0,0.0,207.0,18.0,112.0,424.0,4.0,56.0,0.0,1.0,13.0,44.0,0.0
1910,-999.0,229.0,156.0,504.0,56.0,0.0,3.0,22.0,519.0,194.0,-999.0,39.0,14.0,31.0,34.0,93.0,71.0,421.0,0.0,26.0,0.0,7.0,10.0,82.0,285.0,4.0,108.0,20.0,51.0,0.0,12.0,73.0,303.0,5.0,23.0,189.0,1.0,12.0,0.0,225.0,30.0,106.0,421.0,16.0,49.0,0.0,4.0,7.0,32.0,0.0
1911,-999.0,313.0,224.0,314.0,12.0,3.0,30.0,103.0,623.0,261.0,-999.0,116.0,0.0,133.0,137.0,145.0,168.0,546.0,22.0,123.0,5.0,84.0,45.0,168.0,381.0,1.0,157.0,22.0,83.0,21.0,52.0,50.0,145.0,43.0,120.0,278.0,0.0,85.0,12.0,249.0,54.0,187.0,462.0,7.0,127.0,25.0,1.0,62.0,106.0,1.0
1912,-999.0,284.0,183.0,249.0,19.0,1.0,8.0,45.0,794.0,245.0,-999.0,78.0,3.0,75.0,87.0,142.0,127.0,475.0,5.0,57.0,0.0,28.0,19.0,141.0,328.0,0.0,150.0,17.0,82.0,0.0,24.0,37.0,122.0,11.0,65.0,229.0,0.0,34.0,0.0,269.0,31.0,151.0,419.0,2.0,79.0,0.0,2.0,23.0,66.0,0.0
1913,-999.0,252.0,167.0,281.0,22.0,3.0,0.0,34.0,571.0,222.0,-999.0,43.0,10.0,50.0,65.0,141.0,109.0,355.0,0.0,41.0,0.0,20.0,10.0,113.0,254.0,0.0,149.0,8.0,54.0,0.0,15.0,47.0,159.0,4.0,41.0,220.0,0.0,18.0,0.0,231.0,17.0,139.0,357.0,14.0,70.0,0.0,1.0,15.0,46.0,0.0
1914,-999.0,254.0,168.0,386.0,32.0,2.0,14.0,62.0,534.0,242.0,-999.0,75.0,17.0,80.0,85.0,101.0,112.0,399.0,6.0,78.0,0.0,33.0,29.0,123.0,278.0,1.0,140.0,21.0,64.0,0.0,33.0,43.0,216.0,16.0,56.0,151.0,0.0,39.0,7.0,243.0,32.0,134.0,333.0,18.0,84.0,4.0,3.0,33.0,55.0,1.0
1915,-999.0,334.0,202.0,206.0,15.0,0.0,0.0,21.0,490.0,289.0,-999.0,38.0,6.0,40.0,44.0,73.0,110.0,430.0,0.0,33.0,0.0,7.0,13.0,100.0,337.0,1.0,146.0,17.0,39.0,0.0,5.0,19.0,133.0,0.0,26.0,166.0,0.0,9.0,0.0,260.0,20.0,180.0,362.0,6.0,60.0,0.0,2.0,11.0,45.0,0.0
1916,-999.0,284.0,224.0,338.0,26.0,1.0,5.0,56.0,482.0,272.0,-999.0,45.0,0.0,56.0,75.0,100.0,127.0,434.0,3.0,69.0,0.0,20.0,12.0,104.0,318.0,0.0,184.0,7.0,49.0,0.0,24.0,40.0,182.0,8.0,55.0,211.0,0.0,35.0,0.0,286.0,19.0,172.0,457.0,4.0,101.0,0.0,0.0,16.0,80.0,0.0
1917,-999.0,161.0,79.0,171.0,6.0,0.0,0.0,0.0,526.0,150.0,-999.0,18.0,3.0,14.0,14.0,22.0,28.0,310.0,0.0,10.0,0.0,2.0,5.0,31.0,187.0,0.0,63.0,8.0,15.0,0.0,0.0,6.0,73.0,0.0,7.0,80.0,0.0,2.0,0.0,155.0,10.0,56.0,299.0,1.0,17.0,0.0,1.0,5.0,9.0,0.0
1918,-999.0,330.0,261.0,256.0,15.0,2.0,25.0,102.0,574.0,267.0,-999.0,116.0,3.0,109.0,138.0,160.0,174.0,510.0,23.0,124.0,3.0,57.0,26.0,172.0,382.0,1.0,206.0,9.0,118.0,15.0,58.0,29.0,136.0,31.0,113.0,253.0,0.0,83.0,15.0,268.0,45.0,211.0,482.0,6.0,141.0,16.0,1.0,41.0,115.0,0.0
1919,-999.0,201.0,136.0,351.0,37.0,1.0,7.0,40.0,564.0,214.0,-999.0,30.0,11.0,29.0,35.0,63.0,78.0,346.0,4.0,46.0,0.0,12.0,16.0,64.0,218.0,3.0,142.0,20.0,33.0,0.0,20.0,42.0,276.0,9.0,26.0,144.0,0.0,27.0,0.0,242.0,22.0,113.0,343.0,23.0,62.0,0.0,1.0,12.0,41.0,1.0
1920,-999.0,222.0,199.0,263.0,22.0,1.0,0.0,8.0,550.0,159.0,-999.0,40.0,3.0,34.0,42.0,85.0,77.0,479.0,0.0,12.0,0.0,12.0,17.0,76.0,314.0,1.0,58.0,15.0,38.0,0.0,5.0,42.0,176.0,1.0,25.0,186.0,0.0,10.0,0.0,140.0,22.0,118.0,445.0,9.0,17.0,0.0,0.0,14.0,23.0,0.0
1921,-999.0,288.0,228.0,278.0,9.0,2.0,7.0,44.0,617.0,236.0,-999.0,95.0,7.0,91.0,107.0,140.0,141.0,485.0,4.0,57.0,0.0,42.0,28.0,144.0,342.0,1.0,134.0,16.0,89.0,0.0,17.0,40.0,138.0,10.0,68.0,235.0,0.0,27.0,0.0,223.0,29.0,176.0,466.0,8.0,65.0,7.0,2.0,38.0,68.0,0.0
1922,-999.0,312.0,229.0,286.0,27.0,1.0,16.0,57.0,706.0,258.0,-999.0,89.0,4.0,108.0,116.0,107.0,157.0,520.0,11.0,77.0,0.0,57.0,49.0,136.0,374.0,1.0,153.0,28.0,67.0,6.0,33.0,53.0,171.0,19.0,83.0,207.0,0.0,46.0,8.0,257.0,38.0,183.0,494.0,8.0,81.0,5.0,1.0,63.0,79.0,0.0
1923,-999.0,205.0,134.0,343.0,30.0,1.0,0.0,25.0,647.0,163.0,-999.0,42.0,5.0,36.0,38.0,61.0,71.0,379.0,0.0,31.0,0.0,11.0,20.0,64.0,246.0,1.0,95.0,16.0,35.0,0.0,9.0,55.0,237.0,0.0,26.0,147.0,0.0,15.0,0.0,165.0,23.0,93.0,426.0,12.0,38.0,0.0,1.0,16.0,33.0,1.0
1924,-999.0,153.0,94.0,332.0,55.0,0.0,0.0,10.0,538.0,129.0,-999.0,13.0,30.0,17.0,15.0,35.0,37.0,321.0,0.0,15.0,0.0,4.0,1.0,35.0,198.0,0.0,81.0,0.0,14.0,0.0,2.0,40.0,271.0,0.0,10.0,93.0,6.0,5.0,0.0,150.0,6.0,55.0,304.0,17.0,26.0,0.0,8.0,3.0,10.0,0.0
1925,-999.0,284.0,224.0,418.0,31.0,4.0,0.0,11.0,504.0,230.0,-999.0,41.0,18.0,37.0,34.0,109.0,74.0,472.0,0.0,14.0,0.0,8.0,12.0,87.0,350.0,1.0,97.0,18.0,56.0,0.0,4.0,84.0,237.0,0.0,16.0,262.0,5.0,5.0,0.0,212.0,32.0,132.0,589.0,22.0,24.0,0.0,3.0,8.0,20.0,1.0
1926,-999.0,191.0,159.0,340.0,61.0,2.0,0.0,24.0,475.0,183.0,-999.0,99.0,12.0,66.0,73.0,125.0,100.0,308.0,0.0,39.0,0.0,20.0,40.0,126.0,223.0,4.0,113.0,41.0,114.0,0.0,10.0,27.0,230.0,2.0,40.0,178.0,0.0,18.0,0.0,198.0,81.0,120.0,310.0,14.0,57.0,0.0,1.0,25.0,44.0,4.0
1927,-999.0,361.0,279.0,329.0,25.0,5.0,0.0,21.0,688.0,294.0,-999.0,33.0,3.0,36.0,49.0,118.0,116.0,579.0,0.0,32.0,0.0,14.0,6.0,105.0,420.0,0.0,150.0,2.0,44.0,0.0,5.0,81.0,186.0,0.0,36.0,290.0,0.0,13.0,0.0,273.0,12.0,188.0,610.0,5.0,60.0,0.0,0.0,9.0,45.0,0.0
1928,-999.0,181.0,165.0,405.0,56.0,1.0,0.0,16.0,500.0,145.0,-999.0,72.0,34.0,57.0,46.0,112.0,60.0,344.0,0.0,25.0,0.0,19.0,31.0,111.0,226.0,7.0,77.0,38.0,81.0,0.0,6.0,40.0,253.0,3.0,27.0,191.0,6.0,13.0,0.0,155.0,50.0,94.0,390.0,23.0,37.0,0.0,5.0,28.0,24.0,6.0
1929,-999.0,318.0,179.0,311.0,34.0,0.0,6.0,28.0,757.0,254.0,-999.0,30.0,6.0,34.0,42.0,71.0,105.0,549.0,4.0,39.0,0.0,11.0,5.0,71.0,387.0,0.0,138.0,3.0,34.0,0.0,14.0,36.0,192.0,7.0,30.0,175.0,0.0,16.0,0.0,242.0,14.0,147.0,487.0,10.0,67.0,0.0,2.0,8.0,41.0,0.0
1930,-999.0,285.0,201.0,267.0,22.0,1.0,13.0,62.0,564.0,246.0,-999.0,51.0,6.0,69.0,76.0,102.0,128.0,453.0,6.0,78.0,0.0,32.0,18.0,107.0,336.0,1.0,168.0,10.0,47.0,5.0,32.0,34.0,162.0,15.0,62.0,217.0,0.0,37.0,8.0,277.0,19.0,153.0,446.0,8.0,97.0,3.0,1.0,24.0,71.0,0.0
1931,-999.0,145.0,87.0,429.0,98.0,0.0,8.0,29.0,412.0,132.0,-999.0,26.0,15.0,26.0,31.0,46.0,60.0,230.0,5.0,42.0,0.0,17.0,12.0,46.0,168.0,1.0,87.0,12.0,30.0,0.0,16.0,32.0,260.0,10.0,26.0,86.0,8.0,24.0,0.0,151.0,18.0,76.0,222.0,13.0,53.0,0.0,5.0,11.0,34.0,0.0
1932,-999.0,207.0,204.0,307.0,29.0,3.0,9.0,27.0,526.0,179.0,-999.0,72.0,8.0,68.0,63.0,123.0,97.0,360.0,4.0,40.0,0.0,27.0,23.0,119.0,258.0,1.0,98.0,23.0,89.0,0.0,17.0,36.0,185.0,10.0,47.0,216.0,0.0,23.0,0.0,196.0,44.0,123.0,399.0,12.0,50.0,0.0,1.0,24.0,49.0,2.0
1933,-999.0,357.0,236.0,179.0,7.0,0.0,19.0,68.0,665.0,310.0,-999.0,51.0,0.0,65.0,92.0,115.0,159.0,555.0,13.0,81.0,0.0,33.0,18.0,110.0,417.0,1.0,229.0,18.0,42.0,6.0,38.0,19.0,94.0,20.0,71.0,243.0,0.0,43.0,9.0,356.0,20.0,201.0,556.0,1.0,119.0,6.0,0.0,23.0,90.0,0.0
1934,-999.0,256.0,206.0,636.0,101.0,22.0,16.0,54.0,572.0,189.0,-999.0,182.0,47.0,133.0,115.0,177.0,140.0,392.0,10.0,67.0,0.0,52.0,95.0,168.0,308.0,17.0,119.0,99.0,218.0,6.0,30.0,114.0,407.0,16.0,78.0,234.0,7.0,40.0,7.0,196.0,177.0,156.0,459.0,56.0,76.0,6.0,6.0,80.0,66.0,26.0
1935,-999.0,315.0,167.0,231.0,20.0,0.0,0.0,12.0,722.0,266.0,-999.0,17.0,4.0,19.0,29.0,53.0,89.0,521.0,0.0,17.0,0.0,6.0,7.0,50.0,373.0,0.0,119.0,4.0,17.0,0.0,3.0,21.0,141.0,0.0,19.0,129.0,0.0,8.0,0.0,274.0,7.0,152.0,455.0,4.0,40.0,0.0,2.0,5.0,32.0,0.0
1936,-999.0,302.0,232.0,481.0,52.0,4.0,15.0,61.0,574.0,259.0,-999.0,129.0,23.0,116.0,104.0,171.0,161.0,412.0,11.0,76.0,0.0,54.0,49.0,170.0,322.0,13.0,172.0,62.0,125.0,8.0,34.0,65.0,292.0,20.0,76.0,269.0,6.0,49.0,7.0,271.0,78.0,187.0,425.0,26.0,98.0,9.0,7.0,60.0,78.0,10.0
1937,-999.0,264.0,208.0,351.0,35.0,3.0,15.0,47.0,527.0,197.0,-999.0,64.0,12.0,57.0,61.0,131.0,92.0,396.0,5.0,56.0,0.0,25.0,24.0,109.0,332.0,5.0,117.0,28.0,79.0,0.0,29.0,58.0,235.0,16.0,38.0,224.0,0.0,30.0,6.0,210.0,45.0,136.0,440.0,22.0,63.0,3.0,2.0,24.0,41.0,2.0
1938,-999.0,331.0,248.0,321.0,27.0,0.0,0.0,21.0,687.0,265.0,-999.0,50.0,4.0,57.0,68.0,107.0,134.0,504.0,0.0,33.0,0.0,24.0,11.0,119.0,402.0,1.0,171.0,9.0,48.0,0.0,10.0,41.0,166.0,4.0,48.0,212.0,0.0,16.0,0.0,306.0,17.0,182.0,477.0,7.0,67.0,0.0,2.0,18.0,51.0,0.0
1939,-999.0,228.0,180.0,422.0,47.0,6.0,13.0,60.0,666.0,189.0,-999.0,127.0,19.0,98.0,95.0,169.0,122.0,395.0,4.0,77.0,0.0,46.0,53.0,137.0,282.0,6.0,131.0,57.0,149.0,0.0,35.0,63.0,259.0,16.0,71.0,248.0,0.0,48.0,0.0,216.0,99.0,129.0,514.0,21.0,86.0,0.0,3.0,46.0,73.0,8.0
1940,-999.0,162.0,128.0,498.0,67.0,2.0,6.0,25.0,431.0,136.0,-999.0,31.0,20.0,26.0,29.0,88.0,49.0,334.0,0.0,40.0,0.0,13.0,12.0,59.0,213.0,5.0,97.0,17.0,48.0,0.0,12.0,55.0,314.0,8.0,24.0,170.0,7.0,18.0,0.0,150.0,26.0,74.0,404.0,30.0,54.0,3.0,4.0,10.0,35.0,4.0
1941,-999.0,300.0,245.0,262.0,46.0,3.0,11.0,64.0,482.0,250.0,-999.0,131.0,11.0,108.0,108.0,173.0,151.0,413.0,5.0,75.0,0.0,48.0,54.0,173.0,333.0,5.0,175.0,40.0,132.0,0.0,32.0,44.0,171.0,14.0,71.0,255.0,0.0,35.0,6.0,265.0,81.0,192.0,399.0,15.0,99.0,0.0,1.0,50.0,64.0,7.0
1942,-999.0,244.0,178.0,271.0,17.0,1.0,24.0,87.0,526.0,208.0,-999.0,50.0,2.0,57.0,79.0,100.0,119.0,372.0,16.0,100.0,0.0,33.0,13.0,90.0,284.0,0.0,173.0,6.0,44.0,11.0,50.0,36.0,140.0,23.0,61.0,187.0,0.0,52.0,16.0,256.0,17.0,148.0,383.0,4.0,116.0,12.0,1.0,16.0,70.0,0.0
1943,-999.0,305.0,238.0,448.0,48.0,1.0,9.0,54.0,606.0,227.0,-999.0,27.0,3.0,35.0,60.0,72.0,127.0,507.0,4.0,74.0,0.0,14.0,10.0,72.0,394.0,0.0,165.0,6.0,34.0,0.0,24.0,72.0,254.0,9.0,47.0,192.0,0.0,31.0,0.0,249.0,15.0,168.0,493.0,15.0,105.0,0.0,0.0,13.0,71.0,0.0
1944,-999.0,279.0,200.0,257.0,22.0,2.0,37.0,104.0,679.0,234.0,-999.0,102.0,9.0,116.0,142.0,134.0,192.0,412.0,26.0,138.0,3.0,57.0,35.0,143.0,310.0,4.0,207.0,37.0,100.0,13.0,66.0,32.0,137.0,40.0,123.0,187.0,0.0,92.0,24.0,275.0,63.0,192.0,375.0,10.0,158.0,19.0,2.0,50.0,136.0,3.0
1945,-999.0,294.0,177.0,287.0,21.0,2.0,0.0,25.0,766.0,234.0,-999.0,26.0,6.0,32.0,39.0,70.0,91.0,476.0,0.0,37.0,0.0,7.0,3.0,63.0,329.0,0.0,150.0,1.0,27.0,0.0,10.0,53.0,165.0,0.0,26.0,156.0,0.0,12.0,0.0,287.0,9.0,130.0,457.0,11.0,65.0,0.0,2.0,5.0,40.0,0.0
1946,-999.0,291.0,195.0,412.0,34.0,1.0,0.0,38.0,696.0,223.0,-999.0,40.0,8.0,46.0,57.0,104.0,118.0,483.0,0.0,51.0,0.0,14.0,11.0,96.0,337.0,0.0,135.0,14.0,51.0,0.0,18.0,48.0,230.0,6.0,40.0,208.0,4.0,23.0,0.0,251.0,23.0,148.0,496.0,12.0,70.0,0.0,3.0,12.0,53.0,0.0
1947,-999.0,222.0,145.0,421.0,64.0,1.0,0.0,35.0,695.0,206.0,-999.0,17.0,26.0,23.0,30.0,51.0,68.0,415.0,0.0,41.0,0.0,7.0,4.0,54.0,265.0,0.0,152.0,4.0,24.0,0.0,14.0,67.0,277.0,4.0,22.0,132.0,9.0,17.0,0.0,266.0,11.0,97.0,387.0,24.0,74.0,0.0,8.0,5.0,39.0,0.0
1948,-999.0,321.0,231.0,350.0,17.0,2.0,0.0,30.0,834.0,271.0,-999.0,44.0,6.0,34.0,49.0,141.0,106.0,530.0,0.0,42.0,0.0,12.0,18.0,98.0,387.0,1.0,164.0,20.0,77.0,0.0,14.0,71.0,164.0,3.0,31.0,254.0,0.0,18.0,0.0,295.0,33.0,156.0,533.0,11.0,69.0,0.0,1.0,12.0,48.0,4.0
1949,-999.0,266.0,229.0,339.0,36.0,2.0,9.0,43.0,680.0,204.0,-999.0,83.0,21.0,73.0,78.0,133.0,114.0,442.0,5.0,51.0,0.0,36.0,34.0,133.0,326.0,6.0,131.0,28.0,81.0,0.0,21.0,46.0,189.0,11.0,60.0,220.0,5.0,27.0,5.0,226.0,57.0,145.0,446.0,13.0,65.0,3.0,6.0,28.0,58.0,1.0
1950,-999.0,284.0,180.0,368.0,35.0,0.0,0.0,19.0,567.0,232.0,-999.0,46.0,3.0,62.0,78.0,101.0,112.0,410.0,0.0,34.0,0.0,25.0,10.0,102.0,321.0,0.0,142.0,3.0,35.0,0.0,8.0,47.0,201.0,5.0,53.0,175.0,0.0,18.0,0.0,255.0,12.0,169.0,447.0,5.0,57.0,0.0,1.0,15.0,62.0,0.0
1951,-999.0,220.0,164.0,326.0,30.0,2.0,9.0,32.0,571.0,171.0,-999.0,69.0,7.0,75.0,82.0,91.0,94.0,383.0,4.0,41.0,0.0,34.0,37.0,95.0,284.0,1.0,103.0,27.0,56.0,0.0,21.0,51.0,174.0,13.0,54.0,156.0,0.0,26.0,0.0,185.0,29.0,114.0,419.0,10.0,50.0,0.0,2.0,37.0,51.0,1.0
1952,-999.0,244.0,157.0,387.0,46.0,1.0,0.0,24.0,629.0,214.0,-999.0,40.0,10.0,47.0,50.0,96.0,101.0,353.0,0.0,33.0,0.0,16.0,19.0,88.0,271.0,1.0,148.0,23.0,49.0,0.0,10.0,51.0,216.0,3.0,33.0,159.0,0.0,12.0,0.0,251.0,27.0,138.0,336.0,15.0,62.0,0.0,3.0,17.0,44.0,1.0
1953,-999.0,327.0,203.0,212.0,10.0,0.0,12.0,79.0,778.0,296.0,-999.0,44.0,0.0,63.0,91.0,94.0,156.0,537.0,6.0,107.0,0.0,32.0,17.0,97.0,379.0,0.0,255.0,10.0,38.0,6.0,36.0,18.0,87.0,15.0,75.0,184.0,0.0,48.0,6.0,364.0,19.0,192.0,496.0,2.0,152.0,7.0,1.0,20.0,109.0,0.0
1954,-999.0,214.0,168.0,453.0,53.0,1.0,0.0,20.0,656.0,165.0,-999.0,20.0,16.0,30.0,33.0,74.0,68.0,380.0,0.0,29.0,0.0,9.0,4.0,73.0,262.0,0.0,92.0,5.0,28.0,0.0,8.0,73.0,301.0,1.0,24.0,178.0,0.0,9.0,0.0,183.0,11.0,100.0,423.0,22.0,41.0,0.0,2.0,5.0,28.0,0.0
1955,-999.0,375.0,289.0,275.0,18.0,2.0,19.0,62.0,701.0,306.0,-999.0,95.0,3.0,95.0,94.0,171.0,155.0,586.0,15.0,79.0,0.0,46.0,51.0,154.0,459.0,1.0,196.0,40.0,120.0,11.0,40.0,35.0,120.0,24.0,74.0,291.0,0.0,43.0,10.0,338.0,83.0,212.0,589.0,8.0,100.0,12.0,0.0,38.0,78.0,3.0
1956,-999.0,294.0,254.0,379.0,28.0,8.0,0.0,19.0,625.0,236.0,-999.0,68.0,14.0,65.0,66.0,184.0,114.0,456.0,0.0,30.0,0.0,15.0,17.0,150.0,362.0,1.0,128.0,13.0,84.0,0.0,7.0,78.0,189.0,0.0,37.0,300.0,4.0,11.0,0.0,246.0,34.0,167.0,516.0,17.0,54.0,0.0,4.0,15.0,46.0,4.0
1957,-999.0,291.0,211.0,254.0,19.0,0.0,9.0,53.0,693.0,234.0,-999.0,37.0,10.0,48.0,63.0,70.0,124.0,470.0,4.0,68.0,0.0,16.0,14.0,100.0,343.0,1.0,165.0,16.0,36.0,0.0,23.0,21.0,115.0,10.0,47.0,135.0,4.0,26.0,6.0,255.0,17.0,178.0,386.0,5.0,96.0,0.0,6.0,13.0,71.0,0.0
1958,-999.0,237.0,167.0,452.0,55.0,9.0,0.0,25.0,591.0,200.0,-999.0,67.0,40.0,62.0,51.0,126.0,86.0,407.0,0.0,36.0,0.0,21.0,27.0,103.0,284.0,11.0,124.0,31.0,85.0,0.0,8.0,67.0,224.0,0.0,32.0,192.0,12.0,13.0,0.0,213.0,59.0,127.0,395.0,30.0,54.0,0.0,17.0,23.0,35.0,10.0
1959,-999.0,282.0,260.0,392.0,49.0,2.0,19.0,87.0,655.0,251.0,-999.0,78.0,0.0,119.0,121.0,141.0,161.0,423.0,15.0,103.0,0.0,59.0,30.0,153.0,339.0,0.0,188.0,10.0,58.0,11.0,49.0,50.0,201.0,23.0,96.0,240.0,0.0,55.0,11.0,294.0,28.0,195.0,430.0,6.0,116.0,9.0,0.0,51.0,99.0,0.0
1960,-999.0,175.0,142.0,382.0,43.0,1.0,10.0,30.0,523.0,152.0,-999.0,41.0,3.0,35.0,38.0,93.0,65.0,337.0,6.0,36.0,4.0,19.0,17.0,73.0,230.0,1.0,118.0,17.0,48.0,8.0,15.0,41.0,208.0,13.0,29.0,158.0,0.0,13.0,6.0,205.0,25.0,93.0,377.0,11.0,53.0,13.0,1.0,13.0,30.0,1.0
