Year,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1960,57.6,90.83,89.3,95.03,90.5,80.97,78.73,83.27,90.1,89.8,-999.0,81.53,78.97,83.4,82.77,87.9,85.2,92.4,78.1,83.37,75.17,76.83,78.43,85.77,92.23,78.87,85.57,80.87,84.27,76.13,81.57,87.0,87.67,76.47,81.6,90.4,79.0,79.17,77.8,89.03,83.67,86.93,93.37,86.13,83.9,75.07,75.73,77.27,81.33,78.83
1961,56.8,87.37,86.53,93.37,89.73,79.37,79.37,83.57,90.23,87.9,-999.0,82.4,82.3,83.8,82.37,87.27,83.53,88.3,78.3,83.33,74.4,77.5,80.8,84.6,88.03,83.2,84.67,85.37,85.37,75.87,82.07,86.17,87.23,76.4,81.0,88.43,81.63,79.47,77.83,87.6,86.27,84.47,90.63,85.3,82.93,74.7,80.03,79.1,80.0,79.93
1962,59.33,91.4,90.07,93.07,87.37,79.03,78.0,82.63,90.87,90.17,-999.0,81.17,75.67,84.2,83.63,87.93,85.6,93.03,77.07,82.73,72.07,77.17,76.47,87.1,92.23,75.4,84.6,78.07,82.5,75.13,81.13,86.33,83.93,76.63,82.53,91.4,76.07,79.83,76.0,88.83,79.97,87.53,94.37,83.03,82.2,74.47,73.43,76.67,80.77,75.4
1963,56.43,89.53,90.67,91.0,84.7,80.43,79.13,84.03,91.0,88.93,-999.0,83.8,75.43,84.93,83.33,91.83,84.5,92.23,78.8,83.77,74.6,78.4,79.4,87.63,91.1,77.37,84.8,81.33,87.17,76.73,82.3,86.43,81.57,76.63,81.77,94.13,74.0,79.47,78.37,88.43,84.67,85.9,94.67,82.1,83.87,75.1,72.83,79.7,79.7,77.87
1964,58.47,89.2,90.83,91.17,86.13,79.63,78.27,83.97,90.43,88.43,-999.0,82.83,74.53,85.47,84.57,90.2,86.4,91.23,77.07,83.67,72.37,77.83,78.37,86.53,90.33,75.97,84.53,78.7,84.9,75.23,82.03,87.03,83.13,76.93,82.9,93.57,74.5,79.57,76.3,87.43,83.6,86.67,94.9,82.23,83.77,74.47,71.73,78.93,81.83,76.33
1965,55.9,88.47,89.5,90.03,84.6,76.3,79.17,82.8,89.07,87.73,-999.0,81.47,74.47,83.43,82.57,87.63,84.97,91.27,78.63,82.93,74.07,75.77,76.53,85.17,90.63,75.1,84.1,77.8,82.57,75.9,81.97,84.5,80.77,76.03,81.6,91.63,75.57,79.3,78.23,87.33,81.47,85.97,93.0,79.5,82.93,74.4,75.23,76.4,80.93,74.37
1966,58.2,89.13,89.3,92.6,87.4,79.73,81.53,85.63,89.13,88.1,-999.0,82.57,77.4,85.67,85.3,89.0,86.33,90.6,80.17,85.93,74.33,79.5,78.8,86.4,90.33,76.93,85.23,79.27,84.33,77.27,85.0,85.7,85.53,79.0,83.7,91.13,76.07,82.8,79.23,87.8,83.8,86.9,92.0,84.13,84.93,76.27,72.9,79.17,82.9,78.03
1967,58.5,86.5,86.83,90.63,88.03,76.37,78.9,82.13,89.23,86.3,-999.0,80.3,78.7,81.73,81.97,85.23,82.0,89.33,78.33,82.2,75.37,76.37,76.77,83.53,87.7,77.9,82.67,80.4,81.8,77.3,81.57,83.87,84.23,77.4,81.3,89.1,80.77,79.13,77.0,85.97,81.23,83.0,92.53,81.63,81.73,76.67,79.33,75.97,79.43,74.93
1968,60.6,90.7,88.87,90.57,86.47,78.2,79.2,85.03,90.0,90.23,-999.0,82.87,74.93,84.67,83.9,88.63,86.0,90.23,77.9,84.8,72.87,77.03,76.77,86.03,90.8,74.33,86.6,76.83,85.1,74.83,82.9,84.47,83.07,76.5,82.43,89.7,76.4,80.63,77.73,89.5,81.57,88.1,91.03,80.73,84.73,73.87,73.9,77.23,82.07,74.63
1969,57.43,90.5,90.57,92.57,87.1,78.4,79.07,83.67,90.93,89.63,-999.0,81.03,77.37,83.47,83.03,87.9,86.33,92.2,78.6,83.77,73.93,76.57,76.87,86.43,91.73,76.93,85.87,78.33,83.77,76.17,82.07,86.57,84.33,76.97,81.8,92.33,76.7,79.67,78.43,89.07,82.07,88.2,95.0,82.67,83.9,75.4,75.17,76.3,81.83,76.77
1970,56.63,88.8,89.03,93.0,88.6,79.67,79.67,83.6,90.13,88.9,-999.0,83.37,78.93,83.57,82.97,90.9,84.8,90.17,79.07,83.67,75.77,78.73,80.83,86.3,89.47,80.5,85.87,82.97,87.17,77.63,82.47,85.77,85.2,77.57,82.47,93.27,79.7,79.73,78.2,89.47,86.37,85.9,93.03,83.27,84.2,76.73,77.57,80.2,81.33,78.83
1971,58.23,88.8,88.97,92.27,87.3,80.03,80.4,83.3,90.3,88.5,-999.0,83.4,77.33,84.67,83.4,89.1,84.4,90.6,80.03,83.17,75.07,78.3,78.0,86.87,89.97,79.13,84.8,80.17,85.43,77.63,82.5,85.53,85.17,77.37,82.3,90.87,77.1,79.83,79.43,88.0,84.67,85.97,91.33,84.0,82.9,76.03,75.13,77.83,80.63,78.4
1972,59.67,89.17,89.97,92.37,88.17,78.97,77.47,81.4,89.93,88.47,-999.0,81.3,77.1,83.13,81.53,87.67,83.4,90.9,76.63,81.13,72.87,75.43,77.2,86.7,90.4,76.37,84.17,79.07,83.53,74.33,80.47,84.6,85.37,74.8,79.43,91.5,78.77,77.0,76.37,87.5,81.6,85.13,91.17,83.43,81.4,73.43,75.1,76.4,78.1,76.17
1973,56.57,88.97,89.07,92.73,88.23,78.87,80.93,84.57,90.3,88.73,-999.0,83.23,77.73,84.67,83.9,90.13,85.37,90.3,80.13,84.33,76.1,78.63,79.0,87.23,90.4,78.63,85.37,81.77,86.2,77.97,83.47,85.37,85.4,79.3,82.73,90.7,78.13,80.8,79.77,88.17,85.87,86.67,91.13,82.77,84.23,77.63,74.9,79.03,82.1,76.93
1974,59.13,87.93,87.87,93.57,87.77,79.73,79.3,82.5,89.43,87.63,-999.0,82.3,78.73,82.83,82.33,89.13,82.8,89.87,78.63,82.03,74.6,77.27,78.47,85.9,88.83,77.73,83.37,80.57,85.87,76.57,81.5,85.83,86.57,76.77,81.13,91.03,78.33,78.47,78.2,87.1,85.1,84.4,92.37,85.03,81.47,75.77,75.43,77.33,79.13,78.43
1975,58.03,87.97,88.4,92.13,85.97,78.57,78.87,83.63,89.9,87.97,-999.0,83.6,74.67,84.17,83.8,89.23,85.63,89.63,78.5,83.43,75.53,78.2,78.87,87.5,88.93,74.73,85.9,79.37,85.37,76.83,81.87,85.03,83.17,77.83,82.67,89.87,74.73,79.73,77.83,88.43,84.07,86.4,90.73,81.0,83.7,76.47,72.77,78.37,81.67,75.53
1976,59.77,88.3,87.87,91.83,85.03,79.6,79.43,83.93,89.53,87.93,-999.0,84.2,74.17,84.17,82.6,89.97,83.17,89.77,78.9,83.07,74.67,79.53,82.3,86.37,89.5,76.1,84.3,82.6,86.53,76.57,82.23,85.03,82.2,76.17,81.0,90.87,73.27,78.57,78.17,87.07,87.3,84.83,90.43,82.73,83.2,75.4,71.03,81.4,79.77,77.13
1977,62.13,92.0,91.17,93.03,88.27,80.8,79.03,84.57,91.47,91.83,-999.0,83.8,77.83,84.3,83.43,89.8,85.6,92.1,78.0,84.23,72.3,76.77,77.33,87.5,92.33,76.6,87.53,78.73,85.13,75.0,82.37,87.23,85.8,75.7,81.9,93.07,78.8,79.03,78.27,91.2,83.53,88.3,94.33,84.53,85.3,73.87,76.57,77.27,80.97,78.1
1978,59.17,90.53,91.63,94.0,87.37,80.43,78.83,83.57,90.43,90.13,-999.0,82.6,75.57,84.4,83.17,91.27,85.5,92.33,78.27,83.37,74.93,77.2,77.67,87.3,91.47,75.47,86.37,79.63,85.47,76.5,81.5,87.43,84.73,77.1,81.6,94.03,75.97,79.07,77.8,89.87,82.83,87.43,94.23,84.07,84.1,75.5,74.97,77.03,81.2,76.3
1979,59.73,88.27,87.37,92.27,87.03,78.57,79.07,81.4,90.9,88.23,-999.0,81.63,77.83,83.57,81.63,87.8,82.93,90.37,78.47,81.3,74.07,76.3,76.6,85.17,89.1,78.1,84.0,78.97,83.07,76.2,80.43,84.77,84.27,76.7,79.87,89.9,77.23,77.97,77.8,87.57,81.0,84.33,91.07,83.23,81.63,75.43,76.23,76.57,78.7,76.87
1980,57.53,92.73,95.37,93.83,85.83,82.2,80.33,85.27,91.8,92.33,-999.0,84.87,74.17,87.03,85.17,95.03,88.03,94.33,78.97,85.03,73.97,76.93,79.03,92.83,93.63,75.77,87.87,79.77,88.3,76.07,84.1,89.67,83.5,77.13,82.5,97.57,74.0,80.47,78.93,91.83,85.6,90.47,96.83,83.53,85.77,75.03,71.73,78.33,81.93,77.9
1981,57.23,91.0,89.2,93.9,90.27,80.07,80.37,83.6,92.1,90.7,-999.0,81.7,77.43,83.1,82.7,88.63,84.87,92.03,79.27,83.33,74.47,77.47,77.27,85.4,91.77,77.1,86.2,79.63,84.27,76.1,82.53,86.4,87.87,76.87,81.57,91.57,77.4,79.37,79.5,89.73,82.77,86.7,92.03,85.03,83.97,75.17,73.87,77.23,81.0,77.9
1982,58.5,88.93,88.43,90.8,84.9,78.03,77.63,82.03,90.37,88.67,-999.0,80.2,75.73,81.63,81.0,86.9,83.43,91.8,76.27,81.67,72.4,75.13,76.4,84.0,89.97,76.0,84.33,78.07,82.5,74.03,80.27,85.83,82.67,74.93,80.13,90.33,75.7,77.5,76.23,88.07,81.43,85.63,93.3,81.77,82.0,73.43,74.8,76.03,79.27,76.13
1983,58.57,89.87,90.67,90.93,84.87,78.93,81.93,85.87,90.87,90.53,-999.0,86.57,74.87,88.57,87.33,91.87,88.37,90.4,81.0,85.93,76.2,80.73,81.1,90.17,90.07,78.6,87.6,83.3,86.63,78.73,84.97,86.07,81.43,79.4,85.03,92.37,73.77,82.13,80.7,91.13,85.63,88.67,92.5,80.93,86.07,77.27,72.53,81.1,83.27,77.37
1984,58.23,88.87,89.43,90.07,87.47,78.83,80.17,83.67,89.7,88.6,-999.0,83.73,75.87,85.8,84.3,91.3,85.8,89.9,79.6,83.4,74.97,79.1,79.47,87.87,89.37,78.97,85.17,81.93,86.2,77.4,82.57,84.1,83.13,77.73,82.67,93.33,76.43,79.57,78.9,88.6,83.87,86.4,93.27,81.27,83.4,76.77,74.5,78.9,81.3,77.23
1985,58.0,88.8,90.13,94.23,89.27,80.3,77.73,82.9,90.57,88.63,-999.0,80.8,78.5,82.0,81.57,87.87,83.7,91.43,76.93,82.6,73.43,75.57,74.9,84.47,89.87,77.57,84.97,76.63,83.53,74.97,81.0,86.73,86.97,74.93,79.87,91.93,79.0,77.77,76.97,88.63,81.6,85.53,93.3,84.9,82.5,73.57,77.33,76.2,79.3,78.0
1986,58.6,91.4,90.6,92.0,88.1,79.33,77.73,84.83,91.2,92.23,-999.0,81.83,78.9,84.43,83.3,89.03,86.67,91.57,76.17,84.93,71.4,76.37,77.43,87.37,91.67,78.53,87.53,79.53,85.0,73.4,82.0,84.2,86.33,74.93,81.9,91.7,79.07,78.93,76.33,91.97,82.77,88.2,92.17,84.2,85.2,72.77,76.6,77.03,81.77,78.43
1987,59.7,90.77,90.67,92.17,86.83,79.43,79.93,86.33,91.93,91.17,-999.0,84.07,76.33,86.53,84.67,88.6,87.67,90.93,78.6,86.5,73.87,79.97,80.17,88.3,90.73,76.03,87.8,80.13,85.47,75.7,83.3,85.17,84.47,77.5,83.73,90.3,77.07,81.17,78.47,91.27,84.07,88.53,91.3,82.6,86.83,75.23,75.57,80.07,84.23,76.6
1988,59.63,90.5,91.1,92.43,88.1,81.57,81.47,86.53,90.33,90.43,-999.0,88.27,80.6,89.43,88.07,91.6,89.1,90.73,80.33,86.83,75.3,82.33,84.0,89.63,91.23,83.27,87.07,86.87,88.4,77.87,85.03,84.27,86.8,79.13,86.2,92.83,78.37,83.13,79.77,90.33,89.17,89.07,92.47,85.9,86.23,76.73,74.73,83.87,84.9,83.03
1989,60.37,87.67,86.47,93.33,87.03,78.83,79.07,83.2,91.03,88.1,-999.0,82.63,77.5,83.7,82.27,85.4,83.77,88.67,78.07,82.9,74.3,77.67,79.63,84.4,87.97,77.87,84.97,82.1,84.1,75.7,81.33,85.87,85.0,76.77,80.93,87.37,76.07,78.6,78.33,88.2,84.97,84.27,91.57,83.8,82.9,75.17,74.2,78.43,80.17,78.23
1990,61.47,91.4,90.53,92.37,87.5,80.3,79.63,84.03,91.97,91.6,-999.0,81.47,77.53,83.3,81.93,89.87,85.17,92.33,78.73,83.7,75.5,76.67,78.37,85.77,91.47,77.93,86.87,80.57,85.23,76.9,81.97,86.17,85.1,76.8,80.3,92.07,77.77,78.67,78.8,91.07,83.17,87.2,93.03,84.53,84.07,75.97,75.67,77.43,80.8,78.03
1991,59.3,88.9,89.8,91.13,85.87,79.13,81.5,85.27,90.47,88.07,-999.0,83.57,77.87,86.73,85.83,90.7,86.63,90.27,80.07,86.13,75.87,79.9,79.47,88.47,89.93,78.73,85.9,81.33,85.93,77.27,84.37,83.73,84.47,79.0,84.67,91.33,76.63,82.77,80.53,88.4,84.17,86.6,91.6,83.17,84.87,76.43,73.93,79.43,83.2,78.4
1992,59.87,87.0,85.77,90.83,87.13,76.4,77.27,81.53,90.5,87.37,-999.0,78.0,77.53,81.0,79.5,82.97,82.0,89.13,76.43,81.3,72.3,73.3,72.83,82.53,87.83,74.43,83.77,74.6,78.43,73.83,79.93,84.53,84.3,73.53,78.2,86.37,79.07,76.47,76.63,87.37,75.83,82.83,90.63,82.5,81.2,72.4,77.2,73.93,78.47,74.8
1993,61.27,91.27,91.0,91.7,85.4,77.83,81.57,85.57,92.1,92.2,-999.0,79.4,69.63,83.7,83.1,86.8,87.03,91.73,80.27,85.9,75.33,77.07,74.33,86.03,91.1,69.33,88.33,72.77,80.33,77.17,84.2,86.07,80.97,77.63,82.97,91.83,71.3,81.17,80.3,92.43,76.53,88.6,93.1,80.13,86.3,75.7,70.27,75.83,83.43,71.77
1994,60.17,87.17,88.27,95.77,89.63,82.7,81.03,85.07,89.67,87.17,-999.0,80.63,80.47,83.9,83.07,89.63,85.33,89.5,80.13,84.77,75.97,76.7,76.2,85.93,88.57,79.2,85.37,77.67,84.2,77.67,83.47,89.87,88.67,77.5,82.17,91.97,79.37,80.2,79.57,87.83,81.37,85.23,94.43,87.53,84.2,76.1,76.5,76.83,81.8,80.17
1995,59.03,90.57,90.53,93.27,86.27,78.97,81.9,85.4,90.57,89.67,-999.0,83.77,74.63,86.47,85.5,88.7,87.2,91.87,80.7,85.4,77.33,80.7,79.93,86.97,90.93,76.33,85.9,80.23,85.43,78.83,84.07,86.8,82.73,80.17,84.13,90.83,75.1,82.07,80.23,88.9,82.7,87.3,92.73,81.8,84.77,78.17,73.1,80.97,83.43,76.7
1996,58.43,88.57,87.97,95.03,90.2,80.63,78.67,82.9,90.2,88.83,-999.0,80.43,79.47,83.17,82.47,86.87,84.3,89.9,78.07,82.8,73.9,76.73,77.73,84.63,89.23,79.9,85.07,80.03,82.77,75.93,81.23,86.63,88.0,76.63,81.7,89.67,79.67,79.07,77.43,88.63,82.6,85.23,93.23,86.67,82.97,74.77,76.53,76.77,80.53,80.07
1997,61.7,87.17,88.5,92.37,86.63,78.97,79.93,83.87,90.3,87.43,-999.0,81.9,75.93,82.67,81.1,87.17,83.6,90.63,79.0,83.67,75.0,77.0,77.77,85.03,88.6,76.83,84.9,80.6,84.1,76.47,82.5,85.93,83.77,76.93,80.03,89.47,76.63,79.07,79.17,87.37,81.53,84.57,92.4,82.47,83.33,75.3,74.43,76.8,80.27,76.77
1998,58.37,91.77,92.6,92.77,87.13,79.3,79.6,84.5,93.77,92.47,-999.0,81.03,77.97,83.8,82.93,89.5,85.5,94.43,78.4,84.2,74.5,78.97,77.5,86.2,92.6,77.7,87.67,78.97,83.3,75.87,82.77,87.37,84.53,76.77,81.93,95.77,79.1,79.4,78.53,91.93,81.07,87.13,96.7,82.83,84.93,74.63,77.63,78.4,81.3,76.03
1999,60.07,90.3,91.0,90.77,85.83,78.67,82.7,86.03,90.9,90.4,-999.0,82.2,76.67,84.97,84.83,88.13,88.17,92.3,81.4,86.1,77.17,79.17,78.1,87.2,91.8,76.87,86.6,78.53,83.77,78.97,85.6,84.7,84.03,79.5,84.4,92.0,76.33,82.07,81.5,90.1,82.33,88.3,93.37,82.3,85.67,77.93,73.37,78.8,84.13,77.47
2000,58.17,92.7,91.1,94.1,88.43,82.77,77.5,82.33,91.9,91.4,-999.0,81.17,79.97,82.77,81.77,91.03,85.03,93.37,76.43,81.9,72.73,76.2,76.93,86.03,93.57,79.67,85.27,78.6,86.73,74.03,80.3,87.87,87.37,74.63,80.27,92.17,79.03,77.53,77.03,90.07,83.5,87.43,94.37,86.53,82.43,72.9,74.83,76.6,79.83,80.77
2001,59.13,88.07,90.17,93.63,88.83,82.17,80.83,84.3,90.43,88.5,-999.0,82.6,79.23,84.2,82.93,91.3,85.2,89.9,79.9,83.87,76.4,79.17,79.83,86.57,89.2,79.5,85.2,80.3,86.13,78.17,83.27,88.0,87.6,78.3,82.0,94.1,77.87,80.4,79.73,88.7,84.17,85.67,95.1,86.0,83.5,76.97,74.17,79.47,81.0,81.03
2002,59.57,90.03,89.33,95.9,89.7,84.37,81.47,87.37,89.93,90.3,-999.0,84.1,78.63,86.43,85.97,91.4,87.73,90.67,80.27,87.07,75.17,80.13,79.47,87.73,90.23,77.7,88.2,80.67,88.9,77.73,85.23,89.33,88.17,79.27,85.27,90.93,79.6,82.67,80.3,91.13,86.6,88.37,92.8,87.73,86.8,76.53,76.43,79.87,83.5,80.77
2003,60.2,87.43,88.17,95.07,89.7,82.33,79.27,83.47,89.5,87.47,-999.0,82.93,81.83,83.6,82.0,90.63,83.8,90.37,78.53,82.9,75.03,78.2,79.33,86.73,88.8,81.47,84.87,81.03,86.07,77.0,81.87,88.77,88.5,76.83,80.33,92.0,82.07,78.47,78.47,87.7,84.57,84.83,92.93,87.07,82.6,76.07,78.93,79.17,79.83,80.13
2004,65.33,87.4,86.13,93.23,88.63,78.0,78.2,83.13,91.03,88.73,-999.0,78.33,77.63,80.83,80.3,84.9,83.0,89.6,77.2,82.6,72.77,75.0,73.97,82.13,87.9,75.37,84.67,75.07,81.27,74.87,81.07,85.9,86.07,75.07,79.43,87.1,79.37,77.4,77.2,88.3,79.47,83.93,90.73,83.67,82.17,74.0,77.63,74.7,79.47,75.27
2005,62.07,88.7,91.3,93.4,88.13,80.7,82.3,85.6,90.63,88.4,-999.0,84.1,77.27,86.9,85.2,89.37,87.33,92.37,81.07,85.6,76.77,81.33,79.17,88.4,90.63,77.57,86.47,79.1,85.7,78.87,84.9,87.5,85.53,81.1,84.9,91.47,78.33,82.8,81.17,88.7,84.13,87.2,93.53,83.3,85.1,78.53,75.63,81.17,83.4,78.1
2006,57.8,92.97,91.5,94.13,90.4,81.67,80.33,85.57,91.67,91.7,-999.0,83.63,80.67,84.97,83.33,91.63,86.13,92.4,78.97,85.53,74.93,79.53,80.97,88.37,93.2,81.57,86.7,83.67,87.57,76.47,83.63,86.57,87.97,77.53,82.33,94.8,80.3,80.43,79.17,90.3,87.5,88.1,94.87,86.13,85.27,75.57,77.23,80.6,81.87,81.67
2007,62.0,92.63,90.1,94.57,89.6,82.17,80.27,85.53,91.8,91.2,-999.0,83.53,81.7,85.9,85.37,88.9,88.8,90.93,79.3,85.57,74.57,80.2,79.7,87.9,92.13,81.7,88.17,80.93,86.0,76.33,83.07,87.4,88.9,78.23,83.8,89.07,79.73,80.97,79.7,91.03,84.77,90.3,90.03,87.7,86.03,75.6,75.63,80.03,83.33,81.63
2008,57.5,90.17,89.0,93.6,89.9,80.63,80.5,86.3,90.4,90.4,-999.0,81.7,78.23,83.9,83.27,88.03,86.27,91.57,79.3,85.33,73.93,78.07,77.83,85.0,90.53,77.97,87.67,79.4,84.2,76.07,84.73,86.33,87.6,77.33,82.43,91.0,78.2,80.5,80.0,90.97,82.13,87.5,93.57,85.57,85.47,75.17,74.23,78.37,81.4,78.13
2009,60.3,89.13,88.17,93.23,87.97,78.5,77.63,83.7,91.23,89.67,-999.0,78.7,76.33,81.37,80.7,87.03,83.37,91.87,76.3,83.4,72.27,74.67,74.57,83.8,90.37,75.7,86.07,75.63,81.07,73.83,81.0,87.23,84.2,75.0,80.0,91.73,78.57,77.67,76.8,89.97,78.5,85.27,95.53,83.07,83.23,73.63,77.27,75.07,79.53,74.67
2010,58.47,92.7,93.17,93.27,87.6,81.13,82.37,88.43,92.47,92.3,-999.0,83.33,75.4,86.87,86.13,91.0,88.93,93.23,81.47,87.9,76.0,79.63,78.8,89.17,93.2,75.63,89.3,79.07,85.37,77.97,86.47,87.57,85.57,78.73,84.57,93.6,76.17,82.43,81.47,92.3,83.07,90.13,94.03,83.97,87.8,76.47,73.47,79.27,84.13,77.0
2011,57.73,93.37,94.77,94.7,86.47,82.67,81.0,87.43,92.87,93.7,-999.0,83.37,76.53,86.47,85.77,94.53,87.63,95.53,79.77,86.9,74.97,79.9,79.0,89.7,94.03,77.63,89.37,78.9,85.47,77.23,85.03,91.2,85.1,78.8,84.2,100.43,75.67,82.1,80.27,93.27,82.9,89.3,100.1,84.0,86.57,76.53,72.73,79.67,83.37,78.8
2012,58.63,89.53,93.03,94.2,88.9,84.53,81.43,87.07,90.07,89.23,-999.0,86.47,80.1,88.9,87.53,94.13,88.3,91.27,80.63,86.23,76.03,81.4,81.43,91.6,90.53,81.37,86.53,82.63,90.5,78.4,84.67,89.6,87.83,79.53,85.33,95.57,78.37,81.73,80.27,88.97,88.03,88.4,95.53,86.7,85.33,77.77,74.53,82.17,83.23,82.77
2013,62.27,86.97,88.47,93.97,89.63,82.07,80.5,84.37,89.9,86.9,-999.0,81.77,81.37,82.8,81.87,88.7,83.63,90.87,80.17,83.5,74.93,77.7,78.1,84.67,89.2,79.0,84.07,78.8,84.5,77.33,82.9,87.87,88.33,77.13,80.87,90.83,80.27,79.73,80.1,86.57,81.83,84.23,94.17,86.37,82.53,76.0,76.6,77.9,80.33,80.57
2014,58.87,89.1,86.63,93.0,89.6,79.67,79.6,83.9,91.27,89.67,-999.0,79.9,77.7,82.33,81.7,88.1,84.7,89.43,79.0,83.1,75.43,76.37,76.63,84.57,88.7,76.6,84.93,76.6,83.07,76.43,82.47,87.0,86.0,76.53,80.87,89.83,79.73,78.9,79.07,89.0,79.5,85.03,93.07,83.7,82.73,75.43,77.4,77.07,80.37,76.27
2015,60.2,90.4,89.6,93.37,89.53,80.4,80.37,84.67,91.83,90.73,-999.0,80.13,80.33,82.33,81.53,88.77,84.8,92.3,79.33,84.0,73.5,76.83,77.8,84.63,91.27,80.23,87.57,80.53,83.8,76.07,83.5,87.2,86.73,76.8,80.73,91.13,81.9,79.63,79.37,91.67,82.47,86.33,93.5,84.7,84.13,75.2,80.5,77.0,81.37,78.6
2016,61.57,91.73,89.87,94.63,90.47,81.8,82.8,86.8,92.4,92.57,-999.0,83.1,79.43,85.3,84.63,89.9,87.27,91.1,82.1,86.27,75.87,80.03,78.43,87.37,91.63,79.3,88.5,80.47,86.03,78.83,85.7,88.53,88.43,79.9,84.83,92.63,79.17,82.83,81.87,92.53,85.33,89.0,93.6,86.7,85.73,77.5,75.8,79.17,83.6,80.9
2017,60.6,87.87,87.17,94.97,91.03,81.2,79.7,84.87,90.37,88.4,-999.0,82.73,80.83,84.3,82.8,88.63,84.77,88.8,78.73,84.23,74.43,77.33,77.6,85.8,88.2,81.57,85.97,81.13,85.67,75.97,82.57,87.73,88.57,76.33,81.5,90.1,81.53,79.4,78.83,88.8,84.63,85.6,93.0,86.87,84.17,74.57,78.77,77.33,81.03,79.57
2018,59.4,90.0,90.73,95.13,90.5,83.0,81.63,85.53,91.03,89.67,-999.0,83.07,78.97,85.07,84.03,89.83,86.23,92.17,80.93,84.63,76.7,79.77,78.9,88.27,91.03,77.8,87.03,81.23,84.37,78.43,84.37,89.33,88.8,78.93,82.93,92.77,80.13,80.43,80.9,90.27,83.07,87.3,95.87,87.5,84.47,77.53,77.07,79.2,82.23,79.07
2019,63.2,90.43,88.13,95.07,88.93,81.13,81.23,86.6,91.67,90.63,-999.0,81.6,77.83,83.9,83.33,88.17,85.67,90.93,80.57,85.87,75.77,78.17,77.7,85.07,90.17,76.77,86.97,78.43,83.13,78.03,84.57,89.17,86.03,77.9,82.53,91.0,78.4,80.47,80.53,90.13,80.53,86.33,94.63,84.83,84.93,76.87,75.57,77.97,82.27,77.6
2020,60.07,89.3,88.57,96.9,90.17,83.93,82.97,86.87,91.43,89.8,-999.0,84.57,77.5,85.3,84.6,90.33,85.83,90.7,82.1,86.37,76.97,80.87,80.57,86.77,89.93,78.93,86.13,82.1,87.73,79.0,85.37,91.1,87.93,80.1,84.37,92.23,78.57,83.07,81.9,88.8,85.5,86.6,95.8,87.13,85.27,78.07,75.37,80.37,83.17,80.7
2021,58.9,88.17,88.73,94.6,91.9,82.83,80.67,85.7,90.33,88.4,-999.0,84.47,82.57,84.8,84.03,89.97,85.5,90.13,79.97,85.87,76.3,80.3,82.57,86.6,89.2,82.97,85.97,84.83,87.57,77.43,84.17,86.93,90.03,78.53,83.1,90.67,83.2,81.5,80.27,88.13,87.67,86.0,91.7,87.93,85.3,76.8,80.03,80.87,82.83,82.33
