Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1963,39.722,31.279,43.128,22.662,1.196,3.378,13.29,117.648,33.341,0.293,9.757,5.785,7.84,31.647,10.816,81.844,1.158,14.665,2.95,2.046,2.882,50.521,21.566,0.315,10.601,8.096,0.523,12.194,5.688,3.761,17.556,1.325,2.703,54.23,0.224,2.645,3.024,32.189,4.982,13.034,77.25,5.326,1.256,11.602,0.397,1.77,1.805,0.286,0.0,116.486,125.742,
1964,48.595,31.099,44.9,23.183,1.118,4.269,16.382,129.042,42.736,0.297,17.249,12.722,12.295,30.969,18.817,89.411,0.046,20.493,3.223,3.302,4.586,57.638,21.659,0.244,11.134,8.192,0.558,14.597,6.081,5.092,27.723,0.841,4.919,52.572,0.245,4.982,1.803,44.411,5.93,18.12,79.983,7.012,1.704,14.329,0.387,3.385,4.872,0.527,0.0,119.86,121.832,
1965,43.358,27.015,37.353,21.39,0.417,6.368,16.127,118.77,31.912,0.345,8.055,6.793,4.894,16.555,11.374,81.573,0.04,17.357,4.313,1.771,1.433,51.299,13.559,0.149,3.645,6.656,0.667,13.803,4.833,3.879,25.988,0.759,3.015,41.061,0.237,4.347,6.633,38.831,2.427,17.129,73.834,3.416,2.411,13.074,0.561,2.873,1.582,0.057,0.0,105.842,163.786,
1966,40.735,33.189,36.759,23.889,0.867,6.716,15.687,118.824,33.017,0.315,15.086,10.887,10.702,27.426,17.484,75.709,0.098,17.959,2.072,2.617,4.088,45.85,19.009,0.291,9.852,7.104,0.152,16.424,6.24,4.396,24.91,1.314,4.319,39.83,0.193,4.064,1.417,36.81,6.518,20.109,68.616,6.369,0.306,14.058,0.329,3.57,2.677,0.514,0.0,134.996,188.517,
1967,31.701,30.301,32.003,26.23,0.382,3.484,10.627,107.505,22.645,0.382,5.882,3.624,3.035,11.23,7.426,72.735,0.062,16.708,2.602,1.406,0.853,36.845,8.158,0.09,3.092,7.848,0.373,9.598,5.794,2.538,20.625,0.168,2.904,28.343,0.3,3.114,2.961,24.374,0.983,10.668,62.278,5.284,0.858,10.494,0.552,1.911,0.919,0.028,0.0,139.561,163.143,
1968,41.657,26.61,44.043,22.532,0.41,7.404,27.726,116.77,37.089,0.383,23.466,21.828,14.434,23.338,27.203,77.329,0.247,30.05,3.403,5.008,2.806,50.137,25.943,0.096,8.115,7.343,0.747,20.73,4.091,5.381,32.278,0.216,11.697,36.964,0.401,9.159,4.829,44.502,2.936,22.847,62.725,4.362,2.125,17.572,0.731,7.002,5.446,0.056,0.0,126.26,161.499,
1969,46.881,33.595,43.349,24.143,0.686,7.119,25.92,132.655,44.91,0.394,13.451,12.968,9.145,21.882,23.48,78.654,1.045,23.75,6.765,2.565,3.32,51.727,21.751,0.146,7.178,8.118,1.592,20.146,6.939,5.89,31.905,0.997,7.419,43.279,0.278,5.692,11.786,51.187,3.568,23.008,69.798,5.851,2.581,16.213,0.41,5.1,2.366,0.187,0.0,117.251,192.694,
1970,54.415,34.31,53.927,24.374,1.051,7.201,18.021,124.737,43.79,0.463,16.184,14.952,11.585,29.554,21.316,98.011,0.979,20.017,4.637,2.991,2.573,65.882,24.32,0.171,10.173,8.448,0.943,14.603,5.372,4.732,30.146,0.85,9.066,52.869,0.304,4.907,8.114,48.806,4.467,19.707,73.293,5.364,0.704,14.967,0.631,4.398,4.756,0.096,0.0,145.1,174.281,
1971,49.472,32.588,37.822,24.711,0.616,6.962,16.237,120.445,36.93,0.524,12.513,10.602,7.942,19.339,13.593,84.077,0.151,19.351,3.751,2.705,1.35,49.375,15.017,0.366,5.968,8.221,1.057,14.979,4.51,4.388,21.955,0.488,4.047,38.069,0.595,4.99,9.785,39.755,2.432,13.653,69.235,6.024,2.23,11.993,0.7,1.746,2.682,0.068,0.0,131.282,149.445,
1972,35.785,31.774,38.434,24.811,0.446,8.867,19.431,113.397,29.83,0.261,15.25,12.884,10.388,14.349,14.874,83.097,0.937,19.745,2.413,2.638,2.503,47.286,18.639,0.094,5.02,7.278,0.885,15.4,4.01,5.548,21.141,0.732,6.945,36.461,0.333,6.628,7.468,31.873,3.312,11.323,63.014,4.417,1.767,11.531,0.589,3.512,2.621,0.031,0.0,128.559,187.92,
1973,50.977,27.457,44.87,23.472,0.463,13.615,37.532,129.015,46.511,0.353,18.47,13.678,10.796,17.416,20.012,99.475,1.002,24.396,7.247,5.406,3.481,62.255,14.951,0.248,6.483,7.441,2.135,21.511,4.162,8.273,27.256,0.48,6.691,33.965,0.213,6.283,9.462,48.622,4.366,19.496,62.484,4.635,3.042,14.139,0.587,4.459,5.468,0.043,0.001,129.252,164.626,
1974,33.89,31.872,29.581,24.395,0.529,8.618,14.316,112.747,30.28,0.312,11.712,9.131,11.343,19.475,9.765,76.235,0.217,16.5,3.487,2.042,3.048,41.761,15.747,0.284,7.869,8.169,0.847,16.439,4.895,3.689,21.616,0.76,3.236,33.596,0.454,3.731,5.924,32.453,5.243,12.293,59.998,4.561,0.704,10.469,0.429,2.073,2.65,0.043,0.0,139.911,156.404,
1975,39.432,27.403,40.954,22.666,0.436,10.23,18.08,133.191,39.324,0.537,13.574,13.614,13.822,18.938,18.966,91.752,1.567,21.324,6.841,2.524,5.923,57.802,19.462,0.272,8.053,7.503,1.91,14.758,3.368,5.42,26.443,2.536,6.296,34.94,0.631,4.559,6.759,42.443,7.831,14.238,60.171,4.194,4.909,13.086,1.057,3.996,3.427,0.12,0.001,110.608,158.417,
1976,27.912,27.524,18.855,22.824,0.45,6.667,13.585,99.797,25.749,0.303,8.061,8.535,8.208,13.677,9.89,53.702,0.439,16.39,3.415,1.782,3.171,29.645,11.433,0.198,6.392,6.933,0.273,10.684,3.622,2.686,17.557,0.956,3.176,24.45,0.244,4.065,1.094,29.707,5.427,9.471,45.67,5.096,2.176,10.671,0.385,2.275,2.531,0.06,0.0,132.542,169.597,
1977,61.48,33.65,62.055,24.694,0.776,9.225,29.476,124.05,53.839,0.34,20.567,23.035,12.086,24.017,30.732,104.378,0.712,31.867,5.534,4.038,3.875,76.938,27.806,0.139,9.092,7.953,0.835,21.084,5.702,5.563,32.513,0.543,13.029,52.356,0.44,7.371,8.178,46.436,4.528,27.268,77.92,5.054,3.25,18.412,0.85,8.598,4.073,0.292,0.0,140.132,175.404,
1978,56.87,32.336,49.922,24.688,0.559,8.589,22.753,127.962,47.563,0.371,16.338,13.537,10.466,27.571,22.198,93.985,0.373,24.33,4.167,1.688,2.359,63.054,26.903,0.098,7.905,7.473,1.297,19.613,7.003,5.363,26.634,0.752,7.368,55.685,0.36,6.774,8.824,46.084,4.085,18.498,78.507,5.375,3.239,15.859,0.44,5.385,1.633,0.017,0.0,132.432,196.309,
1979,47.784,29.68,37.518,24.034,0.468,10.481,28.727,125.523,44.577,0.335,11.117,11.004,6.875,17.548,18.695,84.716,0.454,24.085,8.422,1.609,0.927,52.081,16.272,0.153,5.291,7.147,2.443,23.435,4.401,5.224,26.185,0.208,4.309,36.496,0.291,6.249,15.458,33.059,2.274,18.51,58.35,4.725,2.988,13.155,0.563,5.28,1.06,0.029,0.0,110.182,185.647,
1980,59.966,33.013,65.927,23.626,1.317,10.502,37.29,129.65,56.585,0.253,25.015,23.099,14.095,37.492,36.089,103.632,0.438,24.314,5.032,1.739,1.677,74.272,37.156,0.126,11.914,7.839,1.169,23.195,7.606,6.006,33.193,0.592,9.68,69.494,0.197,8.089,8.627,49.172,3.145,31.269,83.979,5.161,2.359,19.056,0.381,5.493,1.869,0.063,0.0,140.471,192.961,
1981,54.681,36.151,48.73,26.097,0.622,7.039,21.056,115.38,51.303,0.298,13.459,15.784,8.524,24.385,25.147,93.296,0.074,19.955,2.241,1.966,1.572,65.876,23.394,0.168,6.575,8.01,0.514,17.341,4.906,4.232,34.744,0.687,6.13,48.667,0.304,5.579,2.512,48.406,3.313,23.441,72.802,6.347,1.273,17.238,0.48,4.944,1.762,0.109,0.0,125.208,253.343,
1982,50.481,29.813,45.434,22.385,0.837,4.028,22.759,132.354,47.551,0.307,11.578,11.774,7.196,18.623,18.626,101.485,0.426,18.328,2.185,1.745,1.464,65.281,18.196,0.226,5.704,7.388,0.707,13.777,4.842,4.049,25.553,0.415,4.272,45.617,0.294,4.024,4.766,42.567,3.24,18.967,71.501,5.349,2.128,12.623,0.609,3.029,2.163,0.251,0.0,134.921,187.589,
1983,43.676,30.74,47.095,25.044,0.618,5.641,29.74,120.965,52.68,0.389,26.905,29.21,22.704,32.069,34.089,85.503,0.428,21.653,3.64,3.689,5.455,58.491,31.028,0.875,13.117,7.729,0.202,20.035,5.126,5.947,31.417,3.331,11.267,50.193,0.275,6.247,11.842,45.331,9.001,27.381,66.302,4.954,2.375,18.683,0.476,5.356,5.239,0.124,0.0,116.527,219.293,
1984,31.053,32.239,35.266,29.692,0.416,6.123,27.597,111.488,38.02,0.394,12.726,13.914,7.435,17.273,14.701,80.79,0.491,21.076,3.322,2.073,1.853,42.474,14.85,0.359,4.638,8.432,1.11,18.612,4.806,5.303,25.18,1.101,5.578,39.638,0.188,5.323,4.829,36.78,4.088,11.926,67.495,4.47,2.387,14.968,0.487,3.612,1.747,0.011,0.0,152.08,177.693,
1985,46.923,30.785,40.472,23.513,0.652,5.501,23.059,133.146,49.615,0.505,10.946,11.903,6.695,17.614,16.342,93.644,0.099,19.588,2.175,1.838,1.164,55.015,14.739,0.211,5.422,8.262,0.503,19.415,3.946,4.004,24.363,0.318,6.848,42.577,0.311,3.906,4.766,38.363,3.119,17.397,71.973,5.452,0.794,13.213,0.679,2.966,1.686,0.112,0.0,105.235,169.009,
1986,57.98,31.503,52.477,22.142,0.432,5.817,27.167,128.517,62.176,0.381,17.16,19.249,12.6,23.288,24.854,111.522,0.279,27.989,1.488,2.877,2.674,68.233,20.576,0.071,7.952,8.278,0.578,20.207,4.351,4.188,36.642,0.448,8.239,49.614,0.323,5.557,1.803,58.944,3.533,26.402,77.585,4.478,0.817,18.525,0.596,6.898,3.129,0.054,0.0,146.448,164.579,
1987,50.004,29.963,49.474,22.963,0.521,7.792,39.655,122.382,58.746,0.277,23.011,22.744,17.489,22.853,21.606,91.07,0.714,28.948,2.795,5.06,4.436,59.137,22.977,0.367,8.231,7.001,1.441,20.49,3.881,7.083,38.668,2.302,12.329,40.805,0.24,8.53,5.152,58.099,7.388,25.063,60.785,3.853,3.327,18.476,0.511,6.124,5.877,0.327,0.04,130.329,223.131,
1988,51.541,34.149,47.194,25.513,0.512,16.518,37.592,117.737,52.041,0.445,28.086,28.597,22.879,28.981,28.278,84.138,1.213,24.458,11.608,6.559,7.238,61.544,27.474,1.207,12.954,8.266,4.359,26.194,4.049,10.562,32.881,3.666,16.737,43.323,0.326,12.287,19.067,46.213,10.616,27.42,60.151,5.969,6.642,17.529,0.4,7.105,9.122,0.712,0.0,147.124,195.587,
1989,50.205,33.817,44.753,22.789,0.574,11.122,34.017,126.708,51.392,0.304,13.572,16.409,8.504,18.551,20.718,92.953,0.354,24.815,4.268,2.237,3.323,59.743,17.718,0.392,6.934,7.638,0.559,21.177,5.016,4.974,29.982,2.429,8.08,38.281,0.185,6.808,9.659,49.068,5.798,21.578,66.116,4.639,1.423,16.729,0.406,4.39,2.885,0.327,0.0,119.904,165.129,
1990,48.042,33.495,52.585,25.42,0.887,8.999,21.719,133.702,54.796,0.561,15.267,13.377,12.836,27.904,15.651,104.936,0.226,17.213,3.9,1.482,2.361,58.909,28.909,0.22,9.745,7.722,0.765,17.992,6.143,3.79,28.92,0.871,5.193,51.877,0.46,4.591,7.791,54.303,4.249,17.807,79.331,5.796,1.19,13.576,0.725,3.067,2.293,0.231,0.001,153.733,180.463,
1991,69.097,30.188,53.361,23.566,0.516,8.68,31.748,147.473,67.294,0.33,23.268,24.344,14.937,27.616,28.263,114.551,0.511,26.267,4.953,4.064,5.396,77.74,28.701,0.38,10.163,7.202,0.374,23.073,4.386,5.833,40.863,1.364,12.637,43.527,0.312,7.751,5.341,60.948,6.464,27.342,71.924,5.068,2.014,21.009,0.485,6.918,5.872,0.1,0.001,134.135,168.681,
1992,36.987,29.994,30.701,23.875,0.305,2.79,19.796,123.801,46.979,0.398,7.048,9.038,2.848,9.589,13.422,72.347,0.061,13.179,0.96,0.622,0.871,45.814,11.246,0.077,2.542,7.812,0.342,10.375,3.554,2.25,24.955,0.17,3.415,26.722,0.629,4.136,2.898,41.196,0.777,16.39,57.456,5.459,0.306,13.14,1.004,3.952,0.909,0.146,0.001,143.609,193.9,
1993,56.865,30.291,60.107,21.424,0.375,7.605,36.246,120.37,62.912,0.252,21.107,22.848,6.82,21.466,28.329,98.321,0.255,25.564,3.773,2.114,0.8,70.711,32.95,0.082,4.759,7.055,0.886,24.012,5.404,6.225,35.62,0.291,11.676,48.144,0.188,8.335,5.152,56.013,1.306,28.507,73.608,3.713,2.578,17.888,0.344,4.499,1.421,0.041,0.0,140.527,193.171,
1994,41.736,36.802,34.788,24.675,0.576,14.042,39.16,136.486,43.917,0.704,13.689,14.141,6.993,16.441,19.502,86.099,0.958,27.541,7.365,1.583,1.182,49.14,16.724,0.13,4.585,9.395,1.539,19.345,8.529,6.641,30.01,0.212,8.742,35.332,0.588,7.86,12.173,43.18,1.276,16.835,72.253,6.566,4.806,15.934,0.758,3.501,2.048,0.059,0.0,160.37,189.968,
1995,58.249,32.864,48.168,23.288,0.69,14.634,32.844,139.875,61.452,0.283,25.799,27.778,16.988,22.157,27.565,93.081,0.261,29.536,9.57,4.551,4.906,62.645,25.748,0.222,10.779,7.279,0.715,21.994,4.741,8.739,31.734,2.906,15.98,41.289,0.322,11.098,14.363,55.54,6.147,25.985,68.41,3.832,2.841,17.813,0.541,8.394,7.216,0.182,0.0,151.397,179.197,
1996,47.48,37.236,40.995,26.781,0.567,2.569,15.99,127.462,49.087,0.291,13.953,13.382,6.101,17.609,16.502,88.44,0.061,16.183,0.898,2.227,2.675,50.779,17.912,0.109,5.271,8.614,0.529,11.7,5.67,2.89,27.009,1.035,6.092,43.049,0.467,4.291,1.094,44.701,2.995,16.894,79.233,5.845,0.443,12.865,0.715,3.186,2.27,0.082,0.0,157.474,189.565,
1997,45.567,35.554,42.521,25.318,0.357,4.471,20.406,127.185,43.747,0.352,13.903,14.255,9.826,17.453,16.8,88.134,0.14,17.143,2.581,2.072,2.541,52.857,22.624,0.155,6.685,8.119,0.404,13.318,4.552,3.814,23.362,0.332,4.436,39.505,0.196,3.788,5.215,39.605,2.97,20.175,67.68,4.896,0.443,14.769,0.745,3.086,2.018,0.062,0.0,137.816,200.17,
1998,75.818,36.061,74.135,25.48,0.514,9.117,27.695,156.295,73.512,0.525,18.901,20.234,8.876,25.897,27.524,126.665,0.14,30.205,3.352,2.637,1.214,91.492,32.124,0.272,7.526,7.895,1.163,20.11,6.785,4.844,36.51,0.478,7.598,56.886,0.453,6.005,7.728,61.188,3.128,32.043,95.973,7.279,0.631,16.163,1.289,5.593,2.136,0.135,0.0,120.827,240.211,
1999,55.821,33.519,46.925,23.103,0.567,16.654,38.383,135.729,54.161,0.383,22.549,24.241,14.581,24.1,28.438,93.49,0.724,31.925,11.101,3.691,3.471,61.578,27.416,0.191,10.337,7.938,2.758,26.851,5.486,8.643,35.106,0.615,14.875,42.642,0.257,10.126,14.812,48.505,5.548,29.473,76.704,5.778,4.743,22.608,0.681,10.476,4.78,0.128,0.04,120.06,221.233,
2000,50.128,38.764,54.466,25.166,0.829,4.68,22.717,121.86,46.048,0.536,13.841,12.317,7.83,29.461,24.145,100.689,0.101,23.885,1.829,1.063,1.47,61.466,33.119,0.393,9.167,8.143,0.304,16.98,6.236,3.116,29.533,0.691,4.409,47.039,0.244,5.973,3.993,46.012,4.958,23.292,85.444,8.862,0.933,14.621,0.54,4.196,1.459,0.339,0.0,137.941,195.336,
2001,51.055,36.746,52.076,25.908,0.831,9.777,23.981,129.863,48.553,0.478,20.399,20.442,15.78,26.285,29.183,93.617,1.084,20.463,5.44,4.73,7.308,57.944,30.372,0.408,12.934,8.265,1.949,17.277,6.021,6.546,27.32,1.999,8.669,45.169,0.371,6.287,10.565,44.082,9.28,28.888,78.459,7.286,2.826,14.843,0.533,4.808,7.88,0.426,0.0,153.983,216.221,
2002,64.479,39.418,54.282,24.223,0.896,15.948,38.396,147.749,61.229,0.585,24.526,29.309,15.23,27.941,36.934,109.012,0.782,34.027,6.879,5.313,6.033,63.616,30.431,0.631,16.003,9.432,2.407,23.803,7.095,9.244,35.215,2.098,15.564,41.155,0.501,10.806,12.685,56.298,10.673,28.294,79.151,8.228,2.454,20.194,0.98,7.335,6.794,0.169,0.0,142.125,229.592,
2003,56.422,43.131,46.55,27.258,1.014,12.001,30.007,150.953,54.293,0.621,9.53,10.669,6.609,23.296,18.417,95.637,0.369,25.723,10.701,1.437,2.68,61.463,22.556,1.104,7.33,12.833,3.595,18.507,8.029,5.125,36.86,1.365,3.257,40.835,0.535,5.145,14.103,51.545,4.648,19.901,72.203,11.43,2.804,15.473,0.799,3.517,2.469,0.8,0.0,153.569,242.337,
2004,52.284,33.803,38.75,23.676,0.353,10.128,23.726,136.041,56.358,0.527,9.978,11.998,3.391,13.061,17.687,92.072,0.25,21.141,4.315,1.179,0.919,53.388,14.601,0.293,4.972,8.081,1.479,15.819,4.703,3.938,35.712,0.205,5.011,28.723,0.534,4.378,6.633,59.929,1.396,18.437,68.252,5.094,1.908,16.494,0.981,3.889,1.151,0.081,0.0,151.371,219.036,
2005,64.726,37.389,52.174,23.945,0.758,20.331,47.727,142.246,67.829,0.443,20.822,24.357,11.371,19.481,31.651,95.352,0.937,32.841,11.273,4.835,5.168,63.491,25.795,0.441,10.472,10.073,4.081,29.941,5.395,12.097,43.703,1.737,15.432,36.025,0.259,13.249,13.071,67.513,7.047,31.861,72.808,5.766,5.97,23.195,0.501,8.537,5.678,0.219,0.0,153.019,248.559,
2006,57.189,38.937,51.487,29.677,1.122,14.956,39.917,128.659,59.946,0.769,23.433,22.398,12.069,25.615,32.908,87.388,0.174,33.26,7.463,5.469,4.337,62.164,31.646,0.413,9.867,12.363,1.939,22.083,7.053,9.115,35.547,0.815,13.325,48.78,0.791,11.364,10.368,54.416,8.111,29.995,75.658,8.119,3.683,21.121,0.983,9.272,6.743,0.471,0.0,143.023,226.349,
2007,61.25,39.522,58.589,25.75,0.621,9.084,30.571,142.953,57.926,0.723,19.721,17.973,10.235,27.391,30.384,96.56,0.393,24.058,6.069,2.745,3.253,68.047,31.586,1.625,9.138,10.255,0.648,16.854,5.896,5.405,33.401,3.644,10.018,41.544,0.347,7.359,6.373,55.895,9.213,32.246,71.14,9.831,1.098,18.557,0.709,6.507,3.174,0.617,0.0,144.606,257.385,
2008,53.463,36.005,45.518,25.496,0.765,7.706,26.248,133.756,50.635,0.498,11.505,11.883,3.891,17.659,21.259,94.583,0.101,16.082,4.275,1.542,1.08,56.051,20.249,0.177,5.297,8.544,0.424,16.121,5.41,4.838,29.116,0.341,6.758,38.09,0.438,5.0,6.05,47.153,2.22,24.57,75.108,6.674,0.678,14.236,0.508,2.078,1.164,0.024,0.0,128.948,236.807,
2009,54.571,39.175,39.806,25.595,0.384,8.586,19.396,142.251,49.413,0.363,9.17,9.824,3.311,13.593,16.828,99.926,0.658,21.757,5.743,1.309,0.833,62.46,14.85,0.089,3.292,8.129,0.997,14.16,6.831,3.504,27.589,0.117,4.142,33.834,0.615,4.316,10.242,46.71,0.918,19.484,76.938,6.044,1.19,13.944,0.971,2.999,1.054,0.028,0.0,118.304,245.202,
2010,79.889,40.312,83.601,23.804,0.685,21.219,50.777,143.559,76.015,0.301,29.117,26.851,12.08,31.591,45.462,118.849,1.694,40.691,11.64,5.132,3.131,89.088,41.949,0.159,8.388,9.452,1.895,34.034,6.678,9.495,54.542,1.613,14.93,61.517,0.257,12.237,12.748,83.405,4.161,50.539,86.466,7.065,3.696,32.052,0.426,9.758,5.804,0.139,0.0,127.501,253.286,
2011,60.947,38.562,72.119,23.237,0.809,12.947,42.101,136.083,59.552,0.35,29.113,24.413,20.068,36.379,36.199,108.793,0.922,37.981,5.28,5.128,6.383,73.138,44.985,0.49,12.755,8.072,1.514,26.045,11.481,7.562,41.143,2.855,17.887,66.735,0.213,12.709,5.987,64.908,9.156,35.238,100.951,6.54,1.653,23.924,0.379,9.684,6.315,0.386,0.0,146.564,236.53,
2012,54.852,40.992,58.79,27.126,1.316,15.133,43.497,143.656,54.051,0.475,25.868,25.75,16.892,30.769,31.469,92.703,0.288,36.241,8.682,4.983,4.676,58.664,32.989,0.511,12.468,10.283,1.03,26.79,8.605,6.423,38.765,1.162,13.507,48.602,0.264,9.711,14.237,60.665,9.271,30.2,82.523,7.339,1.192,21.776,0.668,8.058,6.485,0.807,0.0,137.671,247.086,
2013,53.79,38.527,47.469,28.7,0.632,23.609,36.504,147.767,54.985,0.822,16.029,15.64,11.25,21.858,24.865,91.528,0.645,33.058,15.114,4.488,5.165,57.02,22.524,0.209,7.527,9.564,2.659,35.869,7.678,9.193,34.41,0.677,11.128,47.491,0.426,10.813,19.903,55.257,4.882,20.667,82.343,10.137,3.682,19.007,0.617,6.399,6.084,0.072,0.014,129.206,240.518,
2014,51.321,37.47,42.795,27.653,0.387,7.414,21.32,138.351,49.229,0.602,13.499,13.727,4.453,16.675,27.557,92.69,0.325,21.468,4.793,1.206,1.095,57.471,20.967,0.143,3.968,9.063,1.237,14.626,5.824,4.093,31.737,0.168,5.996,35.75,0.445,5.49,7.405,51.068,1.091,20.571,77.363,6.91,1.064,15.071,1.131,3.917,1.462,0.026,0.0,156.413,243.324,
