Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1918,5.028,0.502,3.512,1.042,0.247,1.0,-999.0,3.185,3.052,0.0,1.599,1.654,1.396,1.446,1.403,4.178,1.494,0.0,1.815,0.429,0.672,3.73,2.382,0.0,1.013,0.0,0.0,0.385,0.0,0.674,3.155,0.188,0.608,2.103,0.249,0.438,2.0,2.716,0.408,2.17,2.31,0.0,0.017,1.19,0.652,1.811,0.784,0.0,-999.0,11.923,5.0,
1919,5.713,0.827,5.604,1.488,0.318,2.0,-999.0,3.609,3.658,0.0,1.564,1.209,1.774,1.293,4.785,5.497,0.232,0.0,1.815,0.382,0.477,6.898,2.931,0.0,1.268,0.003,1.0,1.574,0.831,0.992,2.012,0.311,1.351,1.65,1.105,1.125,4.0,3.137,0.71,3.772,4.041,0.198,0.614,0.894,0.811,1.318,0.873,0.0,-999.0,1.649,8.0,
1920,5.067,0.095,4.435,0.786,0.262,-999.0,-999.0,4.495,5.138,0.0,0.792,0.887,0.898,1.264,3.924,7.16,2.886,0.0,3.132,0.644,0.806,5.595,2.198,0.0,1.02,0.003,2.0,2.729,0.051,1.775,2.402,0.168,1.233,2.808,0.543,0.875,3.0,2.605,0.889,3.322,2.881,0.029,1.322,2.032,0.73,0.806,0.672,0.0,-999.0,5.108,4.0,
1921,2.559,0.238,4.386,1.101,0.475,-999.0,-999.0,3.959,1.788,0.0,1.298,1.846,1.622,0.848,2.291,3.968,0.786,2.0,2.847,0.978,0.694,4.62,2.318,0.133,0.98,0.0,0.0,0.701,0.491,0.467,2.08,0.382,1.18,1.712,1.461,0.257,1.0,1.623,0.835,2.516,2.545,0.024,0.67,1.127,1.588,2.163,0.965,0.026,-999.0,5.834,8.0,
1922,4.407,0.095,2.668,1.129,0.274,1.0,-999.0,4.271,4.307,0.0,1.309,1.604,1.419,1.148,2.54,6.042,2.168,1.0,3.284,0.679,0.279,4.904,2.357,0.084,1.087,0.0,0.0,0.964,0.0,0.964,2.922,0.735,1.241,2.094,0.4,0.625,4.0,3.322,0.606,2.294,2.807,0.0,0.017,1.264,0.575,0.913,0.746,0.026,-999.0,4.88,8.0,
1923,3.833,0.286,4.048,0.309,0.48,4.0,-999.0,2.94,2.71,0.0,1.074,1.878,0.695,1.604,2.13,6.581,1.015,0.0,0.937,0.771,0.604,5.55,1.969,0.322,1.112,0.0,1.0,1.302,0.177,0.879,1.114,0.664,0.509,4.5,0.839,0.375,5.0,2.191,0.881,2.203,2.978,0.008,0.968,1.228,0.622,0.426,0.631,0.75,-999.0,8.496,7.0,
1924,3.549,0.048,1.7,0.806,0.081,2.0,-999.0,4.059,2.662,0.0,1.367,1.478,1.188,1.202,1.975,2.303,1.265,-999.0,1.185,0.309,1.051,2.78,2.058,0.132,0.73,0.0,4.0,2.5,0.0,1.663,3.559,0.521,0.664,1.166,0.78,1.188,6.0,4.124,0.267,2.701,1.477,0.0,1.322,2.608,0.71,1.732,1.319,0.25,-999.0,4.816,-999.0,
1925,4.415,0.095,2.339,0.86,0.248,2.0,-999.0,3.872,2.855,0.07,1.202,1.233,1.455,1.169,0.668,5.042,0.786,0.0,1.341,0.532,0.956,4.103,2.696,0.084,0.76,0.336,1.0,1.53,0.114,0.58,1.3,0.235,0.858,1.395,0.175,0.438,2.0,1.339,0.47,2.063,2.079,0.2,1.266,0.239,0.615,0.996,0.939,0.25,-999.0,2.709,8.0,
1926,5.184,0.262,3.462,1.855,0.119,1.0,-999.0,4.257,3.685,0.003,2.493,1.169,2.134,1.339,2.946,6.705,2.297,1.0,1.607,0.769,0.668,4.396,2.081,0.029,0.879,0.0,2.0,1.648,0.177,1.053,1.575,0.235,1.236,3.275,1.047,1.062,-999.0,2.719,0.759,3.589,3.155,0.0,1.434,1.085,0.643,1.269,1.138,0.0,-999.0,1.414,4.0,
1927,3.239,0.381,5.829,1.396,0.308,1.0,-999.0,2.251,1.923,0.0,2.253,2.425,0.663,1.83,2.191,5.56,0.492,0.0,1.482,0.464,0.493,5.513,4.685,0.382,0.444,0.0,-999.0,3.454,0.03,1.055,2.69,0.372,0.833,3.349,0.852,0.625,-999.0,2.198,0.236,2.968,2.363,0.16,2.981,1.233,1.015,0.484,0.867,0.0,-999.0,12.326,7.0,
1928,4.03,0.143,4.844,0.917,0.1,1.0,-999.0,5.178,3.922,0.0,1.314,1.242,1.762,1.727,1.692,5.605,0.0,0.0,1.813,0.33,0.808,5.467,3.669,0.0,0.766,0.0,-999.0,1.698,0.244,0.57,4.314,0.598,0.388,1.892,0.479,0.75,-999.0,4.911,0.414,2.646,2.18,0.207,0.372,1.35,0.561,0.511,0.931,0.026,-999.0,2.417,4.0,
1929,7.841,0.048,2.484,0.871,0.276,0.0,-999.0,4.054,7.059,0.0,1.502,1.685,0.635,1.332,1.568,5.43,0.232,2.0,0.474,0.662,0.44,4.527,2.849,0.167,1.02,0.0,-999.0,1.616,0.042,0.833,4.131,0.093,1.191,3.283,0.739,1.188,-999.0,4.338,0.786,2.75,2.819,0.0,0.422,2.341,0.411,0.982,0.778,0.026,-999.0,9.944,5.0,
1930,2.631,0.19,4.17,0.53,0.536,0.0,-999.0,4.701,2.571,0.0,0.843,0.538,1.203,1.683,0.342,5.205,1.798,0.0,0.713,0.296,0.527,2.966,1.445,0.074,0.786,0.0,-999.0,2.466,0.399,0.374,0.906,0.164,0.132,1.781,0.205,0.438,-999.0,1.266,0.328,1.874,2.822,0.007,0.372,0.604,0.419,0.171,0.573,0.026,-999.0,8.615,5.0,
1931,2.281,0.381,3.606,1.369,0.077,1.0,-999.0,2.776,2.166,0.0,1.7,1.685,1.832,1.359,1.237,4.915,0.003,0.0,2.265,0.532,0.898,3.766,2.546,0.023,0.554,0.0,-999.0,0.648,0.052,0.612,2.847,0.122,0.959,1.968,0.568,0.812,-999.0,1.788,0.198,1.531,1.949,0.0,1.21,0.926,1.01,0.877,0.747,0.0,-999.0,4.856,9.0,
1932,4.476,0.19,3.655,0.661,0.192,6.0,-999.0,2.435,4.7,0.0,0.926,2.41,1.346,1.055,2.747,5.848,2.507,0.0,3.137,0.667,0.371,7.276,1.61,0.133,0.774,0.0,-999.0,4.562,0.364,1.937,3.541,0.809,0.519,3.384,0.586,0.312,-999.0,4.042,0.472,3.341,3.305,0.333,0.968,1.717,1.284,0.678,0.749,0.0,-999.0,6.769,7.0,
1933,2.971,0.0,4.118,1.048,0.154,2.0,-999.0,6.332,2.468,0.0,1.252,1.712,1.362,1.276,2.802,5.976,2.168,1.0,1.165,0.317,0.436,4.24,1.877,0.356,0.836,0.0,-999.0,2.804,0.052,1.008,1.186,0.25,1.006,2.407,1.214,0.562,-999.0,2.33,0.526,4.03,2.063,0.0,0.67,0.891,1.621,1.411,0.823,0.25,-999.0,5.658,11.0,
1934,4.091,0.0,3.279,0.618,0.051,2.0,-999.0,3.504,3.957,0.0,0.884,1.18,0.861,0.69,2.217,5.909,2.332,3.0,1.145,0.341,0.37,4.401,1.86,0.044,0.543,0.0,-999.0,2.006,0.114,0.717,3.582,0.188,0.551,1.72,0.383,0.562,-999.0,2.095,0.36,2.582,1.945,0.167,0.912,2.885,1.001,0.911,1.049,0.0,-999.0,4.56,7.0,
1935,3.0,0.143,4.378,0.617,0.105,2.0,-999.0,3.219,1.922,0.0,1.519,1.379,1.373,1.823,3.984,4.775,0.711,0.0,2.202,0.318,0.615,4.876,2.195,0.1,0.962,0.0,0.0,3.428,0.0,1.344,2.221,0.812,1.28,2.065,0.256,1.0,-999.0,2.975,0.283,2.757,3.947,0.0,0.67,1.366,1.015,0.201,0.931,0.25,-999.0,6.37,10.0,
1936,5.255,0.0,3.085,1.498,0.269,6.0,-999.0,4.022,5.624,0.0,1.383,1.023,1.059,1.005,1.838,3.119,2.432,2.0,1.851,0.295,0.553,3.449,2.07,0.0,0.374,0.0,0.0,3.421,0.177,0.709,4.289,0.0,0.665,1.962,0.829,1.125,-999.0,3.818,0.424,3.053,2.706,0.007,0.315,2.409,1.139,1.602,0.567,0.0,-999.0,7.666,9.0,
1937,4.963,0.081,4.842,2.385,0.0,5.0,-999.0,5.04,2.899,0.062,1.378,2.919,0.914,0.952,2.27,4.479,3.748,1.0,1.773,0.745,0.7,2.475,2.08,0.3,0.628,0.0,2.0,1.764,0.364,1.323,2.017,0.188,2.083,1.129,1.73,1.75,-999.0,2.355,0.471,3.341,1.784,0.0,0.614,3.554,1.569,1.033,0.634,0.25,-999.0,9.286,9.0,
1938,4.289,0.359,4.636,1.443,0.256,5.0,-999.0,3.598,3.442,0.0,1.685,1.792,1.928,2.212,1.674,4.469,1.015,1.0,3.391,0.547,0.533,3.543,2.142,0.167,0.925,0.0,1.0,4.507,0.326,1.012,1.668,0.188,0.952,3.288,1.178,0.312,-999.0,2.407,0.508,2.299,2.568,0.0,1.676,1.396,0.498,0.678,1.931,0.0,-999.0,5.556,4.0,
1939,3.712,0.318,3.992,0.551,0.0,3.0,-999.0,3.628,2.863,0.0,1.559,1.721,0.886,0.884,2.219,3.433,0.711,2.0,1.509,0.16,0.47,4.777,1.502,0.068,0.485,0.0,0.0,1.493,0.0,0.272,2.213,0.438,0.692,1.144,0.623,0.625,-999.0,2.474,0.531,2.404,1.621,0.0,0.017,1.122,0.575,0.492,0.562,0.0,-999.0,5.575,4.0,
1940,4.061,0.476,2.291,2.785,0.026,2.0,-999.0,3.427,2.821,0.0,0.414,0.339,1.337,1.223,1.141,9.105,0.765,2.0,2.087,0.735,0.702,4.273,1.003,0.218,0.513,0.0,1.0,2.458,0.0,0.736,2.603,0.25,0.764,2.343,0.543,0.807,-999.0,2.578,0.367,1.331,3.429,0.0,0.017,1.72,0.468,1.663,1.31,0.0,-999.0,4.968,5.0,
1941,4.162,0.19,2.859,1.798,0.351,1.0,-999.0,5.054,3.412,0.0,1.894,0.823,1.844,2.484,1.043,5.368,0.092,1.0,1.348,0.901,0.992,2.474,3.072,0.322,0.991,0.003,1.0,1.202,0.828,0.828,2.277,0.875,0.939,3.52,1.068,0.745,-999.0,3.668,0.662,1.486,3.542,0.0,0.372,1.454,0.647,0.677,1.613,0.5,-999.0,3.713,7.0,
1942,3.231,0.0,4.168,1.235,0.439,3.0,-999.0,3.601,4.129,0.0,1.746,1.097,1.023,1.777,3.337,6.278,2.075,0.0,1.072,1.041,1.755,3.795,3.069,0.211,1.596,0.0,0.0,2.093,0.177,1.314,2.526,0.312,0.343,2.202,1.096,0.688,-999.0,2.63,1.054,2.526,3.198,0.0,0.506,3.333,0.777,0.297,1.464,0.0,-999.0,8.731,4.0,
1943,3.814,0.119,1.935,2.009,0.043,0.0,-999.0,4.137,3.982,0.0,1.7,2.509,1.392,1.038,1.177,5.442,2.834,0.0,0.401,0.443,0.988,3.174,3.03,0.2,0.68,0.0,0.0,1.013,0.177,0.588,2.537,0.125,0.663,2.436,0.971,0.312,-999.0,3.337,0.49,1.87,1.859,0.011,0.0,1.01,0.499,0.819,1.175,0.0,-999.0,4.807,6.0,
1944,4.181,0.048,4.248,0.884,0.308,4.0,-999.0,3.954,4.18,0.125,1.035,1.084,1.319,1.974,0.869,6.109,2.226,0.0,2.206,0.318,1.239,4.776,2.331,0.322,0.874,0.0,0.0,2.636,0.302,0.773,3.939,0.938,0.491,2.037,0.123,0.82,-999.0,3.322,1.18,3.315,3.426,0.0,0.422,2.479,0.35,1.084,0.697,0.5,-999.0,2.154,5.0,
1945,4.163,0.0,6.261,1.564,0.27,1.0,-999.0,5.547,2.774,0.0,1.639,2.173,1.335,1.727,1.443,6.233,0.701,2.0,1.491,0.746,0.645,3.942,3.435,0.0,0.666,0.0,0.0,2.209,0.254,1.619,3.4,0.188,1.126,3.991,1.034,0.32,-999.0,5.294,0.345,2.997,3.162,0.0,0.953,1.491,0.905,1.307,0.915,0.25,-999.0,4.154,8.0,
1946,5.568,0.571,4.816,0.962,0.36,2.0,-999.0,3.104,3.616,0.062,1.535,0.946,1.106,2.075,1.203,8.267,0.092,0.0,1.904,0.277,1.265,6.188,2.793,0.089,1.296,0.0,0.0,2.993,0.115,0.567,2.386,0.312,0.761,2.976,0.871,1.375,-999.0,3.2,0.843,2.833,3.802,0.0,0.0,1.132,0.835,0.816,0.862,0.0,-999.0,5.255,6.0,
1947,4.111,0.054,2.214,0.465,0.102,3.0,-999.0,6.566,4.25,0.0,1.66,0.833,1.721,0.986,1.33,4.89,0.092,0.0,1.83,0.807,0.789,5.267,2.682,0.105,1.017,0.0,0.0,1.592,0.017,1.081,2.658,0.688,0.807,1.276,0.662,0.688,-999.0,3.056,0.594,1.28,1.562,0.0,0.953,1.763,0.55,0.426,1.325,0.25,-999.0,3.079,3.0,
1948,6.188,0.548,3.244,0.661,0.039,0.0,-999.0,5.132,4.424,0.0,1.23,1.912,0.827,1.619,4.46,5.186,1.009,2.0,0.758,0.357,0.828,6.833,2.01,0.168,0.812,0.0,0.0,2.38,0.175,0.8,2.155,0.517,1.006,2.07,1.203,0.375,-999.0,3.864,0.542,3.707,1.426,0.0,0.953,1.998,0.7,1.522,0.184,0.0,-999.0,3.931,4.0,
1949,3.531,0.381,4.616,0.613,0.38,0.0,-999.0,5.555,2.884,0.0,1.882,2.264,0.995,1.648,2.866,4.646,0.003,1.0,0.146,0.535,1.059,4.494,2.167,0.062,0.937,0.0,0.0,0.872,0.045,1.263,2.976,0.438,0.907,1.828,0.818,0.25,0.0,2.437,0.37,2.927,3.081,0.0,1.024,2.254,0.997,0.58,0.696,0.0,-999.0,5.103,3.0,
1950,3.047,0.143,5.278,1.82,0.143,1.0,-999.0,4.42,2.585,0.0,2.723,3.18,1.895,1.678,2.418,5.712,1.669,0.0,2.034,0.698,0.718,5.383,2.282,0.067,1.148,0.0,1.0,1.872,0.126,0.817,1.802,0.625,1.367,2.987,1.621,1.125,1.0,2.326,0.681,2.713,2.132,0.0,0.953,1.137,0.794,0.701,1.393,0.0,-999.0,5.065,3.0,
1951,3.567,0.945,3.546,1.303,0.518,2.0,-999.0,4.07,2.287,0.062,2.084,1.249,1.699,3.013,2.879,3.622,2.89,1.0,1.037,0.679,1.041,5.222,2.185,0.0,1.07,0.0,0.0,1.928,0.0,0.439,1.502,0.312,0.488,2.472,0.764,0.25,1.0,1.736,0.701,3.483,1.614,0.167,0.67,1.039,0.669,0.474,0.89,0.0,-999.0,7.39,-999.0,
1952,2.253,0.001,3.247,1.796,0.156,4.0,-999.0,4.469,2.612,0.125,0.958,1.557,1.56,0.311,1.749,5.465,1.265,0.0,2.856,0.363,1.063,1.644,1.036,0.2,1.18,0.0,2.0,4.691,0.0,1.143,2.566,0.382,0.492,1.127,0.159,0.312,1.0,3.142,0.221,2.179,2.226,0.0,3.279,1.493,0.323,0.38,1.255,0.0,-999.0,3.079,3.0,
1953,3.561,0.048,3.474,0.829,0.073,3.0,-999.0,6.222,3.543,0.0,0.493,0.325,0.677,0.819,1.492,6.67,1.169,0.0,2.315,0.547,1.779,5.474,0.839,0.733,0.628,0.0,0.0,1.737,0.0,0.926,1.89,0.375,0.327,2.38,1.088,0.875,5.0,2.989,1.106,2.1,2.614,0.0,1.024,1.07,0.579,0.667,1.0,0.25,-999.0,1.784,7.0,
1954,1.433,0.405,2.304,1.307,0.064,3.0,-999.0,3.222,1.086,0.125,1.6,0.703,1.635,0.893,1.632,3.277,2.278,1.0,2.848,1.166,0.83,3.251,1.738,0.067,0.884,0.0,2.0,2.07,0.114,0.839,2.87,0.5,0.737,1.386,0.855,1.688,4.0,2.209,0.811,3.251,1.405,0.011,0.315,1.604,0.578,2.025,1.324,0.0,-999.0,4.996,12.0,
1955,3.886,0.381,2.654,2.256,0.346,4.0,-999.0,2.883,2.523,0.062,1.655,1.657,0.623,1.434,2.675,7.007,0.711,3.0,3.523,0.549,0.99,4.594,1.882,0.156,0.484,0.0,1.0,3.486,0.239,1.446,3.116,0.375,0.803,2.236,1.34,1.062,4.0,2.832,0.222,2.456,1.722,0.194,0.315,1.746,1.103,1.02,0.731,0.0,-999.0,9.57,3.0,
1956,2.943,0.0,2.469,0.957,0.128,0.0,-999.0,3.289,3.024,0.125,0.879,1.659,0.569,0.355,2.533,4.55,0.003,2.0,0.641,0.346,0.744,4.132,1.477,0.167,0.469,0.0,0.0,0.883,0.052,0.502,2.067,0.438,0.967,0.415,1.161,0.688,1.0,2.791,0.27,3.117,1.543,0.0,0.372,1.172,0.829,1.084,0.702,0.0,-999.0,4.996,6.0,
1957,4.674,0.19,6.339,0.895,0.482,1.0,-999.0,4.128,3.644,0.0,1.678,3.028,0.804,1.22,4.111,6.08,0.003,1.0,0.389,0.237,1.246,4.521,2.423,0.244,1.031,0.0,0.0,0.314,0.0,0.377,2.197,1.25,0.856,4.056,0.771,0.312,0.0,2.381,0.44,5.223,4.283,0.211,0.017,1.36,0.432,0.747,0.682,0.0,-999.0,7.172,7.0,
1958,2.536,0.335,4.586,2.027,0.301,2.0,-999.0,3.465,2.726,0.0,1.92,1.862,1.419,1.575,1.224,4.121,0.232,0.0,1.244,0.421,0.616,3.557,3.321,0.044,1.03,0.0,0.0,2.395,0.177,0.733,2.693,0.25,0.958,1.247,0.818,0.688,2.0,2.836,0.214,1.478,2.429,0.211,0.017,1.302,0.508,0.589,0.735,0.0,-999.0,8.32,6.0,
1959,2.245,0.071,2.315,1.094,0.03,5.0,-999.0,5.606,2.7,0.188,1.463,2.443,1.762,1.513,1.882,4.407,0.711,0.0,1.475,1.148,1.374,2.816,1.689,0.122,0.893,0.0,2.0,2.015,0.114,1.181,2.696,0.375,1.534,3.084,0.729,0.688,0.0,5.079,0.33,1.942,3.123,0.0,1.024,1.904,0.884,0.936,1.813,0.25,-999.0,4.297,18.0,
1960,3.155,0.048,2.838,1.115,0.038,3.0,-999.0,5.332,2.658,0.0,0.999,1.6,1.411,1.042,2.001,2.22,1.744,1.0,1.132,0.791,0.916,2.536,1.458,0.0,0.971,0.0,1.0,2.53,0.5,0.824,2.566,0.375,0.358,1.707,1.11,0.25,2.0,3.096,0.776,1.818,2.904,0.0,1.266,1.394,0.686,0.595,1.117,0.0,-999.0,3.556,3.0,
1961,6.784,0.0,4.801,0.642,0.333,0.0,-999.0,3.637,5.359,0.0,2.77,1.607,2.234,2.271,1.491,6.649,0.765,1.0,1.43,0.59,0.58,6.895,2.955,0.033,0.742,0.0,0.0,1.312,0.111,0.343,1.79,0.0,0.778,2.939,1.218,0.188,3.0,3.099,0.576,2.3,2.737,0.0,0.315,1.627,0.596,1.068,1.298,0.0,-999.0,2.524,10.0,
1962,3.956,0.0,2.265,2.486,0.158,1.0,-999.0,2.993,3.071,0.0,1.108,1.418,1.381,1.191,1.978,2.986,0.711,1.0,2.751,0.177,1.111,2.668,1.515,0.3,1.153,0.0,1.0,1.525,0.167,0.784,2.616,0.75,0.478,1.641,0.801,0.625,2.0,2.804,0.687,3.386,2.29,0.0,0.726,1.454,0.532,0.253,0.601,0.0,-999.0,2.562,9.0,
1963,4.077,0.262,2.398,1.781,0.167,0.0,-999.0,4.131,4.536,0.0,1.146,0.977,0.95,0.925,1.177,3.438,1.648,1.0,0.924,0.238,0.787,2.4,1.717,0.178,1.116,0.0,0.0,1.303,0.222,0.531,2.566,0.5,0.413,1.012,0.186,0.0,2.0,3.477,0.6,2.768,1.258,0.0,0.017,1.403,0.471,1.676,0.322,0.25,-999.0,7.094,7.0,
