Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1918,43.105,105.305,63.951,61.598,162.683,130.0,-999.0,8.176,36.568,154.628,114.102,104.879,140.87,114.412,88.867,33.889,172.389,151.0,145.378,144.32,167.013,43.717,98.359,164.59,145.883,175.418,171.319,116.72,110.388,144.989,69.363,187.854,120.603,83.098,99.575,126.685,133.0,33.562,160.497,74.203,48.777,138.541,162.606,110.183,100.701,128.596,150.828,190.31,245.0,-999.0,-999.0,
1919,50.247,122.84,62.026,63.996,169.126,128.0,-999.0,4.422,36.813,171.587,123.582,110.871,147.126,128.434,95.246,21.995,167.92,154.0,131.432,148.689,173.763,38.351,112.354,184.115,158.791,183.084,157.388,104.032,124.387,145.476,74.702,198.282,127.767,97.187,111.453,133.84,129.0,36.387,167.174,78.204,43.577,153.969,156.418,112.762,115.938,125.352,153.852,219.605,222.0,-999.0,-999.0,
1920,56.164,123.685,64.128,53.962,177.526,-999.0,-999.0,6.475,48.098,164.516,130.153,113.681,143.923,129.627,99.457,27.346,167.746,162.0,138.462,147.553,169.279,41.406,113.273,180.823,161.705,186.384,161.543,121.046,126.222,146.567,85.341,192.184,128.782,90.17,119.47,136.085,125.0,45.789,171.832,82.273,45.775,157.932,159.692,121.657,116.969,136.297,155.875,219.301,248.0,-999.0,-999.0,
1921,33.411,112.535,40.205,47.401,159.526,-999.0,-999.0,1.404,20.599,152.592,103.328,89.011,139.517,114.821,69.404,10.513,156.977,150.0,125.442,132.313,167.296,20.478,92.985,174.738,145.411,157.941,142.691,106.926,100.567,134.917,59.621,189.854,111.372,69.615,93.768,118.147,112.0,23.751,164.39,57.316,29.864,134.76,147.45,91.992,106.664,106.508,149.099,201.624,240.0,-999.0,-999.0,
1922,27.51,130.596,54.765,64.557,162.845,165.0,-999.0,3.008,27.302,175.597,111.332,100.997,133.84,118.646,78.909,13.463,171.266,158.0,149.298,146.043,158.028,25.501,100.79,175.734,148.688,175.87,165.127,126.886,119.115,147.037,58.898,187.497,122.682,60.834,123.062,136.587,134.0,28.788,158.898,65.795,37.549,152.627,161.641,102.018,125.488,121.436,145.772,220.11,244.0,-999.0,-999.0,
1923,41.466,119.394,50.139,56.691,175.714,152.0,-999.0,2.391,28.747,165.5,124.179,106.896,157.319,125.462,85.696,15.808,166.901,170.0,141.216,159.911,179.365,27.515,109.711,177.787,162.645,176.077,168.411,124.441,112.159,152.555,60.88,191.52,135.904,62.942,103.193,145.472,128.0,30.639,173.39,74.046,29.968,159.317,157.742,110.56,105.091,131.388,165.526,218.241,221.0,-999.0,-999.0,
1924,61.865,137.124,72.942,58.08,177.796,154.0,-999.0,3.377,51.519,156.984,130.21,121.094,149.335,132.053,107.293,30.11,173.543,176.0,145.798,155.048,174.353,48.61,114.121,179.275,158.105,187.367,169.277,130.22,125.043,152.294,87.078,196.018,135.431,94.083,100.183,144.749,141.0,46.225,167.594,91.261,56.755,161.265,165.454,122.934,108.944,134.679,161.403,228.745,231.0,-999.0,-999.0,
1925,47.846,130.554,66.782,43.994,162.38,152.0,-999.0,3.814,34.605,142.433,136.52,120.48,161.864,124.601,93.555,18.45,176.127,158.0,136.508,162.392,185.584,37.729,113.587,170.946,151.552,164.286,165.779,115.537,117.171,149.018,67.568,190.424,141.699,89.865,77.994,143.003,130.0,36.364,171.359,73.924,49.677,144.388,150.257,117.503,86.18,117.211,170.834,216.018,217.0,-999.0,-999.0,
1926,50.914,114.847,66.424,44.364,164.35,168.0,-999.0,4.766,46.447,145.553,140.052,127.414,165.162,129.657,105.162,17.691,183.12,162.0,158.379,172.936,186.266,41.53,116.018,170.233,163.078,156.146,179.226,137.637,116.748,164.788,87.061,191.547,145.253,85.267,80.533,152.936,151.0,45.827,169.624,86.027,40.903,129.421,167.629,125.327,95.764,136.983,176.953,217.937,211.0,-999.0,-999.0,
1927,39.031,111.394,50.137,43.95,164.661,145.0,-999.0,7.247,34.711,147.768,104.704,92.722,135.007,112.776,75.601,15.036,160.243,143.0,135.923,144.705,167.835,30.758,95.508,181.463,148.462,171.147,154.348,109.024,100.662,144.564,55.501,185.015,109.293,77.843,97.979,121.2,125.0,36.692,168.081,59.683,39.773,141.808,158.188,98.003,101.777,112.493,147.21,216.22,248.0,-999.0,-999.0,
1928,55.333,122.308,63.666,48.805,162.617,155.0,-999.0,8.888,42.987,161.448,124.341,115.587,151.114,116.692,98.15,21.093,182.957,161.0,145.57,149.536,178.521,43.121,106.034,185.051,157.268,172.321,171.959,117.011,118.492,152.821,81.108,202.23,128.923,75.776,96.265,134.911,137.0,46.373,174.898,83.575,40.086,146.511,155.433,111.498,106.356,130.928,154.312,203.139,244.0,-999.0,-999.0,
1929,47.771,138.989,73.037,67.465,177.462,146.0,-999.0,4.37,41.044,178.564,116.129,106.469,149.428,127.915,88.333,29.988,174.802,143.0,132.595,156.304,181.388,46.022,106.428,187.756,155.485,191.634,169.135,115.419,129.402,146.963,68.193,193.28,119.615,95.926,121.919,130.5,131.0,40.269,167.07,73.741,54.021,164.687,129.97,100.263,122.522,114.355,154.048,216.725,224.0,-999.0,-999.0,
1930,53.024,130.626,67.51,50.723,170.68,142.0,-999.0,3.536,47.47,153.736,125.923,111.408,144.577,123.295,92.73,25.418,173.148,158.0,136.843,151.914,171.524,42.466,111.958,171.229,148.161,175.348,159.556,115.635,120.375,140.874,81.094,184.983,127.981,83.96,110.157,134.981,141.0,45.714,162.713,82.478,45.715,151.261,159.646,119.762,111.466,125.111,155.046,205.816,235.0,-999.0,-999.0,
1931,44.305,123.334,40.614,47.56,169.096,144.0,-999.0,2.929,36.467,157.571,101.961,90.607,135.15,109.159,65.752,9.196,153.159,149.0,127.113,143.463,161.324,21.97,87.297,168.625,146.821,177.38,159.68,106.867,110.48,132.451,68.917,177.798,114.162,58.954,99.259,123.086,133.0,37.971,163.324,63.22,27.476,148.035,147.696,89.162,104.467,102.508,142.094,205.109,248.0,-999.0,-999.0,
1932,43.532,133.022,61.454,58.02,173.568,139.0,-999.0,3.263,32.953,150.094,121.848,103.682,156.784,126.828,80.337,19.524,168.159,153.0,139.305,154.514,178.608,34.846,110.563,168.144,154.498,179.468,171.867,109.886,122.494,148.369,56.789,188.363,119.232,83.404,92.875,127.564,128.0,28.922,166.806,68.19,49.922,156.343,159.825,91.783,95.529,115.581,164.968,209.553,222.0,-999.0,-999.0,
1933,37.301,138.33,41.292,56.696,158.213,143.0,-999.0,1.846,30.636,154.525,117.059,100.38,152.864,109.202,75.22,10.136,171.028,152.0,143.22,157.17,182.227,24.971,95.21,168.707,146.368,189.085,175.821,114.274,119.115,151.852,60.535,193.287,117.454,66.887,97.824,128.457,140.0,31.937,167.086,62.033,27.236,161.037,163.458,93.832,97.023,117.362,165.467,222.785,267.0,-999.0,-999.0,
1934,50.79,106.566,61.352,30.903,145.628,136.0,-999.0,6.484,48.175,120.189,123.958,113.737,143.689,114.4,95.073,16.113,173.908,167.0,140.665,153.562,172.005,38.128,110.41,155.898,147.37,156.817,165.948,116.623,105.202,154.243,85.538,186.882,132.631,77.24,60.671,137.789,142.0,50.192,158.905,82.49,35.103,124.696,155.587,118.132,71.633,134.1,153.989,209.553,242.0,-999.0,-999.0,
1935,53.003,108.367,55.939,56.723,165.309,132.0,-999.0,7.508,49.63,174.768,113.776,101.171,147.71,108.355,84.319,23.487,180.826,147.0,131.669,159.106,179.979,41.84,96.76,179.242,155.308,189.687,173.698,110.322,107.822,147.633,70.37,196.446,116.609,67.036,115.981,127.704,137.0,49.417,174.961,69.442,31.243,150.329,167.044,104.185,121.118,117.446,160.366,221.372,244.0,-999.0,-999.0,
1936,42.643,111.22,70.668,50.138,164.962,136.0,-999.0,3.984,43.03,166.509,135.643,123.349,157.774,129.979,102.554,25.873,174.763,158.0,134.717,162.909,184.967,46.017,120.216,168.244,162.71,175.973,165.928,115.438,114.977,151.057,74.171,198.788,136.996,87.241,105.261,137.754,130.0,43.419,171.962,84.465,49.239,152.867,162.267,112.443,113.151,128.727,168.979,220.11,238.0,-999.0,-999.0,
1937,42.775,116.665,68.636,60.705,167.973,148.0,-999.0,4.313,39.406,148.991,135.952,121.322,156.745,127.411,93.739,19.15,172.098,159.0,142.269,160.525,176.151,39.511,123.097,172.846,150.456,183.556,174.799,117.576,116.565,150.863,68.024,187.997,133.648,95.166,91.544,137.26,140.0,39.221,169.272,74.483,49.107,150.23,161.954,109.955,94.547,121.275,168.325,208.947,243.0,-999.0,-999.0,
1938,42.303,113.346,56.005,46.032,157.959,125.0,-999.0,4.626,37.902,143.174,110.748,101.028,139.272,108.891,77.01,17.827,163.906,149.0,122.729,139.101,163.592,37.725,96.198,166.447,138.205,165.917,161.193,111.735,111.196,140.676,61.303,175.178,118.334,73.959,97.905,128.882,124.0,33.695,155.451,64.98,39.025,142.744,151.575,104.457,104.335,117.156,142.799,190.613,230.0,-999.0,-999.0,
1939,38.658,112.916,54.804,49.826,161.67,156.0,-999.0,3.459,37.12,149.224,125.686,110.336,149.12,115.415,94.14,12.006,189.422,160.0,150.662,161.766,181.246,32.609,105.712,162.027,147.219,164.611,182.869,123.064,119.425,155.918,73.088,190.551,130.493,76.434,92.4,136.134,148.0,39.776,167.089,74.49,36.893,137.592,178.634,114.832,94.18,129.265,164.89,218.391,243.0,-999.0,-999.0,
1940,62.966,96.313,71.044,37.951,152.977,155.0,-999.0,12.102,57.437,127.673,128.939,110.734,148.27,119.024,98.279,33.712,179.561,173.0,149.367,161.972,175.091,52.563,118.37,159.796,148.038,147.798,174.544,130.943,114.391,158.533,86.292,179.008,135.274,85.221,78.302,140.483,142.0,57.086,168.657,82.993,49.577,128.631,143.151,120.627,85.386,135.941,160.498,205.21,240.0,-999.0,-999.0,
1941,61.267,95.308,62.673,37.242,155.819,150.0,-999.0,3.869,54.642,135.96,116.037,111.529,134.767,112.224,98.22,15.598,165.713,173.0,137.175,146.396,161.697,43.772,105.855,171.626,142.523,163.826,174.057,126.208,103.869,150.415,92.262,180.997,125.175,71.429,80.673,134.057,142.0,54.235,158.323,84.187,30.818,139.282,167.09,120.607,88.165,139.686,145.484,213.038,240.0,-999.0,-999.0,
1942,54.571,112.931,65.557,50.217,163.771,152.0,-999.0,5.524,51.201,162.436,121.834,111.588,149.789,122.341,96.686,24.256,168.952,161.0,135.596,162.136,178.936,46.295,113.447,173.854,153.472,186.951,163.58,120.063,117.836,146.707,82.45,188.368,126.026,84.164,94.675,127.717,148.0,49.884,170.275,84.171,46.935,158.052,163.099,112.215,105.238,132.285,162.986,221.422,218.0,-999.0,-999.0,
1943,60.224,105.515,70.307,46.096,162.014,160.0,-999.0,7.654,52.053,157.312,133.998,122.637,156.661,132.034,99.733,25.343,182.933,175.0,150.04,169.671,184.865,49.16,122.757,172.233,153.865,160.204,175.895,136.351,122.335,159.133,88.488,193.167,138.551,87.038,105.365,141.449,157.0,53.603,175.326,90.625,52.871,138.275,163.504,118.995,109.085,144.015,169.701,218.696,224.0,-999.0,-999.0,
1944,49.66,123.506,59.656,50.316,174.637,156.0,-999.0,4.118,43.316,163.719,122.231,114.141,145.061,122.818,94.276,18.903,183.623,167.0,147.411,163.499,171.293,39.263,107.628,174.567,154.061,182.253,175.988,128.494,129.41,161.56,82.924,185.932,134.81,72.745,108.788,135.66,152.0,44.381,170.677,77.534,43.317,149.322,173.724,121.714,107.864,142.786,160.973,218.342,231.0,-999.0,-999.0,
1945,48.741,129.495,59.432,49.75,171.879,134.0,-999.0,3.691,40.041,156.939,115.035,108.327,140.063,124.436,92.241,15.427,169.126,159.0,126.932,154.288,181.809,37.515,108.892,185.247,150.576,175.893,155.843,110.826,129.565,139.662,64.805,203.51,122.25,86.944,89.637,126.127,140.0,38.982,174.72,70.967,38.373,153.06,149.872,104.897,97.417,126.714,155.029,218.745,236.0,-999.0,-999.0,
1946,40.258,116.247,46.644,59.022,164.822,133.0,-999.0,1.298,31.343,156.841,97.823,90.967,125.168,98.801,75.287,11.979,180.102,140.0,122.909,138.254,161.318,28.547,83.797,178.82,137.863,180.653,153.22,106.403,110.636,137.563,59.819,186.379,110.032,63.356,97.014,114.415,138.0,29.126,158.74,60.976,33.033,145.325,152.047,93.07,106.63,113.861,136.625,217.381,221.0,-999.0,-999.0,
1947,58.47,108.462,74.586,60.722,169.629,161.0,-999.0,5.92,47.308,145.137,128.125,121.516,150.001,127.301,108.917,23.458,188.848,155.0,150.153,165.096,174.378,48.21,111.493,167.067,155.274,170.892,171.353,132.583,135.509,160.472,83.84,192.713,135.122,-999.0,81.614,142.949,160.0,44.539,167.092,93.465,46.04,145.304,172.985,118.337,90.27,136.802,159.331,209.149,247.0,-999.0,-999.0,
1948,48.452,119.124,74.914,74.698,169.158,138.0,-999.0,3.548,39.701,166.395,115.534,102.3,140.337,127.414,93.89,31.406,177.319,137.0,126.65,144.179,168.167,48.62,110.675,183.756,153.202,180.584,158.48,119.143,123.12,135.344,66.944,180.906,118.748,87.39,113.654,126.466,142.0,39.917,165.3,74.985,57.233,164.063,148.348,98.297,113.012,118.145,151.011,218.594,257.0,-999.0,-999.0,
1949,43.095,122.828,58.861,81.262,164.985,131.0,-999.0,2.042,37.789,162.915,119.2,106.67,147.625,119.577,87.401,15.786,169.844,143.0,111.214,152.561,170.092,33.38,112.034,176.318,149.334,176.642,153.358,104.556,111.901,141.847,56.596,184.911,112.506,84.21,114.244,123.824,126.0,30.742,165.626,69.186,41.475,151.503,153.212,86.599,117.311,112.711,155.989,207.887,238.0,-999.0,-999.0,
1950,57.338,93.729,72.858,52.153,168.09,146.0,-999.0,5.582,47.267,151.308,131.37,124.286,160.574,133.183,109.473,20.171,177.074,154.0,134.468,160.967,182.068,42.729,122.731,183.401,162.703,166.202,162.845,114.934,103.882,148.297,74.998,193.68,127.207,97.548,94.116,136.049,136.0,45.407,179.235,83.829,46.297,144.22,159.27,106.306,98.271,120.627,167.416,211.523,250.0,-999.0,-999.0,
1951,55.387,106.125,69.538,53.07,179.524,135.0,-999.0,5.075,47.167,169.454,130.155,122.781,156.536,137.092,100.387,29.305,165.656,149.0,121.226,150.154,179.231,47.6,117.942,191.787,166.376,176.588,156.231,112.965,117.291,144.929,80.137,196.516,130.715,91.134,107.907,130.358,125.0,44.695,182.772,79.125,54.171,152.182,152.786,109.008,113.712,124.231,161.505,237.331,225.0,-999.0,-999.0,
1952,46.509,111.797,67.272,53.64,172.567,141.0,-999.0,3.756,38.107,167.326,130.892,118.716,162.32,133.129,94.977,17.403,179.755,149.0,128.201,154.869,182.14,36.537,117.509,177.967,165.69,176.428,162.213,115.354,112.658,143.974,75.683,190.615,128.548,83.812,118.009,131.135,142.0,36.724,178.576,74.241,38.579,155.253,160.656,107.516,111.831,124.506,171.246,208.242,240.0,-999.0,-999.0,
1953,53.064,107.634,59.041,50.936,166.546,118.0,-999.0,2.23,38.143,143.48,116.615,112.19,144.841,119.006,95.393,16.897,155.088,154.0,108.643,139.976,167.992,33.48,109.47,168.994,153.814,180.389,146.535,114.89,108.577,126.386,70.674,182.604,119.266,70.122,78.956,115.488,119.0,38.565,166.203,76.819,37.403,147.677,143.484,103.258,72.696,122.759,154.9,218.139,214.0,-999.0,-999.0,
1954,66.908,95.905,62.626,50.401,156.385,132.0,-999.0,4.838,55.525,158.741,122.561,125.417,142.536,116.045,99.01,21.484,167.567,157.0,127.991,154.273,174.235,43.154,103.169,171.919,147.771,181.646,153.493,126.946,105.279,146.822,85.466,191.928,133.078,78.047,109.421,135.864,126.0,51.275,163.891,87.511,38.392,139.655,163.771,118.182,108.536,128.457,160.522,224.452,231.0,-999.0,-999.0,
1955,68.871,115.334,79.087,60.194,170.675,138.0,-999.0,6.318,56.617,175.224,120.937,118.881,147.887,129.137,104.087,27.655,171.669,151.0,127.13,148.777,168.21,49.84,113.594,187.171,156.083,185.312,159.754,120.545,115.031,150.171,85.235,178.938,126.536,98.354,115.398,131.768,129.0,48.206,163.055,87.037,51.495,157.357,160.205,115.493,125.316,128.757,153.696,223.947,239.0,-999.0,-999.0,
1956,61.424,114.213,62.256,58.638,164.596,145.0,-999.0,6.535,50.368,165.812,128.033,119.45,155.04,131.408,92.291,24.133,195.642,155.0,147.924,163.652,180.666,37.926,114.969,180.522,161.389,176.662,182.323,126.013,123.002,162.458,72.884,194.992,129.764,94.666,105.643,137.577,147.0,40.962,173.307,73.987,48.364,148.628,181.795,104.482,100.849,127.672,166.65,219.805,233.0,-999.0,-999.0,
1957,48.111,80.161,53.92,48.26,161.91,128.0,-999.0,5.804,37.583,155.728,119.873,115.632,150.161,118.305,95.196,14.839,168.414,154.0,132.353,154.727,172.357,31.428,106.13,176.766,150.332,165.144,159.402,124.583,94.08,148.093,61.325,187.13,131.174,75.924,98.864,139.52,137.0,31.853,164.908,68.023,35.488,132.462,166.459,97.198,100.02,122.311,162.892,229.351,232.0,-999.0,-999.0,
1958,78.201,105.414,77.664,38.186,167.442,140.0,-999.0,14.126,65.971,143.703,128.851,127.744,150.937,127.999,111.553,33.844,175.625,156.0,131.077,158.049,167.785,59.279,115.549,164.655,155.478,178.859,161.85,118.751,116.84,154.07,87.597,185.067,132.636,90.476,77.463,142.207,131.0,61.052,162.79,95.509,52.732,138.375,169.825,119.721,80.642,134.254,160.4,213.341,229.0,-999.0,-999.0,
1959,62.431,99.587,69.418,47.386,177.061,144.0,-999.0,8.076,51.44,163.603,125.112,124.85,154.201,128.31,102.828,33.037,179.49,150.0,136.734,159.429,179.875,49.115,113.722,182.349,159.854,187.029,163.113,124.681,122.794,156.936,77.702,198.75,132.977,93.099,101.254,139.68,128.0,38.866,178.114,86.05,55.266,149.109,165.946,116.918,103.342,131.552,164.27,222.23,240.0,-999.0,-999.0,
1960,82.673,114.374,86.864,47.806,164.218,138.0,-999.0,10.483,72.341,165.098,132.056,133.022,153.934,131.344,124.327,37.832,178.15,158.0,134.22,150.055,176.796,64.913,125.765,178.808,156.509,175.753,166.257,132.59,118.182,148.824,102.609,193.056,137.534,99.615,102.407,141.052,146.0,64.21,170.295,111.34,55.816,145.445,158.973,127.991,105.165,140.761,160.474,217.381,230.0,-999.0,-999.0,
1961,64.852,112.091,60.642,48.566,172.919,146.0,-999.0,6.615,53.937,165.274,122.77,123.275,157.356,130.09,94.052,30.305,173.105,164.0,139.333,155.699,181.391,45.737,109.911,181.355,162.739,183.035,167.701,120.113,115.659,151.153,82.694,197.256,131.755,83.553,91.498,123.457,138.0,48.511,177.772,78.498,46.776,156.727,163.165,111.674,91.997,131.12,166.431,212.887,230.0,-999.0,-999.0,
1962,66.342,104.506,61.588,52.647,159.735,153.0,-999.0,9.664,57.612,148.65,132.004,132.448,153.783,117.319,105.67,26.703,182.418,169.0,154.735,159.736,169.376,47.861,113.11,157.405,149.987,171.218,173.955,133.42,103.308,163.66,90.65,178.061,140.285,81.68,97.048,144.279,148.0,49.818,163.15,87.724,47.746,142.303,175.135,123.126,89.012,139.646,163.199,207.33,241.0,-999.0,-999.0,
1963,83.497,110.18,81.607,52.081,150.062,130.0,-999.0,5.448,78.857,145.218,123.183,129.505,137.154,119.095,113.657,46.232,182.119,176.0,140.715,149.479,158.571,68.143,113.175,156.807,141.311,157.612,167.658,129.094,107.375,150.681,91.085,174.724,136.582,92.849,95.78,145.683,144.0,67.147,154.346,101.306,60.983,139.391,164.622,124.458,91.156,140.329,152.486,196.927,228.0,-999.0,-999.0,
