Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1960,0.247,0.001,0.258,0.095,0.0,0.583,1.0,0.731,0.109,0.0,0.017,0.075,0.029,0.046,0.142,0.242,0.044,0.5,0.292,0.0,0.031,0.289,0.028,0.0,0.019,0.0,0.214,0.535,0.025,0.08,0.442,0.0,0.0,0.282,0.1,0.136,0.333,0.152,0.0,0.128,0.356,0.0,0.0,0.2,0.013,0.0,0.059,0.0,0.497,1.355,1.008,
1961,1.203,0.001,0.334,0.034,0.0,0.083,0.0,0.11,0.428,0.0,0.34,0.131,0.292,0.507,0.089,0.693,0.094,0.0,0.05,0.0,0.02,0.822,0.359,0.005,0.02,0.0,0.0,0.0,0.001,0.026,0.12,0.0,0.0,0.321,0.239,0.0,0.667,0.257,0.009,0.136,0.469,0.0,0.0,0.168,0.096,0.033,0.054,0.0,0.465,0.466,0.971,
1962,0.343,0.022,0.097,0.278,0.0,0.083,0.0,0.303,0.297,0.0,0.091,0.013,0.224,0.084,0.121,0.378,0.091,0.1,0.617,0.001,0.14,0.278,0.029,0.0,0.044,0.0,0.143,0.0,0.0,0.003,0.257,0.0,0.017,0.045,0.006,0.014,0.333,0.074,0.0,0.351,0.06,0.0,0.05,0.046,0.166,0.0,0.025,0.0,0.45,0.834,0.131,
1963,0.239,0.001,0.179,0.26,0.0,0.0,0.0,0.751,0.171,0.0,0.008,0.0,0.078,0.086,0.168,0.132,0.0,0.0,0.0,0.006,0.068,0.1,0.094,0.0,0.077,0.0,0.0,0.0,0.019,0.0,0.144,0.022,0.058,0.122,0.071,0.0,0.0,0.605,0.01,0.224,0.081,0.004,0.0,0.221,0.054,0.015,0.0,0.0,0.457,1.254,0.738,
1964,0.721,0.015,0.374,0.241,0.016,0.0,0.0,1.16,0.917,0.0,0.008,0.281,0.181,0.177,0.412,0.927,0.0,0.1,0.0,0.0,0.02,0.596,0.222,0.023,0.02,0.0,0.0,0.0,0.0,0.0,0.641,0.011,0.116,0.155,0.153,0.005,0.0,1.167,0.02,0.24,0.228,0.0,0.0,0.308,0.046,0.045,0.078,0.015,0.39,0.951,0.0,
1965,0.527,0.001,0.615,0.091,0.016,0.083,0.0,0.514,0.145,0.0,0.133,0.041,0.051,0.161,0.204,0.449,0.0,0.1,0.0,0.013,0.005,0.172,0.199,0.0,0.071,0.0,0.0,0.0,0.029,0.026,0.289,0.04,0.017,0.283,0.064,0.0,0.0,0.379,0.005,0.13,0.253,0.0,0.0,0.074,0.139,0.0,0.058,0.0,0.529,1.885,1.153,
1966,0.174,0.0,0.556,0.22,0.013,0.0,0.0,0.551,0.257,0.0,0.029,0.018,0.035,0.037,0.0,0.834,0.068,0.333,0.0,0.0,0.049,0.493,0.126,0.0,0.078,0.0,0.035,0.349,0.047,0.053,0.264,0.055,0.063,0.13,0.011,0.097,0.0,0.198,0.013,0.116,0.284,0.0,0.0,0.148,0.033,0.0,0.04,0.0,0.492,0.703,0.181,
1967,0.425,0.017,0.141,0.12,0.0,0.0,0.333,0.417,0.177,0.0,0.078,0.09,0.114,0.147,0.069,0.865,0.044,0.006,0.067,0.013,0.007,0.622,0.087,0.012,0.029,0.0,0.0,0.85,0.0,0.007,0.21,0.0,0.017,0.22,0.0,0.055,0.0,0.38,0.01,0.199,0.395,0.0,0.0,0.056,0.108,0.0,0.039,0.0,0.275,1.801,0.125,
1968,0.147,0.001,0.35,0.052,0.008,0.0,0.0,0.648,0.049,0.0,0.167,0.069,0.118,0.149,0.015,0.115,0.0,0.006,0.212,0.094,0.078,0.219,0.153,0.0,0.09,0.0,0.109,0.295,0.0,0.044,0.159,0.023,0.061,0.107,0.049,0.08,0.0,0.336,0.001,0.169,0.237,0.021,0.0,0.14,0.129,0.0,0.017,0.0,0.423,2.133,0.419,
1969,0.547,0.001,0.375,0.369,0.008,0.083,1.0,0.818,0.446,0.0,0.154,0.013,0.061,0.163,0.152,0.716,0.205,0.4,0.292,0.0,0.0,0.643,0.371,0.0,0.036,0.0,0.305,0.3,0.035,0.018,0.355,0.01,0.187,0.196,0.032,0.177,0.333,0.304,0.0,0.271,0.241,0.0,0.0,0.222,0.033,0.045,0.022,0.0,0.433,1.588,0.842,
1970,0.801,0.049,0.326,0.163,0.0,0.0,0.0,0.736,0.212,0.0,0.106,0.077,0.195,0.064,0.069,0.286,0.045,0.067,0.0,0.077,0.015,0.337,0.156,0.0,0.015,0.019,0.14,0.0,0.018,0.0,0.22,0.012,0.0,0.256,0.02,0.028,0.0,0.339,0.0,0.348,0.259,0.0,0.0,0.073,0.037,0.0,0.019,0.0,0.286,1.079,2.339,
1971,0.272,0.0,0.329,0.048,0.0,0.5,1.0,0.228,0.267,0.0,0.07,0.031,0.04,0.058,0.048,0.424,0.0,0.3,0.042,0.0,0.02,0.395,0.101,0.012,0.012,0.0,0.0,0.54,0.009,0.157,0.348,0.011,0.029,0.315,0.044,0.274,0.0,0.165,0.071,0.179,0.334,0.0,0.05,0.032,0.137,0.0,0.0,0.0,0.377,1.559,0.014,
1972,0.537,0.0,0.34,0.045,0.0,0.852,0.333,0.717,0.373,0.0,0.069,0.0,0.234,0.112,0.183,0.51,0.003,0.363,0.15,0.09,0.031,0.327,0.06,0.023,0.047,0.0,0.0,0.24,0.008,0.193,0.209,0.0,0.042,0.244,0.104,0.395,0.333,0.11,0.024,0.132,0.165,0.0,0.0,0.624,0.197,0.015,0.078,0.0,0.485,1.181,0.401,
1973,0.52,0.001,0.722,0.14,0.0,0.014,0.0,0.347,0.229,0.0,0.137,0.078,0.185,0.393,0.215,1.46,0.123,0.1,0.3,0.0,0.061,1.147,0.58,0.008,0.094,0.0,0.301,0.27,0.0,0.0,0.326,0.031,0.041,0.344,0.019,0.125,0.333,0.816,0.013,0.872,0.472,0.0,0.0,0.038,0.044,0.015,0.018,0.0,0.233,1.153,1.093,
1974,0.532,0.001,0.695,0.147,0.0,0.083,0.333,0.462,0.033,0.0,0.09,0.025,0.1,0.155,0.1,0.649,0.006,0.0,0.025,0.038,0.019,0.704,0.111,0.005,0.037,0.0,0.0,0.1,0.012,0.034,0.092,0.023,0.006,0.613,0.079,0.0,0.0,0.133,0.022,0.182,0.386,0.0,0.0,0.044,0.012,0.0,0.045,0.0,0.529,0.913,0.486,
1975,1.044,0.001,0.282,0.103,0.039,0.083,0.333,0.498,0.171,0.0,0.033,0.09,0.024,0.079,0.267,0.612,0.001,0.567,0.0,0.087,0.063,0.629,0.191,0.008,0.005,0.0,0.0,0.04,0.0,0.151,0.15,0.033,0.044,0.275,0.035,0.157,0.0,0.184,0.013,0.897,0.24,0.0,0.011,0.141,0.181,0.023,0.072,0.0,0.306,1.035,1.162,
1976,0.386,0.001,0.129,0.044,0.0,0.25,0.0,0.428,0.385,0.0,0.028,0.014,0.041,0.118,0.049,0.116,0.0,0.067,0.042,0.032,0.005,0.078,0.184,0.006,0.004,0.0,0.036,0.0,0.007,0.026,0.342,0.001,0.067,0.057,0.0,0.027,0.333,0.523,0.034,0.095,0.236,0.0,0.1,0.151,0.055,0.023,0.02,0.016,0.51,1.011,0.149,
1977,0.437,0.001,0.322,0.067,0.009,0.25,0.0,0.406,0.317,0.0,0.15,0.018,0.216,0.279,0.161,0.895,0.002,0.0,0.25,0.007,0.07,0.656,0.161,0.0,0.094,0.0,0.036,0.04,0.041,0.123,0.478,0.061,0.013,0.335,0.035,0.065,0.0,0.324,0.031,0.223,0.217,0.0,0.05,0.078,0.101,0.001,0.083,0.0,0.365,0.871,0.575,
1978,0.801,0.016,0.401,0.18,0.0,0.0,0.0,0.721,0.109,0.0,0.055,0.167,0.206,0.07,0.436,0.814,0.003,0.0,0.275,0.065,0.207,0.343,0.132,0.003,0.034,0.0,0.0,0.0,0.009,0.015,0.057,0.0,0.0,0.147,0.0,0.006,0.0,0.203,0.0,0.23,0.217,0.011,0.0,0.043,0.033,0.047,0.187,0.0,0.452,1.378,0.622,
1979,1.359,0.001,0.172,0.105,0.008,0.25,0.0,0.771,0.461,0.0,0.177,0.184,0.162,0.171,0.379,1.268,0.003,0.267,0.027,0.0,0.0,1.528,0.206,0.0,0.008,0.0,0.0,0.04,0.0,0.085,0.629,0.015,0.159,0.308,0.0,0.136,0.667,0.691,0.005,0.436,0.46,0.0,0.0,0.365,0.248,0.019,0.023,0.0,0.397,2.069,1.381,
1980,0.69,0.001,0.259,0.207,0.0,0.25,0.0,0.27,0.135,0.0,0.022,0.113,0.173,0.082,0.011,1.243,0.003,0.1,0.0,0.033,0.038,1.051,0.011,0.0,0.009,0.0,0.0,0.05,0.072,0.026,0.125,0.0,0.016,0.413,0.091,0.0,0.0,0.092,0.014,0.267,0.393,0.005,0.002,0.061,0.125,0.0,0.104,0.0,0.362,1.745,0.149,
1981,0.683,0.0,0.234,0.148,0.035,0.0,0.0,0.323,0.439,0.0,0.123,0.081,0.136,0.123,0.022,0.329,0.103,0.0,0.083,0.127,0.054,0.173,0.2,0.0,0.025,0.0,0.036,0.0,0.076,0.026,0.394,0.0,0.097,0.367,0.182,0.094,0.0,0.115,0.06,0.002,0.456,0.0,0.05,0.054,0.049,0.0,0.117,0.0,0.43,0.686,0.787,
1982,0.367,0.001,0.738,0.297,0.0,0.667,0.0,0.741,0.286,0.0,0.26,0.083,0.123,0.074,0.121,1.26,0.0,0.0,0.0,0.026,0.0,1.049,0.547,0.0,0.05,0.056,0.0,0.2,0.0,0.079,0.089,0.045,0.0,0.364,0.031,0.025,0.986,0.154,0.005,0.119,0.255,0.004,0.0,0.194,0.27,0.0,0.081,0.0,0.298,3.265,0.844,
1983,1.104,0.034,0.373,0.188,0.0,0.0,0.0,0.537,0.11,0.0,0.105,0.051,0.091,0.099,0.246,1.458,0.205,0.066,0.042,0.051,0.118,1.462,0.131,0.0,0.057,0.0,0.0,0.1,0.029,0.096,0.204,0.0,0.008,0.408,0.029,0.056,0.986,0.18,0.014,0.295,0.254,0.0,0.0,0.054,0.093,0.0,0.056,0.0,0.353,0.373,0.383,
1984,0.368,0.001,0.349,0.019,0.0,0.0,0.333,0.581,0.221,0.0,0.026,0.038,0.028,0.087,0.3,1.09,0.0,0.167,0.05,0.013,0.009,0.479,0.135,0.0,0.032,0.0,0.071,0.047,0.017,0.077,0.278,0.001,0.0,0.1,0.044,0.043,0.986,0.125,0.09,0.278,0.189,0.0,0.057,0.027,0.191,0.0,0.03,0.0,0.313,0.679,1.136,
1985,0.354,0.009,0.532,0.062,0.0,0.333,0.333,0.65,0.178,0.0,0.042,0.015,0.092,0.321,0.149,0.6,0.0,0.667,0.208,0.0,0.019,0.28,0.251,0.0,0.066,0.0,0.036,0.147,0.017,0.018,0.453,0.0,0.007,0.416,0.0,0.131,0.333,0.237,0.001,0.084,0.332,0.0,0.0,0.369,0.003,0.331,0.095,0.015,0.552,1.482,1.588,
1986,0.134,0.021,0.185,0.26,0.0,0.239,0.0,0.468,0.153,0.0,0.126,0.0,0.164,0.308,0.106,0.229,0.0,0.2,0.0,0.273,0.119,0.235,0.507,0.035,0.093,0.0,0.036,0.097,0.017,0.0,0.168,0.0,0.0,0.773,0.018,0.019,0.486,0.277,0.044,0.188,0.35,0.0,0.2,0.0,0.185,0.0,0.135,0.011,0.637,1.573,1.049,
1987,0.106,0.015,0.544,0.065,0.001,0.333,0.0,0.583,0.032,0.029,0.065,0.024,0.184,0.087,0.049,0.592,0.245,0.067,0.075,0.013,0.06,0.337,0.09,0.0,0.09,0.0,0.036,0.1,0.0,0.078,0.132,0.01,0.019,0.223,0.103,0.042,0.0,0.352,0.02,0.129,0.202,0.0,0.065,0.262,0.013,0.001,0.03,0.0,0.656,1.799,0.958,
1988,0.258,0.001,0.341,0.067,0.001,0.0,0.0,0.495,0.169,0.0,0.025,0.001,0.094,0.079,0.143,0.653,0.0,0.0,0.025,0.0,0.0,0.358,0.017,0.003,0.043,0.0,0.071,0.0,0.017,0.001,0.06,0.009,0.011,0.173,0.0,0.033,0.0,0.218,0.02,0.224,0.166,0.0,0.0,0.0,0.003,0.0,0.01,0.0,0.453,1.67,1.048,
1989,0.496,0.001,0.262,0.044,0.001,0.083,0.667,0.346,0.336,0.0,0.139,0.168,0.108,0.103,0.286,1.17,0.0,0.267,0.0,0.071,0.044,0.343,0.165,0.0,0.109,0.015,0.036,0.162,0.034,0.104,0.216,0.0,0.023,0.195,0.007,0.083,0.0,0.407,0.033,0.145,0.307,0.0,0.05,0.117,0.068,0.0,0.073,0.0,0.57,3.576,0.509,
1990,1.381,0.001,0.651,0.026,0.008,0.167,0.0,0.32,0.687,0.0,0.194,0.102,0.204,0.055,0.232,0.546,0.045,0.2,0.433,0.0,0.081,0.767,0.14,0.005,0.096,0.0,0.143,0.23,0.0,0.026,0.56,0.0,0.097,0.274,0.051,0.028,0.667,0.903,0.03,0.319,0.279,0.0,0.05,0.284,0.215,0.0,0.098,0.0,0.346,1.754,0.239,
1991,0.322,0.001,0.453,0.127,0.0,0.583,0.0,0.766,0.471,0.0,0.056,0.025,0.05,0.093,0.057,1.283,0.182,0.3,0.525,0.016,0.019,1.214,0.117,0.001,0.029,0.0,0.286,0.1,0.071,0.062,0.212,0.009,0.007,0.34,0.025,0.0,0.0,0.254,0.013,0.249,0.405,0.0,0.0,0.088,0.108,0.0,0.096,0.0,0.614,1.211,0.328,
1992,0.282,0.001,0.124,0.083,0.0,0.167,0.0,0.654,0.199,0.0,0.036,0.171,0.1,0.142,0.056,0.983,0.0,0.0,0.177,0.058,0.073,0.539,0.072,0.0,0.06,0.0,0.036,0.04,0.052,0.026,0.213,0.0,0.043,0.157,0.003,0.118,0.333,0.041,0.04,0.081,0.239,0.0,0.0,0.168,0.044,0.0,0.094,0.0,0.623,1.316,1.228,
1993,0.464,0.001,0.506,0.167,0.0,0.0,0.0,0.175,0.052,0.0,0.13,0.208,0.179,0.345,0.086,0.871,0.0,0.396,0.002,0.001,0.139,0.507,0.904,0.005,0.111,0.0,0.0,0.0,0.007,0.0,0.115,0.1,0.0,0.609,0.003,0.028,0.0,0.077,0.01,0.114,0.354,0.0,0.0,0.113,0.104,0.0,0.052,0.0,0.457,0.615,0.215,
1994,0.425,0.001,0.552,0.048,0.0,0.0,0.0,1.05,0.721,0.0,0.059,0.001,0.06,0.122,0.0,0.615,0.045,0.305,0.3,0.056,0.144,0.602,0.292,0.0,0.063,0.0,0.0,0.0,0.0,0.001,0.337,0.038,0.023,0.133,0.14,0.105,0.0,0.715,0.079,0.257,0.336,0.0,0.0,0.086,0.193,0.018,0.061,0.0,0.42,1.049,0.064,
1995,1.413,0.001,0.099,0.518,0.0,0.002,0.0,0.945,0.615,0.001,0.073,0.075,0.031,0.115,0.044,1.572,0.004,0.005,0.0,0.073,0.073,0.473,0.239,0.0,0.043,0.0,0.142,0.05,0.017,0.047,0.474,0.023,0.036,0.202,0.061,0.086,0.0,0.85,0.015,0.114,0.333,0.0,0.074,0.136,0.189,0.022,0.025,0.0,0.46,1.036,0.437,
1996,0.456,0.021,0.302,0.289,0.001,0.583,0.333,0.722,0.319,0.0,0.266,0.235,0.136,0.107,0.111,0.637,0.182,0.167,0.65,0.023,0.093,0.295,0.151,0.0,0.051,0.0,0.537,0.22,0.0,0.084,0.796,0.03,0.037,0.34,0.407,0.117,0.333,0.134,0.107,0.297,0.203,0.0,0.0,0.27,0.098,0.191,0.041,0.0,0.371,1.997,1.196,
1997,0.633,0.001,0.449,0.197,0.025,0.0,0.333,0.765,0.474,0.0,0.014,0.087,0.034,0.056,0.479,0.647,0.0,0.0,0.0,0.015,0.012,0.391,0.13,0.019,0.023,0.0,0.001,0.442,0.0,0.001,0.18,0.049,0.054,0.232,0.004,0.03,0.0,0.38,0.027,0.325,0.454,0.004,0.0,0.142,0.14,0.015,0.039,0.0,0.534,0.55,0.504,
1998,1.212,0.0,0.409,0.137,0.009,0.002,0.0,1.363,0.484,0.0,0.085,0.207,0.045,0.499,0.224,1.439,0.273,0.2,0.525,0.021,0.019,0.643,0.476,0.0,0.038,0.0,0.286,0.036,0.017,0.046,0.483,0.066,0.018,0.354,0.214,0.003,0.333,0.553,0.016,0.382,0.463,0.0,0.0,0.054,0.083,0.106,0.083,0.015,0.368,0.389,1.516,
1999,0.306,0.0,0.245,0.055,0.007,0.652,1.0,0.514,0.185,0.0,0.037,0.0,0.112,0.09,0.121,0.494,0.318,0.634,0.658,0.085,0.027,0.553,0.122,0.0,0.136,0.0,0.393,0.5,0.025,0.249,1.098,0.08,0.008,0.099,0.101,0.325,0.0,0.155,0.089,0.307,0.204,0.0,0.311,0.47,0.145,0.0,0.037,0.0,0.42,0.589,0.401,
2000,0.139,0.0,0.287,0.106,0.0,0.002,0.0,0.6,0.106,0.0,0.132,0.201,0.118,0.027,0.22,0.519,0.023,0.1,0.067,0.04,0.072,0.257,0.048,0.003,0.035,0.0,0.075,0.3,0.016,0.026,0.187,0.045,0.017,0.28,0.012,0.019,0.0,0.101,0.025,0.074,0.235,0.0,0.0,0.001,0.023,0.0,0.117,0.0,0.345,0.624,0.181,
2001,0.656,0.021,0.662,0.06,0.021,0.092,0.0,0.85,0.137,0.0,0.036,0.159,0.081,0.092,0.121,1.484,0.0,0.2,0.177,0.029,0.037,0.83,0.145,0.003,0.018,0.0,0.0,0.04,0.0,0.058,0.097,0.024,0.008,0.143,0.007,0.016,0.333,0.038,0.0,0.304,0.416,0.0,0.05,0.085,0.111,0.068,0.03,0.0,0.357,0.628,1.215,
2002,0.545,0.001,0.427,0.271,0.0,0.0,0.0,0.642,0.256,0.0,0.281,0.277,0.097,0.1,0.183,1.214,0.0,0.2,0.002,0.034,0.206,0.957,0.445,0.003,0.067,0.0,0.036,0.04,0.007,0.024,0.191,0.09,0.022,0.288,0.017,0.005,0.333,0.051,0.008,0.606,0.39,0.0,0.0,0.044,0.166,0.023,0.039,0.0,0.495,1.255,0.621,
2003,0.77,0.001,0.278,0.079,0.008,0.083,0.0,0.325,0.186,0.0,0.121,0.131,0.037,0.206,0.054,0.912,0.091,0.0,0.0,0.04,0.019,0.811,0.268,0.0,0.024,0.0,0.036,0.0,0.002,0.06,0.469,0.007,0.073,0.205,0.028,0.0,0.0,0.159,0.001,0.393,0.243,0.0,0.0,0.396,0.348,0.079,0.032,0.0,0.478,0.71,2.424,
2004,0.932,0.007,0.304,0.181,0.0,0.0,1.667,0.998,0.7,0.0,0.103,0.164,0.265,0.169,0.042,1.041,0.182,0.463,0.417,0.001,0.168,0.44,0.118,0.0,0.016,0.0,0.143,0.182,0.002,0.133,0.509,0.022,0.236,0.13,0.023,0.875,0.0,0.596,0.071,0.367,0.4,0.018,0.05,0.325,0.045,0.152,0.041,0.0,0.474,2.27,0.684,
2005,0.81,0.009,0.247,0.228,0.0,1.05,0.0,0.931,0.474,0.0,0.014,0.112,0.066,0.179,0.061,0.97,0.318,0.762,0.853,0.013,0.227,1.122,0.088,0.006,0.041,0.0,0.607,0.333,0.036,0.317,0.44,0.024,0.015,0.071,0.011,0.22,1.333,0.166,0.012,0.113,0.144,0.0,0.002,0.168,0.237,0.001,0.154,0.0,0.398,1.063,1.462,
2006,0.212,0.001,0.24,0.09,0.008,0.6,0.333,0.484,0.197,0.0,0.064,0.151,0.13,0.033,0.403,0.856,0.045,0.667,0.711,0.067,0.063,0.562,0.072,0.0,0.029,0.0,0.393,0.036,0.028,0.143,0.613,0.046,0.079,0.232,0.096,0.103,0.0,0.268,0.044,0.044,0.31,0.0,0.0,0.548,0.361,0.001,0.029,0.0,0.451,1.896,0.437,
2007,0.599,0.009,0.203,0.025,0.014,0.167,0.333,0.671,0.293,0.019,0.144,0.083,0.352,0.455,0.062,0.422,0.136,0.066,0.045,0.002,0.231,0.245,0.208,0.0,0.143,0.0,0.142,0.289,0.002,0.142,0.112,0.0,0.152,0.562,0.084,0.122,0.0,0.123,0.153,0.024,0.47,0.0,0.0,0.054,0.212,0.0,0.119,0.0,0.358,0.482,0.635,
2008,0.846,0.0,1.259,0.139,0.033,0.333,0.0,0.743,0.297,0.0,0.341,0.372,0.321,0.232,0.077,1.052,0.205,0.2,0.363,0.16,0.071,0.649,0.927,0.001,0.095,0.0,0.429,0.402,0.037,0.028,0.496,0.0,0.001,0.557,0.0,0.0,0.333,0.274,0.035,0.066,0.269,0.0,0.0,0.096,0.127,0.0,0.183,0.0,0.378,1.856,1.161,
2009,0.869,0.001,0.874,0.103,0.0,0.0,0.333,0.707,0.715,0.0,0.086,0.042,0.068,0.248,0.046,0.839,0.182,0.133,0.038,0.002,0.0,0.446,0.321,0.0,0.029,0.0,0.0,0.0,0.001,0.018,0.382,0.022,0.001,0.345,0.05,0.049,0.333,0.365,0.02,0.189,0.293,0.0,0.0,0.075,0.264,0.0,0.093,0.0,0.481,1.057,0.554,
2010,0.466,0.001,0.155,0.189,0.0,0.0,0.667,0.667,0.249,0.0,0.265,0.078,0.256,0.164,0.502,0.131,0.089,0.267,0.538,0.002,0.251,0.164,0.353,0.0,0.033,0.035,0.049,0.48,0.035,0.429,0.573,0.024,0.017,0.29,0.0,0.267,1.0,0.145,0.082,0.617,0.376,0.004,0.05,0.267,0.179,0.023,0.153,0.0,0.385,0.682,0.603,
2011,0.626,0.0,0.865,0.072,0.014,0.417,0.667,0.631,0.169,0.0,0.171,0.06,0.104,0.082,0.214,0.366,0.091,0.533,0.002,0.104,0.044,0.885,0.216,0.002,0.02,0.0,0.139,1.304,0.0,0.437,0.447,0.0,0.066,0.211,0.006,0.578,0.0,0.0,0.02,0.613,0.11,0.0,0.3,0.427,0.164,0.001,0.034,0.0,0.33,0.655,2.6,
2012,0.441,0.001,0.167,0.163,0.0,0.25,0.333,1.35,0.2,0.0,0.043,0.009,0.007,0.048,0.068,0.927,0.136,0.8,0.0,0.017,0.099,0.798,0.15,0.001,0.026,0.0,0.067,0.6,0.0,0.009,0.07,0.0,0.017,0.221,0.194,0.07,0.0,0.038,0.014,0.245,0.258,0.0,0.05,0.327,0.14,0.021,0.042,0.0,0.403,1.435,0.216,
2013,0.484,0.001,0.472,0.011,0.03,0.35,0.333,0.699,0.269,0.0,0.189,0.332,0.248,0.11,0.321,0.893,0.091,0.1,0.108,0.011,0.064,0.679,0.288,0.0,0.041,0.0,0.032,0.0,0.018,0.081,0.138,0.037,0.021,0.222,0.02,0.182,0.667,0.186,0.001,0.14,0.324,0.0,0.0,0.142,0.05,0.0,0.111,0.0,0.383,1.099,0.302,
2014,0.665,0.012,0.346,0.17,0.008,0.0,0.333,0.886,0.23,0.0,0.14,0.128,0.261,0.135,0.289,0.838,0.089,0.333,0.425,0.049,0.056,0.548,0.474,0.121,0.116,0.0,0.032,0.32,0.051,0.112,0.24,0.014,0.029,0.081,0.043,0.15,0.667,0.267,0.037,0.127,0.157,0.0,0.0,0.167,0.049,0.0,0.031,0.0,0.518,1.093,0.788,
