Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1900,2.127,0.636,3.228,1.468,14.622,39.0,-999.0,0.0,2.269,13.663,33.761,25.048,51.535,13.249,14.018,0.829,64.531,-999.0,31.809,58.088,87.459,1.799,15.603,28.069,31.883,1.761,50.345,19.754,-999.0,48.98,3.308,86.811,32.055,-999.0,4.493,33.895,25.0,0.913,49.509,8.356,1.466,8.102,67.057,13.168,9.397,20.099,67.621,34.376,-999.0,-999.0,-999.0,
1901,4.806,2.638,6.011,1.725,24.503,54.0,-999.0,0.0,3.288,21.012,40.092,32.237,52.773,20.118,13.31,0.428,73.26,-999.0,48.33,69.582,86.165,3.529,18.383,40.637,36.479,7.726,63.698,34.899,-999.0,62.886,6.25,84.092,41.254,-999.0,7.815,42.174,43.0,1.346,49.914,9.872,3.61,11.254,66.57,20.073,10.68,31.157,70.898,26.722,-999.0,-999.0,-999.0,
1902,1.178,1.72,6.684,1.753,19.943,40.0,-999.0,0.0,0.598,21.914,44.703,35.727,57.109,27.607,20.054,0.277,62.121,-999.0,37.345,56.32,73.355,1.734,26.201,47.282,42.92,5.827,51.718,27.109,1.427,55.038,3.41,75.646,40.808,-999.0,7.709,42.184,36.0,0.755,54.835,11.855,1.824,17.656,61.015,20.19,18.935,36.153,61.364,29.699,-999.0,-999.0,-999.0,
1903,1.791,0.735,2.662,2.126,25.871,39.0,-999.0,0.0,0.653,26.127,43.289,31.201,54.386,16.321,14.444,0.082,62.053,-999.0,38.206,65.038,89.329,0.72,19.995,47.031,33.291,10.548,41.743,22.273,1.427,57.52,1.915,94.697,41.212,5.657,5.652,39.428,31.0,0.25,61.248,4.223,1.358,22.872,61.999,15.656,16.021,31.687,69.115,46.454,-999.0,-999.0,-999.0,
1904,0.676,0.665,2.698,1.688,13.45,67.0,-999.0,0.0,0.94,18.063,45.861,37.205,62.015,17.789,14.052,0.065,86.351,38.0,65.117,87.647,89.564,0.582,23.608,42.63,31.942,6.71,81.709,39.681,1.427,80.377,5.821,94.015,49.183,6.564,3.705,60.078,60.0,1.163,57.089,2.854,0.845,13.344,87.976,23.144,8.883,25.595,82.609,36.014,-999.0,-999.0,-999.0,
1905,5.554,2.312,9.065,1.938,27.078,48.0,-999.0,0.0,3.199,23.354,44.132,31.396,56.007,28.133,23.44,1.461,62.878,38.0,47.714,63.852,73.324,3.81,31.823,46.101,41.506,18.66,55.367,25.521,9.249,55.483,6.379,77.662,39.558,21.995,7.85,40.425,35.0,2.198,59.444,12.635,5.737,19.526,68.991,20.673,15.132,20.359,66.246,40.544,97.0,-999.0,-999.0,
1906,0.483,2.562,2.604,1.98,21.605,30.0,-999.0,0.0,0.321,28.897,34.169,24.117,51.236,17.508,12.863,0.33,58.738,27.0,35.762,52.961,83.546,0.896,20.419,47.26,33.931,15.505,48.704,14.48,5.281,49.037,2.349,95.66,30.497,2.934,6.077,31.1,25.0,0.266,61.755,4.838,1.616,21.473,49.779,10.837,13.375,14.637,62.209,39.847,135.0,-999.0,-999.0,
1907,0.367,2.02,2.221,1.737,14.524,41.0,-999.0,0.0,0.266,26.14,22.8,18.586,43.419,14.981,9.678,0.085,54.517,29.0,45.377,54.381,74.169,0.927,11.535,41.729,33.015,8.085,47.031,24.109,1.319,50.778,2.235,86.403,27.251,-999.0,8.585,32.395,34.0,0.297,49.345,3.763,0.808,9.076,58.854,13.247,23.038,14.873,53.892,28.515,130.0,-999.0,-999.0,
1908,0.176,2.272,0.754,1.724,18.903,32.0,-999.0,0.0,0.159,20.12,22.779,14.718,38.235,5.561,6.354,0.091,62.237,29.0,31.74,54.562,73.538,0.42,6.501,37.897,17.576,8.133,45.939,17.518,1.814,50.018,1.199,93.929,23.399,1.118,5.512,33.415,22.0,0.231,49.118,1.778,0.548,15.087,61.879,9.066,9.695,11.91,60.662,34.724,156.0,-999.0,-999.0,
1909,1.26,2.039,6.901,1.655,33.729,33.0,-999.0,0.0,1.252,30.829,37.927,28.833,58.585,29.629,17.142,0.86,57.805,36.0,36.341,58.195,83.022,2.431,26.074,50.953,46.837,16.509,43.343,18.796,5.821,48.384,3.02,96.07,33.827,12.918,12.709,35.916,28.0,1.04,67.395,8.298,4.082,26.791,44.899,11.535,27.595,17.805,65.114,52.121,140.0,-999.0,-999.0,
1910,0.294,2.358,3.118,1.765,18.505,41.0,-999.0,0.0,0.139,36.596,36.029,29.424,55.66,14.64,15.107,0.082,49.448,36.0,36.971,62.755,88.595,0.91,14.47,38.753,30.465,22.334,44.301,22.337,2.022,52.444,1.502,89.242,41.114,6.493,7.915,44.09,30.0,0.146,58.64,5.46,1.05,23.355,57.966,12.232,15.055,20.688,75.326,28.116,113.0,-999.0,-999.0,
1911,1.317,1.92,2.547,2.07,27.018,30.0,-999.0,0.0,0.549,34.607,22.377,15.072,44.08,20.946,8.254,0.71,56.087,24.0,32.647,46.863,82.633,1.128,11.671,46.674,31.385,14.185,35.326,9.433,7.967,45.419,0.861,102.011,18.94,12.204,6.055,21.622,26.0,0.199,54.838,2.467,1.997,20.926,57.503,6.354,13.434,10.401,54.798,43.19,134.0,-999.0,-999.0,
1912,1.961,1.435,5.731,1.58,28.071,46.0,-999.0,0.0,2.344,22.767,51.84,40.079,67.094,29.93,21.732,0.615,66.426,46.0,48.126,75.273,87.054,1.968,30.32,40.732,46.057,7.274,58.038,34.041,3.442,60.59,4.645,88.928,46.226,10.535,6.079,46.289,42.0,1.455,62.132,8.203,1.652,14.679,67.929,23.993,11.59,30.374,77.082,57.378,132.0,-999.0,-999.0,
1913,0.176,6.121,2.302,2.249,37.436,20.0,-999.0,0.0,0.085,40.428,31.623,21.216,49.303,29.45,10.664,0.082,46.854,24.0,23.726,51.396,77.117,0.395,19.274,54.17,42.448,15.059,32.997,10.663,5.933,36.223,0.419,81.868,25.853,14.825,7.567,22.404,19.0,0.0,51.361,1.166,1.904,24.458,50.787,3.627,21.41,12.551,60.95,54.976,156.0,-999.0,-999.0,
