Year,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1924,-999.0,0.0,2.0,1.0,78.0,245.0,97.0,17.0,0.0,0.0,-999.0,133.0,274.0,106.0,63.0,21.0,7.0,0.0,136.0,14.0,313.0,199.0,322.0,30.0,0.0,637.0,2.0,402.0,112.0,262.0,63.0,28.0,37.0,122.0,80.0,0.0,373.0,94.0,138.0,0.0,247.0,0.0,0.0,254.0,11.0,325.0,421.0,270.0,48.0,454.0
1925,-999.0,0.0,2.0,5.0,70.0,250.0,35.0,0.0,0.0,0.0,-999.0,62.0,267.0,34.0,20.0,5.0,0.0,0.0,66.0,4.0,261.0,94.0,199.0,8.0,0.0,512.0,0.0,278.0,48.0,194.0,19.0,42.0,46.0,54.0,34.0,0.0,351.0,44.0,61.0,0.0,161.0,0.0,0.0,337.0,5.0,246.0,384.0,132.0,21.0,429.0
1926,-999.0,0.0,4.0,2.0,41.0,250.0,128.0,28.0,0.0,0.0,-999.0,109.0,192.0,104.0,72.0,16.0,21.0,0.0,190.0,28.0,383.0,198.0,275.0,24.0,0.0,492.0,3.0,295.0,66.0,335.0,89.0,44.0,17.0,150.0,86.0,0.0,252.0,104.0,187.0,0.0,164.0,5.0,0.0,222.0,22.0,402.0,300.0,234.0,66.0,375.0
1927,-999.0,0.0,8.0,3.0,92.0,370.0,168.0,52.0,0.0,0.0,-999.0,157.0,255.0,148.0,141.0,57.0,42.0,0.0,207.0,55.0,415.0,268.0,344.0,61.0,0.0,594.0,9.0,353.0,129.0,370.0,123.0,55.0,42.0,196.0,185.0,4.0,318.0,171.0,201.0,0.0,266.0,6.0,0.0,288.0,48.0,452.0,328.0,282.0,126.0,509.0
1928,-999.0,0.0,10.0,3.0,88.0,395.0,89.0,13.0,0.0,2.0,-999.0,132.0,329.0,109.0,94.0,59.0,27.0,0.0,116.0,16.0,293.0,193.0,298.0,58.0,0.0,687.0,5.0,373.0,133.0,220.0,48.0,54.0,47.0,108.0,99.0,4.0,380.0,76.0,117.0,0.0,254.0,10.0,0.0,347.0,16.0,267.0,389.0,230.0,59.0,587.0
1929,-999.0,0.0,3.0,3.0,71.0,221.0,71.0,10.0,0.0,0.0,-999.0,97.0,267.0,99.0,71.0,20.0,18.0,0.0,106.0,12.0,305.0,191.0,219.0,26.0,0.0,462.0,6.0,229.0,71.0,236.0,38.0,44.0,47.0,101.0,109.0,0.0,371.0,86.0,108.0,0.0,162.0,3.0,0.0,273.0,18.0,326.0,420.0,209.0,69.0,360.0
1930,-999.0,0.0,3.0,2.0,72.0,218.0,36.0,0.0,0.0,0.0,-999.0,55.0,259.0,40.0,33.0,16.0,7.0,0.0,56.0,2.0,192.0,86.0,136.0,15.0,0.0,430.0,5.0,170.0,61.0,168.0,16.0,39.0,38.0,55.0,43.0,0.0,405.0,45.0,38.0,0.0,134.0,3.0,0.0,249.0,8.0,216.0,428.0,108.0,42.0,380.0
1931,-999.0,0.0,4.0,2.0,61.0,144.0,46.0,7.0,0.0,0.0,-999.0,28.0,179.0,24.0,17.0,11.0,1.0,0.0,74.0,5.0,227.0,69.0,118.0,10.0,0.0,361.0,2.0,151.0,22.0,173.0,22.0,36.0,28.0,58.0,34.0,2.0,322.0,41.0,75.0,0.0,58.0,0.0,0.0,160.0,6.0,231.0,395.0,80.0,30.0,250.0
1932,-999.0,0.0,1.0,4.0,88.0,222.0,65.0,6.0,0.0,0.0,-999.0,43.0,274.0,29.0,22.0,14.0,3.0,0.0,99.0,5.0,256.0,80.0,114.0,11.0,0.0,469.0,2.0,148.0,42.0,217.0,23.0,56.0,43.0,82.0,38.0,0.0,364.0,47.0,109.0,0.0,107.0,0.0,0.0,296.0,5.0,303.0,440.0,86.0,25.0,356.0
1933,-999.0,0.0,2.0,2.0,104.0,148.0,39.0,0.0,0.0,0.0,-999.0,36.0,187.0,20.0,15.0,7.0,0.0,0.0,72.0,0.0,254.0,56.0,96.0,9.0,0.0,373.0,1.0,99.0,31.0,172.0,14.0,35.0,31.0,42.0,17.0,0.0,349.0,27.0,78.0,0.0,71.0,0.0,0.0,179.0,3.0,194.0,450.0,78.0,24.0,262.0
1934,-999.0,0.0,0.0,5.0,108.0,133.0,54.0,0.0,0.0,0.0,-999.0,24.0,222.0,18.0,10.0,0.0,0.0,0.0,94.0,3.0,313.0,74.0,164.0,0.0,0.0,461.0,1.0,191.0,6.0,223.0,24.0,27.0,45.0,67.0,18.0,0.0,322.0,38.0,92.0,0.0,85.0,0.0,0.0,230.0,3.0,262.0,392.0,100.0,12.0,297.0
1935,-999.0,0.0,6.0,2.0,68.0,197.0,62.0,7.0,0.0,0.0,-999.0,101.0,264.0,86.0,54.0,28.0,20.0,0.0,91.0,6.0,195.0,139.0,224.0,36.0,0.0,534.0,3.0,262.0,83.0,168.0,28.0,40.0,34.0,73.0,63.0,3.0,324.0,50.0,95.0,0.0,167.0,7.0,0.0,216.0,9.0,214.0,428.0,188.0,39.0,341.0
1936,-999.0,0.0,0.0,1.0,48.0,118.0,53.0,7.0,0.0,0.0,-999.0,40.0,172.0,45.0,22.0,2.0,0.0,0.0,97.0,5.0,291.0,111.0,157.0,4.0,0.0,319.0,1.0,117.0,18.0,216.0,26.0,25.0,30.0,62.0,30.0,0.0,284.0,37.0,98.0,0.0,56.0,0.0,0.0,166.0,5.0,268.0,342.0,134.0,20.0,209.0
1937,-999.0,0.0,0.0,3.0,62.0,207.0,33.0,0.0,0.0,0.0,-999.0,50.0,275.0,47.0,35.0,9.0,3.0,0.0,62.0,0.0,144.0,96.0,147.0,9.0,0.0,484.0,1.0,166.0,41.0,126.0,13.0,38.0,39.0,46.0,34.0,0.0,330.0,29.0,60.0,0.0,133.0,0.0,0.0,254.0,3.0,157.0,395.0,118.0,21.0,356.0
1938,-999.0,0.0,2.0,2.0,78.0,198.0,48.0,8.0,0.0,3.0,-999.0,54.0,240.0,57.0,38.0,13.0,13.0,0.0,68.0,8.0,140.0,97.0,152.0,16.0,0.0,479.0,7.0,184.0,32.0,126.0,28.0,39.0,42.0,55.0,49.0,0.0,308.0,48.0,81.0,0.0,101.0,7.0,0.0,239.0,13.0,157.0,380.0,134.0,44.0,345.0
1939,-999.0,0.0,2.0,2.0,75.0,207.0,46.0,0.0,0.0,0.0,-999.0,58.0,300.0,34.0,24.0,13.0,0.0,0.0,80.0,0.0,204.0,74.0,155.0,18.0,0.0,569.0,0.0,233.0,42.0,147.0,9.0,38.0,39.0,47.0,26.0,0.0,362.0,31.0,82.0,0.0,132.0,0.0,0.0,283.0,1.0,199.0,431.0,105.0,19.0,405.0
1940,-999.0,0.0,4.0,1.0,56.0,162.0,112.0,8.0,0.0,0.0,-999.0,57.0,154.0,37.0,20.0,20.0,6.0,0.0,150.0,10.0,286.0,111.0,211.0,19.0,0.0,360.0,2.0,212.0,43.0,247.0,55.0,41.0,17.0,111.0,35.0,1.0,239.0,73.0,154.0,0.0,118.0,1.0,0.0,150.0,10.0,304.0,323.0,153.0,32.0,247.0
1941,-999.0,0.0,3.0,6.0,109.0,284.0,59.0,9.0,0.0,0.0,-999.0,51.0,267.0,35.0,24.0,20.0,3.0,0.0,91.0,7.0,229.0,86.0,148.0,9.0,0.0,453.0,2.0,182.0,57.0,198.0,30.0,94.0,62.0,69.0,39.0,1.0,319.0,59.0,92.0,0.0,129.0,0.0,0.0,320.0,6.0,258.0,329.0,110.0,26.0,379.0
1942,-999.0,0.0,2.0,3.0,89.0,253.0,54.0,0.0,0.0,0.0,-999.0,68.0,319.0,46.0,31.0,22.0,4.0,0.0,90.0,4.0,209.0,109.0,229.0,22.0,0.0,609.0,1.0,317.0,65.0,188.0,27.0,47.0,52.0,69.0,39.0,0.0,339.0,52.0,86.0,0.0,190.0,0.0,0.0,284.0,7.0,238.0,347.0,156.0,21.0,412.0
1943,-999.0,0.0,0.0,4.0,136.0,201.0,18.0,0.0,0.0,0.0,-999.0,42.0,368.0,20.0,11.0,5.0,0.0,0.0,40.0,0.0,234.0,65.0,135.0,5.0,0.0,629.0,0.0,255.0,40.0,158.0,4.0,35.0,79.0,30.0,18.0,0.0,445.0,19.0,34.0,0.0,136.0,0.0,0.0,308.0,0.0,198.0,480.0,84.0,7.0,392.0
1944,-999.0,0.0,1.0,7.0,168.0,242.0,34.0,0.0,0.0,0.0,-999.0,59.0,370.0,25.0,10.0,12.0,0.0,0.0,59.0,0.0,194.0,60.0,178.0,11.0,0.0,673.0,1.0,283.0,59.0,144.0,11.0,47.0,92.0,42.0,16.0,0.0,391.0,27.0,55.0,0.0,195.0,0.0,0.0,374.0,2.0,176.0,405.0,99.0,18.0,491.0
1945,-999.0,0.0,6.0,6.0,85.0,339.0,59.0,0.0,0.0,0.0,-999.0,150.0,338.0,105.0,67.0,51.0,13.0,0.0,100.0,5.0,268.0,183.0,318.0,53.0,0.0,589.0,2.0,354.0,155.0,202.0,33.0,56.0,62.0,87.0,73.0,3.0,340.0,64.0,90.0,0.0,285.0,4.0,0.0,396.0,7.0,247.0,415.0,256.0,43.0,536.0
1946,-999.0,0.0,3.0,1.0,79.0,187.0,112.0,21.0,0.0,0.0,-999.0,102.0,256.0,72.0,63.0,11.0,23.0,0.0,140.0,24.0,293.0,161.0,229.0,25.0,0.0,535.0,4.0,241.0,53.0,253.0,60.0,24.0,45.0,126.0,97.0,0.0,378.0,110.0,135.0,0.0,167.0,5.0,0.0,213.0,19.0,326.0,431.0,188.0,69.0,357.0
1947,-999.0,0.0,1.0,4.0,94.0,280.0,82.0,13.0,0.0,0.0,-999.0,97.0,341.0,76.0,58.0,22.0,19.0,0.0,110.0,14.0,237.0,131.0,197.0,25.0,0.0,590.0,5.0,244.0,90.0,177.0,39.0,45.0,69.0,78.0,68.0,0.0,454.0,64.0,120.0,0.0,188.0,4.0,0.0,360.0,16.0,192.0,442.0,170.0,50.0,477.0
1948,-999.0,0.0,3.0,4.0,114.0,223.0,70.0,7.0,0.0,0.0,-999.0,71.0,258.0,53.0,32.0,20.0,4.0,0.0,123.0,6.0,285.0,115.0,175.0,20.0,0.0,555.0,2.0,221.0,63.0,206.0,29.0,41.0,59.0,79.0,46.0,0.0,359.0,56.0,107.0,0.0,175.0,0.0,0.0,272.0,7.0,254.0,402.0,137.0,31.0,362.0
1949,-999.0,0.0,3.0,4.0,77.0,252.0,14.0,0.0,0.0,0.0,-999.0,37.0,261.0,21.0,16.0,16.0,0.0,0.0,19.0,1.0,124.0,46.0,97.0,16.0,0.0,509.0,2.0,179.0,55.0,69.0,4.0,52.0,46.0,16.0,15.0,2.0,375.0,16.0,24.0,0.0,107.0,0.0,0.0,308.0,5.0,92.0,483.0,70.0,13.0,388.0
1950,-999.0,0.0,11.0,3.0,100.0,304.0,73.0,10.0,0.0,0.0,-999.0,151.0,322.0,95.0,69.0,52.0,24.0,0.0,88.0,9.0,252.0,165.0,270.0,60.0,0.0,675.0,4.0,334.0,122.0,170.0,41.0,49.0,47.0,92.0,84.0,9.0,317.0,84.0,96.0,0.0,239.0,6.0,0.0,356.0,11.0,247.0,375.0,251.0,56.0,546.0
1951,-999.0,0.0,3.0,5.0,93.0,351.0,74.0,8.0,0.0,0.0,-999.0,149.0,349.0,108.0,56.0,48.0,6.0,0.0,115.0,7.0,281.0,167.0,306.0,39.0,0.0,729.0,2.0,387.0,153.0,236.0,32.0,42.0,43.0,87.0,51.0,2.0,299.0,59.0,95.0,0.0,307.0,0.0,0.0,360.0,6.0,284.0,367.0,265.0,30.0,584.0
1952,-999.0,0.0,0.0,4.0,142.0,143.0,32.0,0.0,0.0,0.0,-999.0,59.0,283.0,29.0,15.0,4.0,0.0,0.0,45.0,0.0,143.0,69.0,172.0,9.0,0.0,559.0,0.0,215.0,34.0,122.0,12.0,23.0,62.0,41.0,20.0,0.0,388.0,27.0,39.0,0.0,107.0,0.0,0.0,271.0,1.0,176.0,453.0,127.0,10.0,333.0
1953,-999.0,0.0,1.0,2.0,136.0,171.0,46.0,2.0,0.0,0.0,-999.0,43.0,340.0,20.0,11.0,4.0,0.0,0.0,66.0,4.0,228.0,65.0,138.0,3.0,0.0,546.0,1.0,221.0,29.0,167.0,17.0,24.0,75.0,52.0,24.0,0.0,489.0,42.0,55.0,0.0,118.0,0.0,0.0,259.0,3.0,212.0,485.0,101.0,14.0,308.0
1954,-999.0,0.0,0.0,3.0,116.0,153.0,76.0,0.0,0.0,0.0,-999.0,44.0,380.0,26.0,18.0,2.0,1.0,0.0,123.0,4.0,322.0,98.0,168.0,2.0,0.0,643.0,2.0,265.0,33.0,256.0,23.0,32.0,70.0,78.0,36.0,0.0,573.0,58.0,103.0,0.0,138.0,0.0,0.0,296.0,4.0,322.0,628.0,129.0,27.0,348.0
1955,-999.0,5.0,9.0,5.0,117.0,250.0,63.0,20.0,0.0,8.0,-999.0,74.0,277.0,62.0,57.0,29.0,39.0,0.0,79.0,26.0,177.0,77.0,114.0,34.0,1.0,542.0,19.0,190.0,76.0,115.0,38.0,56.0,42.0,54.0,66.0,5.0,461.0,68.0,79.0,3.0,146.0,23.0,0.0,287.0,36.0,144.0,542.0,111.0,84.0,389.0
1956,-999.0,0.0,2.0,1.0,89.0,184.0,56.0,2.0,0.0,0.0,-999.0,45.0,291.0,36.0,31.0,3.0,10.0,0.0,83.0,6.0,339.0,110.0,182.0,7.0,0.0,520.0,3.0,207.0,30.0,230.0,26.0,27.0,50.0,76.0,51.0,0.0,403.0,70.0,72.0,0.0,111.0,3.0,0.0,254.0,9.0,303.0,435.0,139.0,44.0,337.0
1957,-999.0,0.0,4.0,2.0,41.0,241.0,52.0,0.0,0.0,0.0,-999.0,65.0,277.0,43.0,30.0,17.0,2.0,0.0,74.0,1.0,276.0,115.0,192.0,15.0,0.0,522.0,2.0,248.0,63.0,206.0,14.0,40.0,41.0,60.0,42.0,1.0,401.0,48.0,57.0,0.0,170.0,0.0,0.0,269.0,4.0,264.0,458.0,142.0,25.0,388.0
