Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1917,28.512,3.755,32.66,2.391,1.226,3.0,-999.0,91.019,38.002,0.387,8.419,8.031,5.738,14.216,7.785,73.004,0.94,0.0,4.186,4.775,4.014,45.896,10.295,0.997,6.924,1.931,2.017,12.105,9.722,6.687,20.933,1.67,4.007,38.127,0.25,3.425,-999.0,47.633,4.901,14.097,74.608,4.991,0.859,4.242,0.375,1.37,4.013,0.0,0.0,-999.0,-999.0,
1918,27.797,5.452,47.731,1.481,1.402,3.0,-999.0,84.814,38.964,0.443,16.848,20.351,9.963,22.281,15.481,74.656,1.976,4.0,4.42,4.062,1.979,49.037,27.431,0.312,6.857,0.445,4.202,10.491,8.939,8.054,18.128,0.053,9.537,50.771,0.167,6.053,2.0,39.694,2.252,18.525,82.444,6.305,1.951,6.67,0.89,4.12,3.273,0.0,0.0,-999.0,-999.0,
1919,46.496,4.219,50.453,1.396,2.282,5.0,-999.0,114.878,46.144,0.221,13.765,16.916,11.35,19.492,21.493,89.742,2.144,0.0,5.39,5.018,3.95,68.534,18.537,1.11,9.494,0.612,1.739,8.778,5.395,5.041,24.938,1.349,5.544,31.856,0.004,3.064,2.0,64.173,6.013,25.653,66.638,8.529,2.022,4.973,0.283,2.498,4.656,0.0,0.0,-999.0,-999.0,
1920,35.278,3.036,39.897,1.652,0.869,-999.0,-999.0,100.823,43.233,0.28,7.347,6.992,6.539,10.889,7.599,72.452,0.756,0.0,5.085,1.003,2.013,58.565,11.236,0.553,4.914,0.445,0.662,6.041,7.026,3.092,21.156,0.366,2.138,23.718,0.0,0.849,0.0,51.316,1.592,14.613,69.483,6.119,0.132,3.859,0.654,0.944,1.851,0.0,0.0,-999.0,-999.0,
1921,55.236,4.455,72.528,1.845,1.605,-999.0,-999.0,110.548,62.315,0.162,26.242,29.594,13.984,21.742,29.922,83.122,1.608,0.0,7.226,8.858,5.954,85.019,31.041,0.62,6.692,6.798,1.37,10.035,5.139,9.905,29.969,2.033,7.853,64.082,0.264,5.413,0.0,64.298,5.678,31.104,88.64,5.646,4.205,6.168,0.293,3.412,11.273,0.0,0.0,-999.0,-999.0,
1922,39.919,5.845,56.232,1.47,1.192,0.0,-999.0,115.761,43.399,0.29,14.945,14.943,8.225,20.714,14.919,88.088,0.388,0.0,1.004,2.313,2.659,60.068,26.203,0.34,6.794,0.612,0.712,5.183,10.232,4.637,22.563,0.453,4.003,53.508,0.042,1.67,0.0,53.293,5.012,20.296,77.416,6.28,2.094,3.277,0.677,0.849,3.544,0.0,0.0,-999.0,-999.0,
1923,38.636,3.395,52.46,1.39,0.698,2.0,-999.0,108.598,44.646,0.29,14.176,13.831,10.931,20.641,14.698,81.286,1.324,0.0,2.1,2.137,4.642,52.292,27.384,0.249,7.518,0.445,0.673,7.165,9.16,3.682,25.821,0.476,3.555,47.596,0.0,1.431,1.0,57.06,5.809,21.499,79.966,4.954,0.495,5.886,0.411,1.38,4.333,0.0,0.0,-999.0,-999.0,
1924,40.784,5.077,50.803,1.044,1.107,0.0,-999.0,116.638,53.615,0.493,7.654,9.909,5.117,18.027,16.405,87.577,0.388,0.0,3.695,0.942,0.9,65.175,17.686,0.112,3.808,0.529,0.374,5.052,7.776,3.141,20.558,0.049,3.948,60.991,0.083,1.588,0.0,49.747,1.734,24.033,77.451,8.733,1.295,3.594,0.755,2.065,1.079,0.0,0.0,-999.0,-999.0,
1925,53.528,4.735,62.922,2.264,2.291,3.0,-999.0,117.204,69.128,0.526,16.378,19.945,8.17,27.39,18.838,101.167,0.388,0.0,4.04,1.989,1.974,74.776,27.743,0.643,7.062,0.612,1.32,9.537,8.972,4.579,28.89,1.026,5.491,49.606,0.0,3.68,3.0,68.938,4.153,30.159,92.847,9.337,2.094,5.876,0.429,3.746,2.457,0.0,0.0,-999.0,-999.0,
1926,48.973,3.204,54.876,1.417,0.988,2.0,-999.0,115.685,63.284,1.006,11.104,19.792,5.606,19.352,26.491,107.779,0.588,1.0,3.086,1.665,1.997,67.352,19.439,0.215,7.486,0.612,0.015,9.23,4.334,6.501,30.299,0.441,7.722,36.346,0.167,4.734,2.0,67.943,3.814,34.837,71.276,8.616,0.859,8.897,0.303,3.393,2.5,0.0,0.0,-999.0,-999.0,
1927,41.479,3.581,47.95,1.278,0.805,2.0,-999.0,112.334,47.448,0.01,9.164,9.194,6.185,12.647,12.398,118.613,0.02,0.0,3.937,2.115,2.834,76.75,9.866,0.112,6.586,0.445,0.912,6.073,7.418,3.136,17.356,0.049,2.244,33.799,0.167,1.971,0.0,45.324,3.526,22.236,75.421,6.626,0.132,4.13,0.326,0.787,3.773,0.0,0.0,-999.0,-999.0,
1928,43.416,4.535,53.803,1.265,0.575,1.0,-999.0,107.387,49.411,0.724,12.889,13.151,5.749,14.94,13.687,99.832,0.02,0.0,5.005,2.235,1.541,70.444,18.416,0.182,5.138,0.529,0.912,12.222,10.758,4.939,26.259,0.051,5.508,41.143,0.167,5.148,1.0,63.908,2.758,24.973,74.031,6.003,1.587,5.89,1.06,1.582,3.38,0.0,0.0,-999.0,-999.0,
1929,31.578,2.672,44.283,1.418,0.684,4.0,-999.0,114.7,34.868,0.246,10.176,9.599,7.488,22.821,10.861,93.831,1.439,0.0,1.58,3.094,2.374,57.908,19.789,1.588,9.466,0.445,1.679,10.117,6.448,5.263,17.583,0.87,1.786,37.507,0.083,2.736,0.0,44.663,5.84,18.774,69.275,6.854,1.587,4.805,0.517,0.713,3.66,0.0,0.0,-999.0,-999.0,
1930,41.415,3.38,48.748,1.31,1.418,2.0,-999.0,110.239,45.82,1.071,19.25,19.82,15.29,22.816,28.121,82.485,0.02,1.0,2.856,4.072,4.124,63.742,25.533,0.675,11.759,0.445,0.015,11.735,7.895,4.672,24.995,1.77,7.637,59.277,0.0,3.793,1.0,59.743,8.126,26.588,77.017,5.717,0.495,8.038,0.719,3.472,4.435,0.5,0.0,-999.0,-999.0,
1931,36.296,2.829,57.2,2.771,1.96,1.0,-999.0,110.092,60.847,1.385,30.055,35.013,24.033,33.686,36.725,91.438,0.388,0.0,5.31,12.364,12.851,65.143,35.411,1.365,19.702,4.83,1.26,14.753,8.427,7.356,27.65,2.542,15.799,66.739,0.0,7.588,7.0,61.349,16.808,36.596,76.963,12.987,3.841,8.881,0.17,7.23,15.215,1.5,0.0,-999.0,-999.0,
1932,57.755,5.326,60.306,1.254,1.728,1.0,-999.0,119.43,56.196,0.285,13.757,17.369,10.143,25.117,26.69,92.054,0.02,0.0,1.526,3.791,4.541,75.016,26.142,0.368,11.391,0.445,0.363,10.364,6.761,4.083,28.689,0.776,5.988,46.781,0.0,6.196,2.0,65.888,6.164,33.472,72.315,6.884,0.132,8.291,0.136,3.77,5.359,0.0,0.0,-999.0,-999.0,
1933,48.725,4.107,60.092,1.966,1.158,3.0,-999.0,120.228,59.93,0.097,21.102,24.212,12.483,31.149,22.564,113.671,0.02,0.0,5.872,5.123,5.408,79.108,30.286,0.74,12.086,0.696,0.673,11.958,9.642,6.69,25.017,1.31,10.907,58.188,0.083,3.585,2.0,67.704,8.54,28.385,85.668,6.922,2.094,6.214,0.354,3.342,6.343,0.0,0.0,-999.0,-999.0,
1934,58.047,5.071,65.189,1.44,4.739,5.0,-999.0,127.468,61.222,0.285,29.728,32.23,22.224,50.747,30.517,99.303,0.02,0.0,5.266,4.145,4.942,76.645,47.372,0.882,24.564,0.445,1.011,12.072,19.873,4.889,36.027,1.861,13.691,66.916,0.083,4.733,7.0,73.214,10.219,36.138,89.5,8.113,0.859,10.09,0.354,5.529,7.916,0.0,0.0,-999.0,-999.0,
1935,44.583,3.966,50.713,1.966,1.878,4.0,-999.0,121.398,53.689,0.263,23.667,24.9,19.134,34.669,26.918,94.911,0.588,0.0,4.247,7.484,6.51,63.086,29.857,0.868,19.67,1.188,1.38,12.623,10.543,7.098,27.69,1.66,12.656,50.696,0.356,5.411,3.0,64.464,11.763,28.498,72.021,6.064,3.913,7.013,0.675,5.476,6.64,0.0,0.0,-999.0,-999.0,
1936,50.38,6.722,72.326,1.719,4.529,5.0,-999.0,131.39,56.761,0.271,32.675,37.016,25.748,44.689,33.898,106.336,0.02,0.0,3.142,7.556,9.942,77.939,51.624,3.496,27.886,2.015,0.314,11.733,9.789,6.078,27.641,8.615,14.6,74.32,0.0,5.029,3.0,65.65,20.226,43.599,80.92,6.741,0.859,9.296,0.22,4.537,10.15,0.0,0.0,-999.0,-999.0,
1937,45.234,4.608,57.02,1.681,2.393,4.0,-999.0,118.647,50.114,0.207,18.521,19.098,15.229,38.061,19.877,103.709,3.326,0.0,8.662,6.013,6.499,70.157,27.551,0.756,19.157,0.445,0.613,11.76,10.464,6.38,22.844,3.432,7.469,73.893,0.0,4.025,8.0,61.622,11.747,28.524,82.14,8.502,3.549,4.003,0.65,3.292,8.421,0.0,0.0,-999.0,-999.0,
1938,41.687,6.311,60.875,1.321,1.413,3.0,-999.0,92.296,48.864,0.246,16.632,18.571,13.439,32.31,20.192,105.398,1.439,1.0,7.637,4.496,4.49,71.637,31.787,0.174,15.776,0.445,1.021,12.308,6.971,6.799,26.081,0.753,6.003,62.001,0.174,2.023,7.0,52.189,7.629,25.598,77.04,6.545,4.348,4.994,0.672,3.863,4.669,0.0,0.0,-999.0,-999.0,
1939,42.569,6.533,57.766,2.371,1.12,2.0,-999.0,120.031,53.266,0.749,15.878,18.625,10.381,31.529,17.119,110.003,0.02,0.0,3.526,3.506,2.928,67.603,25.262,0.73,12.749,0.445,0.722,12.039,7.583,6.094,27.238,1.035,6.307,65.194,0.038,2.4,3.0,70.822,6.968,26.28,83.568,6.564,0.859,4.968,0.757,1.926,5.114,0.0,0.0,-999.0,-999.0,
1940,32.903,6.957,39.303,0.971,1.68,3.0,-999.0,106.339,43.263,0.268,17.706,22.628,13.489,21.455,15.526,81.97,0.304,0.0,5.576,4.602,3.938,47.572,18.069,0.333,14.637,1.439,1.43,10.204,8.043,5.801,25.076,0.714,8.536,34.491,0.0,3.71,1.0,55.965,8.125,21.763,50.967,7.836,3.185,5.054,0.236,3.262,7.171,0.0,0.0,-999.0,-999.0,
1941,58.372,3.599,60.021,1.131,0.94,1.0,-999.0,130.537,69.877,0.373,21.892,22.899,14.773,20.601,24.409,118.554,0.304,0.0,3.054,5.581,8.516,78.107,27.647,0.604,9.875,0.668,1.021,11.363,3.942,6.722,33.803,0.963,10.943,41.35,0.356,5.384,0.0,76.377,8.509,44.708,74.009,5.907,1.951,8.296,0.785,3.6,8.596,0.0,0.0,-999.0,-999.0,
1942,44.018,5.518,57.155,0.996,1.234,2.0,-999.0,99.699,45.36,0.038,17.161,19.83,10.981,21.861,24.029,95.225,0.02,0.0,5.421,3.102,1.513,61.893,21.344,0.377,9.131,1.355,1.968,12.743,5.905,5.673,30.67,0.186,7.468,44.779,0.0,4.489,3.0,65.235,2.863,31.119,68.807,5.252,2.458,5.538,0.408,3.649,4.76,0.0,0.0,-999.0,-999.0,
1943,57.845,7.013,69.774,1.081,1.358,5.0,-999.0,115.095,56.408,0.207,26.629,27.048,13.873,34.895,29.918,100.3,0.02,0.0,6.631,2.433,2.815,80.264,37.955,0.205,15.438,0.529,1.31,18.082,9.664,6.976,32.906,0.401,10.385,66.975,0.0,7.605,1.0,63.868,4.885,42.911,75.35,5.502,3.257,7.792,0.32,2.762,5.684,0.0,0.0,-999.0,-999.0,
1944,43.903,3.726,54.086,1.032,1.06,5.0,-999.0,115.1,46.766,0.038,17.358,20.427,8.784,21.392,24.148,101.245,0.304,0.0,9.838,3.474,2.234,68.227,22.244,0.308,8.499,0.445,0.912,11.659,8.303,9.224,25.032,0.309,6.534,52.757,0.0,3.969,2.0,48.995,3.162,26.472,71.161,4.756,2.314,4.997,0.287,1.308,5.089,0.0,0.0,-999.0,-999.0,
1945,48.928,3.507,43.714,1.457,1.007,0.0,-999.0,132.414,44.552,0.408,11.804,11.139,7.978,18.693,12.742,102.209,0.304,0.0,1.966,1.536,2.341,62.922,17.351,0.399,8.821,0.612,0.712,9.826,8.87,5.678,27.436,0.389,3.912,33.681,0.0,3.214,1.0,65.288,3.406,24.502,68.03,4.882,0.132,3.601,0.204,1.513,1.886,0.0,0.0,-999.0,-999.0,
1946,37.198,5.089,41.312,1.006,0.882,1.0,-999.0,113.681,35.149,1.458,11.957,11.47,8.085,24.453,9.16,90.493,0.02,0.0,2.208,1.839,2.207,56.132,22.619,0.348,9.336,0.529,0.712,6.063,11.711,3.53,21.8,0.999,2.492,45.058,0.177,1.14,0.0,44.495,3.735,18.782,75.401,6.613,0.495,3.345,0.258,0.775,2.367,0.0,0.0,-999.0,-999.0,
1947,42.603,7.368,52.109,1.382,0.909,1.0,-999.0,118.718,37.636,0.33,25.038,24.738,19.336,29.409,15.326,96.336,0.588,0.0,9.654,8.513,9.092,65.056,32.794,0.469,14.274,0.529,3.003,12.842,10.928,8.311,21.169,2.555,9.414,-999.0,0.0,4.59,9.0,54.971,11.235,25.365,76.944,5.847,3.549,6.426,0.263,2.153,12.348,0.0,0.0,-999.0,-999.0,
1948,38.813,5.565,38.777,1.06,0.515,1.0,-999.0,124.943,41.662,0.038,10.133,11.145,7.727,12.827,9.804,85.833,0.02,1.0,6.009,4.806,4.105,53.066,12.242,0.18,6.25,0.445,1.188,11.831,14.682,6.23,22.357,1.049,4.853,40.526,0.0,1.715,2.0,51.939,3.814,21.092,70.185,5.798,2.314,4.546,0.185,1.657,6.629,0.0,0.0,-999.0,-999.0,
1949,54.47,6.059,50.498,1.827,0.948,5.0,-999.0,112.565,48.836,0.037,23.586,27.915,16.168,20.172,23.768,91.503,3.227,1.0,13.66,6.98,7.873,67.861,23.469,0.448,8.78,1.272,2.256,20.452,7.344,10.413,33.872,1.17,10.815,45.869,0.0,6.934,7.0,68.699,7.713,31.005,68.75,5.271,3.406,10.596,0.296,3.875,9.497,0.0,0.0,-999.0,-999.0,
1950,27.339,4.199,28.968,1.398,0.9,0.0,-999.0,102.473,29.058,0.038,5.673,4.775,2.483,9.418,8.257,86.371,0.02,0.0,2.099,0.786,0.807,46.225,7.884,0.112,2.816,0.445,0.015,8.839,8.179,3.296,17.364,0.049,2.094,30.458,0.0,1.246,2.0,48.46,1.062,17.519,64.521,4.285,0.483,3.954,0.112,1.263,0.895,0.0,0.0,-999.0,-999.0,
1951,45.319,4.046,54.742,0.969,0.96,0.0,-999.0,103.372,46.941,0.314,9.021,6.891,4.34,16.474,13.818,92.879,0.02,0.0,1.353,0.704,0.866,62.115,15.452,0.661,5.392,1.606,0.015,7.931,13.72,3.162,23.162,0.518,3.103,64.518,0.0,1.568,8.0,55.371,1.66,24.787,86.95,5.46,0.132,4.323,0.136,1.588,1.702,0.0,0.0,-999.0,-999.0,
1952,56.855,4.331,50.597,1.265,1.337,2.0,-999.0,113.627,58.064,0.038,23.356,24.813,11.516,32.89,29.948,71.839,0.672,3.0,6.758,3.816,2.36,64.834,30.189,0.154,10.205,0.612,0.314,14.616,11.866,8.363,28.83,0.226,9.962,69.61,0.0,9.303,10.0,59.3,4.11,34.447,74.83,5.918,2.386,11.213,0.277,4.33,4.837,0.0,0.0,-999.0,-999.0,
1953,48.682,5.145,54.416,1.814,2.061,0.0,-999.0,123.805,48.315,0.038,22.164,20.728,15.412,28.117,23.717,84.909,0.304,0.0,7.509,3.423,4.927,70.573,30.978,0.132,14.729,0.612,1.669,9.929,14.247,6.449,23.64,0.381,7.219,66.093,0.0,3.145,2.0,58.752,7.77,29.176,77.007,6.844,1.951,7.168,0.32,3.576,5.087,0.0,0.0,-999.0,-999.0,
1954,45.805,5.934,68.144,1.391,3.141,0.0,-999.0,117.665,50.97,0.496,23.193,18.477,13.372,43.575,18.162,98.682,0.02,0.0,1.478,1.169,2.253,80.98,42.828,0.225,12.904,0.696,0.015,5.751,17.939,3.332,20.228,0.829,4.732,88.995,0.0,1.613,1.0,55.713,6.401,29.955,87.463,9.138,0.132,3.482,0.136,1.726,3.311,0.0,0.0,-999.0,-999.0,
1955,31.345,2.445,45.298,1.509,1.848,7.0,-999.0,99.01,36.232,0.038,24.742,21.089,22.826,34.139,26.099,86.736,1.055,0.0,14.889,6.694,8.856,65.004,25.209,0.802,20.167,0.529,3.91,22.037,6.233,10.051,27.792,1.207,11.137,56.422,0.086,9.205,10.0,65.328,12.643,26.075,74.606,5.658,3.114,7.525,0.536,2.366,11.171,0.0,0.0,-999.0,-999.0,
1956,22.516,4.227,44.802,1.188,0.608,1.0,-999.0,79.705,28.104,0.038,11.491,10.233,7.917,27.594,11.846,70.476,0.02,0.0,1.523,1.103,1.892,55.759,23.79,0.203,6.857,0.668,1.32,7.862,7.084,3.572,19.624,0.275,3.976,61.735,0.0,1.171,2.0,48.657,2.594,20.01,72.761,5.511,0.495,3.891,0.549,0.659,1.657,0.0,0.0,-999.0,-999.0,
1957,32.788,6.226,44.592,1.104,0.727,2.0,-999.0,115.161,33.73,0.038,16.099,9.826,14.719,27.924,12.848,83.183,0.02,0.0,4.879,2.218,3.206,64.41,25.42,0.183,9.823,0.445,0.662,9.24,11.57,4.85,20.963,1.061,3.195,53.656,0.0,2.905,1.0,57.056,5.838,19.168,69.103,6.766,0.132,5.307,0.136,0.914,3.203,0.0,0.0,-999.0,-999.0,
1958,38.11,7.889,49.225,1.262,1.472,1.0,-999.0,109.616,37.772,0.038,9.228,8.11,4.296,17.041,13.205,98.355,0.02,0.0,1.799,1.011,1.969,66.271,16.604,0.202,4.92,0.668,0.673,9.355,10.696,3.518,25.847,0.657,2.169,59.205,0.083,0.894,4.0,62.211,3.208,22.616,81.266,6.605,1.658,4.013,1.247,0.594,1.365,0.0,0.0,-999.0,-999.0,
1959,26.181,6.79,48.137,1.895,1.0,8.0,-999.0,130.728,33.32,0.038,23.369,20.721,14.463,22.533,21.359,89.835,0.02,0.0,8.844,8.204,5.563,60.35,21.38,0.324,9.041,0.445,2.355,17.966,7.356,9.635,30.514,0.992,8.827,49.078,0.083,8.255,8.0,68.009,6.124,18.355,73.493,8.485,3.913,8.347,0.32,1.818,8.232,0.0,0.0,-999.0,-999.0,
1960,21.47,5.676,46.486,2.003,1.437,0.0,-999.0,109.953,29.052,0.14,9.056,5.375,5.944,17.049,9.831,79.176,0.304,0.0,2.249,1.287,4.376,58.713,14.918,0.95,6.796,1.355,0.015,4.881,6.405,3.181,21.679,1.83,1.77,43.558,0.083,1.674,0.0,54.048,6.889,15.714,69.866,8.066,0.132,3.917,0.699,1.251,2.789,0.0,0.0,-999.0,-999.0,
1961,14.525,5.528,34.79,3.084,0.582,1.0,-999.0,91.17,19.907,0.038,10.662,8.611,4.232,15.534,12.495,67.718,0.02,0.0,5.264,2.825,2.728,37.607,15.513,0.425,6.012,1.523,0.673,11.025,6.248,5.095,20.911,0.958,4.216,31.577,0.167,2.974,5.0,48.046,3.268,10.075,61.893,7.936,2.386,4.434,1.283,1.254,2.59,0.0,0.0,-999.0,-999.0,
1962,26.472,5.406,51.381,0.831,0.521,0.0,-999.0,101.275,28.328,0.089,8.078,4.225,3.073,15.694,10.715,103.257,0.02,0.0,0.935,0.624,0.965,60.93,16.476,0.132,3.621,0.529,0.015,5.635,5.511,2.78,14.654,0.305,2.125,44.589,0.0,1.216,1.0,43.191,1.474,16.309,78.685,6.827,0.132,3.018,0.253,1.2,0.933,0.0,0.0,-999.0,-999.0,
1963,22.283,4.388,46.735,1.287,3.318,2.0,-999.0,97.222,20.005,0.038,7.949,5.809,6.606,32.402,7.466,90.413,0.304,0.0,2.634,2.24,2.949,56.956,21.754,0.333,10.809,0.445,0.314,5.706,9.564,4.335,14.793,1.3,2.526,66.667,0.0,0.925,0.0,34.338,5.325,12.131,80.348,7.109,1.223,3.847,0.221,0.722,1.722,0.0,0.0,-999.0,-999.0,
