Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1910,5.289,28.138,16.278,37.5,17.251,0.0,-999.0,9.492,11.455,10.069,9.463,4.986,11.744,32.165,6.969,32.77,0.732,0.0,1.088,2.885,7.574,22.295,8.025,7.816,19.502,24.114,1.698,2.585,48.945,0.431,4.034,11.307,1.966,84.611,4.913,0.057,0.0,5.575,10.63,4.109,83.619,27.153,0.52,4.273,7.372,1.186,9.417,2.638,0.0,-999.0,-999.0,
1911,32.009,25.034,40.288,23.993,15.632,6.0,-999.0,16.889,39.141,6.866,21.743,20.066,20.505,52.665,22.451,56.346,7.762,0.0,8.94,5.807,5.824,40.968,34.581,2.719,27.735,12.959,8.261,6.746,31.777,5.624,18.354,3.076,12.647,85.573,8.227,5.043,3.0,19.176,15.79,18.8,88.714,22.566,7.536,11.722,10.478,10.753,7.811,1.456,0.0,-999.0,-999.0,
1912,10.831,21.332,33.497,22.968,7.967,1.0,-999.0,15.33,17.924,5.963,7.386,4.982,8.299,33.838,11.272,37.945,4.008,0.0,3.584,0.217,2.618,18.721,20.195,2.471,18.792,10.374,6.207,3.341,31.816,1.312,8.822,3.797,1.597,54.357,4.945,0.203,0.0,17.365,8.462,3.772,75.671,16.518,6.783,4.524,7.771,2.236,1.9,1.161,0.0,-999.0,-999.0,
1913,34.762,32.885,54.784,33.586,18.546,0.0,-999.0,11.275,28.459,7.91,32.6,31.033,23.067,62.511,39.477,30.233,0.953,0.0,3.494,3.343,3.93,35.087,53.657,3.046,40.214,9.625,4.367,4.343,34.285,1.326,13.485,6.651,10.689,71.994,5.198,3.071,0.0,20.15,15.689,31.939,66.28,19.64,2.012,3.332,8.686,5.455,5.605,2.047,0.0,-999.0,-999.0,
1914,39.987,24.469,50.165,26.265,11.964,0.0,-999.0,21.28,38.018,12.896,25.666,28.487,12.846,40.523,36.349,43.307,0.0,0.0,1.467,1.186,3.004,37.227,37.424,8.497,22.823,22.246,1.511,3.32,32.254,0.619,21.211,6.759,12.109,72.657,8.235,2.1,0.0,23.974,14.747,38.96,55.707,22.154,0.52,10.508,9.978,10.05,2.093,1.456,0.0,-999.0,-999.0,
1915,28.597,28.933,18.857,28.305,6.67,0.0,-999.0,20.014,30.144,12.833,0.615,1.37,0.355,3.203,6.712,42.616,0.0,0.0,0.038,0.099,0.325,29.618,2.996,1.718,2.073,24.252,0.023,0.774,34.691,0.255,12.905,1.284,0.671,25.885,9.806,0.537,0.0,17.035,0.815,12.86,54.201,18.526,0.0,4.283,11.773,1.822,0.181,1.161,1.0,-999.0,-999.0,
1916,14.464,25.543,46.815,23.359,14.926,1.0,-999.0,10.594,14.643,8.703,26.125,17.306,18.447,44.055,13.641,31.595,0.0,0.0,0.541,5.927,3.164,12.155,34.821,2.662,27.082,19.665,0.944,2.465,39.43,2.45,4.98,5.423,10.592,70.512,5.125,3.223,-999.0,7.814,12.549,7.81,67.708,14.174,3.527,2.01,7.123,3.602,9.433,2.836,0.0,-999.0,-999.0,
1917,11.001,32.854,26.514,40.103,15.139,1.0,-999.0,17.082,19.452,11.988,5.553,3.811,5.708,33.342,5.673,37.41,1.421,0.0,4.169,2.376,3.315,22.928,11.266,7.228,18.907,44.114,3.139,2.663,41.313,1.635,8.204,8.926,2.813,57.011,8.503,0.64,-999.0,8.408,9.64,6.601,74.133,23.921,3.05,4.766,9.152,8.771,3.437,2.342,0.0,-999.0,-999.0,
1918,26.936,28.047,53.964,28.843,18.054,2.0,-999.0,16.063,27.68,11.749,15.015,11.805,11.171,48.186,20.5,49.928,0.226,2.0,4.532,3.048,1.939,34.084,34.382,5.813,26.368,24.495,2.053,5.014,35.819,3.264,13.529,4.034,9.428,85.209,6.72,4.17,2.0,16.729,7.007,22.01,84.917,23.387,2.428,9.069,8.51,7.459,3.019,2.638,0.0,-999.0,-999.0,
1919,12.951,19.7,37.024,30.96,20.18,5.0,-999.0,16.897,15.532,17.633,14.941,12.207,8.185,31.896,19.788,24.112,4.974,0.0,5.749,1.324,1.241,18.88,18.079,14.752,22.29,44.737,5.382,4.49,24.174,3.137,10.355,8.319,5.836,50.572,9.601,3.377,3.0,7.821,10.512,16.132,28.157,35.238,4.91,4.029,9.031,5.236,2.911,5.0,2.0,-999.0,-999.0,
1920,7.629,23.309,15.771,28.475,9.219,-999.0,-999.0,16.162,16.607,16.554,6.548,2.589,3.194,18.286,7.276,22.288,0.456,0.0,0.038,0.244,1.359,15.124,8.595,5.476,11.102,25.206,0.023,0.663,28.873,0.256,7.242,4.789,0.706,25.482,8.978,0.057,0.0,13.627,4.876,4.687,43.342,21.547,0.0,1.884,11.711,0.912,1.126,1.752,0.0,-999.0,-999.0,
1921,31.523,19.652,50.223,32.63,12.543,-999.0,-999.0,19.938,43.896,7.906,18.276,14.244,9.844,27.011,22.719,47.731,1.145,0.0,0.964,4.544,6.291,46.502,19.116,7.954,21.805,29.569,0.66,2.405,24.437,2.726,19.695,8.618,7.496,45.19,3.256,1.828,0.0,28.202,16.511,25.516,64.469,21.549,4.433,4.881,7.236,3.57,8.931,1.456,0.0,-999.0,-999.0,
1922,20.32,37.649,41.044,35.621,18.546,0.0,-999.0,11.623,21.533,14.827,15.221,10.14,6.951,36.448,12.418,26.971,0.0,0.0,0.162,0.557,4.991,28.809,26.035,4.418,25.797,26.397,0.306,0.551,41.345,0.322,6.115,7.013,3.701,55.931,11.124,0.93,0.0,9.991,14.157,15.584,71.08,28.288,0.0,2.584,12.777,1.675,2.678,3.524,0.0,-999.0,-999.0,
1923,7.019,14.987,31.173,25.109,8.143,0.0,-999.0,9.817,15.659,7.981,13.076,4.554,6.709,21.104,6.685,13.792,0.502,0.0,1.983,1.17,2.537,9.698,17.501,4.021,9.684,21.811,0.683,4.194,30.863,1.016,12.747,2.213,4.301,52.89,7.001,2.12,1.0,15.14,6.049,4.222,59.356,19.345,0.997,4.515,9.253,1.231,2.538,1.161,0.0,-999.0,-999.0,
1924,32.638,31.365,42.395,34.873,16.566,0.0,-999.0,22.538,36.864,14.728,3.681,3.311,0.841,27.591,10.008,61.317,0.502,0.0,2.222,0.134,0.616,50.372,4.847,3.587,10.998,22.96,0.589,3.491,37.724,1.054,12.659,1.514,2.993,64.44,8.282,0.59,0.0,19.463,5.174,18.155,73.232,29.713,0.0,4.099,10.229,1.248,0.235,3.819,0.0,-999.0,-999.0,
1925,60.513,20.939,68.546,29.616,16.626,0.0,-999.0,17.98,73.03,17.202,19.516,16.931,11.479,42.799,30.473,50.494,0.264,0.0,1.792,2.051,3.526,61.824,30.678,6.771,23.04,23.905,1.038,4.993,33.603,1.552,33.346,8.268,6.123,65.868,8.528,2.746,1.0,45.351,17.492,49.511,84.107,26.266,0.52,8.656,12.165,5.043,1.623,3.228,0.0,-999.0,-999.0,
1926,23.828,28.594,39.683,31.953,14.914,1.0,-999.0,9.807,29.244,15.309,9.636,7.797,7.102,34.182,14.146,40.085,0.77,1.0,3.235,1.412,3.409,34.794,19.239,7.608,22.527,34.351,1.698,4.365,26.175,1.227,21.329,8.178,3.546,44.641,11.157,2.375,1.0,19.543,16.763,16.71,54.738,29.641,1.522,8.373,11.62,5.881,1.933,3.524,0.0,-999.0,-999.0,
1927,24.835,19.801,24.661,27.809,11.851,0.0,-999.0,28.318,28.386,11.63,8.504,6.76,6.899,15.909,13.114,36.083,0.226,0.0,0.212,1.346,1.434,33.476,7.74,2.102,14.196,17.915,0.306,1.565,33.583,0.464,8.58,1.298,3.43,47.659,6.946,0.897,0.0,11.706,6.848,11.491,77.224,22.701,0.0,4.023,9.612,1.853,1.423,1.161,0.0,-999.0,-999.0,
1928,15.82,28.999,26.495,32.347,11.013,0.0,-999.0,8.693,15.203,14.769,3.383,2.331,1.516,15.642,6.633,32.068,1.238,0.0,1.868,0.406,1.322,26.302,3.688,4.794,14.598,27.894,0.589,1.32,37.426,0.908,11.845,2.461,1.813,56.868,10.088,0.19,0.0,8.031,9.233,6.281,67.45,32.573,0.0,2.831,11.923,1.45,0.786,1.456,0.0,-999.0,-999.0,
1929,27.029,35.277,40.579,35.708,14.274,0.0,-999.0,10.209,26.48,15.798,3.219,3.39,2.685,27.669,10.291,31.802,1.008,0.0,2.245,1.013,4.272,26.45,13.247,10.401,18.737,29.661,1.156,5.01,34.667,0.852,4.362,12.105,0.84,52.575,6.33,0.665,1.0,8.443,17.198,7.103,66.401,25.116,1.57,5.908,8.905,2.063,1.919,2.342,0.0,-999.0,-999.0,
1930,48.49,23.379,64.152,27.603,18.413,0.0,-999.0,18.989,40.351,13.725,25.673,21.284,19.778,39.887,36.431,45.771,0.0,3.0,1.301,3.645,7.727,50.036,37.648,11.598,26.058,18.986,0.306,7.608,37.973,2.146,27.65,10.145,15.924,68.066,6.022,8.07,0.0,28.635,23.976,39.67,77.441,24.464,0.0,23.773,10.478,12.517,6.509,2.638,0.0,-999.0,-999.0,
1931,47.211,25.902,35.942,38.368,29.427,0.0,-999.0,22.82,53.661,19.223,28.405,19.561,27.735,48.426,35.131,38.384,1.008,0.0,2.799,8.629,16.591,32.868,33.061,14.668,41.797,34.51,1.156,5.625,43.67,3.845,23.31,14.963,12.624,70.434,9.447,5.872,0.0,33.859,38.998,32.266,68.614,42.279,1.474,9.161,12.598,11.317,17.612,10.926,0.0,-999.0,-999.0,
1932,29.166,30.75,46.263,31.955,20.156,0.0,-999.0,26.978,32.826,10.953,12.704,10.015,7.754,32.283,19.613,39.195,0.77,1.0,0.038,1.035,4.448,35.548,21.765,5.923,19.97,24.527,0.023,1.324,35.249,0.601,23.038,5.152,5.808,45.318,4.467,3.402,0.0,27.406,17.391,27.316,48.373,29.093,0.0,9.313,7.131,4.634,4.667,4.41,0.0,-999.0,-999.0,
1933,36.017,32.814,36.544,33.046,22.84,0.0,-999.0,24.272,39.78,18.515,29.296,27.337,19.547,49.142,20.166,21.44,0.264,1.0,6.334,5.641,10.5,27.961,27.481,12.731,36.551,32.779,3.729,6.063,37.02,4.138,25.084,16.073,16.858,68.235,8.947,8.991,1.0,29.852,32.412,20.923,74.24,36.259,5.103,7.188,10.907,6.412,8.821,2.933,0.0,-999.0,-999.0,
1934,33.95,29.485,70.034,34.107,31.908,0.0,-999.0,10.736,30.305,14.528,38.01,26.778,36.363,71.085,20.799,36.28,0.0,2.0,0.635,6.702,11.466,39.242,60.657,11.507,56.063,33.235,0.306,5.573,64.128,3.065,18.062,18.291,17.818,77.639,6.257,8.059,0.0,25.607,34.68,26.809,89.784,37.96,1.045,10.009,9.867,11.01,11.309,5.591,0.0,-999.0,-999.0,
1935,26.993,23.565,39.274,30.284,22.573,0.0,-999.0,13.257,22.178,10.434,9.874,8.355,10.494,44.755,13.117,27.561,2.241,0.0,0.891,1.02,3.998,30.631,21.148,9.262,32.689,19.598,0.589,2.919,31.517,0.624,13.146,7.306,3.278,52.237,8.718,1.323,0.0,15.688,27.679,17.161,46.518,31.567,0.0,5.335,11.042,3.751,1.753,2.638,0.0,-999.0,-999.0,
1936,46.211,39.952,76.585,39.276,31.235,0.0,-999.0,11.686,39.337,22.838,44.674,41.485,40.677,72.592,51.75,44.776,0.0,4.0,1.591,9.149,18.409,47.332,68.204,19.235,58.208,32.417,1.25,8.004,47.197,5.32,23.589,31.979,19.52,90.776,4.545,7.766,0.0,32.822,49.174,42.511,68.784,34.496,1.045,11.552,8.472,15.592,15.411,10.316,0.0,-999.0,-999.0,
1937,29.719,28.664,37.368,34.861,23.39,2.0,-999.0,12.953,20.611,11.308,9.57,7.246,15.171,53.84,17.487,32.19,2.583,0.0,2.641,1.409,6.131,27.7,28.286,8.689,41.562,31.508,2.006,7.446,50.934,1.417,13.383,13.013,1.946,71.071,4.41,1.306,2.0,14.802,31.099,16.4,81.428,30.521,1.045,4.561,6.85,2.531,9.543,5.296,0.0,-999.0,-999.0,
1938,24.95,22.851,54.681,29.947,17.952,0.0,-999.0,19.252,19.485,12.97,7.306,4.906,10.617,47.442,9.206,29.705,2.287,0.0,0.162,0.37,1.933,31.274,35.216,3.32,30.69,15.25,0.023,2.538,48.438,0.623,8.602,8.079,1.411,64.789,9.285,0.862,0.0,20.43,19.452,12.7,71.081,26.056,1.57,3.967,13.234,0.929,0.604,3.819,0.0,-999.0,-999.0,
1939,10.27,37.105,53.702,38.95,25.744,0.0,-999.0,14.584,22.365,15.94,12.508,10.336,14.943,54.157,17.743,43.742,1.238,0.0,0.46,1.703,4.505,24.899,30.078,9.079,34.633,33.402,1.605,3.139,50.964,1.069,9.885,12.392,6.596,81.411,12.828,1.891,0.0,20.15,24.485,17.061,82.655,35.595,0.997,3.402,14.674,2.963,5.019,5.296,0.0,-999.0,-999.0,
1940,14.361,30.284,20.268,31.553,24.425,0.0,-999.0,16.862,22.49,16.047,17.64,16.873,11.571,35.101,16.415,19.999,0.456,0.0,0.511,2.411,4.312,12.568,17.875,10.523,33.551,43.014,0.306,5.189,44.272,0.665,15.161,8.781,6.849,42.43,7.584,1.661,0.0,21.715,21.374,12.482,47.519,41.275,0.0,5.181,10.874,2.304,3.448,6.477,0.0,-999.0,-999.0,
1941,20.342,16.987,41.417,22.378,11.564,0.0,-999.0,21.735,29.108,11.598,19.046,16.115,15.243,30.821,19.211,34.205,3.081,0.0,2.077,4.154,4.522,29.187,29.12,6.327,25.292,20.176,5.17,5.404,15.862,1.346,19.617,9.652,7.767,37.773,7.588,2.866,0.0,24.082,21.963,29.293,43.591,19.88,1.474,11.073,11.66,3.443,6.034,2.047,0.0,-999.0,-999.0,
1942,17.05,32.628,28.788,30.83,15.308,0.0,-999.0,29.699,18.844,14.831,5.368,4.734,3.608,25.088,11.827,18.665,1.037,0.0,0.038,1.064,0.754,24.064,12.632,4.331,14.967,33.136,0.023,2.761,32.994,0.499,16.59,1.545,2.71,32.415,11.999,0.457,0.0,24.802,5.845,18.899,42.293,31.578,0.52,6.088,14.786,1.486,1.476,1.456,0.0,-999.0,-999.0,
1943,44.412,38.882,60.475,28.935,21.269,0.0,-999.0,19.619,31.808,8.247,11.438,9.497,3.756,44.844,22.434,41.009,0.502,0.0,1.715,0.255,1.173,53.617,25.462,3.8,29.07,19.556,1.627,5.344,50.752,0.95,20.111,1.473,3.58,58.415,3.758,0.671,0.0,23.601,14.924,34.856,67.223,28.088,0.0,7.362,6.062,2.626,1.412,2.342,0.0,-999.0,-999.0,
1944,41.345,27.38,50.49,26.709,13.67,2.0,-999.0,27.542,28.39,9.479,18.018,19.116,3.694,26.668,30.121,43.543,8.395,0.0,7.768,4.728,0.964,37.809,21.367,2.164,13.839,15.271,7.743,10.734,40.927,3.766,16.015,1.727,14.247,51.157,8.093,4.663,1.0,23.874,5.596,26.629,60.628,27.247,6.963,8.339,9.654,7.205,3.485,2.638,0.0,-999.0,-999.0,
1945,26.371,29.562,23.622,34.595,12.676,0.0,-999.0,23.41,16.48,10.351,7.633,3.473,4.316,29.674,7.596,18.098,0.0,0.0,0.103,0.612,1.68,14.974,16.188,5.496,15.374,25.358,0.944,3.111,41.525,0.417,11.41,5.587,2.089,37.5,7.444,0.306,0.0,13.964,9.699,10.98,59.957,24.256,0.0,4.372,8.175,2.805,1.082,2.047,0.0,-999.0,-999.0,
1946,7.565,30.337,32.069,27.993,20.152,0.0,-999.0,7.497,8.955,11.824,5.876,2.753,3.227,44.416,1.948,14.761,1.275,0.0,1.13,0.43,0.88,5.024,18.951,5.056,24.656,21.361,1.156,1.013,45.177,0.381,5.593,4.258,2.424,60.093,6.515,0.057,0.0,8.33,10.732,3.725,59.503,30.449,0.997,1.886,8.055,1.596,0.913,4.41,0.0,-999.0,-999.0,
1947,22.328,30.168,48.962,31.452,23.257,0.0,-999.0,6.771,18.787,10.033,20.174,8.082,22.415,48.8,6.73,45.314,3.482,0.0,3.008,5.462,8.044,31.549,35.985,5.573,33.894,16.651,2.88,1.23,41.574,1.247,9.0,6.957,3.606,-999.0,1.878,1.089,0.0,11.847,23.625,16.451,74.91,26.511,1.522,2.724,4.985,0.881,9.043,2.638,0.0,-999.0,-999.0,
1948,21.52,29.202,28.122,25.333,17.174,1.0,-999.0,18.659,22.682,6.283,7.913,7.457,7.993,21.801,8.757,49.562,3.043,1.0,4.465,2.869,3.195,33.587,9.302,4.691,21.257,18.906,2.963,4.3,40.649,3.031,16.731,7.039,5.326,54.292,3.486,3.87,4.0,18.629,15.275,12.252,76.864,27.804,0.997,3.412,3.967,3.571,5.12,2.933,0.0,-999.0,-999.0,
1949,7.361,23.215,16.519,27.088,12.876,2.0,-999.0,12.065,8.914,8.757,7.565,6.1,5.3,19.504,2.493,21.26,6.282,0.0,11.062,1.819,4.01,17.647,5.536,5.902,15.425,21.636,7.479,9.104,29.269,2.215,11.091,8.427,5.743,40.505,4.426,4.42,6.0,9.371,20.659,4.295,51.988,26.376,7.107,3.534,7.644,0.929,2.684,2.638,0.0,-999.0,-999.0,
1950,9.384,26.331,6.35,32.329,8.15,0.0,-999.0,21.725,10.946,8.884,0.823,0.501,0.385,10.622,0.658,13.948,0.0,0.0,0.038,0.086,0.858,10.731,1.274,2.074,5.361,27.564,0.023,0.657,30.349,0.336,6.202,1.348,0.378,20.8,6.74,0.057,0.0,14.013,4.202,1.302,44.105,25.332,0.104,1.383,7.444,0.654,0.312,1.161,0.0,-999.0,-999.0,
1951,39.121,31.332,35.717,30.225,16.4,0.0,-999.0,26.326,35.529,9.925,2.31,3.528,0.652,16.589,7.889,54.045,0.0,0.0,0.038,0.119,0.475,52.354,5.404,4.827,6.786,20.228,0.023,0.881,49.907,0.331,14.723,3.653,1.478,55.333,6.082,0.29,0.0,22.634,5.12,16.132,82.77,29.501,0.0,3.72,9.891,0.601,0.16,2.638,0.0,-999.0,-999.0,
1952,50.196,26.82,61.456,33.012,24.636,1.0,-999.0,23.667,46.824,8.086,13.356,17.283,4.023,56.193,32.143,40.328,4.256,0.0,3.739,1.215,0.521,53.948,33.024,3.931,29.037,15.239,4.673,4.116,44.035,2.102,22.138,8.08,11.908,76.924,8.776,5.054,1.0,34.125,14.593,43.153,76.74,24.57,3.382,7.993,12.793,4.033,1.153,4.114,0.0,-999.0,-999.0,
1953,39.944,30.368,66.701,28.631,20.349,2.0,-999.0,16.092,27.621,9.583,24.584,24.903,10.511,50.373,33.78,44.279,0.77,2.0,7.386,4.081,0.891,49.123,48.093,6.155,26.432,28.379,7.506,9.595,45.859,4.276,19.375,2.288,13.218,71.357,3.692,8.579,1.0,26.454,10.676,33.656,81.582,30.125,3.05,9.725,7.193,10.575,4.788,3.228,0.0,-999.0,-999.0,
1954,74.837,26.026,83.698,26.208,33.412,0.0,-999.0,25.106,65.845,8.06,24.453,21.042,9.21,67.42,35.574,62.411,0.0,0.0,0.541,0.791,1.278,73.733,54.125,6.286,29.685,22.03,0.023,4.005,39.203,1.181,29.622,2.442,6.313,92.025,1.216,2.027,0.0,50.239,13.189,49.04,92.088,32.336,0.0,9.666,3.598,3.485,1.213,3.524,0.0,-999.0,-999.0,
1955,19.285,22.144,30.542,34.22,20.188,1.0,-999.0,15.559,21.197,11.546,18.353,15.57,22.804,46.125,16.113,13.598,1.496,0.0,4.494,7.292,5.815,17.808,25.647,6.022,39.625,35.24,6.206,8.354,26.634,4.607,7.917,6.607,7.05,54.851,6.458,4.158,0.0,11.855,26.006,16.868,60.495,27.501,4.529,6.116,8.047,2.807,8.736,3.228,0.0,-999.0,-999.0,
1956,31.223,32.631,50.169,26.082,18.707,0.0,-999.0,19.06,26.382,8.245,6.764,4.578,8.859,62.459,9.759,33.965,0.0,0.0,1.437,1.313,1.653,32.01,27.641,4.288,28.041,13.704,2.382,1.544,46.555,0.437,10.177,2.757,0.912,94.262,6.833,0.252,0.0,24.498,15.32,16.846,93.89,29.334,0.472,2.976,10.52,0.654,1.335,2.933,0.0,-999.0,-999.0,
1957,26.975,22.634,21.082,31.57,14.548,0.0,-999.0,8.269,22.424,5.415,3.664,1.949,7.295,34.141,9.114,24.987,0.0,0.0,1.463,0.287,1.718,16.526,16.784,4.437,19.081,26.446,1.154,5.782,36.037,0.844,12.039,4.74,1.287,55.684,2.516,1.217,1.0,17.075,9.917,11.069,61.631,23.329,0.0,5.336,3.474,2.272,0.379,2.047,0.0,-999.0,-999.0,
1958,7.456,30.659,16.009,36.47,18.969,0.0,-999.0,17.737,17.576,14.52,0.845,0.254,1.954,22.022,1.885,16.051,0.0,0.0,0.038,0.142,1.899,9.173,3.14,4.703,10.977,24.056,0.023,0.44,42.597,0.255,5.335,7.496,0.174,58.415,10.774,0.057,0.0,13.615,15.002,4.536,65.868,32.226,0.0,0.594,18.182,0.654,0.673,2.638,0.0,-999.0,-999.0,
1959,12.326,25.609,13.667,35.556,19.454,0.0,-999.0,10.578,22.204,11.976,5.328,3.812,2.434,30.024,4.505,12.491,0.0,0.0,1.13,0.265,2.515,8.293,8.56,5.482,22.107,40.162,1.06,2.767,35.13,1.124,8.012,11.559,2.442,41.168,8.985,1.71,0.0,12.731,24.728,4.819,47.928,32.119,3.527,5.103,8.396,2.26,0.666,2.933,0.0,-999.0,-999.0,
1960,20.903,32.568,25.754,39.627,24.781,0.0,-999.0,14.234,22.749,16.283,6.969,4.14,2.429,28.454,8.352,34.674,0.0,0.0,0.286,0.476,1.22,33.459,13.588,12.774,18.499,34.992,0.023,0.44,32.079,0.308,3.391,7.184,0.595,39.581,9.974,0.057,0.0,10.973,15.897,10.626,62.17,40.474,0.0,2.095,11.908,0.654,0.428,11.059,0.0,-999.0,-999.0,
1961,1.955,33.237,8.943,41.829,14.305,0.0,-999.0,20.997,10.958,20.983,1.693,1.03,1.597,21.413,1.165,4.65,0.0,0.0,0.336,0.273,2.663,3.166,3.044,14.387,16.21,40.928,0.023,1.665,32.389,0.492,2.688,14.779,0.276,31.686,12.876,0.057,0.0,6.835,15.115,2.169,29.68,31.027,0.0,1.859,16.898,0.654,0.449,2.342,0.0,-999.0,-999.0,
1962,27.084,29.234,33.62,28.557,14.59,0.0,-999.0,23.171,27.059,6.827,3.02,3.137,0.632,23.619,6.893,40.976,0.502,0.0,0.162,0.215,0.38,37.661,13.446,2.758,6.123,19.432,0.4,1.124,37.592,0.573,3.982,0.74,1.024,43.223,5.207,0.486,0.0,15.624,3.493,14.265,67.778,26.975,0.0,2.586,6.588,0.768,0.188,1.752,0.0,-999.0,-999.0,
1963,10.224,22.793,37.127,23.518,22.667,0.0,-999.0,25.537,14.629,7.12,7.527,3.561,5.356,48.571,3.043,33.808,3.052,0.0,3.999,1.349,1.53,25.438,18.172,6.693,20.279,13.819,6.326,4.124,34.36,1.306,5.041,3.267,0.834,61.056,3.997,0.395,0.0,11.793,11.338,7.19,80.656,25.214,5.006,4.845,5.825,0.654,1.908,2.342,0.0,-999.0,-999.0,
