Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1960,0.68,0.061,0.725,0.297,0.0,1.5,1.333,2.096,0.633,0.0,0.164,0.393,0.223,0.19,0.478,0.803,0.31,1.0,0.492,0.148,0.189,0.68,0.197,0.0,0.084,0.0,0.695,0.661,0.195,0.453,0.912,0.032,0.007,0.607,0.402,0.261,0.667,0.57,0.127,0.295,0.88,0.0,0.1,0.518,0.207,0.1,0.294,0.0,1.113,1.593,1.975,
1961,2.639,0.0,1.23,0.152,0.031,0.083,0.0,0.816,1.403,0.0,0.869,0.56,0.571,0.937,0.513,2.024,0.335,0.133,0.367,0.033,0.088,2.141,0.884,0.024,0.174,0.0,0.019,0.32,0.018,0.034,0.469,0.0,0.07,0.94,0.603,0.084,1.0,1.113,0.103,0.43,0.891,0.0,0.0,0.487,0.324,0.055,0.257,0.0,1.058,1.847,1.758,
1962,1.187,0.022,0.484,0.67,0.027,0.083,0.0,0.965,0.929,0.0,0.17,0.417,0.497,0.276,0.606,0.884,0.182,0.2,1.167,0.0,0.282,0.915,0.166,0.035,0.219,0.0,1.0,0.1,0.041,0.074,0.826,0.082,0.112,0.583,0.126,0.136,1.333,0.481,0.11,0.877,0.348,0.0,0.05,0.303,0.378,0.023,0.114,0.011,0.947,1.335,1.328,
1963,1.373,0.029,0.518,0.486,0.037,0.0,0.0,1.713,1.095,0.0,0.109,0.048,0.285,0.185,0.304,0.612,0.136,0.367,0.333,0.046,0.176,0.352,0.338,0.0,0.176,0.046,0.104,0.24,0.034,0.095,0.667,0.067,0.132,0.288,0.159,0.028,0.0,1.092,0.085,0.71,0.369,0.017,0.0,0.389,0.301,0.329,0.066,0.027,1.03,2.66,1.498,
1964,1.978,0.014,1.312,0.463,0.024,0.0,0.0,2.43,2.352,0.0,0.15,0.813,0.43,0.477,0.992,2.286,0.0,0.1,0.001,0.051,0.285,1.874,0.58,0.079,0.119,0.0,0.0,0.04,0.009,0.045,1.906,0.13,0.327,0.677,0.521,0.157,0.333,2.807,0.114,0.973,0.626,0.002,0.0,0.587,0.268,0.136,0.181,0.061,0.955,2.035,0.48,
1965,1.059,0.011,1.271,0.32,0.065,0.083,0.0,1.181,0.42,0.0,0.551,0.458,0.273,0.606,0.468,1.815,0.091,0.367,0.25,0.043,0.045,0.713,0.669,0.012,0.326,0.0,0.14,0.3,0.084,0.027,0.626,0.103,0.139,0.583,0.211,0.098,0.0,0.985,0.126,0.5,0.649,0.0,0.0,0.169,0.258,0.091,0.156,0.0,1.178,4.485,1.943,
1966,0.974,0.01,1.354,0.473,0.041,0.333,1.667,1.651,1.099,0.0,0.207,0.133,0.161,0.173,0.233,1.356,0.295,0.8,0.192,0.046,0.145,1.349,0.371,0.0,0.211,0.0,0.148,0.85,0.076,0.173,0.703,0.099,0.24,0.419,0.153,0.392,0.0,0.846,0.165,0.455,0.743,0.027,0.1,0.553,0.222,0.205,0.199,0.0,1.079,1.917,0.562,
1967,1.038,0.046,0.728,0.381,0.068,0.167,1.0,1.044,0.653,0.0,0.265,0.208,0.29,0.545,0.58,1.833,0.135,0.41,0.267,0.02,0.08,1.368,0.351,0.029,0.178,0.018,0.0,1.17,0.069,0.076,0.928,0.009,0.059,0.817,0.035,0.293,0.667,0.885,0.14,0.758,0.846,0.0,0.05,0.277,0.436,0.053,0.189,0.015,0.86,2.943,0.322,
1968,0.553,0.019,0.989,0.264,0.008,0.667,0.0,1.703,0.382,0.0,0.467,0.169,0.312,0.455,0.293,0.695,0.0,0.21,0.308,0.272,0.298,1.006,0.559,0.005,0.263,0.0,0.067,0.742,0.017,0.181,0.347,0.033,0.135,0.594,0.235,0.299,0.333,0.811,0.078,0.375,0.598,0.026,0.049,0.275,0.406,0.105,0.113,0.015,0.985,4.038,0.707,
1969,1.392,0.014,1.1,0.91,0.063,0.833,1.667,2.089,1.222,0.0,0.531,0.229,0.377,0.462,0.43,1.768,0.795,0.767,0.967,0.059,0.19,1.6,0.841,0.01,0.152,0.0,0.986,0.75,0.069,0.184,0.743,0.046,0.324,0.768,0.171,0.427,1.333,0.821,0.082,0.953,0.705,0.022,0.249,0.422,0.174,0.288,0.128,0.0,0.928,3.292,2.622,
1970,1.472,0.078,0.788,0.545,0.013,0.083,0.0,1.811,1.063,0.0,0.447,0.294,0.43,0.313,0.379,1.26,0.045,0.533,0.233,0.099,0.095,0.972,0.925,0.01,0.086,0.019,0.107,0.29,0.024,0.074,0.529,0.092,0.122,0.631,0.167,0.106,0.667,0.975,0.035,0.562,0.615,0.0,0.0,0.214,0.258,0.061,0.088,0.015,0.862,1.469,4.482,
1971,0.825,0.0,0.769,0.24,0.0,1.333,2.667,0.998,0.729,0.0,0.183,0.117,0.204,0.2,0.343,1.343,0.0,0.867,0.15,0.014,0.12,1.266,0.241,0.025,0.106,0.0,0.127,1.0,0.045,0.387,0.885,0.14,0.168,0.661,0.228,0.573,0.0,0.702,0.281,0.429,0.805,0.0,0.25,0.473,0.449,0.091,0.012,0.045,1.028,2.615,0.814,
1972,1.44,0.136,0.864,0.143,0.027,1.45,0.667,1.657,1.151,0.0,0.391,0.096,0.487,0.432,0.475,0.995,0.323,0.673,0.975,0.168,0.101,1.288,0.366,0.023,0.141,0.0,0.237,0.97,0.038,0.433,0.64,0.009,0.203,0.662,0.304,0.896,0.667,0.545,0.189,0.946,0.485,0.0,0.0,1.082,0.65,0.228,0.234,0.0,1.145,2.386,0.568,
1973,1.865,0.013,1.952,0.42,0.057,0.665,0.333,1.064,1.094,0.0,0.634,0.207,0.49,0.941,0.474,2.85,0.415,0.367,0.712,0.021,0.313,2.447,1.068,0.008,0.345,0.0,0.541,0.76,0.0,0.194,0.979,0.079,0.1,0.862,0.189,0.382,0.667,1.552,0.046,1.824,1.103,0.001,0.15,0.221,0.184,0.139,0.157,0.015,0.705,1.809,1.557,
1974,1.182,0.0,1.841,0.44,0.0,0.25,0.333,1.304,0.593,0.0,0.34,0.129,0.453,0.354,0.435,1.757,0.0,0.367,0.183,0.044,0.081,1.912,0.617,0.023,0.158,0.0,0.078,0.14,0.061,0.212,0.349,0.06,0.061,1.358,0.399,0.085,0.333,0.728,0.06,0.885,0.925,0.0,0.0,0.303,0.33,0.136,0.063,0.0,0.945,1.682,1.509,
1975,2.323,0.0,0.838,0.276,0.038,0.667,0.333,1.63,0.774,0.0,0.324,0.345,0.278,0.319,0.847,2.109,0.139,1.1,0.129,0.274,0.217,1.798,0.524,0.031,0.133,0.0,0.286,0.29,0.014,0.35,0.621,0.164,0.123,0.836,0.174,0.327,0.333,0.739,0.076,1.622,0.556,0.011,0.074,0.495,0.619,0.25,0.307,0.0,0.767,2.73,2.321,
1976,1.186,0.0,0.519,0.185,0.016,0.333,0.333,1.295,1.254,0.0,0.161,0.065,0.255,0.325,0.208,0.74,0.295,0.233,0.2,0.099,0.025,0.69,0.423,0.035,0.059,0.058,0.067,0.3,0.021,0.108,0.736,0.019,0.191,0.352,0.067,0.054,1.333,1.094,0.066,0.334,0.603,0.0,0.15,0.472,0.219,0.068,0.046,0.039,1.07,1.842,0.429,
1977,1.388,0.02,0.865,0.296,0.049,0.833,0.333,0.944,0.97,0.0,0.471,0.329,0.495,0.723,0.379,2.171,0.339,0.333,0.575,0.048,0.159,1.77,0.583,0.0,0.292,0.0,0.226,0.41,0.059,0.265,1.31,0.129,0.133,0.811,0.145,0.242,0.0,0.93,0.116,0.719,0.492,0.013,0.1,0.298,0.421,0.024,0.214,0.0,0.871,1.395,1.504,
1978,1.316,0.13,1.105,0.492,0.0,0.083,1.333,1.422,0.427,0.0,0.249,0.235,0.507,0.337,1.127,1.781,0.0,0.3,0.533,0.13,0.384,0.939,0.469,0.038,0.186,0.059,0.067,0.34,0.077,0.128,0.515,0.039,0.04,0.369,0.066,0.115,0.333,0.392,0.078,0.843,0.507,0.025,0.0,0.355,0.157,0.088,0.596,0.015,1.078,2.597,1.53,
1979,2.553,0.0,1.188,0.355,0.008,0.5,0.0,1.477,1.361,0.0,0.436,0.528,0.397,0.545,1.186,2.72,0.243,1.3,0.249,0.036,0.182,3.249,0.547,0.013,0.212,0.0,0.042,0.53,0.006,0.371,1.373,0.097,0.411,0.757,0.089,0.45,1.0,1.21,0.07,1.347,0.974,0.0,0.0,0.777,0.424,0.019,0.166,0.0,0.979,3.295,2.119,
1980,1.931,0.01,0.802,0.614,0.046,0.75,0.333,1.517,0.803,0.001,0.232,0.276,0.328,0.171,0.122,2.741,0.043,0.167,0.071,0.087,0.299,2.781,0.179,0.007,0.037,0.0,0.066,0.35,0.158,0.198,0.409,0.054,0.284,0.584,0.275,0.283,0.667,0.408,0.055,0.901,0.782,0.02,0.0,0.247,0.328,0.079,0.286,0.0,0.917,3.546,0.861,
1981,1.133,0.0,0.815,0.468,0.049,0.083,0.333,1.134,0.912,0.0,0.377,0.46,0.359,0.403,0.316,0.876,0.443,0.2,0.108,0.289,0.28,0.889,0.741,0.001,0.145,0.0,0.268,0.14,0.108,0.131,0.806,0.024,0.269,0.659,0.364,0.179,0.0,0.627,0.097,0.276,0.925,0.011,0.15,0.201,0.271,0.114,0.251,0.0,1.107,1.786,1.304,
1982,1.369,0.0,1.7,0.719,0.046,1.083,0.0,1.964,0.794,0.0,0.698,0.376,0.47,0.306,0.379,2.432,0.045,0.1,0.183,0.105,0.061,2.628,1.56,0.04,0.292,0.056,0.016,0.25,0.031,0.114,0.483,0.121,0.074,0.905,0.238,0.136,0.952,0.764,0.114,0.754,0.608,0.059,0.0,0.313,0.455,0.109,0.184,0.0,0.832,6.027,1.796,
1983,2.676,0.1,1.098,0.571,0.02,0.417,0.333,1.433,0.913,0.0,0.479,0.547,0.31,0.188,0.69,2.833,0.5,0.262,0.175,0.051,0.387,3.266,0.6,0.013,0.176,0.001,0.348,0.29,0.048,0.287,0.636,0.0,0.065,0.827,0.19,0.2,1.952,0.664,0.086,0.972,0.62,0.0,0.3,0.284,0.392,0.061,0.18,0.015,0.822,1.044,1.72,
1984,1.133,0.02,1.487,0.131,0.012,0.167,0.333,1.734,0.615,0.0,0.201,0.176,0.197,0.259,0.898,2.375,0.318,0.367,0.5,0.059,0.203,1.483,0.427,0.005,0.095,0.0,0.409,0.498,0.052,0.337,0.847,0.022,0.033,0.508,0.258,0.231,0.952,0.57,0.133,1.003,0.461,0.0,0.171,0.212,0.48,0.105,0.138,0.0,0.926,1.503,1.766,
1985,0.925,0.007,1.34,0.174,0.044,0.583,1.667,1.565,0.566,0.0,0.382,0.22,0.378,0.894,0.22,1.77,0.131,1.2,0.475,0.079,0.184,0.806,0.982,0.048,0.266,0.0,0.298,0.748,0.048,0.185,0.955,0.038,0.104,1.164,0.066,0.294,1.667,0.875,0.0,0.196,0.88,0.0,0.05,0.863,0.15,0.658,0.347,0.026,1.062,2.549,2.637,
1986,0.917,0.034,0.71,0.519,0.016,0.724,0.0,1.209,0.704,0.0,0.397,0.164,0.463,0.704,0.492,1.204,0.0,0.367,0.4,0.448,0.257,0.937,1.061,0.059,0.228,0.0,0.098,0.148,0.101,0.04,0.513,0.044,0.139,1.575,0.156,0.211,0.952,0.678,0.15,0.413,0.855,0.004,0.2,0.053,0.609,0.057,0.341,0.011,1.286,2.216,1.706,
1987,0.582,0.027,1.409,0.222,0.009,0.5,0.0,1.513,0.317,0.028,0.378,0.125,0.479,0.446,0.294,1.236,0.231,0.333,0.5,0.075,0.218,1.016,0.413,0.008,0.29,0.0,0.293,0.27,0.032,0.25,0.735,0.117,0.086,0.687,0.231,0.143,0.667,0.769,0.062,0.494,0.58,0.009,0.38,0.72,0.198,0.002,0.086,0.0,1.496,3.46,2.805,
1988,0.873,0.0,1.135,0.248,0.024,0.25,0.333,1.808,0.53,0.0,0.132,0.169,0.21,0.284,0.481,1.475,0.136,0.0,0.417,0.055,0.055,0.959,0.219,0.041,0.157,0.0,0.269,0.025,0.074,0.067,0.289,0.075,0.118,0.662,0.092,0.088,0.0,0.437,0.118,0.609,0.471,0.0,0.05,0.056,0.279,0.041,0.175,0.0,1.119,3.333,1.437,
1989,1.513,0.041,0.916,0.219,0.027,1.167,1.0,0.877,0.945,0.0,0.456,0.476,0.347,0.488,1.363,2.419,0.159,0.8,0.125,0.188,0.104,1.449,0.485,0.012,0.276,0.015,0.19,0.814,0.034,0.31,0.84,0.012,0.088,0.805,0.026,0.292,0.667,0.902,0.117,1.22,0.717,0.0,0.45,0.412,0.324,0.083,0.171,0.0,0.977,5.805,1.201,
1990,2.521,0.013,1.603,0.206,0.018,0.583,0.0,0.756,1.258,0.0,0.609,0.529,0.724,0.29,0.596,1.799,0.386,0.6,0.6,0.106,0.299,1.865,0.457,0.005,0.21,0.001,0.698,0.45,0.017,0.114,1.251,0.078,0.309,0.949,0.166,0.19,0.667,1.425,0.187,1.035,0.807,0.0,0.2,0.593,0.789,0.159,0.38,0.0,0.904,3.355,1.643,
1991,1.674,0.0,1.525,0.384,0.013,0.917,1.0,1.852,1.402,0.0,0.329,0.285,0.256,0.2,0.341,3.353,0.5,0.467,1.35,0.114,0.236,3.146,0.51,0.053,0.144,0.0,0.775,0.19,0.105,0.107,0.808,0.094,0.136,0.813,0.07,0.083,1.0,0.63,0.105,1.265,1.073,0.0,0.2,0.249,0.527,0.038,0.387,0.047,1.075,2.143,0.587,
1992,1.059,0.02,0.498,0.303,0.013,0.583,0.667,1.555,1.029,0.0,0.236,0.317,0.254,0.415,0.27,1.91,0.045,0.135,0.429,0.076,0.154,1.266,0.377,0.015,0.204,0.0,0.043,0.23,0.112,0.059,0.672,0.009,0.112,0.591,0.061,0.291,0.667,0.983,0.097,0.357,0.697,0.001,0.2,0.61,0.207,0.205,0.243,0.011,1.183,2.517,2.092,
1993,1.059,0.064,1.124,0.459,0.0,0.0,0.333,0.966,0.426,0.0,0.52,0.678,0.641,0.866,0.162,2.004,0.0,0.473,0.104,0.019,0.343,1.305,1.81,0.009,0.306,0.0,0.123,0.24,0.007,0.027,0.456,0.241,0.13,1.18,0.114,0.458,0.0,0.572,0.07,0.41,0.696,0.001,0.0,0.434,0.258,0.045,0.276,0.0,1.239,1.163,1.152,
1994,1.23,0.01,1.066,0.196,0.01,0.083,1.0,2.131,1.547,0.0,0.256,0.128,0.209,0.639,0.036,1.28,0.159,0.555,0.492,0.204,0.307,1.441,0.702,0.006,0.125,0.0,0.016,0.187,0.015,0.176,0.7,0.1,0.181,0.669,0.355,0.413,0.333,1.273,0.197,0.821,0.739,0.0,0.046,0.304,0.611,0.077,0.191,0.024,0.988,2.146,1.017,
1995,3.055,0.035,0.503,1.155,0.022,0.7,0.333,1.853,1.676,0.002,0.351,0.293,0.159,0.585,0.55,3.128,0.013,0.176,0.498,0.185,0.274,1.477,0.634,0.015,0.131,0.0,0.26,0.48,0.052,0.296,1.312,0.06,0.237,0.689,0.221,0.26,0.667,1.636,0.147,0.458,0.764,0.001,0.264,0.651,0.541,0.153,0.153,0.0,0.894,1.325,1.117,
1996,1.596,0.041,1.241,0.618,0.011,1.417,0.667,1.665,1.069,0.001,0.722,0.866,0.418,0.617,0.335,1.438,0.75,0.6,1.525,0.135,0.261,0.998,0.849,0.001,0.253,0.0,0.987,0.76,0.021,0.56,1.55,0.053,0.136,0.972,0.886,0.694,1.0,0.883,0.157,0.627,0.485,0.0,0.661,0.888,0.502,0.663,0.234,0.001,0.908,4.193,2.32,
1997,1.317,0.002,0.981,0.412,0.084,0.083,0.667,1.935,1.463,0.001,0.343,0.442,0.191,0.396,0.784,1.88,0.045,0.367,0.125,0.106,0.133,1.381,0.413,0.041,0.195,0.0,0.24,0.54,0.032,0.115,0.483,0.164,0.249,0.564,0.161,0.173,0.333,1.176,0.117,0.819,1.022,0.004,0.188,0.328,0.492,0.271,0.144,0.0,1.127,1.749,1.384,
1998,1.936,0.007,1.104,0.513,0.049,0.3,0.333,2.345,1.415,0.014,0.345,0.676,0.411,0.922,0.623,3.208,0.614,0.333,0.987,0.092,0.173,1.513,1.049,0.0,0.173,0.0,0.494,0.227,0.044,0.252,1.152,0.143,0.309,1.118,0.551,0.066,1.667,1.215,0.17,0.885,1.043,0.0,0.721,0.451,0.421,0.22,0.259,0.015,1.127,0.791,2.586,
1999,1.408,0.0,0.837,0.186,0.08,1.0,1.0,1.361,0.676,0.0,0.334,0.211,0.313,0.388,0.473,1.596,0.886,1.045,1.304,0.101,0.191,1.674,0.479,0.009,0.296,0.0,1.061,0.83,0.162,0.681,1.692,0.102,0.162,0.514,0.238,0.484,1.0,1.026,0.222,0.716,0.457,0.0,0.564,0.819,0.493,0.182,0.206,0.015,1.118,1.109,1.064,
2000,0.669,0.006,0.974,0.304,0.014,0.85,1.333,1.224,0.354,0.0,0.533,0.511,0.269,0.252,0.599,1.603,0.068,0.379,0.658,0.168,0.296,1.18,0.431,0.018,0.183,0.0,0.373,0.4,0.031,0.243,0.497,0.163,0.166,0.667,0.109,0.182,0.667,0.285,0.153,0.419,0.654,0.011,0.25,0.229,0.173,0.128,0.473,0.015,0.88,1.525,1.45,
2001,1.86,0.019,1.632,0.245,0.02,0.292,0.0,1.855,0.439,0.0,0.307,0.594,0.273,0.418,0.431,2.726,0.091,0.533,0.772,0.05,0.253,2.226,0.357,0.032,0.18,0.0,0.301,0.18,0.0,0.257,0.369,0.028,0.048,0.664,0.104,0.108,1.667,0.353,0.12,0.719,0.869,0.073,0.05,0.278,0.418,0.144,0.128,0.001,0.997,1.582,2.344,
2002,1.23,0.001,1.231,0.609,0.021,0.083,0.0,1.565,0.724,0.0,0.866,0.622,0.422,0.339,0.968,2.613,0.0,0.287,0.039,0.045,0.528,2.218,1.045,0.016,0.114,0.029,0.123,0.49,0.044,0.132,0.537,0.135,0.145,0.862,0.21,0.094,0.333,0.521,0.047,1.466,0.929,0.013,0.126,0.29,0.413,0.085,0.242,0.0,1.04,2.344,1.234,
2003,1.921,0.013,0.721,0.273,0.051,0.167,1.0,1.14,0.997,0.018,0.497,0.597,0.306,0.498,0.483,1.891,0.091,0.406,0.107,0.048,0.172,2.123,0.842,0.023,0.224,0.0,0.098,0.15,0.002,0.256,1.321,0.078,0.232,0.565,0.156,0.209,0.0,0.719,0.128,1.473,0.636,0.0,0.193,0.867,0.729,0.313,0.126,0.0,1.295,1.547,4.176,
2004,2.255,0.081,1.309,0.496,0.04,0.417,1.667,2.042,1.597,0.019,0.312,0.452,0.576,0.358,0.439,2.288,0.318,0.906,0.786,0.034,0.438,1.54,0.587,0.007,0.127,0.0,0.367,0.912,0.066,0.688,1.064,0.045,0.509,0.76,0.038,1.533,0.0,1.333,0.172,1.175,0.983,0.073,0.1,0.884,0.305,0.586,0.176,0.0,1.275,4.165,1.22,
2005,2.169,0.008,0.628,0.607,0.0,1.35,0.667,1.85,1.266,0.0,0.072,0.555,0.167,0.649,0.501,1.603,1.023,1.035,1.286,0.185,0.42,1.96,0.556,0.005,0.151,0.034,0.965,0.939,0.073,0.873,1.004,0.271,0.307,0.467,0.116,0.544,2.0,0.609,0.125,0.409,0.376,0.064,0.0,0.577,0.399,0.018,0.418,0.001,0.965,2.473,2.617,
2006,1.166,0.03,1.117,0.273,0.008,1.05,1.333,1.047,0.577,0.0,0.276,0.596,0.401,0.196,0.725,1.907,0.364,0.945,1.008,0.132,0.22,1.349,0.518,0.028,0.116,0.0,1.135,0.174,0.112,0.439,1.412,0.08,0.263,0.843,0.501,0.444,1.333,0.747,0.124,0.471,0.725,0.059,0.45,0.924,0.727,0.153,0.216,0.002,1.155,3.716,1.296,
2007,0.977,0.034,0.878,0.161,0.027,1.167,0.667,1.33,0.698,0.037,0.388,0.293,0.977,1.004,0.469,0.798,0.545,0.362,0.542,0.121,0.393,0.832,0.577,0.022,0.574,0.0,0.34,0.867,0.038,0.324,0.349,0.12,0.264,1.246,0.285,0.269,0.0,0.282,0.316,0.226,1.083,0.0,0.0,0.343,0.649,0.0,0.438,0.001,0.991,1.105,1.382,
2008,1.994,0.026,2.616,0.364,0.075,1.167,0.0,2.008,1.14,0.0,1.256,0.895,0.725,0.635,0.684,2.174,0.659,0.633,1.433,0.433,0.193,1.51,1.86,0.016,0.266,0.065,0.8,0.674,0.125,0.279,0.856,0.044,0.165,1.31,0.091,0.17,1.0,0.777,0.144,0.796,0.695,0.001,0.1,0.583,0.357,0.023,0.415,0.047,0.913,2.755,1.796,
2009,2.351,0.004,2.2,0.322,0.02,0.1,1.0,1.652,1.944,0.018,0.306,0.565,0.246,0.702,0.33,2.211,0.614,0.667,0.617,0.054,0.078,1.531,1.189,0.008,0.114,0.0,0.019,0.5,0.0,0.115,0.873,0.058,0.16,1.003,0.103,0.086,0.333,0.923,0.111,0.9,0.653,0.0,0.05,0.487,0.716,0.04,0.179,0.001,1.114,2.02,1.756,
2010,1.42,0.144,0.517,0.539,0.05,0.917,1.667,1.387,0.811,0.0,0.528,0.286,0.693,0.601,0.979,0.765,0.681,0.433,1.579,0.091,0.524,0.662,1.287,0.0,0.261,0.034,0.259,0.75,0.085,0.955,1.376,0.093,0.196,0.718,0.034,0.8,2.667,0.672,0.267,1.138,0.946,0.036,0.8,0.797,0.376,0.311,0.515,0.0,0.821,1.098,2.92,
2011,1.547,0.0,2.353,0.252,0.06,1.5,1.0,1.606,0.512,0.0,0.446,0.496,0.409,0.244,1.535,1.398,0.295,1.4,0.457,0.225,0.168,1.631,0.6,0.051,0.2,0.001,0.417,1.903,0.0,0.751,0.83,0.009,0.217,0.485,0.236,1.035,0.667,0.1,0.151,1.612,0.37,0.002,0.9,0.767,0.475,0.064,0.196,0.0,0.968,1.489,4.497,
2012,1.528,0.043,0.624,0.453,0.014,0.25,1.0,1.982,0.575,0.0,0.281,0.09,0.177,0.222,0.209,1.81,0.545,1.4,0.392,0.073,0.299,1.775,0.454,0.004,0.097,0.001,0.498,1.0,0.0,0.225,0.538,0.003,0.109,0.576,0.533,0.503,0.333,0.453,0.065,0.709,0.685,0.0,0.3,0.637,0.394,0.212,0.103,0.0,0.821,1.95,1.098,
2013,1.404,0.021,1.556,0.102,0.1,1.0,1.333,1.882,1.133,0.015,0.683,1.167,0.543,0.407,0.71,2.354,0.432,0.4,0.292,0.148,0.258,1.739,0.76,0.007,0.145,0.061,0.257,0.46,0.131,0.31,0.718,0.146,0.189,0.603,0.157,0.541,1.667,0.982,0.247,0.883,0.714,0.0,0.1,0.46,0.219,0.155,0.24,0.0,0.933,1.582,0.774,
2014,1.83,0.077,0.809,0.415,0.028,0.25,0.667,1.917,0.844,0.0,0.52,0.589,0.9,0.391,0.467,1.884,0.431,0.467,0.683,0.152,0.141,1.859,1.035,0.178,0.413,0.0,0.216,0.55,0.073,0.221,0.927,0.064,0.173,0.523,0.21,0.354,1.0,0.413,0.172,0.748,0.485,0.0,0.004,0.541,0.25,0.014,0.201,0.017,1.331,2.285,1.769,
