Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1971,0.005,2.379,0.248,0.259,19.952,8.203,0.006,0.0,0.003,12.16,8.092,5.892,19.893,5.063,1.965,0.0,42.788,1.509,13.034,17.747,47.181,0.111,3.6,31.172,12.982,7.181,30.061,2.362,8.56,16.436,0.098,57.499,5.658,1.111,1.731,4.969,7.496,0.0,32.943,1.24,0.343,11.133,26.668,0.766,1.729,2.284,32.229,22.391,77.846,0.0,0.0,
1972,0.005,0.786,0.229,0.659,26.473,4.023,0.006,0.0,0.083,22.504,11.603,7.522,31.38,8.997,1.998,0.0,44.92,1.129,7.265,23.524,61.46,0.0,5.957,37.687,24.452,9.332,29.566,1.008,4.827,14.622,0.304,65.948,7.062,1.513,6.642,5.089,2.702,0.0,41.317,1.066,0.138,10.247,22.926,1.089,5.412,3.096,42.883,30.508,72.902,0.0,0.0,
1973,0.005,0.621,0.183,0.199,24.206,4.24,0.006,0.0,0.003,11.954,4.697,2.133,14.87,4.5,0.177,0.001,27.408,0.818,5.717,11.963,30.122,0.0,4.001,23.152,13.513,3.77,21.738,0.861,4.055,14.688,0.102,35.715,1.747,1.638,1.682,2.92,0.113,0.001,19.902,0.081,0.196,13.656,21.388,0.733,1.839,1.041,19.714,24.766,66.678,0.0,0.0,
1974,0.005,1.01,0.114,0.355,27.954,3.547,0.006,0.0,0.003,18.206,6.232,3.58,15.25,7.738,0.052,0.0,34.242,0.594,6.343,15.456,35.764,0.0,4.99,19.663,14.374,5.281,23.466,1.352,5.33,11.821,0.069,43.731,2.561,1.589,3.894,1.563,1.262,0.002,20.866,0.066,0.152,9.774,18.973,0.349,3.813,0.495,24.05,21.747,67.589,0.0,0.0,
1975,0.0,1.107,0.101,0.183,22.745,2.833,0.006,0.0,0.004,12.566,3.226,1.58,15.927,2.284,0.052,0.0,41.498,0.753,6.433,11.371,48.069,0.0,1.839,30.058,13.945,3.423,26.21,0.749,5.18,10.814,0.075,55.311,1.627,0.514,1.386,2.471,2.656,0.001,29.769,0.061,0.081,5.255,19.275,0.319,1.489,1.001,25.455,28.375,74.899,0.0,0.0,
1976,0.032,1.005,0.319,0.173,21.205,7.154,0.356,0.0,0.004,10.51,11.05,6.188,22.854,4.876,1.638,0.0,50.079,1.169,10.369,20.806,50.824,0.0,5.473,21.293,16.904,2.639,34.973,2.198,6.3,19.843,0.179,52.19,7.22,1.278,1.257,6.624,5.582,0.001,30.025,0.54,0.135,6.074,31.049,0.641,1.037,2.798,41.081,23.943,58.357,0.0,0.0,
1977,0.559,1.028,1.745,0.337,16.852,5.487,1.365,0.0,0.368,12.006,26.914,23.616,32.921,8.301,11.272,0.0,37.592,2.955,10.153,25.87,49.012,0.541,16.584,27.602,19.752,2.401,32.472,3.311,5.187,17.621,0.947,53.396,22.511,2.292,2.328,13.784,2.747,0.0,35.576,4.621,0.213,5.259,20.465,3.522,1.974,12.085,43.64,23.31,55.175,0.0,0.0,
1978,0.007,1.835,0.271,0.194,22.123,3.209,0.006,0.0,0.003,13.466,20.519,16.868,40.959,10.172,5.052,0.0,42.469,1.857,7.586,27.635,66.646,0.0,11.471,43.008,34.102,4.173,34.049,2.829,5.713,16.939,0.18,77.058,13.869,2.05,2.532,9.061,4.616,0.001,52.908,1.357,0.17,6.716,31.764,1.141,3.266,8.243,45.997,37.984,46.696,0.0,0.0,
1979,0.0,1.319,1.118,0.247,30.724,9.872,4.887,0.0,0.003,24.549,23.751,17.895,35.181,17.411,4.015,0.0,33.497,4.826,14.267,27.651,54.496,0.0,17.109,39.929,31.529,4.918,27.2,6.011,6.357,20.39,0.31,66.138,14.775,4.579,4.304,13.476,8.216,0.001,45.033,1.465,0.38,14.524,24.396,2.059,5.579,5.789,40.219,36.949,59.147,0.0,0.0,
1980,0.0,0.489,0.076,0.169,14.773,7.66,0.356,0.0,0.011,10.122,8.101,5.474,17.235,5.848,1.359,0.0,42.34,1.243,7.833,19.38,46.472,0.0,4.468,29.738,15.218,1.391,32.227,2.278,2.968,17.986,0.199,51.775,4.367,0.674,2.505,5.536,4.142,0.0,27.466,0.558,0.069,3.006,24.343,1.226,3.266,4.449,33.237,21.456,56.134,0.0,0.0,
1981,0.005,0.466,0.373,0.165,11.783,9.846,0.941,0.0,0.016,6.056,10.087,8.544,17.076,3.017,2.541,0.0,29.818,2.419,13.437,16.504,33.65,0.042,5.21,11.5,9.823,1.044,25.786,3.018,3.11,15.716,0.318,33.116,9.395,1.165,1.06,8.816,7.925,0.0,17.616,1.039,0.136,2.114,21.086,1.189,1.086,6.465,25.341,10.739,41.61,0.0,0.0,
1982,0.846,0.873,2.115,0.262,22.263,10.533,1.601,0.0,0.834,17.816,15.864,11.912,29.016,11.531,4.717,0.0,45.198,4.373,14.434,25.353,52.367,0.736,11.191,36.858,23.306,4.491,36.977,4.324,5.97,20.68,0.504,60.774,10.536,2.89,2.37,8.486,7.159,0.149,37.964,3.581,0.345,8.314,28.363,3.077,2.24,6.43,36.58,28.752,63.028,0.0,0.0,
1983,0.403,0.61,1.979,0.185,19.189,6.131,1.933,0.0,0.341,14.072,11.202,8.507,19.413,11.716,3.973,0.0,30.394,1.757,8.202,15.686,37.323,0.431,10.053,24.348,17.413,1.523,21.348,1.577,6.212,12.675,0.599,36.692,6.661,5.024,2.696,6.011,1.599,0.019,24.449,2.817,0.671,3.225,15.886,2.097,3.341,4.855,22.914,22.196,53.051,0.0,0.0,
1984,0.002,0.571,0.698,0.259,22.44,6.383,2.536,0.0,0.003,17.97,8.419,7.028,14.926,5.427,4.077,0.0,35.695,3.021,6.975,18.699,40.537,0.0,5.098,24.958,11.168,4.352,23.165,3.575,4.912,15.584,0.082,42.396,7.558,2.196,2.502,8.942,2.365,0.0,24.116,2.271,0.201,12.799,18.571,1.339,2.429,4.837,23.912,23.013,57.459,0.0,0.0,
1985,1.301,1.225,1.689,0.207,26.386,4.975,2.007,0.0,1.178,33.109,19.362,13.707,35.856,11.32,5.235,0.0,40.652,3.686,6.383,21.685,60.478,0.972,12.281,44.391,27.796,5.54,29.099,3.171,5.843,12.896,1.515,62.037,11.939,1.612,4.627,7.409,0.879,0.953,44.906,3.154,0.583,8.644,18.46,2.392,5.174,5.77,42.487,38.563,57.938,0.0,0.0,
1986,0.032,0.497,0.115,0.164,13.221,2.398,0.006,0.0,0.025,7.312,6.852,3.111,14.905,1.462,1.814,0.0,31.58,0.818,4.689,15.823,33.887,0.0,3.013,17.68,9.896,1.344,19.803,0.833,3.842,10.297,0.213,34.471,2.994,1.083,1.119,3.071,0.496,0.0,17.649,0.648,0.183,2.557,18.648,0.566,1.065,1.414,26.968,15.601,53.203,0.0,0.0,
1987,0.0,1.108,0.065,0.186,17.521,4.79,0.666,0.0,0.003,11.531,3.926,2.727,3.358,0.761,0.412,0.0,33.061,2.073,8.676,8.913,12.135,0.0,1.421,12.592,2.917,5.264,25.483,2.567,6.932,14.187,0.147,12.471,2.187,0.976,1.566,4.964,2.365,0.0,6.069,0.149,0.228,6.606,20.139,1.294,1.395,2.326,8.718,17.721,48.91,0.0,0.0,
1988,0.0,0.945,0.674,0.287,24.268,7.093,0.006,0.0,0.001,11.969,10.626,6.609,23.132,6.912,1.287,0.0,41.405,1.765,10.671,20.347,49.368,0.026,6.337,24.726,19.879,5.799,28.984,4.42,4.822,15.235,0.113,48.122,6.42,2.213,1.801,7.096,5.336,0.0,31.214,0.823,0.143,9.825,21.363,1.83,1.442,3.733,34.289,21.652,54.259,0.0,0.0,
1989,0.533,1.105,2.059,0.382,29.38,4.799,0.006,0.0,0.012,18.518,16.59,11.465,26.296,13.016,6.777,0.033,57.959,1.707,7.997,23.888,60.23,1.193,13.036,32.214,24.911,7.23,33.843,1.222,6.925,17.642,0.476,63.911,9.08,5.744,3.786,6.72,2.793,0.0,38.492,3.501,1.238,14.498,34.538,2.771,3.033,6.311,38.818,32.412,62.756,0.0,0.0,
1990,0.0,2.545,0.155,0.584,23.274,1.882,0.006,0.0,0.003,17.009,3.338,1.48,10.994,5.984,0.163,0.0,27.302,0.688,2.652,10.027,28.704,0.001,2.296,24.034,11.452,10.869,13.215,0.768,7.903,5.999,0.058,33.222,0.679,2.166,4.007,1.387,0.496,0.0,18.011,0.061,0.329,14.25,6.451,0.278,4.187,0.539,16.019,21.072,63.972,0.0,0.0,
1991,0.004,0.575,0.068,0.18,18.752,2.15,0.006,0.0,0.001,10.551,3.648,1.317,17.98,1.717,0.14,0.0,34.444,0.757,3.838,11.708,40.719,0.001,2.165,20.421,10.557,2.771,19.958,0.883,3.885,9.371,0.082,41.884,0.773,0.422,1.457,1.549,0.879,0.001,23.029,0.114,0.107,7.319,16.339,0.31,1.006,0.522,26.525,19.461,54.994,0.0,0.0,
1992,0.003,1.193,0.056,0.2,18.322,2.018,0.006,0.0,0.003,10.612,2.763,2.312,5.639,0.42,0.632,0.0,35.93,0.806,2.842,10.772,22.531,0.001,0.551,14.802,4.548,3.571,22.278,0.768,4.492,11.838,0.064,25.107,2.352,0.24,1.466,1.991,0.496,0.001,11.255,0.104,0.07,8.035,21.595,0.276,1.055,0.832,14.17,16.87,58.006,0.0,0.0,
1993,0.004,0.56,0.112,0.3,19.479,3.836,0.006,0.0,0.021,17.0,4.777,3.903,19.176,3.47,0.411,0.0,46.014,0.903,6.222,17.659,45.514,0.0,2.22,33.388,15.162,5.773,30.131,1.581,3.18,19.12,0.127,49.81,3.289,0.585,2.952,4.984,2.365,0.001,31.75,0.139,0.074,6.7,30.304,0.478,3.191,1.386,27.728,30.153,45.453,0.0,0.0,
1994,0.076,0.532,0.3,0.192,14.175,11.338,1.715,0.0,0.146,8.521,12.051,10.321,26.161,2.211,5.373,0.0,45.552,3.537,13.508,28.069,43.274,0.0,4.358,22.646,14.306,2.205,36.511,4.57,3.573,23.608,0.719,51.13,9.942,0.541,1.591,10.924,6.148,0.0,30.464,2.351,0.126,3.146,35.136,3.329,1.078,6.997,31.816,12.513,57.493,0.0,0.0,
1995,0.0,0.518,0.103,0.165,11.754,3.322,0.006,0.0,0.021,6.12,6.21,4.313,15.438,2.716,0.785,0.0,32.338,1.142,5.207,14.711,40.363,0.0,3.031,22.979,10.959,1.603,20.348,1.368,2.735,11.549,0.133,48.322,3.896,0.24,1.26,3.332,0.496,0.0,21.722,0.421,0.067,3.033,17.072,0.723,1.272,2.255,27.735,15.384,57.548,0.0,0.0,
1996,0.289,0.534,0.646,0.16,21.312,4.135,0.298,0.0,0.084,12.078,10.277,6.15,29.198,11.321,3.056,0.0,31.429,2.069,8.232,23.973,58.587,0.109,8.624,42.672,27.036,1.382,28.055,2.598,4.36,14.128,0.691,71.093,6.09,2.967,2.515,7.878,3.513,0.0,47.473,2.24,0.247,3.504,20.145,1.865,3.726,4.25,38.419,30.89,65.854,0.0,0.0,
1997,0.0,0.818,0.449,0.182,19.091,3.534,0.006,0.0,0.003,9.553,10.479,7.066,17.162,4.539,1.796,0.0,30.586,0.913,3.735,13.245,37.271,0.0,8.168,21.337,12.218,2.965,17.303,0.781,5.174,10.043,0.092,41.806,5.005,0.568,1.167,3.213,1.216,0.0,24.815,0.816,0.108,5.559,16.033,0.666,1.405,2.161,22.096,21.111,54.091,0.0,0.0,
1998,0.0,0.521,0.075,0.273,15.298,1.567,0.006,0.0,0.003,9.447,1.834,0.435,9.549,2.898,0.052,0.0,21.092,0.594,2.274,5.931,24.104,0.0,1.193,19.708,9.501,3.605,11.359,0.617,3.155,5.598,0.087,33.045,0.171,0.613,2.086,0.944,0.113,0.0,19.102,0.08,0.126,4.635,9.175,0.4,1.733,0.342,12.193,16.562,50.488,0.0,0.0,
1999,0.005,0.526,0.075,0.171,8.647,2.209,0.006,0.0,0.003,5.424,7.0,4.081,13.059,1.141,0.373,0.0,22.945,0.701,4.768,13.983,26.008,0.0,2.72,8.196,5.254,1.654,18.2,0.748,3.043,11.313,0.08,26.446,3.17,0.24,1.128,2.308,0.496,0.0,12.504,0.061,0.068,2.284,16.591,0.213,0.844,0.869,19.62,5.844,68.15,0.0,0.0,
2000,0.005,0.587,0.114,0.169,11.429,4.07,0.006,0.0,0.001,5.421,11.833,8.585,21.816,2.42,0.531,0.0,32.459,0.719,7.242,17.728,42.26,0.0,5.05,21.859,11.503,1.211,26.729,1.903,3.051,15.691,0.225,45.933,8.207,0.352,1.133,3.604,0.113,0.0,24.149,0.147,0.069,2.277,26.959,0.818,1.08,3.208,28.18,18.295,44.43,0.0,0.0,
2001,0.005,0.859,0.214,0.173,15.601,2.397,0.006,0.0,0.003,11.253,3.73,1.11,14.48,1.773,0.197,0.0,30.137,0.594,3.237,7.528,30.69,0.0,2.65,17.38,6.926,2.213,21.336,0.92,4.126,6.436,0.117,34.342,0.531,0.506,1.373,1.058,0.113,0.0,21.749,0.141,0.085,4.096,14.518,0.298,0.905,0.423,16.692,16.266,51.725,0.0,0.0,
2002,0.005,0.704,0.142,0.191,19.177,0.89,0.006,0.0,0.003,11.287,1.527,0.867,5.902,2.28,0.052,0.0,19.386,0.671,2.027,6.714,21.499,0.003,1.259,23.543,6.364,2.482,11.652,0.595,4.045,5.615,0.067,35.529,0.208,0.625,1.394,1.207,0.113,0.0,15.966,0.106,0.104,5.362,8.385,0.425,0.856,0.72,8.812,22.328,43.387,0.0,0.0,
2003,0.005,0.5,0.196,0.168,12.528,6.407,0.006,0.0,0.021,4.986,5.959,4.149,17.748,2.759,1.359,0.0,42.958,1.168,11.297,19.063,45.837,0.003,3.357,22.354,9.287,1.197,35.223,2.803,2.867,19.825,0.219,55.3,4.016,0.473,1.025,4.504,2.747,0.0,24.432,0.857,0.083,2.567,36.536,0.831,0.979,2.688,31.596,13.839,48.146,0.0,0.0,
2004,0.005,0.618,0.223,0.184,19.242,9.464,0.006,0.0,0.003,8.684,6.246,5.544,19.528,4.802,1.094,0.0,32.258,1.108,11.276,19.49,35.418,0.0,3.098,17.366,15.087,2.777,26.056,1.818,4.325,18.993,0.093,39.614,5.826,0.68,1.479,5.504,4.953,0.0,22.274,0.213,0.168,4.837,30.673,0.705,1.609,2.902,25.638,15.506,52.95,0.0,0.0,
2005,0.005,0.549,0.071,0.178,13.396,5.933,0.006,0.0,0.005,10.885,4.557,2.685,16.383,4.026,0.144,0.0,33.321,0.806,9.764,14.38,33.7,0.0,1.451,24.459,13.437,2.21,26.92,2.813,3.93,16.963,0.137,38.873,3.364,1.041,1.738,5.41,3.513,0.001,23.879,0.063,0.157,3.395,26.151,0.388,1.668,0.942,21.767,15.324,48.654,0.0,0.0,
2006,0.005,0.572,0.071,0.196,15.347,1.086,0.006,0.0,0.008,9.145,1.814,0.49,3.945,1.133,0.094,0.0,14.087,0.589,1.782,5.916,15.597,0.001,0.955,14.627,5.068,2.722,8.677,0.595,3.545,5.249,0.071,19.178,0.21,0.369,1.468,1.075,0.113,0.0,7.961,0.061,0.071,3.887,6.615,0.243,1.219,0.507,7.637,14.381,61.159,0.0,0.0,
2007,0.005,1.017,0.073,0.174,25.408,3.286,0.006,0.0,0.003,11.368,7.301,5.565,20.148,3.439,0.706,0.0,37.611,0.833,3.587,13.966,40.547,0.001,2.116,18.759,17.255,4.43,21.345,1.021,4.998,13.342,0.066,44.95,7.127,0.587,1.542,4.257,0.113,0.0,24.891,0.061,0.093,9.28,28.745,0.299,1.47,2.939,24.913,24.623,56.31,0.0,0.0,
2008,0.005,0.853,0.077,0.24,21.607,1.548,0.006,0.0,0.004,12.69,8.478,3.457,30.599,4.011,0.084,0.0,32.349,0.724,3.398,16.855,52.916,0.004,2.839,28.201,19.172,2.783,17.757,0.963,4.25,8.92,0.092,55.251,2.365,0.314,2.356,1.842,0.113,0.0,36.223,0.061,0.075,5.763,15.349,0.298,2.833,0.988,42.903,23.722,61.306,0.0,0.0,
2009,0.004,0.77,0.075,0.246,18.4,3.333,0.006,0.0,0.003,12.462,5.81,5.339,21.659,2.531,1.267,0.0,34.397,0.95,7.52,19.882,48.895,0.004,2.308,28.521,15.373,4.605,25.075,2.113,3.953,12.482,0.143,59.764,6.043,0.319,2.132,4.454,2.41,0.0,32.143,0.133,0.08,6.903,22.807,0.961,1.909,2.903,33.091,21.629,58.138,0.0,0.0,
2010,0.005,0.707,0.138,0.189,15.741,1.217,0.006,0.0,0.011,7.922,8.151,2.201,23.809,4.233,0.298,0.0,11.905,0.724,1.94,6.456,39.005,0.001,6.867,23.342,11.305,2.272,9.309,0.595,3.833,6.662,0.11,46.06,2.005,0.807,1.414,2.695,0.113,0.0,29.061,0.1,0.103,4.271,8.416,0.685,1.436,1.603,18.974,17.019,52.036,0.0,0.0,
2011,0.005,1.523,0.259,0.201,25.942,3.955,0.006,0.0,0.005,9.656,5.738,3.065,16.644,9.318,0.616,0.0,28.439,0.753,6.331,12.247,38.742,0.004,5.619,25.788,16.326,2.893,21.694,1.262,10.293,11.084,0.101,48.156,3.605,3.519,1.629,3.817,3.896,0.0,33.506,0.459,0.518,7.05,17.798,0.341,1.533,1.006,19.071,24.407,55.777,0.0,0.0,
2012,0.004,0.542,0.071,0.174,14.939,1.086,0.006,0.0,0.011,4.991,0.81,0.465,6.984,1.046,0.048,0.0,19.392,0.594,1.96,4.794,21.258,0.001,0.387,14.065,7.11,2.264,12.103,0.595,3.167,5.462,0.057,29.453,0.336,0.24,1.012,1.088,0.113,0.0,15.478,0.061,0.07,3.178,6.892,0.221,0.946,0.227,8.88,11.538,67.942,0.0,0.0,
2013,0.009,1.29,0.084,0.384,25.886,2.235,0.006,0.0,0.026,16.339,4.125,1.137,18.044,2.494,0.048,0.001,27.158,0.627,3.234,13.258,51.295,0.0,1.335,20.07,12.069,9.626,17.883,0.595,5.298,9.653,0.06,55.567,0.548,0.365,2.971,1.475,0.496,0.0,26.956,0.061,0.071,16.798,17.186,0.236,1.613,0.612,30.318,25.46,53.106,0.0,0.0,
2014,0.107,0.439,0.38,0.163,21.511,4.543,0.006,0.0,0.054,8.714,19.218,13.318,34.697,8.44,3.546,0.0,40.572,2.133,7.766,34.746,61.284,0.001,9.152,32.222,24.637,1.235,30.305,3.882,3.47,19.919,0.617,57.942,15.245,1.991,2.208,10.739,2.747,0.0,39.826,1.804,0.143,3.502,29.623,2.253,1.564,8.295,49.445,27.501,42.93,0.0,0.0,
