Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1950,0.024,6.719,0.077,8.083,0.015,0.0,0.0,4.739,0.042,0.0,0.021,0.0,0.013,0.064,0.0,0.229,0.0,0.012,0.0,0.0,0.0,0.153,0.042,0.001,0.0,1.138,0.0,0.002,0.0,0.014,0.055,0.0,0.0,0.247,0.0,0.0,0.0,0.945,0.0,0.065,1.249,0.034,0.0,0.025,0.0,0.0,0.004,0.0,0.0,0.049,3.822,
1951,0.02,6.994,0.15,7.726,0.0,0.0,0.0,5.079,0.035,0.0,0.0,0.0,0.003,0.123,0.003,1.161,0.0,0.012,0.0,0.0,0.0,0.282,0.038,0.0,0.0,1.033,0.0,0.0,0.171,0.014,0.096,0.0,0.0,1.704,0.0,0.0,0.0,0.915,0.0,0.066,2.138,0.199,0.0,0.055,0.0,0.0,0.001,0.0,0.0,0.049,-999.0,
1952,0.073,6.677,0.207,8.126,0.01,0.0,0.667,5.688,0.311,0.018,0.143,0.042,0.036,1.057,0.003,0.406,0.0,0.26,0.0,0.009,0.0,0.172,0.103,0.0,0.023,1.03,0.0,0.12,0.175,0.112,0.43,0.001,0.0,2.36,0.001,0.074,0.0,1.56,0.005,0.133,1.967,0.019,0.0,0.204,0.0,0.0,0.013,0.0,0.0,0.049,3.825,
1953,0.14,6.893,0.394,7.958,0.01,0.0,0.0,5.384,0.03,0.0,0.05,0.069,0.016,0.594,0.045,0.351,0.0,0.018,0.0,0.0,0.0,0.463,0.501,0.0,0.063,1.281,0.0,0.002,0.042,0.014,0.094,0.0,0.0,2.611,0.001,0.0,0.0,1.047,0.0,0.077,2.633,0.09,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.049,3.823,
1954,0.175,6.8,1.285,7.946,0.083,0.0,0.0,6.169,0.08,0.0,0.208,0.202,0.06,1.73,0.497,0.313,0.0,0.012,0.0,0.0,0.0,0.226,1.245,0.0,0.011,1.182,0.0,0.002,0.0,0.014,0.099,0.0,0.0,5.217,0.0,0.0,0.0,1.165,0.007,0.485,2.347,0.018,0.0,0.047,0.0,0.0,0.002,0.0,0.0,0.049,3.823,
1955,0.02,6.117,0.051,7.935,0.0,0.0,0.0,5.419,0.029,0.0,0.01,0.0,0.264,0.295,0.005,0.241,0.0,0.084,0.0,0.011,0.022,0.128,0.173,0.0,0.339,1.017,0.0,0.202,0.0,0.03,0.116,0.0,0.0,0.323,0.0,0.0,0.0,1.027,0.184,0.049,1.162,0.135,0.0,0.067,0.0,0.0,0.01,0.0,0.0,0.049,3.823,
1956,0.02,6.316,0.16,7.822,0.0,0.0,0.0,5.311,0.073,0.0,0.01,0.0,0.012,0.429,0.004,0.278,0.0,0.012,0.0,0.0,0.0,0.12,0.153,0.0,0.0,1.098,0.0,0.002,0.0,0.014,0.079,0.0,0.0,2.959,0.016,0.0,0.0,0.897,0.0,0.066,1.743,0.042,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.049,2.296,
1957,0.036,6.994,0.043,8.062,0.0,0.0,0.0,5.686,0.03,0.0,0.009,0.0,0.035,0.047,0.005,0.23,0.0,0.156,0.0,0.0,0.0,0.135,0.058,0.0,0.0,1.271,0.0,0.0,0.059,0.056,0.108,0.0,0.0,0.543,0.0,0.0,0.0,0.967,0.0,0.049,1.746,0.032,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.049,2.296,
1958,0.02,7.783,0.045,8.341,0.0,0.0,0.0,5.597,0.058,0.0,0.011,0.0,0.0,0.035,0.005,0.225,0.0,0.012,0.0,0.0,0.0,0.127,0.045,0.0,0.0,1.197,0.0,0.0,0.074,0.014,0.072,0.0,0.0,0.716,0.0,0.0,0.0,1.06,0.0,0.049,1.828,0.098,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.049,2.296,
1959,0.024,7.89,0.042,8.584,0.0,0.0,0.0,5.02,0.041,0.0,0.009,0.0,0.0,0.062,0.005,0.225,0.0,0.156,0.0,0.0,0.0,0.154,0.045,0.0,0.0,1.099,0.0,0.0,0.0,0.014,0.071,0.0,0.0,0.435,0.0,0.0,0.0,1.014,0.0,0.044,1.387,0.047,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.049,2.296,
1960,0.036,7.261,0.048,8.82,0.0,0.0,0.0,5.401,0.03,0.018,0.009,0.0,0.025,0.035,0.005,0.275,0.0,0.012,0.0,0.0,0.0,0.194,0.033,0.0,0.0,1.26,0.0,0.0,0.025,0.014,0.088,0.0,0.0,0.408,0.0,0.0,0.0,0.944,0.0,0.049,1.357,0.108,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.049,2.43,
1961,0.02,7.474,0.04,8.891,0.0,0.0,0.0,5.717,0.034,0.0,0.009,0.0,0.0,0.036,0.005,0.279,0.0,0.012,0.0,0.0,0.0,0.12,0.056,0.0,0.0,1.359,0.0,0.002,0.003,0.014,0.062,0.0,0.0,0.249,0.048,0.0,0.0,0.896,0.0,0.049,1.073,0.091,0.0,0.028,0.008,0.0,0.0,0.0,0.0,0.049,2.43,
1962,0.095,6.967,0.04,7.872,0.0,0.0,0.0,5.586,0.036,0.0,0.009,0.0,0.0,0.036,0.005,0.212,0.0,0.012,0.0,0.0,0.0,0.142,0.056,0.0,0.0,1.152,0.0,0.002,0.003,0.014,0.062,0.0,0.0,0.506,0.0,0.0,0.0,0.874,0.0,0.049,1.368,0.029,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.049,2.429,
1963,0.099,7.005,0.078,7.964,0.0,0.0,0.0,5.879,0.059,0.0,0.01,0.0,0.001,0.116,0.005,0.365,0.0,0.012,0.0,0.0,0.0,0.208,0.041,0.0,0.047,1.196,0.0,0.002,0.003,0.032,0.062,0.0,0.0,0.435,0.0,0.0,0.0,0.954,0.035,0.049,1.27,0.091,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.049,2.296,
1964,0.029,6.736,0.175,7.87,0.0,0.0,0.0,5.452,0.029,0.0,0.009,0.002,0.111,0.5,0.005,0.355,0.0,0.012,0.0,0.0,0.099,0.18,0.132,0.0,0.237,1.436,0.0,0.002,0.003,0.014,0.094,0.0,0.022,1.338,0.0,0.0,0.0,1.077,0.181,0.049,1.989,0.035,0.0,0.022,0.0,0.0,0.029,0.0,0.0,0.049,2.965,
1965,0.021,6.217,0.029,7.434,0.0,0.0,0.0,5.624,0.032,0.0,0.039,0.0,0.0,0.036,0.005,0.225,0.0,0.166,0.0,0.0,0.0,0.179,0.042,0.0,0.0,1.034,0.0,0.002,0.017,0.029,0.062,0.0,0.001,0.258,0.0,0.0,0.0,0.897,0.0,0.049,1.109,0.027,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.049,2.43,
