Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1996,1.681,44.924,0.59,34.51,1.737,0.0,0.009,0.15,0.542,2.39,0.067,0.072,0.07,4.832,0.256,0.454,0.0,0.134,0.004,0.002,0.036,0.209,0.083,0.997,0.738,13.943,0.0,0.029,7.475,0.002,0.233,0.348,0.019,13.165,3.022,0.018,0.0,1.168,1.024,0.178,13.442,10.443,0.005,0.117,2.369,0.031,0.01,0.737,0.0,0.0,0.0,
1997,0.258,43.417,3.217,27.7,1.819,0.0,0.009,0.201,0.384,1.155,0.175,0.093,0.134,4.533,0.187,0.752,0.0,1.362,0.004,0.002,0.038,0.217,0.871,0.522,1.637,7.715,0.004,0.896,6.684,0.029,0.349,0.174,0.035,8.206,0.841,0.018,0.0,1.117,0.702,0.444,7.581,6.763,0.005,0.596,1.257,0.208,0.002,0.658,0.0,0.0,0.0,
1998,2.439,38.99,14.191,29.281,2.423,0.0,0.009,3.676,4.101,2.808,0.071,0.068,0.075,14.178,0.088,10.655,0.0,0.214,0.0,0.001,0.083,1.973,0.695,1.219,3.392,14.647,0.0,0.043,11.151,0.003,0.784,0.233,0.015,36.233,3.621,0.025,0.0,5.745,2.148,0.414,35.271,11.084,0.005,0.459,3.673,0.086,0.004,1.447,0.0,0.0,0.167,
1999,2.482,34.546,8.831,25.809,1.617,1.204,0.37,0.829,3.857,1.499,1.028,0.894,0.496,7.44,3.546,6.08,0.0,3.362,0.046,0.142,0.053,4.096,3.739,1.082,1.724,7.12,0.0,1.301,5.495,0.154,1.894,0.623,0.409,20.103,1.055,0.319,0.0,9.289,2.332,2.228,15.034,6.19,0.005,1.128,1.163,1.164,0.117,0.765,0.0,0.0,0.0,
2000,10.346,46.841,20.503,30.193,2.82,0.0,0.009,1.31,3.011,3.086,0.113,0.091,0.41,22.668,0.115,16.918,0.0,0.059,0.0,0.002,0.125,16.961,3.87,2.285,5.329,12.346,0.002,0.029,9.032,0.002,0.21,0.477,0.015,34.793,1.192,0.018,0.0,3.398,3.755,1.4,29.294,14.659,0.0,0.12,1.039,0.129,0.003,1.706,0.0,0.0,0.0,
2001,0.081,43.999,3.092,32.217,2.686,0.937,0.37,0.124,0.297,2.632,0.072,0.074,0.181,17.081,0.051,0.503,0.0,0.315,0.118,0.181,0.038,0.074,0.605,1.44,3.117,14.846,0.002,0.575,7.534,0.242,0.183,0.736,0.012,29.195,1.71,0.474,0.5,0.914,4.037,0.211,17.114,12.347,0.0,0.117,1.728,0.029,0.059,2.217,0.0,0.0,0.0,
2002,0.285,45.952,1.055,31.7,4.987,0.0,0.009,0.239,1.692,3.987,0.231,0.201,0.257,12.943,0.9,0.748,0.0,1.002,0.051,0.119,0.037,0.401,0.561,2.787,7.854,17.612,0.143,0.866,11.366,0.045,1.535,1.456,0.075,7.997,3.127,0.011,0.0,4.623,8.322,0.262,8.026,18.874,0.0,0.826,2.061,0.029,0.021,2.84,0.0,0.0,0.0,
2003,0.076,49.579,2.725,33.347,5.784,0.0,0.009,0.112,0.245,6.817,0.216,0.058,0.736,19.96,0.062,0.903,0.0,0.06,0.0,0.035,0.072,0.11,4.664,4.314,6.203,14.977,0.0,0.029,12.17,0.0,0.168,1.593,0.034,23.222,3.795,0.003,0.0,0.317,5.552,0.178,13.008,19.929,0.0,0.158,2.79,0.029,0.003,3.326,0.0,0.0,0.0,
2004,0.199,37.657,0.476,28.696,1.847,0.0,0.009,0.114,0.424,1.782,0.125,0.055,0.069,3.518,0.053,0.594,0.0,0.06,0.0,0.0,0.037,0.1,0.067,0.731,1.493,8.542,0.0,0.029,5.437,0.002,0.157,0.358,0.015,4.373,2.1,0.01,0.0,0.561,1.778,0.178,6.255,6.885,0.0,0.26,2.173,0.029,0.0,0.671,0.0,0.0,0.0,
2005,0.14,42.152,6.188,28.846,4.549,0.0,0.009,0.112,0.355,2.227,1.166,0.091,0.366,9.327,0.276,3.784,0.0,0.191,0.048,0.071,0.039,1.297,2.861,1.202,4.729,15.502,0.0,0.164,9.339,0.054,0.988,0.408,0.051,7.144,1.56,0.011,0.5,1.658,4.423,0.251,14.915,12.653,0.0,0.379,1.305,0.085,0.302,2.419,0.0,0.0,0.0,
2006,3.445,39.128,10.774,32.639,2.883,0.167,0.009,0.393,2.222,3.586,0.53,0.072,0.637,17.361,0.045,5.149,0.0,0.369,0.328,0.119,0.447,5.839,3.659,2.184,7.913,16.304,0.0,0.432,9.244,0.107,0.362,2.44,0.014,29.162,3.901,0.011,0.5,2.077,10.204,0.71,20.195,12.042,0.0,0.413,3.431,0.038,0.566,3.525,0.0,0.0,0.0,
2007,10.904,42.581,8.581,29.758,2.207,0.0,0.009,0.556,5.49,4.8,1.129,0.468,0.133,6.689,5.427,6.397,0.0,1.299,0.0,0.0,0.064,8.783,3.945,4.395,2.542,18.798,0.0,0.263,6.914,0.005,3.182,2.178,0.265,7.686,1.804,0.037,0.0,7.386,5.866,7.609,5.303,14.411,0.0,0.914,1.693,0.384,0.004,3.059,0.0,0.0,0.0,
2008,0.45,36.442,4.462,31.605,2.47,0.0,0.009,0.152,1.241,1.951,0.064,0.082,0.085,7.065,0.046,2.946,0.0,0.06,0.004,0.0,0.08,0.85,0.136,1.041,1.742,12.503,0.0,0.0,6.656,0.027,1.046,0.234,0.015,10.609,2.248,0.037,0.0,3.439,0.744,0.227,13.172,10.234,0.0,0.374,2.643,0.029,0.001,0.83,0.0,0.0,0.0,
2009,1.403,40.48,1.443,33.494,1.48,0.0,0.009,0.634,0.823,1.855,0.065,0.085,0.083,4.354,0.043,5.681,0.0,0.137,0.004,0.0,0.039,3.261,0.083,0.514,0.442,11.108,0.0,0.016,8.048,0.001,0.169,0.209,0.012,16.337,3.101,0.011,0.0,0.729,0.606,0.204,22.464,9.245,0.0,0.151,3.21,0.041,0.004,0.444,0.0,0.0,0.0,
2010,4.261,39.219,11.642,29.013,1.941,0.5,1.959,1.096,2.842,1.259,0.35,0.309,0.086,11.492,1.837,6.86,0.0,4.147,0.166,0.0,0.046,5.506,1.765,0.692,1.201,10.899,0.083,1.37,8.945,0.253,1.359,0.274,0.052,18.467,1.0,0.328,0.5,2.895,1.958,1.741,13.757,8.054,0.0,2.364,1.053,0.167,0.004,0.773,0.0,0.0,0.0,
2011,3.512,42.264,20.175,26.836,2.429,0.583,1.67,1.816,4.921,1.209,1.394,0.712,0.67,29.425,1.145,18.078,0.062,2.359,0.352,0.043,0.257,6.247,7.502,0.771,2.555,8.359,0.357,1.089,15.506,0.218,2.229,0.132,0.31,59.178,0.647,1.089,1.0,6.625,2.653,1.117,55.458,9.098,0.0,0.869,0.828,0.292,0.094,1.025,0.0,0.0,0.0,
2012,3.869,41.263,19.553,31.283,5.62,0.167,2.392,0.166,3.771,2.277,8.765,7.367,3.949,30.577,9.051,3.329,0.0,3.907,0.0,0.854,0.134,3.088,15.373,1.614,15.109,12.517,0.0,0.298,11.693,0.072,2.794,1.293,2.024,35.025,1.614,0.668,0.0,4.247,9.437,6.696,25.267,10.017,0.0,2.093,1.792,1.467,1.201,3.176,0.0,0.0,0.0,
2013,0.086,40.007,2.0,29.454,2.531,0.0,0.009,0.116,0.125,2.911,0.234,0.08,0.587,11.005,0.043,1.456,0.0,0.06,0.0,0.008,0.159,0.183,1.183,0.585,3.116,16.281,0.0,0.092,9.704,0.055,0.149,0.207,0.017,13.587,1.411,0.011,0.0,0.25,1.571,0.223,17.891,12.879,0.0,0.14,1.444,0.029,0.014,0.619,0.0,0.0,0.0,
2014,0.581,39.378,0.764,31.429,1.815,0.0,0.009,0.347,0.311,2.434,0.065,0.084,0.077,6.973,0.051,0.459,0.0,0.06,0.0,0.0,0.049,0.268,0.826,0.462,1.432,11.389,0.0,0.029,8.31,0.006,0.155,0.111,0.019,8.855,2.029,0.012,0.0,0.634,0.865,0.197,12.381,8.644,0.0,0.154,2.74,0.025,0.001,0.769,0.0,0.0,0.0,
