Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1914,0.002,1.093,0.529,0.298,15.999,7.0,-999.0,0.0,0.0,9.755,10.854,8.533,24.392,7.042,2.358,0.0,40.9,17.0,15.726,17.937,50.134,0.0,5.106,24.816,18.819,8.398,30.076,6.566,0.735,25.16,0.04,65.191,10.204,0.01,1.657,14.836,10.0,0.0,36.085,0.978,0.141,5.204,35.446,4.103,1.996,10.291,32.171,21.919,101.0,-999.0,-999.0,
1915,0.002,0.845,0.103,0.198,12.98,1.0,-999.0,0.0,0.0,5.318,6.95,3.887,12.95,3.029,0.017,0.0,15.615,3.0,2.305,7.489,27.325,0.0,2.964,13.745,10.757,4.411,7.795,0.411,1.476,9.504,0.015,39.795,4.419,0.01,1.281,2.535,0.0,0.0,19.499,0.013,0.005,7.938,9.044,0.386,1.227,0.657,15.835,19.907,134.0,-999.0,-999.0,
1916,0.002,2.109,0.574,0.394,21.572,7.0,-999.0,0.0,0.0,15.109,11.415,6.581,35.146,11.695,2.741,0.0,32.79,9.0,7.947,15.257,62.894,0.0,6.436,49.402,33.828,9.734,21.837,2.761,1.97,17.852,0.032,79.435,7.065,1.691,3.586,7.068,-999.0,0.0,54.943,0.43,0.025,7.881,32.906,3.049,6.203,7.884,40.391,28.232,120.0,-999.0,-999.0,
1917,0.002,1.053,0.86,0.514,19.352,10.0,-999.0,0.0,0.0,9.946,19.41,16.752,37.411,10.746,9.376,0.0,49.927,22.0,14.262,25.164,63.001,0.0,12.54,39.801,23.672,20.909,28.311,6.124,1.476,26.049,1.454,74.741,19.445,1.66,2.006,15.97,-999.0,0.0,48.405,2.896,0.005,17.241,39.86,8.188,1.893,10.646,46.601,29.304,120.0,-999.0,-999.0,
1918,0.662,2.164,4.06,0.206,20.786,9.0,-999.0,0.0,0.0,6.294,19.127,16.312,27.295,13.739,7.233,0.286,43.411,10.0,16.124,22.018,39.648,0.783,13.357,25.513,25.182,5.947,25.202,9.813,5.642,27.045,0.651,45.437,15.16,3.342,1.1,13.877,10.0,0.081,32.49,3.339,0.636,4.666,32.008,4.782,1.031,9.503,30.598,24.565,139.0,-999.0,-999.0,
1919,0.164,2.636,0.253,0.403,24.161,4.0,-999.0,0.0,0.005,13.913,6.129,2.12,22.495,8.582,0.017,0.001,22.128,10.0,4.88,8.51,45.477,0.15,4.443,34.707,21.095,11.805,12.145,2.068,2.913,12.996,0.193,63.144,2.109,0.422,3.13,6.256,4.0,0.0,33.51,0.435,0.049,9.883,21.899,1.876,5.623,3.072,27.4,22.064,122.0,-999.0,-999.0,
1920,0.062,0.986,0.078,0.15,13.845,-999.0,-999.0,0.0,0.005,3.315,7.669,4.444,17.602,2.27,0.028,0.001,38.027,7.0,13.037,22.438,40.824,0.0,2.046,20.872,10.913,3.053,24.304,2.967,1.446,20.552,0.214,58.344,5.738,0.01,1.048,10.047,4.0,0.0,25.294,0.018,0.005,6.254,31.546,0.83,0.818,2.826,30.804,16.854,117.0,-999.0,-999.0,
1921,0.0,0.522,0.098,0.198,7.744,-999.0,-999.0,0.0,0.005,4.136,0.94,0.188,5.363,0.605,0.028,0.001,25.22,2.0,6.427,3.65,26.856,0.0,0.514,19.894,3.412,1.55,16.793,2.555,0.858,10.208,0.038,47.873,0.15,0.056,1.028,1.791,2.0,0.003,15.326,0.014,0.0,2.643,20.873,0.207,1.154,1.164,10.638,12.441,117.0,-999.0,-999.0,
1922,0.002,2.639,0.078,0.336,13.483,8.0,-999.0,0.0,0.0,16.568,4.75,1.405,17.409,3.467,0.076,0.0,35.253,4.0,10.05,10.918,44.716,0.0,1.466,41.623,17.023,16.444,22.194,3.855,1.65,15.959,0.036,66.863,3.996,0.01,3.202,5.935,3.0,0.0,40.932,0.014,0.108,9.311,26.903,0.99,6.911,1.502,28.738,28.007,112.0,-999.0,-999.0,
1923,0.002,2.112,0.078,0.278,12.252,11.0,-999.0,0.0,0.042,7.746,3.534,1.214,12.106,3.673,0.017,0.0,43.721,8.0,13.81,13.016,38.795,0.001,1.419,21.852,10.51,9.58,27.676,2.619,1.105,17.042,0.042,56.544,1.406,0.056,1.149,3.196,3.0,0.0,20.641,0.028,0.001,5.22,35.472,0.456,1.897,1.479,22.558,24.71,103.0,-999.0,-999.0,
1924,0.164,2.636,0.536,0.417,25.888,7.0,-999.0,0.0,0.083,17.494,16.221,9.59,31.169,13.818,2.333,0.0,34.216,12.0,8.054,18.824,46.877,0.0,12.105,29.565,29.064,18.269,23.103,1.732,2.839,15.509,0.186,53.61,9.553,3.862,3.695,8.262,2.0,0.0,38.999,0.827,0.153,11.97,26.928,1.031,7.938,4.166,37.258,35.728,106.0,-999.0,-999.0,
1925,0.017,1.383,0.29,0.174,18.035,6.0,-999.0,0.0,0.0,1.3,6.229,3.979,18.336,4.432,1.627,0.0,31.155,7.0,5.376,11.564,35.962,0.0,3.182,12.502,14.133,1.55,18.255,3.017,1.032,14.929,0.115,49.395,6.104,0.01,0.832,4.702,3.0,0.0,25.399,0.264,0.001,7.257,20.797,1.661,0.802,2.741,21.962,15.069,116.0,-999.0,-999.0,
1926,0.002,2.544,0.322,0.174,10.741,5.0,-999.0,0.0,0.0,4.618,4.503,2.503,12.606,2.185,0.195,0.0,39.024,7.0,5.833,13.318,38.31,0.0,2.193,11.181,6.243,3.526,20.354,2.36,1.199,14.606,0.028,40.854,4.131,0.01,1.051,7.149,1.0,0.0,17.79,0.084,0.089,5.777,37.473,1.359,1.184,2.449,26.082,14.081,77.0,-999.0,-999.0,
1927,0.002,1.271,0.099,0.191,15.469,2.0,-999.0,0.0,0.0,9.177,4.9,2.465,17.58,4.826,0.951,0.0,20.632,3.0,3.558,8.353,46.465,0.0,3.147,32.586,16.679,5.852,10.016,0.877,1.105,11.192,0.071,56.992,2.482,0.422,1.824,3.007,2.0,0.0,33.932,0.18,0.001,5.045,18.974,0.663,3.413,1.911,24.679,23.704,133.0,-999.0,-999.0,
1928,0.164,2.371,0.403,0.198,9.042,3.0,-999.0,0.0,0.083,6.717,4.719,3.875,8.525,2.548,3.019,0.0,23.605,9.0,2.305,9.419,31.923,0.0,4.311,15.208,5.854,4.871,10.452,1.439,0.735,10.554,0.401,34.335,4.348,0.422,0.775,1.44,1.0,0.0,13.16,1.427,0.001,5.664,18.897,0.985,0.708,3.164,18.625,17.343,105.0,-999.0,-999.0,
1929,0.017,2.06,0.455,0.267,22.779,6.0,-999.0,0.0,0.0,18.8,16.32,8.878,40.29,6.348,2.073,0.0,26.386,4.0,4.091,14.888,61.415,0.035,9.367,34.451,25.747,4.852,15.685,0.768,2.856,10.844,0.104,67.767,7.656,2.104,3.323,4.749,1.0,0.0,43.871,0.456,0.172,8.526,17.744,0.414,7.676,3.224,42.929,30.292,90.0,-999.0,-999.0,
1930,0.017,2.051,2.323,0.255,22.152,3.0,-999.0,0.0,0.0,18.06,10.301,6.449,19.65,10.18,3.102,0.214,26.416,7.0,4.249,10.805,37.524,0.167,8.701,26.075,16.6,13.833,16.64,1.96,3.03,10.784,0.018,40.372,6.381,3.976,5.093,6.142,2.0,0.0,24.305,1.466,1.13,14.744,18.486,2.653,8.511,4.09,25.089,32.502,115.0,-999.0,-999.0,
1931,0.097,3.327,0.116,0.214,9.448,3.0,-999.0,0.0,0.0,7.792,1.009,0.294,2.487,0.512,0.017,0.0,17.271,3.0,4.429,3.052,10.997,0.0,0.633,10.235,2.507,8.432,16.515,0.356,0.488,9.131,0.022,16.433,0.249,0.01,0.953,0.888,1.0,0.0,8.008,0.17,0.001,10.96,23.027,0.35,1.511,0.865,5.722,25.96,94.0,-999.0,-999.0,
1932,0.002,3.897,0.078,0.61,20.045,1.0,-999.0,0.0,0.0,18.271,5.344,2.061,20.104,5.348,0.267,0.0,11.665,6.0,1.693,5.821,44.636,0.0,3.113,34.886,21.9,16.606,7.735,1.589,1.84,7.428,0.007,57.834,1.763,0.644,2.907,1.62,2.0,0.0,36.811,0.023,0.005,15.563,10.481,0.683,5.281,2.464,24.644,39.171,99.0,-999.0,-999.0,
1933,0.062,4.543,0.63,0.318,14.507,4.0,-999.0,0.0,0.0,8.736,6.783,3.311,14.828,5.168,1.548,0.0,17.868,5.0,5.278,9.933,38.815,0.0,4.568,23.981,9.352,23.488,12.27,3.075,3.271,12.571,0.092,54.452,4.334,2.104,1.82,4.39,5.0,0.0,23.117,0.868,0.954,12.025,19.538,0.407,2.887,2.604,23.187,16.5,121.0,-999.0,-999.0,
1934,0.0,0.419,0.078,0.174,4.901,13.0,-999.0,0.0,0.042,1.131,6.796,4.703,11.853,1.527,1.666,0.0,45.048,15.0,15.399,17.563,34.692,0.0,2.549,10.387,5.833,1.235,34.114,7.001,0.488,28.161,0.12,35.433,9.864,0.01,0.723,14.454,14.0,0.0,18.428,0.013,0.005,1.88,44.554,3.759,0.684,7.702,20.987,11.988,98.0,-999.0,-999.0,
1935,0.017,0.98,0.191,0.286,8.599,10.0,-999.0,0.0,0.0,6.676,7.79,3.958,16.089,2.508,1.967,0.0,41.767,10.0,12.437,12.409,36.491,0.0,3.554,24.85,8.21,4.838,31.23,5.696,0.908,21.285,0.283,46.819,5.053,1.057,1.292,9.123,11.0,0.04,22.263,0.062,0.102,4.92,36.96,4.656,1.958,7.16,22.926,14.697,107.0,-999.0,-999.0,
1936,0.327,0.419,0.566,0.198,15.693,7.0,-999.0,0.0,0.0,11.35,22.736,15.916,38.442,12.171,7.363,0.0,31.523,14.0,9.065,24.592,58.481,0.221,15.16,47.289,33.818,3.208,28.19,5.185,0.735,21.302,0.557,78.813,15.403,1.469,1.604,15.895,6.0,0.125,50.881,2.028,0.049,3.31,34.933,3.89,4.775,11.728,40.998,26.867,106.0,-999.0,-999.0,
1937,0.002,5.672,0.078,0.588,20.557,0.0,-999.0,0.0,0.005,18.21,2.781,0.492,27.656,4.358,0.017,0.0,11.595,3.0,0.236,7.157,58.766,0.003,1.84,42.14,26.433,26.464,3.76,0.411,1.526,7.412,0.068,73.038,0.596,0.01,4.307,0.997,0.0,0.0,48.594,0.075,0.049,22.643,10.892,0.581,7.338,1.411,28.024,27.129,108.0,-999.0,-999.0,
1938,0.002,0.522,0.078,0.174,8.791,2.0,-999.0,0.0,0.0,2.612,2.721,1.016,12.934,1.145,0.221,0.0,26.636,3.0,3.468,8.274,34.202,0.003,0.857,20.426,9.765,1.708,16.911,1.689,0.488,12.609,0.022,48.88,0.746,0.01,0.698,1.344,3.0,0.0,24.099,0.016,0.005,2.261,22.463,0.489,0.684,1.066,18.069,17.262,102.0,-999.0,-999.0,
1939,0.002,1.902,0.078,0.174,12.201,5.0,-999.0,0.0,0.0,3.987,2.106,1.242,11.716,3.456,0.017,0.001,28.86,3.0,3.344,8.549,34.3,0.0,1.537,18.124,11.115,4.077,22.151,1.905,1.577,13.771,0.022,47.997,1.712,0.01,0.786,2.733,3.0,0.0,20.903,0.018,0.005,5.081,24.439,0.207,1.23,0.75,18.354,23.559,132.0,-999.0,-999.0,
1940,1.67,0.525,1.187,0.15,18.63,3.0,-999.0,0.0,0.458,2.737,14.773,10.767,28.021,11.914,6.55,0.001,27.892,10.0,3.652,10.7,47.315,1.7,13.534,28.72,22.66,4.496,24.479,1.548,1.353,18.243,1.225,50.179,8.503,1.882,1.018,4.886,5.0,0.5,35.272,4.697,0.191,4.794,21.157,3.516,0.712,4.294,27.237,23.314,115.0,-999.0,-999.0,
1941,0.062,0.419,0.078,0.15,6.93,2.0,-999.0,0.0,0.0,1.873,2.359,0.347,6.876,0.484,0.017,0.0,15.813,6.0,2.763,6.741,31.939,0.0,0.371,14.213,4.622,1.08,15.706,0.844,0.488,12.504,0.028,42.766,0.31,0.01,0.675,1.628,0.0,0.0,16.839,0.018,0.001,2.672,21.95,0.207,0.759,2.135,16.241,13.302,108.0,-999.0,-999.0,
1942,0.002,1.546,1.28,0.272,17.363,13.0,-999.0,0.0,0.0,10.301,10.08,7.093,18.658,6.571,3.859,0.0,24.451,12.0,12.028,13.359,31.038,0.1,6.655,23.046,14.76,5.113,17.888,6.128,1.156,18.916,0.403,39.282,7.639,1.691,1.441,7.453,11.0,0.0,21.967,2.174,0.001,8.233,25.003,2.969,2.759,9.034,24.525,29.158,100.0,-999.0,-999.0,
1943,0.002,0.525,0.321,0.15,12.369,5.0,-999.0,0.0,0.0,7.675,11.901,7.307,22.92,6.922,0.527,0.0,33.994,12.0,9.16,16.509,51.825,0.0,8.295,31.248,14.823,2.548,24.508,2.967,1.453,20.069,0.082,56.858,7.557,2.104,1.575,6.186,4.0,0.0,35.317,0.016,0.155,3.905,31.033,1.076,2.853,6.201,38.657,17.57,92.0,-999.0,-999.0,
1944,0.002,0.525,0.167,0.15,9.361,4.0,-999.0,0.0,0.0,6.524,5.59,1.724,14.195,1.76,0.134,0.0,29.885,8.0,3.175,8.059,28.41,0.0,2.067,21.202,10.191,8.482,21.193,1.656,0.488,15.717,0.038,42.951,3.392,0.01,0.796,2.606,3.0,0.0,20.542,0.018,0.032,7.06,31.393,0.331,0.926,2.534,21.427,28.751,89.0,-999.0,-999.0,
1945,0.002,1.865,0.167,0.15,11.389,5.0,-999.0,0.0,0.0,5.38,9.353,6.592,18.635,2.876,1.603,0.0,28.34,11.0,7.887,13.059,42.216,0.004,3.716,22.757,10.529,5.502,20.123,2.967,0.982,18.412,0.105,52.464,8.627,0.01,0.876,7.977,13.0,0.0,26.447,0.094,0.006,4.333,26.491,0.331,0.742,2.39,31.139,25.036,106.0,-999.0,-999.0,
1946,0.002,0.957,0.087,0.172,8.215,3.0,-999.0,0.0,0.0,5.165,3.391,1.379,10.569,1.643,0.076,0.0,33.407,3.0,6.713,8.573,38.923,0.0,0.909,15.32,5.237,4.549,21.124,0.627,0.611,13.16,0.021,50.928,2.172,0.01,0.872,2.251,1.0,0.003,18.925,0.016,0.006,4.502,24.028,0.546,0.826,0.707,18.698,12.604,129.0,-999.0,-999.0,
1947,0.002,0.492,0.159,0.182,11.049,1.0,-999.0,0.0,0.0,7.601,4.131,1.526,14.825,4.134,0.865,0.0,24.481,6.0,1.835,9.199,40.982,0.0,2.312,25.726,9.935,5.094,13.999,0.844,1.436,9.141,0.022,49.647,2.019,-999.0,1.196,1.548,0.0,0.0,23.076,0.016,0.26,6.113,22.412,0.621,1.846,2.158,19.46,23.704,92.0,-999.0,-999.0,
1948,0.002,1.058,0.157,0.263,20.629,15.0,-999.0,0.0,0.0,10.661,10.109,7.093,22.189,7.87,7.121,0.0,41.825,14.0,16.469,22.261,52.078,0.317,6.901,32.482,16.712,7.189,29.626,8.673,2.334,24.28,0.057,62.855,13.192,0.01,1.84,13.698,9.0,0.0,32.215,1.185,0.007,7.75,30.443,2.99,1.79,7.555,34.402,36.543,124.0,-999.0,-999.0,
1949,0.002,3.597,0.098,0.906,21.151,2.0,-999.0,0.0,0.0,27.163,3.831,0.92,18.605,4.903,0.233,0.004,11.824,2.0,1.681,6.075,45.81,0.004,2.468,47.206,22.576,28.401,8.138,0.844,3.023,7.523,0.022,69.246,0.444,0.422,3.425,0.422,2.0,0.0,40.845,0.029,0.511,22.45,10.969,0.207,8.064,0.303,20.778,34.205,100.0,-999.0,-999.0,
1950,0.164,0.525,0.161,0.455,15.141,7.0,-999.0,0.0,0.0,15.257,8.091,4.644,27.454,5.198,1.313,0.0,25.339,6.0,8.826,13.048,62.519,0.0,3.272,37.986,21.87,6.781,15.574,1.862,0.795,13.915,0.122,81.02,3.111,0.01,5.081,4.988,5.0,0.0,45.022,0.547,0.005,8.79,21.949,0.456,11.045,1.159,37.046,21.221,120.0,-999.0,-999.0,
1951,0.164,0.374,1.474,0.223,17.706,2.0,-999.0,0.0,0.0,8.954,12.155,8.015,29.686,7.095,2.993,0.143,25.44,7.0,4.655,13.62,57.238,1.167,7.042,41.653,19.554,4.934,12.031,2.046,2.982,13.961,0.118,76.489,7.809,1.691,1.534,3.986,1.0,0.0,42.607,1.228,0.881,7.19,18.461,1.118,2.023,3.517,35.782,32.665,117.0,-999.0,-999.0,
1952,0.002,0.845,0.075,0.271,13.754,2.0,-999.0,0.0,0.0,7.715,1.731,0.568,11.261,2.887,0.017,0.004,14.179,3.0,1.956,5.271,32.05,0.0,0.7,25.297,11.53,6.291,7.443,0.844,1.279,7.869,0.007,44.551,0.491,0.01,1.516,0.502,2.0,0.0,23.143,0.016,0.005,9.692,13.945,0.331,1.663,0.489,15.13,36.886,101.0,-999.0,-999.0,
1953,0.002,0.795,0.078,0.15,7.552,0.0,-999.0,0.0,0.0,1.791,3.054,1.84,8.825,1.18,0.672,0.0,10.877,0.0,0.236,4.84,30.865,0.0,0.915,6.588,4.413,2.182,3.08,0.411,1.579,6.419,0.036,29.631,1.235,0.01,0.723,0.16,0.0,0.0,13.723,0.016,0.005,3.108,8.018,0.331,0.684,0.016,16.478,15.476,112.0,-999.0,-999.0,
1954,0.002,0.544,0.137,0.15,8.964,2.0,-999.0,0.0,0.0,4.107,2.145,0.748,9.567,2.191,1.183,0.0,19.983,3.0,4.572,7.118,27.778,0.0,1.142,21.371,8.355,4.543,11.111,2.989,0.488,12.913,0.05,38.465,1.227,0.01,1.006,1.645,3.0,0.0,19.299,0.016,0.007,2.667,21.026,0.656,1.944,0.947,13.68,21.855,109.0,-999.0,-999.0,
1955,0.002,0.957,0.078,0.19,13.653,3.0,-999.0,0.0,0.0,11.395,6.769,6.565,19.834,2.1,1.845,0.0,27.692,13.0,4.621,10.42,56.404,0.0,2.683,38.544,15.798,12.514,12.99,3.551,1.042,16.888,0.054,75.457,6.054,0.01,1.675,5.479,5.0,0.0,36.936,0.145,0.005,11.181,24.465,1.411,2.471,5.279,29.235,42.858,124.0,-999.0,-999.0,
1956,0.002,0.902,0.078,0.267,14.112,0.0,-999.0,0.0,0.0,10.893,2.393,1.442,14.507,2.773,0.017,0.0,15.883,5.0,1.723,7.743,45.274,0.0,0.982,24.272,10.082,6.982,11.364,0.551,0.488,11.434,0.022,55.385,1.775,0.01,1.828,0.966,0.0,0.0,29.498,0.016,0.005,5.867,14.458,0.581,3.761,1.219,22.107,30.589,126.0,-999.0,-999.0,
1957,0.002,0.419,0.071,0.191,9.73,3.0,-999.0,0.0,0.0,13.591,5.77,3.302,13.817,2.668,0.385,0.0,26.776,6.0,6.307,10.138,41.353,0.0,1.494,28.592,11.266,8.294,14.747,3.626,0.843,13.156,0.151,45.295,3.411,0.01,3.129,3.914,7.0,0.0,24.591,0.016,0.005,4.728,25.465,0.482,6.245,2.593,24.58,28.85,78.0,-999.0,-999.0,
1958,1.154,0.52,0.327,0.15,7.785,4.0,-999.0,0.0,0.042,2.918,12.437,9.012,26.069,2.308,3.582,0.0,35.301,16.0,7.196,17.095,42.376,0.1,5.329,14.24,13.565,1.08,22.589,4.005,0.488,21.954,0.599,45.113,10.534,0.422,0.723,9.155,7.0,0.0,26.382,2.625,0.005,2.54,38.55,1.463,0.684,5.612,30.917,22.471,110.0,-999.0,-999.0,
1959,0.002,0.419,0.387,0.15,12.172,1.0,-999.0,0.0,0.0,4.877,9.027,4.643,22.387,5.362,2.239,0.0,31.762,10.0,5.338,16.288,42.478,0.001,4.186,27.29,14.08,5.508,17.741,1.698,1.874,16.188,0.082,47.789,4.913,1.469,1.095,3.024,1.0,0.0,29.014,0.494,0.246,3.392,27.467,1.436,1.535,3.932,33.008,18.884,123.0,-999.0,-999.0,
1960,0.002,1.212,0.095,0.215,20.054,1.0,-999.0,0.0,0.0,8.389,9.256,7.33,23.879,6.845,4.322,0.004,23.703,17.0,3.419,13.228,44.835,0.0,4.434,26.656,23.547,5.223,17.067,2.835,1.526,17.269,0.241,60.122,7.209,0.422,1.328,5.595,2.0,0.0,39.269,0.839,0.256,6.825,17.46,2.878,1.827,6.314,21.617,26.513,89.0,-999.0,-999.0,
1961,0.002,1.404,0.146,0.166,11.163,9.0,-999.0,0.0,0.0,5.479,10.38,7.392,19.67,4.5,3.156,0.004,31.043,9.0,15.856,13.925,30.902,0.0,5.12,14.105,14.649,4.227,26.874,8.088,1.032,22.443,0.103,43.908,8.019,0.01,0.928,7.496,16.0,0.0,25.757,0.643,0.005,4.422,31.597,2.18,1.21,5.706,22.953,15.948,131.0,-999.0,-999.0,
1962,1.322,1.55,2.484,0.45,21.232,6.0,-999.0,0.0,0.333,10.258,13.179,8.55,26.689,9.762,6.11,0.357,42.852,10.0,13.258,19.477,46.409,1.883,9.06,30.191,22.789,13.22,30.799,2.782,3.133,21.578,0.639,55.214,9.802,1.469,1.893,9.538,5.0,0.083,36.033,4.406,0.242,11.0,33.522,1.951,1.89,7.908,34.163,28.751,86.0,-999.0,-999.0,
1963,1.164,1.496,1.5,0.223,23.642,9.0,-999.0,0.0,0.249,10.178,29.272,25.377,40.667,13.279,9.058,0.0,43.041,18.0,15.382,30.253,53.345,0.517,16.067,29.423,26.759,9.436,29.269,6.679,4.352,24.66,0.404,55.27,21.461,2.929,1.562,16.952,6.0,0.0,41.574,3.555,0.329,10.92,35.061,5.092,2.051,10.557,49.299,19.11,88.0,-999.0,-999.0,
