Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1962,3.766,17.369,4.774,13.72,0.003,0.181,0.052,33.751,2.774,0.009,0.606,0.451,0.273,2.275,0.936,17.423,0.0,1.102,0.046,0.037,0.043,6.698,1.954,0.0,0.358,3.255,0.0,0.715,0.323,0.367,2.174,0.0,0.107,7.662,0.038,0.289,0.048,8.283,0.084,1.796,21.0,0.991,0.0,1.468,0.064,0.192,0.055,0.0,0.0,15.591,41.472,
1963,4.28,16.574,5.955,13.77,0.101,0.181,0.975,33.065,2.685,0.009,1.1,0.556,0.696,5.751,1.682,18.024,0.0,2.013,0.173,0.073,0.17,6.589,2.829,0.017,1.812,3.377,0.0,1.44,0.457,0.425,2.041,0.211,0.17,13.855,0.005,0.367,0.048,7.268,0.375,1.26,24.681,0.972,0.0,2.125,0.043,0.02,0.157,0.0,0.0,21.59,42.165,
1964,2.493,17.108,7.234,13.931,0.203,0.181,0.052,34.161,2.779,0.009,2.315,1.692,1.726,7.836,1.953,17.788,0.0,1.641,0.046,0.241,0.913,6.314,2.593,0.017,2.601,3.597,0.0,0.613,0.529,0.466,2.772,0.053,0.525,17.811,0.0,0.424,0.048,8.427,0.968,1.742,27.062,1.096,0.0,1.627,0.024,0.112,0.796,0.0,0.0,14.637,44.065,
1965,3.507,15.307,2.903,12.998,0.009,0.45,0.96,31.933,1.841,0.009,1.112,0.846,0.398,2.331,1.841,6.808,0.0,1.315,0.046,0.15,0.087,4.438,1.368,0.0,0.367,3.249,0.0,1.382,0.578,0.445,2.363,0.001,0.2,8.774,0.018,0.329,0.048,7.458,0.23,1.505,18.114,0.59,0.0,1.756,0.067,0.039,0.11,0.0,0.0,17.941,51.537,
1966,4.638,17.486,7.81,14.33,0.017,0.181,0.856,31.853,2.801,0.019,2.326,1.474,2.151,6.224,2.511,15.261,0.0,2.822,0.13,0.082,0.514,6.137,3.857,0.079,1.575,3.485,0.0,1.103,0.922,0.701,3.194,0.106,0.184,13.152,0.007,0.325,0.048,7.153,1.011,2.507,21.499,0.969,0.0,2.195,0.008,0.004,0.162,0.0,0.0,20.824,59.319,
1967,2.957,16.891,4.1,15.45,0.001,0.181,0.052,27.112,1.596,0.02,0.28,0.309,0.286,1.55,0.641,12.734,0.0,1.548,0.046,0.093,0.064,3.868,0.746,0.0,0.352,3.703,0.0,0.784,0.515,0.349,2.33,0.0,0.139,6.747,0.052,0.317,0.663,6.562,0.11,1.126,19.027,0.819,0.0,1.475,0.006,0.004,0.044,0.0,0.0,20.499,54.986,
1968,2.861,14.467,3.681,13.743,0.003,0.316,2.509,30.678,2.97,0.009,2.147,2.047,1.467,4.659,1.74,7.887,0.0,5.569,0.052,0.885,0.45,3.243,2.59,0.0,0.928,3.172,0.0,1.886,0.322,0.546,3.895,0.017,0.859,9.222,0.107,0.989,0.048,10.57,0.705,1.541,15.993,0.617,0.0,2.853,0.109,0.659,0.689,0.0,0.0,24.428,42.547,
1969,8.116,18.401,13.174,14.607,0.024,0.181,1.065,41.825,3.842,0.009,2.478,1.964,1.667,6.09,2.389,30.027,0.0,3.908,0.096,0.327,0.498,11.986,3.857,0.022,1.127,3.556,0.0,2.223,0.718,0.517,4.163,0.131,0.511,16.548,0.018,0.481,0.469,12.311,0.518,2.39,29.374,1.306,0.25,2.138,0.049,0.24,0.109,0.0,0.0,25.739,58.648,
1970,5.312,20.005,6.831,14.9,0.069,0.181,1.169,38.793,3.296,0.056,2.297,1.709,1.873,7.19,1.527,22.417,0.0,2.573,0.144,0.184,0.281,6.143,2.758,0.013,1.525,3.879,0.0,1.186,0.317,0.377,3.204,0.131,0.688,17.576,0.095,0.36,0.048,10.246,0.622,1.338,22.992,1.075,0.0,2.028,0.032,0.101,0.685,0.0,0.0,30.164,60.258,
1971,3.172,18.542,3.689,14.935,0.038,0.181,0.052,30.225,1.8,0.126,0.639,0.724,0.737,3.705,1.134,9.067,0.0,1.997,0.114,0.147,0.095,3.756,1.403,0.0,0.735,4.165,0.0,0.63,0.419,0.442,1.974,0.052,0.299,8.85,0.107,0.369,0.048,7.235,0.189,1.248,16.309,1.275,0.0,1.761,0.118,0.004,0.246,0.018,0.0,23.657,57.202,
1972,3.736,17.041,3.337,15.047,0.001,0.393,4.668,32.682,2.01,0.062,1.145,1.114,0.628,1.752,0.946,16.268,0.0,3.746,0.046,0.249,0.221,3.925,1.395,0.0,0.445,3.63,0.0,2.117,0.335,0.621,2.638,0.0,0.403,7.018,0.029,0.632,0.048,7.996,0.301,1.102,15.521,0.611,0.0,2.456,0.048,0.112,0.27,0.001,0.0,26.195,68.783,
1973,3.162,15.937,3.164,14.269,0.021,0.81,6.277,35.419,2.749,0.031,0.733,0.453,0.462,2.665,1.062,18.222,0.041,1.997,0.204,0.44,0.186,4.359,1.188,0.014,0.567,3.603,0.0,2.473,0.377,0.759,2.394,0.024,0.171,4.957,0.044,0.647,0.048,8.192,0.831,1.6,14.458,0.889,0.0,1.879,0.025,0.004,0.282,0.0,0.0,19.067,57.271,
1974,2.451,17.278,2.154,14.641,0.016,0.45,0.425,28.372,1.854,0.02,0.824,0.379,1.942,4.241,0.613,11.698,0.0,1.581,0.046,0.136,0.157,3.486,2.014,0.022,1.516,3.528,0.0,1.099,0.435,0.441,2.165,0.132,0.127,7.727,0.064,0.316,0.048,7.142,0.738,1.175,14.534,0.842,0.0,1.474,0.018,0.004,0.307,0.0,0.0,24.957,54.146,
1975,3.4,15.256,2.497,13.751,0.029,1.124,2.331,31.952,1.953,0.12,0.543,0.413,1.024,2.665,0.892,12.54,0.0,1.527,0.612,0.102,0.293,3.683,1.116,0.011,0.751,3.418,0.0,1.343,0.248,0.653,2.937,0.344,0.195,3.908,0.155,0.353,0.469,8.301,1.066,1.176,15.07,0.845,0.371,2.086,0.265,0.004,0.255,0.0,0.0,13.859,54.016,
1976,1.63,15.303,1.96,13.591,0.018,0.585,0.425,25.394,2.285,0.027,0.563,0.765,1.144,1.884,1.161,5.597,0.0,1.18,0.071,0.145,0.68,2.633,1.143,0.0,0.809,3.128,0.0,0.758,0.281,0.42,2.272,0.433,0.221,4.144,0.005,0.306,0.048,6.882,1.207,1.13,11.104,0.912,0.0,1.504,0.009,0.004,0.505,0.0,0.0,20.876,63.491,
1977,6.374,18.595,7.693,14.825,0.096,1.035,2.032,33.596,4.544,0.019,2.453,3.199,1.855,5.246,3.138,23.342,0.0,3.976,0.323,0.531,0.663,8.011,3.701,0.0,1.722,3.83,0.0,1.964,0.328,0.726,5.939,0.053,1.072,12.109,0.063,0.84,1.311,11.443,0.928,2.41,23.144,1.034,0.083,3.821,0.237,0.497,0.892,0.0,0.0,27.949,63.015,
1978,6.206,17.85,8.532,14.781,0.019,1.125,1.884,37.045,4.9,0.019,1.62,1.703,0.779,7.21,2.466,20.076,0.031,3.673,0.468,0.077,0.18,8.042,3.851,0.0,1.016,3.474,0.143,2.158,0.858,0.651,3.266,0.044,0.297,20.569,0.038,0.776,0.469,9.19,0.233,1.764,25.677,1.09,0.5,2.376,0.009,0.052,0.061,0.0,0.0,20.845,63.234,
1979,4.839,16.863,4.335,13.986,0.027,1.259,1.973,39.828,4.95,0.02,0.717,0.755,0.611,2.177,1.755,16.263,0.062,1.38,0.334,0.067,0.03,5.968,1.432,0.001,0.473,3.389,0.004,1.752,0.303,0.614,2.952,0.002,0.141,6.238,0.079,0.346,0.469,8.036,0.159,1.823,16.033,0.844,0.0,2.108,0.012,0.006,0.145,0.0,0.0,23.727,69.412,
1980,10.996,18.213,23.352,14.116,0.028,0.72,2.763,42.593,10.901,0.009,5.475,4.489,3.158,13.008,6.462,37.91,0.0,3.931,0.179,0.286,0.204,16.912,12.495,0.0,2.439,3.579,0.004,3.011,0.957,0.579,4.596,0.0,1.112,29.125,0.007,0.767,0.89,12.213,0.169,5.639,32.681,1.034,0.0,4.001,0.055,0.187,0.306,0.0,0.0,27.896,87.719,
1981,10.023,21.001,12.324,15.609,0.074,0.869,2.539,40.114,8.996,0.019,2.155,2.406,1.335,4.786,3.003,31.657,0.0,3.205,0.317,0.151,0.051,11.826,3.463,0.014,1.119,3.655,0.0,2.129,0.391,0.642,4.915,0.026,0.675,15.718,0.047,0.447,1.7,13.565,0.521,3.331,21.865,1.334,0.0,2.434,0.048,0.261,0.126,0.0,0.0,27.134,83.1,
1982,4.133,16.832,5.757,13.502,0.057,0.689,4.684,35.575,3.751,0.02,0.706,0.646,1.125,3.629,1.408,13.477,0.062,2.128,0.214,0.085,0.238,5.135,2.212,0.036,0.932,3.349,0.0,1.515,0.275,0.496,2.367,0.027,0.24,12.337,0.049,0.323,0.469,8.626,0.485,1.669,21.134,0.897,0.083,1.907,0.117,0.004,0.349,0.0,0.0,30.443,53.229,
1983,5.796,16.855,8.117,14.14,0.067,0.181,2.687,35.987,9.286,0.02,4.032,4.435,3.878,6.619,7.439,19.545,0.0,3.717,0.121,0.176,0.559,8.534,5.134,0.063,2.031,3.657,0.0,2.344,0.419,0.776,4.912,0.106,0.64,12.728,0.028,0.708,0.89,13.687,0.819,3.257,17.981,0.91,0.25,3.085,0.037,0.373,0.305,0.017,0.0,21.52,87.035,
1984,1.705,17.057,4.593,17.04,0.003,0.181,2.137,30.479,2.849,0.084,1.18,1.9,0.875,3.515,1.821,10.175,0.0,2.887,0.198,0.248,0.125,3.049,1.989,0.019,0.59,3.51,0.143,1.038,0.358,0.522,2.76,0.0,0.196,9.129,0.018,0.367,0.048,7.17,0.53,1.117,18.141,0.96,0.25,1.891,0.03,0.004,0.133,0.0,0.0,31.592,52.393,
1985,2.472,17.156,3.912,14.023,0.087,0.45,2.807,36.269,4.291,0.049,0.972,1.312,0.642,2.971,1.513,16.802,0.0,4.186,0.071,0.093,0.086,4.996,1.373,0.018,0.441,3.459,0.0,2.356,0.273,0.49,2.687,0.0,0.244,10.238,0.062,0.378,0.048,8.19,0.375,1.527,19.218,1.035,0.0,2.033,0.234,0.022,0.084,0.0,0.0,21.211,48.971,
1986,7.048,17.106,9.016,13.643,0.002,0.263,2.778,36.861,10.887,0.038,1.445,2.341,1.679,4.05,2.16,23.665,0.0,3.518,0.071,0.222,0.594,7.935,2.744,0.0,1.016,3.619,0.0,2.572,0.293,0.459,4.733,0.053,0.705,13.109,0.029,0.329,0.469,15.31,0.5,2.924,23.797,1.017,0.0,2.743,0.014,0.244,0.885,0.001,0.0,32.032,51.334,
1987,5.031,15.36,10.507,13.552,0.017,0.495,7.736,39.569,7.52,0.007,2.954,1.387,2.408,3.963,1.17,24.236,0.0,5.517,0.155,0.417,0.475,8.142,3.462,0.0,0.591,3.098,0.0,3.086,0.262,0.68,5.11,0.246,0.406,11.585,0.027,0.8,0.048,12.242,1.003,1.9,20.195,0.595,0.25,3.095,0.01,0.199,0.615,0.017,0.0,26.429,95.864,
1988,4.77,18.111,7.741,15.163,0.002,2.651,9.912,35.406,5.939,0.037,6.598,4.101,5.781,5.74,3.607,25.73,0.0,6.772,1.35,1.204,1.817,8.742,5.821,0.214,2.003,3.431,0.071,4.609,0.291,1.853,4.84,0.588,1.608,11.556,0.018,1.744,1.732,9.979,3.165,3.272,19.569,1.126,1.167,3.845,0.027,0.161,2.304,0.05,0.0,25.957,68.833,
1989,3.208,18.84,3.892,13.903,0.002,1.198,1.944,35.568,4.586,0.007,1.562,2.367,0.98,2.687,1.247,24.41,0.0,3.928,0.155,0.225,0.271,6.515,2.076,0.052,0.589,3.741,0.0,1.887,0.553,0.52,3.021,0.464,0.6,9.415,0.007,0.634,0.048,8.886,0.952,1.66,22.003,1.031,0.0,2.348,0.009,0.143,0.368,0.0,0.0,22.723,57.713,
1990,3.521,19.27,6.557,15.649,0.018,0.36,0.425,39.791,6.06,0.076,1.87,1.529,1.767,6.767,1.9,23.136,0.0,1.926,0.324,0.161,0.138,7.015,4.631,0.0,1.608,3.623,0.0,0.64,0.826,0.424,3.35,0.043,0.615,14.73,0.117,0.441,0.663,11.373,0.485,1.757,22.733,1.575,0.0,2.018,0.078,0.005,0.268,0.017,0.0,31.083,58.946,
1991,2.618,16.598,4.448,13.626,0.043,0.765,5.577,44.337,6.312,0.053,2.549,2.726,1.822,5.485,2.867,14.915,0.0,6.055,0.392,0.269,0.764,5.329,3.255,0.013,1.38,3.428,0.0,3.228,0.337,0.754,5.241,0.145,0.768,8.526,0.04,0.881,0.048,12.04,0.949,1.714,18.131,1.0,0.25,3.289,0.018,0.39,0.794,0.0,0.0,22.802,57.993,
1992,2.798,16.647,5.195,14.111,0.001,0.181,2.271,34.53,3.739,0.084,1.226,1.26,0.352,1.896,1.435,14.51,0.0,2.264,0.072,0.04,0.059,5.065,2.983,0.0,0.399,3.511,0.0,0.871,0.265,0.362,4.874,0.0,0.366,7.428,0.067,0.378,0.048,11.092,0.146,1.889,17.223,1.381,0.0,2.439,0.187,0.143,0.096,0.0,0.0,34.375,64.118,
1993,6.24,16.136,13.086,12.935,0.031,1.094,7.662,37.147,8.84,0.009,2.474,3.242,0.384,4.081,3.084,26.747,0.0,4.903,0.343,0.219,0.031,11.193,5.455,0.0,0.532,3.283,0.0,3.833,0.319,0.846,4.479,0.0,0.401,17.215,0.008,0.953,0.048,13.784,0.103,2.797,27.103,0.863,0.25,3.37,0.009,0.004,0.074,0.0,0.0,25.404,66.247,
1994,2.877,21.51,4.955,14.986,0.045,1.843,4.892,31.525,2.667,0.166,1.358,1.059,0.69,2.058,1.22,13.081,0.0,3.763,1.071,0.149,0.041,4.876,1.641,0.017,0.673,4.289,0.0,2.732,1.119,0.549,2.973,0.0,0.322,8.585,0.089,0.835,0.469,7.736,0.185,1.264,23.954,1.394,0.0,2.355,0.078,0.004,0.273,0.001,0.0,50.41,62.804,
1995,8.491,17.923,8.693,14.037,0.03,1.938,7.111,52.145,8.874,0.009,5.923,5.21,3.314,3.695,3.764,29.471,0.0,8.019,0.546,0.711,0.684,9.856,4.818,0.013,1.393,3.6,0.0,4.785,0.355,1.021,4.144,0.132,1.367,9.866,0.068,1.011,2.963,13.348,1.006,2.553,22.83,0.805,0.649,3.148,0.119,0.397,1.156,0.001,0.0,32.417,56.274,
1996,5.337,19.54,6.55,15.758,0.006,0.123,0.425,37.832,5.322,0.038,1.715,1.65,1.518,3.752,1.48,16.619,0.0,1.373,0.02,0.178,0.596,5.966,2.937,0.0,0.902,3.971,0.0,0.97,0.447,0.413,3.672,0.167,0.396,11.758,0.035,0.313,0.048,9.59,0.422,1.785,25.997,1.193,0.0,1.914,0.112,0.005,0.205,0.001,0.0,34.719,56.935,
1997,3.511,18.486,8.74,14.563,0.005,0.181,4.996,38.365,6.36,0.01,2.601,1.604,1.249,2.864,2.243,25.148,0.0,3.451,0.07,0.254,0.112,6.567,2.805,0.0,0.752,3.521,0.0,1.44,0.398,0.412,3.993,0.0,0.237,9.638,0.005,0.395,0.048,8.922,0.371,2.265,21.867,1.085,0.0,3.003,0.04,0.0,0.084,0.0,0.0,30.673,72.472,
1998,10.204,19.319,19.819,15.424,0.015,0.123,0.812,71.477,9.712,0.099,4.154,3.329,1.274,5.006,3.285,56.504,0.0,5.841,0.079,0.103,0.053,19.683,5.583,0.017,0.585,3.878,0.143,1.755,0.587,0.545,5.433,0.0,0.714,21.275,0.125,0.556,0.048,16.324,0.218,4.41,43.591,1.505,0.0,2.197,0.144,0.318,0.161,0.0,0.0,16.066,87.201,
1999,8.789,18.521,10.693,14.492,0.017,1.313,7.528,47.484,8.455,0.02,4.988,4.669,2.867,5.69,4.41,32.365,0.0,8.927,0.562,0.926,0.904,13.946,6.56,0.026,1.87,3.458,0.071,4.449,0.539,1.654,6.337,0.026,1.704,11.63,0.007,1.607,0.89,13.308,0.714,3.692,23.729,1.235,0.0,4.382,0.064,0.677,0.866,0.0,0.0,13.827,64.501,
2000,6.095,20.174,10.837,14.885,0.12,0.123,1.333,39.092,4.188,0.07,0.659,0.72,0.532,6.209,2.393,27.929,0.0,3.478,0.052,0.095,0.15,8.576,4.719,0.1,0.933,4.087,0.0,1.218,0.478,0.366,3.873,0.083,0.167,12.042,0.047,0.377,0.048,10.12,0.302,2.491,28.138,2.171,0.0,2.11,0.076,0.0,0.055,0.0,0.0,25.81,58.153,
2001,4.044,19.731,10.63,15.35,0.027,2.387,5.994,36.376,2.751,0.071,1.643,1.828,3.18,8.061,2.183,22.372,0.0,4.792,0.562,0.349,1.601,6.697,6.966,0.035,1.991,3.766,0.0,2.511,0.461,1.622,3.357,0.209,0.491,19.532,0.085,0.929,0.89,8.851,0.945,2.598,28.251,1.681,0.583,2.313,0.037,0.004,1.253,0.05,0.0,26.49,71.925,
2002,3.466,22.888,7.106,14.435,0.045,1.988,10.029,45.819,3.998,0.075,2.595,2.631,1.399,4.289,3.246,19.445,0.0,8.548,0.787,0.479,0.735,3.705,4.127,0.05,1.732,3.938,0.143,6.575,0.538,1.43,4.172,0.186,1.221,8.204,0.169,1.092,2.153,12.301,1.302,2.04,23.088,2.382,0.496,3.435,0.098,0.373,0.731,0.0,0.0,27.373,73.721,
2003,4.104,22.793,6.213,15.968,0.087,0.316,0.588,43.93,2.634,0.086,1.392,1.361,0.506,4.959,1.001,22.733,0.062,3.4,0.122,0.057,0.049,5.762,3.372,0.166,0.865,4.151,0.0,0.971,0.988,0.545,3.744,0.083,0.116,11.4,0.09,0.42,0.048,10.386,0.516,1.688,23.964,3.367,0.0,2.348,0.089,0.097,0.141,0.017,0.0,30.07,70.918,
2004,5.139,17.624,4.805,13.737,0.017,0.689,1.124,47.893,4.569,0.037,0.62,0.584,0.178,1.924,0.848,19.076,0.0,2.019,0.1,0.068,0.028,4.297,1.911,0.06,0.408,3.838,0.0,0.927,0.531,0.453,3.059,0.0,0.114,5.133,0.051,0.307,0.048,11.256,0.122,1.502,19.324,1.163,0.0,2.096,0.033,0.001,0.059,0.0,0.0,33.414,71.916,
2005,8.925,19.49,6.902,14.558,0.085,1.109,8.407,67.279,9.885,0.063,2.906,2.859,1.199,3.477,3.296,26.91,0.062,6.079,0.552,0.293,0.466,9.636,4.527,0.0,1.425,4.718,0.143,5.052,0.554,1.214,6.912,0.0,0.487,7.206,0.029,1.006,0.89,15.088,0.783,2.843,22.073,1.246,0.75,3.88,0.0,0.17,0.667,0.0,0.0,33.332,112.862,
2006,4.87,21.217,11.904,17.623,0.142,2.217,8.064,40.347,5.105,0.111,3.633,3.381,2.322,6.12,2.806,24.254,0.002,6.669,1.178,1.025,0.966,8.016,6.586,0.087,1.42,5.098,0.643,4.198,0.787,1.657,5.888,0.133,1.132,15.896,0.089,1.313,0.89,11.919,1.433,2.882,27.974,2.115,0.75,3.4,0.182,0.059,1.334,0.049,0.0,24.29,77.248,
2007,8.251,22.124,7.057,15.195,0.017,0.181,3.268,57.598,8.803,0.088,2.194,2.675,0.699,4.416,5.383,24.641,0.127,3.053,0.611,0.131,0.082,6.89,4.498,0.288,0.575,4.236,0.004,2.311,0.457,0.573,6.653,0.184,1.162,7.253,0.031,0.652,0.048,15.905,0.691,4.146,21.053,2.492,0.25,3.015,0.063,0.36,0.184,0.017,0.0,28.85,97.683,
2008,5.905,19.084,10.483,15.201,0.079,0.45,2.152,48.176,4.531,0.018,1.178,1.229,0.342,2.763,2.022,26.818,0.0,1.645,0.045,0.058,0.029,7.264,3.839,0.0,0.433,3.898,0.0,1.509,0.498,0.639,4.033,0.026,0.402,8.454,0.037,0.68,0.048,8.898,0.202,3.139,25.537,1.097,0.0,2.597,0.06,0.004,0.037,0.0,0.0,21.724,74.263,
2009,5.4,21.169,6.135,14.755,0.024,0.316,0.588,58.0,5.136,0.009,1.08,0.846,0.442,3.229,1.936,27.954,0.0,2.123,0.215,0.083,0.126,6.624,3.216,0.0,0.412,3.993,0.0,1.335,0.786,0.636,3.423,0.0,0.17,11.617,0.052,0.323,0.89,10.06,0.169,2.054,30.877,1.681,0.0,2.142,0.107,0.053,0.086,0.0,0.0,29.538,83.147,
2010,22.848,21.408,28.195,14.625,0.061,2.607,13.157,82.776,19.535,0.009,3.345,3.531,1.042,6.648,7.233,64.426,0.002,9.435,1.264,0.263,0.134,25.936,8.481,0.0,0.818,4.286,0.012,5.646,0.554,1.182,12.325,0.096,1.166,18.999,0.007,1.754,0.89,32.44,0.457,8.281,37.767,1.439,0.0,6.637,0.014,0.594,0.189,0.0,0.0,18.41,122.631,
2011,9.504,21.201,30.354,14.322,0.129,1.604,7.126,61.588,9.955,0.009,7.78,7.186,5.712,10.752,5.849,56.71,0.281,7.521,0.327,0.649,1.738,17.729,14.135,0.013,2.214,3.745,0.643,3.926,1.54,1.46,8.935,0.575,2.366,31.681,0.007,2.056,0.469,20.666,3.316,4.516,55.388,1.524,0.5,4.175,0.009,0.483,1.286,0.017,0.0,24.092,83.707,
2012,7.04,22.657,18.17,16.073,0.198,1.289,7.349,47.63,7.43,0.091,5.371,4.654,2.885,7.326,6.487,32.132,0.062,9.11,0.562,0.883,0.742,12.006,7.924,0.033,2.062,4.145,0.0,4.829,1.193,0.977,5.639,0.026,1.202,15.165,0.027,0.94,0.469,13.727,1.606,3.856,30.262,1.633,0.0,4.083,0.098,0.252,1.673,0.05,0.0,15.393,94.186,
2013,2.688,20.678,7.618,17.084,0.005,3.325,8.184,46.241,3.648,0.155,1.71,2.356,0.963,3.126,2.22,23.47,0.0,6.611,1.581,0.526,0.425,6.148,3.095,0.012,0.725,4.116,0.0,3.852,0.622,1.56,3.456,0.0,1.014,11.029,0.023,1.184,4.031,9.605,0.492,1.645,29.443,1.783,0.0,3.138,0.087,0.092,0.997,0.0,0.0,21.335,75.96,
2014,4.069,20.609,5.43,15.545,0.031,0.316,1.72,46.967,3.098,0.064,0.903,0.815,0.257,2.919,2.326,18.567,0.0,2.779,0.046,0.088,0.045,7.021,3.003,0.0,0.659,3.754,0.0,0.972,0.527,0.393,3.646,0.0,0.155,8.584,0.076,0.35,0.048,11.054,0.12,1.575,27.7,1.415,0.25,2.737,0.105,0.0,0.087,0.0,0.0,32.21,88.584,
