Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1985,0.354,0.008,0.529,0.064,0.0,0.333,0.333,0.649,0.179,0.0,0.071,0.015,0.092,0.321,0.153,0.598,0.0,0.667,0.208,0.0,0.019,0.28,0.251,0.0,0.065,0.0,0.036,0.147,0.017,0.018,0.453,0.0,0.007,0.416,0.0,0.131,0.333,0.237,0.001,0.083,0.332,0.0,0.0,0.369,0.015,0.331,0.095,0.015,0.555,1.486,1.585,
1986,0.134,0.02,0.186,0.257,0.0,0.238,0.0,0.468,0.153,0.0,0.126,0.0,0.164,0.308,0.11,0.247,0.0,0.2,0.0,0.273,0.119,0.234,0.507,0.035,0.093,0.0,0.036,0.097,0.017,0.0,0.168,0.0,0.0,0.772,0.018,0.019,0.487,0.277,0.044,0.188,0.35,0.0,0.2,0.0,0.189,0.0,0.135,0.011,0.638,1.574,1.045,
1987,0.095,0.013,0.544,0.067,0.0,0.333,0.0,0.583,0.033,0.029,0.063,0.024,0.184,0.087,0.053,0.584,0.245,0.067,0.075,0.013,0.06,0.338,0.09,0.0,0.087,0.0,0.036,0.1,0.0,0.078,0.132,0.01,0.019,0.223,0.103,0.042,0.0,0.352,0.02,0.129,0.202,0.0,0.065,0.261,0.048,0.001,0.03,0.0,0.66,1.802,0.956,
1988,0.258,0.0,0.341,0.068,0.001,0.0,0.0,0.495,0.17,0.0,0.024,0.0,0.094,0.079,0.147,0.653,0.0,0.0,0.025,0.0,0.0,0.358,0.017,0.003,0.043,0.0,0.071,0.0,0.017,0.001,0.059,0.009,0.011,0.173,0.0,0.033,0.0,0.218,0.02,0.224,0.165,0.0,0.0,0.0,0.006,0.0,0.01,0.0,0.455,1.675,1.046,
1989,0.495,0.0,0.259,0.045,0.0,0.083,0.667,0.346,0.336,0.0,0.133,0.168,0.108,0.103,0.28,1.142,0.0,0.267,0.0,0.071,0.044,0.343,0.165,0.0,0.108,0.014,0.036,0.162,0.034,0.104,0.216,0.0,0.023,0.195,0.007,0.083,0.0,0.407,0.033,0.145,0.306,0.0,0.05,0.114,0.081,0.0,0.073,0.0,0.573,3.578,0.506,
1990,1.385,0.0,0.651,0.027,0.008,0.167,0.0,0.32,0.687,0.0,0.186,0.102,0.204,0.055,0.247,0.597,0.045,0.2,0.433,0.0,0.081,0.766,0.14,0.005,0.097,0.0,0.143,0.23,0.0,0.026,0.56,0.0,0.097,0.274,0.051,0.028,0.667,0.903,0.03,0.319,0.279,0.0,0.05,0.283,0.184,0.0,0.098,0.0,0.347,1.758,0.237,
1991,0.318,0.0,0.45,0.128,0.0,0.583,0.0,0.765,0.471,0.0,0.057,0.025,0.05,0.093,0.061,1.302,0.182,0.3,0.525,0.016,0.019,1.214,0.117,0.001,0.029,0.0,0.286,0.1,0.071,0.062,0.212,0.009,0.007,0.341,0.025,0.0,0.0,0.254,0.013,0.249,0.405,0.0,0.0,0.087,0.12,0.0,0.096,0.0,0.614,1.213,0.327,
1992,0.281,0.0,0.125,0.083,0.0,0.167,0.0,0.637,0.199,0.0,0.034,0.171,0.1,0.142,0.06,1.004,0.0,0.0,0.177,0.058,0.073,0.541,0.072,0.0,0.061,0.0,0.036,0.04,0.052,0.026,0.213,0.0,0.043,0.157,0.003,0.118,0.333,0.041,0.04,0.081,0.239,0.0,0.0,0.167,0.046,0.0,0.094,0.0,0.625,1.319,1.224,
1993,0.464,0.0,0.505,0.167,0.0,0.0,0.0,0.175,0.052,0.0,0.157,0.208,0.179,0.345,0.08,0.87,0.0,0.396,0.002,0.001,0.139,0.508,0.904,0.005,0.111,0.0,0.0,0.0,0.007,0.0,0.115,0.1,0.0,0.609,0.003,0.028,0.0,0.077,0.01,0.114,0.354,0.0,0.0,0.123,0.116,0.0,0.052,0.0,0.46,0.619,0.213,
1994,0.426,0.0,0.552,0.048,0.0,0.0,0.0,1.05,0.721,0.0,0.057,0.001,0.06,0.122,0.0,0.626,0.045,0.306,0.3,0.056,0.145,0.602,0.292,0.0,0.063,0.0,0.0,0.0,0.0,0.001,0.337,0.038,0.023,0.133,0.139,0.105,0.0,0.715,0.079,0.257,0.336,0.0,0.0,0.085,0.184,0.018,0.061,0.0,0.422,1.051,0.064,
1995,1.407,0.0,0.097,0.513,0.0,0.001,0.0,0.946,0.615,0.001,0.07,0.075,0.031,0.115,0.049,1.612,0.002,0.007,0.0,0.073,0.073,0.477,0.239,0.0,0.043,0.0,0.142,0.05,0.017,0.047,0.474,0.023,0.036,0.202,0.061,0.085,0.0,0.85,0.015,0.114,0.332,0.0,0.073,0.134,0.184,0.022,0.025,0.0,0.462,1.039,0.437,
1996,0.466,0.02,0.299,0.291,0.001,0.583,0.333,0.722,0.319,0.0,0.286,0.235,0.136,0.107,0.116,0.628,0.182,0.167,0.65,0.023,0.093,0.296,0.151,0.0,0.052,0.0,0.537,0.22,0.0,0.084,0.797,0.03,0.037,0.341,0.408,0.117,0.333,0.134,0.107,0.297,0.203,0.0,0.0,0.27,0.101,0.191,0.042,0.0,0.372,2.001,1.197,
1997,0.628,0.001,0.453,0.197,0.025,0.0,0.333,0.764,0.474,0.0,0.013,0.086,0.034,0.056,0.494,0.664,0.0,0.0,0.0,0.015,0.012,0.389,0.131,0.019,0.024,0.0,0.001,0.442,0.0,0.001,0.18,0.049,0.054,0.232,0.005,0.029,0.0,0.38,0.027,0.325,0.454,0.004,0.0,0.141,0.141,0.015,0.039,0.0,0.537,0.553,0.504,
1998,1.216,0.0,0.407,0.137,0.009,0.001,0.0,1.363,0.484,0.0,0.085,0.207,0.045,0.499,0.228,1.496,0.273,0.2,0.524,0.021,0.019,0.644,0.476,0.0,0.037,0.0,0.286,0.035,0.017,0.046,0.483,0.066,0.018,0.355,0.214,0.002,0.333,0.553,0.016,0.382,0.463,0.0,0.0,0.053,0.106,0.106,0.083,0.015,0.369,0.393,1.516,
1999,0.303,0.0,0.247,0.055,0.007,0.651,1.0,0.514,0.185,0.0,0.035,0.0,0.112,0.09,0.115,0.519,0.318,0.634,0.658,0.085,0.027,0.552,0.122,0.0,0.137,0.0,0.393,0.5,0.025,0.25,1.098,0.08,0.008,0.1,0.101,0.325,0.0,0.155,0.089,0.307,0.204,0.0,0.311,0.458,0.135,0.0,0.036,0.0,0.422,0.592,0.401,
2000,0.178,0.0,0.287,0.111,0.0,0.001,0.0,0.6,0.106,0.0,0.161,0.201,0.118,0.027,0.203,0.517,0.023,0.1,0.067,0.04,0.072,0.255,0.048,0.003,0.036,0.0,0.073,0.3,0.016,0.026,0.187,0.045,0.017,0.281,0.012,0.019,0.0,0.101,0.025,0.074,0.235,0.0,0.0,0.0,0.035,0.0,0.117,0.0,0.349,0.626,0.181,
2001,0.656,0.02,0.662,0.062,0.021,0.095,0.0,0.85,0.138,0.0,0.034,0.159,0.081,0.092,0.125,1.482,0.0,0.2,0.176,0.029,0.037,0.831,0.145,0.003,0.019,0.0,0.0,0.04,0.0,0.058,0.097,0.024,0.008,0.143,0.007,0.016,0.333,0.038,0.0,0.305,0.415,0.0,0.05,0.081,0.123,0.068,0.03,0.0,0.362,0.629,1.214,
2002,0.544,0.001,0.429,0.271,0.0,0.0,0.0,0.642,0.256,0.0,0.269,0.277,0.097,0.1,0.188,1.243,0.0,0.201,0.001,0.034,0.206,0.957,0.446,0.003,0.068,0.0,0.036,0.04,0.007,0.024,0.19,0.09,0.022,0.288,0.017,0.005,0.333,0.051,0.008,0.606,0.39,0.0,0.0,0.043,0.141,0.023,0.039,0.0,0.498,1.258,0.622,
2003,0.766,0.0,0.28,0.08,0.008,0.083,0.0,0.325,0.186,0.0,0.116,0.131,0.037,0.206,0.08,0.897,0.091,0.0,0.0,0.04,0.019,0.811,0.269,0.0,0.025,0.0,0.036,0.0,0.002,0.06,0.469,0.007,0.073,0.205,0.028,0.0,0.0,0.159,0.001,0.393,0.244,0.0,0.0,0.401,0.364,0.079,0.032,0.0,0.482,0.713,2.424,
2004,0.955,0.006,0.301,0.181,0.0,0.0,1.667,0.998,0.7,0.0,0.099,0.164,0.265,0.169,0.046,1.041,0.182,0.462,0.417,0.001,0.168,0.439,0.119,0.0,0.015,0.0,0.143,0.182,0.002,0.133,0.509,0.022,0.236,0.131,0.023,0.875,0.0,0.596,0.071,0.367,0.4,0.017,0.05,0.316,0.04,0.152,0.041,0.0,0.477,2.275,0.685,
2005,0.815,0.008,0.244,0.226,0.0,1.051,0.0,0.931,0.474,0.0,0.013,0.112,0.066,0.179,0.066,0.988,0.318,0.763,0.853,0.013,0.227,1.123,0.088,0.006,0.039,0.0,0.607,0.335,0.036,0.317,0.439,0.024,0.015,0.071,0.011,0.22,1.333,0.166,0.012,0.113,0.144,0.0,0.002,0.167,0.217,0.001,0.153,0.0,0.402,1.065,1.462,
2006,0.212,0.0,0.241,0.089,0.008,0.601,0.333,0.484,0.197,0.0,0.1,0.151,0.13,0.033,0.41,0.841,0.045,0.667,0.711,0.066,0.063,0.562,0.072,0.0,0.029,0.0,0.393,0.035,0.028,0.142,0.613,0.046,0.079,0.232,0.095,0.103,0.0,0.268,0.044,0.044,0.312,0.0,0.0,0.539,0.37,0.001,0.029,0.0,0.456,1.897,0.437,
2007,0.599,0.008,0.213,0.025,0.014,0.167,0.333,0.671,0.293,0.019,0.138,0.083,0.352,0.455,0.102,0.421,0.136,0.067,0.044,0.002,0.231,0.244,0.208,0.0,0.144,0.0,0.142,0.288,0.002,0.141,0.112,0.0,0.152,0.562,0.084,0.122,0.0,0.123,0.153,0.024,0.471,0.0,0.0,0.053,0.213,0.0,0.119,0.0,0.361,0.486,0.635,
2008,0.845,0.0,1.252,0.139,0.013,0.333,0.0,0.742,0.297,0.0,0.365,0.372,0.321,0.232,0.059,1.058,0.205,0.2,0.364,0.16,0.071,0.648,0.928,0.001,0.095,0.0,0.429,0.402,0.037,0.027,0.497,0.0,0.001,0.557,0.0,0.0,0.333,0.274,0.035,0.066,0.269,0.0,0.0,0.095,0.152,0.0,0.183,0.0,0.382,1.857,1.161,
2009,0.882,0.001,0.883,0.104,0.0,0.001,0.333,0.707,0.715,0.0,0.082,0.042,0.068,0.248,0.04,0.833,0.182,0.133,0.039,0.001,0.0,0.446,0.321,0.0,0.029,0.0,0.0,0.0,0.001,0.018,0.382,0.022,0.001,0.345,0.05,0.049,0.333,0.365,0.02,0.189,0.294,0.0,0.0,0.072,0.252,0.0,0.093,0.0,0.483,1.058,0.554,
2010,0.466,0.014,0.156,0.186,0.0,0.0,0.667,0.666,0.249,0.0,0.254,0.078,0.256,0.164,0.506,0.117,0.089,0.267,0.539,0.002,0.251,0.163,0.353,0.0,0.034,0.033,0.049,0.48,0.035,0.429,0.572,0.024,0.017,0.29,0.0,0.267,1.0,0.145,0.082,0.617,0.379,0.004,0.05,0.261,0.157,0.023,0.153,0.0,0.389,0.686,0.604,
2011,0.622,0.0,0.859,0.075,0.014,0.417,0.667,0.632,0.169,0.0,0.167,0.06,0.104,0.082,0.219,0.359,0.091,0.533,0.001,0.104,0.044,0.886,0.216,0.002,0.021,0.0,0.139,1.305,0.0,0.437,0.447,0.0,0.066,0.211,0.007,0.578,0.0,0.0,0.02,0.613,0.11,0.0,0.3,0.423,0.143,0.001,0.034,0.0,0.332,0.657,2.598,
2012,0.44,0.0,0.163,0.165,0.0,0.251,0.333,1.35,0.199,0.0,0.041,0.009,0.007,0.048,0.073,0.896,0.136,0.8,0.0,0.017,0.099,0.8,0.151,0.001,0.028,0.0,0.067,0.6,0.0,0.01,0.07,0.0,0.017,0.221,0.194,0.07,0.0,0.038,0.014,0.245,0.258,0.0,0.05,0.321,0.127,0.021,0.042,0.0,0.405,1.435,0.217,
2013,0.484,0.0,0.476,0.013,0.03,0.351,0.333,0.699,0.268,0.0,0.181,0.332,0.248,0.11,0.326,0.909,0.091,0.1,0.108,0.011,0.064,0.681,0.327,0.0,0.041,0.0,0.032,0.0,0.018,0.081,0.138,0.038,0.021,0.222,0.019,0.182,0.667,0.186,0.001,0.14,0.324,0.0,0.0,0.141,0.031,0.0,0.111,0.0,0.386,1.102,0.302,
2014,0.668,0.011,0.348,0.169,0.008,0.001,0.333,0.886,0.229,0.0,0.135,0.128,0.261,0.135,0.283,0.856,0.089,0.333,0.425,0.049,0.056,0.55,0.498,0.121,0.116,0.0,0.032,0.32,0.051,0.113,0.253,0.014,0.029,0.081,0.043,0.15,0.667,0.267,0.037,0.127,0.157,0.0,0.0,0.166,0.03,0.0,0.031,0.0,0.52,1.097,0.788,
