Year,Northeast,Southeast,Midwest,Northern Great Plains,Northwest,Southwest,Southern Great Plains,Alaska,Hawaii,Puerto Rico
1936,0.0,0.0,5.603,15.199,0.018,0.0,0.026,43.0,-999.0,
1937,0.0,0.0,1.042,8.464,0.25,0.365,0.013,28.0,-999.0,
1938,0.033,0.0,0.644,2.375,0.0,0.0,0.0,45.0,-999.0,
1939,0.0,0.0,0.355,2.796,0.0,0.0,0.0,40.0,-999.0,
1940,0.0,0.0,0.826,1.763,0.0,0.0,0.0,19.0,-999.0,
1941,0.0,0.0,0.261,0.955,0.0,0.0,0.0,47.0,-999.0,
1942,0.328,0.0,1.689,1.932,0.0,0.01,0.013,34.0,-999.0,
1943,0.317,0.0,1.329,4.675,0.052,0.02,0.09,38.0,-999.0,
1944,0.0,0.0,0.023,0.396,0.0,0.0,0.0,21.0,-999.0,
1945,0.086,0.0,0.596,1.629,0.0,0.0,0.0,17.0,-999.0,
1946,0.0,0.0,0.41,1.516,0.0,0.0,0.0,43.0,-999.0,
1947,0.0,0.0,0.262,0.734,0.0,0.0,0.0,34.0,-999.0,
1948,0.052,0.0,1.061,2.471,0.0,0.0,0.0,54.0,-999.0,
1949,0.0,0.0,0.556,6.027,0.069,0.08,0.013,40.0,-999.0,
1950,0.103,0.0,1.211,7.635,0.5,0.019,0.0,49.0,-999.0,
1951,0.052,0.0,1.859,6.695,0.0,0.06,0.013,47.0,-999.0,
1952,0.0,0.0,0.377,1.909,0.0,0.098,0.0,35.0,-999.0,
1953,0.0,0.0,0.15,0.349,0.0,0.0,0.0,41.0,-999.0,
1954,0.217,0.0,0.811,3.547,0.0,0.019,0.0,61.0,-999.0,
1955,0.317,0.0,0.572,2.145,0.0,0.02,0.0,56.0,-999.0,
1956,0.0,0.0,0.406,2.481,0.034,0.0,0.0,89.0,-999.0,
1957,0.333,0.0,0.491,2.888,0.155,0.039,0.0,33.0,-999.0,
1958,0.083,0.0,0.327,1.182,0.0,0.0,0.0,23.0,-999.0,
1959,0.083,0.0,0.743,2.53,0.034,0.01,0.0,46.0,-999.0,
1960,0.033,0.0,0.315,0.877,0.0,0.0,0.0,23.0,-999.0,
1961,0.155,0.0,0.301,1.458,0.0,0.0,0.0,55.0,-999.0,
1962,0.267,0.0,1.846,4.897,0.017,0.01,0.0,36.0,-999.0,
1963,0.067,0.0,3.408,6.212,0.125,0.208,0.064,35.0,-999.0,
1964,0.0,0.0,0.245,2.321,0.19,0.0,0.0,65.0,-999.0,
1965,0.3,0.0,1.476,2.686,0.0,0.0,0.0,53.0,-999.0,
1966,0.0,0.0,1.913,4.548,0.0,0.038,0.0,69.0,-999.0,
1967,0.133,0.0,0.588,1.585,0.0,0.0,0.0,47.0,-999.0,
1968,0.8,0.0,1.319,3.978,0.534,0.0,0.0,48.0,-999.0,
1969,0.0,0.0,0.841,5.201,0.017,0.038,0.0,43.0,-999.0,
1970,0.211,0.0,2.71,3.739,0.0,0.0,0.0,36.0,-999.0,
1971,0.267,0.0,1.243,3.915,0.0,0.057,0.0,62.0,-999.0,
1972,0.034,0.0,2.274,7.58,0.069,0.047,0.0,46.0,-999.0,
1973,0.083,0.0,0.778,2.443,0.0,0.019,0.0,39.0,-999.0,
1974,0.017,0.0,0.891,3.047,0.069,0.019,0.0,29.0,-999.0,
1975,0.036,0.0,0.409,1.523,0.0,0.019,0.0,53.0,-999.0,
1976,0.267,0.0,1.086,2.252,0.0,0.0,0.0,39.0,-999.0,
1977,0.23,0.012,2.625,4.186,0.0,0.0,0.0,33.0,-999.0,
1978,0.0,0.0,0.782,5.725,0.19,0.01,0.0,9.0,-999.0,
1979,0.464,0.0,2.153,5.895,0.089,0.075,0.0,40.0,-999.0,
1980,0.15,0.0,0.362,2.771,0.0,0.0,0.0,39.0,-999.0,
1981,0.417,0.0,0.321,1.303,0.0,0.0,0.0,15.0,-999.0,
1982,0.35,0.021,2.29,6.046,0.0,0.067,0.013,45.0,-999.0,
1983,0.259,0.0,3.321,7.116,0.207,0.292,1.198,29.0,-999.0,
1984,0.052,0.0,1.003,2.428,0.0,0.144,0.0,47.0,-999.0,
1985,0.204,0.072,1.927,6.412,0.0,0.029,0.0,33.0,-999.0,
1986,0.05,0.0,0.418,0.846,0.0,0.0,0.0,25.0,-999.0,
1987,0.117,0.0,0.199,0.123,0.0,0.0,0.0,27.0,-999.0,
1988,0.1,0.0,1.565,2.761,0.0,0.0,0.0,24.0,-999.0,
1989,0.31,0.03,2.833,8.288,0.31,0.363,0.637,42.0,-999.0,
1990,0.0,0.0,1.237,4.879,0.517,0.413,0.321,63.0,-999.0,
1991,0.0,0.0,0.224,1.301,0.0,0.0,0.0,36.0,-999.0,
1992,0.033,0.0,0.277,1.818,0.018,0.0,0.0,43.0,-999.0,
1993,0.155,0.0,0.515,1.994,0.0,0.0,0.0,27.0,-999.0,
1994,0.778,0.018,3.562,5.135,0.0,0.0,0.013,40.0,-999.0,
1995,0.231,0.0,0.683,1.022,0.0,0.0,0.0,49.0,-999.0,
1996,0.167,0.0,3.551,9.796,0.054,0.009,0.038,64.0,-999.0,
1997,0.071,0.0,1.147,4.288,0.0,0.028,0.0,28.0,-999.0,
1998,0.0,0.0,0.329,2.52,0.071,0.019,0.0,38.0,-999.0,
1999,0.0,0.0,0.713,1.437,0.0,0.0,0.0,57.0,-999.0,
2000,0.286,0.0,0.621,2.288,0.0,0.0,0.0,19.0,-999.0,
2001,0.0,0.0,0.117,0.494,0.0,0.0,0.0,21.0,-999.0,
2002,0.0,0.0,0.0,0.358,0.0,0.0,0.0,8.0,-999.0,
2003,0.304,0.0,0.199,1.471,0.0,0.0,0.0,25.0,-999.0,
2004,0.914,0.0,1.134,3.245,0.0,0.019,0.026,26.0,-999.0,
2005,0.103,0.0,0.579,2.16,0.0,0.06,0.0,35.0,-999.0,
2006,0.0,0.0,0.149,0.676,0.0,0.021,0.0,57.0,-999.0,
2007,0.103,0.0,0.768,1.679,0.0,0.059,0.0,40.0,-999.0,
2008,0.0,0.0,1.507,4.181,0.0,0.143,0.0,40.0,-999.0,
2009,0.0,0.0,0.855,3.793,0.0,0.0,0.0,42.0,-999.0,
2010,0.034,0.0,0.572,2.056,0.0,0.0,0.0,51.0,-999.0,
2011,0.067,0.0,0.384,2.592,0.0,0.069,0.0,37.0,-999.0,
2012,0.0,0.0,0.12,0.75,0.0,0.0,0.0,59.0,-999.0,
2013,0.121,0.0,1.298,3.283,0.0,0.06,0.0,30.0,-999.0,
2014,0.379,0.0,2.312,3.321,0.0,0.02,0.0,15.0,-999.0,
2015,0.15,0.0,0.841,0.952,0.0,0.0,0.0,40.0,-999.0,
2016,0.167,0.0,0.969,1.74,0.0,0.062,0.0,21.0,-999.0,
2017,0.207,0.0,1.18,2.896,0.093,0.045,0.0,31.0,-999.0,
2018,0.5,0.0,1.047,1.997,0.0,0.0,0.0,33.0,-999.0,
2019,0.183,0.0,2.023,5.297,0.0,0.0,0.0,30.0,-999.0,
2020,0.0,0.0,0.215,1.17,0.0,0.0,0.0,54.0,-999.0,
2021,0.0,0.0,2.441,5.657,0.0,0.042,0.261,44.0,-999.0,
