Year,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1912,-999.0,44.07,37.2,40.6,43.4,21.97,23.97,31.47,57.13,44.27,-999.0,15.13,24.37,22.73,23.63,25.47,31.47,47.77,23.4,30.4,14.0,14.57,5.37,26.87,43.6,18.87,38.2,6.63,20.13,17.43,27.97,32.2,31.43,19.33,24.37,34.23,32.1,23.7,26.1,42.6,14.1,36.23,43.43,26.97,32.67,15.47,31.07,9.77,28.87,18.03
1913,-999.0,48.3,40.8,38.03,41.03,20.57,30.23,38.43,62.03,49.73,-999.0,21.83,20.4,29.0,29.97,28.53,37.03,51.37,29.57,37.33,17.93,20.53,9.4,31.67,47.83,17.27,44.6,9.23,23.07,23.03,34.3,30.63,28.5,25.67,31.07,36.43,28.57,30.3,32.0,49.07,17.6,40.47,44.63,23.93,39.43,21.63,27.6,15.47,35.03,16.37
1914,-999.0,46.6,42.03,42.37,44.07,22.63,25.4,34.57,57.6,46.4,-999.0,24.07,24.47,29.53,29.47,32.47,36.0,50.57,24.43,33.67,12.17,20.77,12.73,33.3,46.9,20.83,41.0,12.0,25.87,17.07,30.23,34.7,32.0,20.13,28.73,39.6,32.23,25.83,27.63,44.93,19.57,39.7,47.17,26.33,36.33,14.77,32.3,18.33,32.1,19.6
1915,-999.0,44.37,39.03,40.13,41.5,22.33,27.87,35.1,56.93,45.4,-999.0,19.27,22.53,26.57,27.73,28.7,34.73,48.13,26.8,33.63,17.1,19.8,10.4,30.1,44.33,17.87,40.63,9.03,20.0,20.8,31.6,32.33,29.47,22.93,28.13,37.17,29.53,26.93,29.33,44.4,15.37,37.6,44.8,24.7,35.53,19.2,29.2,15.53,32.0,18.23
1916,-999.0,48.23,42.7,43.27,42.93,25.27,25.9,34.43,58.73,48.33,-999.0,19.17,21.9,27.47,29.2,29.23,36.63,52.8,25.2,33.83,16.67,19.5,7.07,31.37,48.47,12.5,41.97,4.5,21.97,19.6,30.23,37.53,30.6,21.67,29.37,38.8,29.43,27.1,28.1,46.87,13.77,40.5,49.73,27.4,36.97,17.97,25.93,14.57,33.5,17.8
1917,-999.0,48.3,41.87,39.03,39.6,22.13,25.23,33.07,59.7,48.13,-999.0,15.67,18.77,25.3,26.43,29.07,34.57,52.93,23.93,32.3,13.17,14.2,1.47,30.63,48.43,12.03,41.5,0.5,20.6,16.77,29.07,34.03,24.83,19.43,26.13,38.13,27.3,25.23,27.03,46.53,10.4,39.03,48.43,21.77,35.7,14.63,27.07,8.03,31.53,14.53
1918,-999.0,43.47,35.27,43.23,44.3,25.23,19.07,27.63,56.07,43.3,-999.0,14.17,28.37,20.23,20.63,25.87,28.1,48.27,18.03,26.67,7.83,12.27,3.47,24.37,42.97,15.8,35.97,2.77,19.43,10.1,23.4,36.2,34.1,13.9,20.97,33.57,35.5,19.47,21.67,41.27,11.63,33.07,44.3,30.57,29.53,8.37,33.0,8.47,25.53,19.73
1919,-999.0,47.1,43.3,38.03,41.6,21.33,29.23,36.73,57.73,47.9,-999.0,26.6,24.3,32.77,33.77,30.93,38.9,50.73,27.93,36.2,17.57,24.67,15.43,35.53,47.63,23.37,42.5,14.3,26.57,21.7,33.63,29.83,30.03,25.9,33.53,38.9,30.87,31.1,29.93,46.97,21.6,40.97,45.53,25.17,37.8,20.33,31.27,21.4,34.83,21.2
1920,-999.0,46.7,40.5,43.47,43.9,25.43,21.07,29.6,57.83,46.6,-999.0,16.87,22.27,23.73,24.1,30.13,33.13,51.63,20.27,29.1,9.93,13.1,5.43,29.9,46.97,18.13,38.97,7.3,23.9,13.53,25.57,37.33,32.63,15.53,23.77,37.67,29.47,21.3,22.73,44.43,17.53,38.13,46.4,26.2,32.87,11.57,28.37,8.97,28.83,19.83
1921,-999.0,48.1,44.8,42.27,42.93,26.63,28.77,37.1,58.97,48.27,-999.0,26.93,25.63,32.9,32.8,35.3,38.57,53.4,27.8,36.27,16.97,24.6,16.5,37.0,48.93,24.7,42.5,16.17,28.47,21.13,33.17,36.13,33.1,24.7,32.27,42.5,32.5,29.57,30.07,46.57,24.3,41.63,49.6,28.83,37.73,20.1,32.2,21.27,34.6,22.57
1922,-999.0,50.27,43.3,41.87,41.23,24.8,25.53,33.73,60.7,50.47,-999.0,22.27,19.47,29.17,30.13,30.63,37.67,53.97,24.07,33.57,13.23,19.8,8.93,32.93,49.9,12.83,43.0,7.0,22.73,16.33,29.87,36.03,28.17,20.77,29.83,40.07,26.47,26.93,26.9,48.17,13.83,41.77,48.73,25.47,37.1,15.1,25.23,14.33,33.83,15.57
1923,-999.0,50.33,44.6,43.7,43.17,26.77,22.37,33.7,61.13,50.43,-999.0,21.83,22.23,28.77,29.33,33.2,37.73,55.37,21.0,33.3,9.4,17.6,7.77,34.17,50.63,16.47,42.57,6.53,25.67,13.93,28.4,37.73,31.63,18.73,29.0,42.13,29.97,25.63,23.63,47.8,17.0,41.63,50.57,28.23,36.9,12.47,27.43,13.5,33.03,19.43
1924,-999.0,46.87,41.8,41.5,44.13,24.53,28.3,36.57,58.77,47.3,-999.0,22.77,24.17,29.2,29.9,31.1,36.73,50.83,26.93,35.8,16.33,20.7,13.2,32.6,47.13,21.37,41.8,14.13,24.8,20.2,32.53,33.73,30.97,23.27,30.0,38.7,31.97,28.73,29.43,46.07,19.7,39.37,45.23,26.97,37.4,18.53,32.0,16.93,33.4,19.43
1925,-7.2,48.9,42.37,40.63,43.43,22.1,27.4,36.33,61.17,49.43,-999.0,19.27,23.83,27.53,29.13,28.6,37.33,52.2,25.9,34.97,13.37,18.07,7.67,31.6,48.63,19.0,43.27,8.43,21.77,18.3,31.33,33.57,31.27,21.77,29.2,38.13,31.43,27.47,28.97,47.8,15.77,40.83,47.3,24.27,37.9,16.87,31.13,13.7,33.83,20.17
1926,7.0,45.97,42.0,42.2,44.67,26.37,26.53,34.07,56.93,46.33,-999.0,23.1,27.4,28.9,28.9,34.17,35.33,49.93,25.03,33.33,14.2,19.7,13.27,33.73,46.37,26.77,41.03,17.33,27.97,18.1,30.0,34.03,34.07,20.97,27.77,40.5,34.8,26.17,27.63,45.37,22.13,38.97,46.3,29.63,35.87,16.6,35.03,15.73,31.17,23.07
1927,4.57,51.97,44.5,43.43,43.63,26.67,25.77,34.4,61.63,51.63,-999.0,22.97,25.0,29.53,30.3,32.53,38.27,56.6,24.67,34.07,14.57,19.7,10.33,34.23,52.17,18.27,44.13,10.07,26.0,18.27,30.03,37.63,32.7,21.07,30.1,41.1,32.07,26.93,27.33,50.0,19.7,42.6,49.77,28.83,37.83,16.6,30.23,15.13,34.27,20.87
1928,8.33,45.7,41.47,41.27,43.53,24.67,28.23,35.4,57.27,46.37,-999.0,22.47,22.03,28.8,29.07,31.43,35.23,49.9,27.43,34.9,16.4,20.3,9.03,32.57,46.3,16.1,41.17,8.8,24.47,20.9,31.93,34.27,31.23,23.07,29.23,39.37,30.67,27.93,29.77,45.2,15.93,38.47,46.0,27.4,36.67,18.97,29.1,14.67,32.1,18.6
1929,11.23,46.4,37.93,39.4,40.83,20.3,27.8,34.23,59.87,47.83,-999.0,15.9,16.47,24.7,26.37,26.9,33.77,49.53,26.77,33.47,16.93,17.27,6.07,28.0,45.73,12.17,40.83,5.3,19.17,20.27,31.47,32.63,27.63,22.8,27.07,35.07,26.03,26.83,29.33,45.83,12.47,37.8,44.87,22.6,35.17,18.7,23.9,10.3,30.67,13.3
1930,2.17,47.37,42.23,43.73,45.53,24.9,28.27,36.8,59.5,48.17,-999.0,21.9,24.13,28.9,30.53,31.43,38.37,51.37,27.13,36.07,14.4,19.97,10.13,32.57,47.8,16.97,43.5,9.1,24.77,19.93,32.5,35.57,33.87,23.2,31.4,38.47,30.73,29.33,29.6,47.43,18.23,40.87,46.53,28.13,38.73,18.4,27.87,15.63,35.27,19.57
1931,9.87,45.1,42.57,41.3,44.0,25.5,26.77,34.7,54.83,44.93,-999.0,28.63,21.6,32.53,32.23,35.57,36.57,49.73,25.77,34.27,16.2,24.13,20.1,35.97,45.93,27.27,39.97,21.93,31.13,19.53,31.37,33.93,31.1,22.43,31.1,41.87,31.7,27.8,28.57,43.9,27.77,38.7,47.0,25.2,35.87,17.57,32.3,22.87,32.07,22.73
1932,-2.33,54.37,47.87,38.4,40.63,23.87,32.6,42.17,66.1,55.37,-999.0,26.63,19.37,36.43,37.43,34.27,44.23,57.37,30.6,42.0,18.77,27.8,15.83,39.63,54.43,19.7,49.17,13.27,25.47,23.57,37.9,33.73,26.0,28.63,37.67,43.57,28.53,35.17,33.63,53.63,18.7,47.07,49.87,22.33,44.37,23.1,28.03,22.37,40.87,17.77
1933,-0.43,49.53,42.27,35.87,38.83,20.3,31.57,38.37,61.97,50.93,-999.0,23.77,17.7,30.97,31.97,31.17,38.33,52.57,30.57,37.7,21.63,22.67,10.33,34.1,48.73,16.6,45.1,9.93,24.27,25.1,34.73,30.63,23.1,27.63,32.43,39.3,26.7,31.0,33.1,49.47,18.3,41.2,46.57,19.2,39.57,24.37,27.37,16.93,35.1,14.97
1934,-2.23,49.0,44.0,45.07,45.87,31.33,22.2,31.5,59.17,48.53,-999.0,24.5,32.73,30.13,29.83,35.83,37.1,54.37,20.4,31.4,7.93,18.27,11.07,35.03,50.1,25.67,41.8,13.8,30.03,13.23,26.8,38.57,37.07,17.07,27.93,42.53,38.7,24.53,23.33,46.57,23.4,41.1,50.2,34.03,35.77,11.03,36.7,16.5,31.6,27.8
1935,7.07,46.67,42.63,43.9,44.0,28.67,24.77,33.07,57.83,47.0,-999.0,21.97,25.0,28.83,29.57,34.17,36.53,52.17,22.93,32.53,11.07,19.1,10.87,33.23,47.7,21.47,41.23,12.47,27.6,15.8,29.2,37.17,33.27,19.17,29.1,41.6,32.43,25.97,25.77,45.63,21.73,39.23,49.3,30.6,35.63,13.67,32.27,14.53,32.33,23.97
1936,1.3,42.23,35.97,42.43,44.27,24.53,22.4,28.27,55.2,42.43,-999.0,10.87,21.1,20.0,21.63,26.03,29.07,47.3,21.53,27.6,12.87,14.47,0.3,24.67,42.23,11.3,35.67,-3.03,16.4,15.1,25.2,34.8,32.07,16.9,22.03,34.77,30.27,20.83,24.07,40.4,6.37,32.83,44.5,28.7,29.97,12.9,27.47,7.97,25.87,16.57
1937,4.93,51.07,42.6,37.33,38.77,21.63,32.27,38.87,62.57,51.53,-999.0,18.5,17.9,29.1,31.5,28.93,39.5,53.7,30.97,37.6,20.5,22.7,6.37,31.8,50.3,11.0,44.97,3.13,19.67,24.63,35.53,33.0,23.7,27.03,32.93,37.93,26.33,31.13,33.87,49.47,11.43,42.73,47.07,21.27,39.47,23.17,25.13,14.73,36.13,15.23
1938,0.0,48.53,43.8,44.17,44.83,26.97,27.33,35.5,58.5,48.6,-999.0,22.4,27.33,30.1,30.77,33.07,37.87,52.97,25.7,35.0,14.9,20.27,9.93,34.07,49.17,19.57,42.23,8.23,26.17,19.2,31.9,36.4,33.63,22.37,30.67,41.07,34.13,28.07,28.13,46.57,17.63,41.1,49.37,31.43,37.43,17.5,32.37,16.2,33.9,22.23
1939,4.33,48.77,43.03,39.87,42.93,23.0,28.17,36.97,60.43,49.5,-999.0,23.37,24.27,30.47,31.33,33.27,38.27,52.7,27.0,36.2,16.07,21.33,9.9,34.6,48.9,20.97,44.03,9.63,25.77,20.03,32.8,33.0,30.0,23.03,31.5,40.33,32.27,29.0,29.83,48.4,19.13,41.0,47.43,25.17,38.6,18.53,31.6,16.5,34.83,19.2
1940,9.07,41.43,37.53,44.6,46.4,26.17,24.87,30.63,53.67,42.47,-999.0,20.03,28.57,25.43,25.77,27.77,30.9,46.57,23.7,30.6,15.17,21.33,13.97,27.83,41.87,20.57,37.27,13.73,23.0,17.37,28.23,35.33,35.47,19.03,25.67,35.93,35.67,24.57,26.37,41.4,18.27,33.77,45.0,31.33,32.33,14.5,34.33,17.5,28.37,22.63
1941,6.53,46.33,42.6,44.8,46.1,27.17,26.53,34.47,57.67,46.47,-999.0,22.9,27.43,29.83,30.1,33.03,36.17,51.33,25.23,33.87,15.63,21.77,12.47,33.87,47.33,24.13,40.33,13.17,26.43,18.8,30.63,37.37,34.83,21.4,29.83,40.57,34.9,27.07,28.37,44.43,20.7,39.0,48.37,29.9,35.63,16.6,34.0,17.43,32.47,23.33
1942,11.03,44.8,40.33,41.33,43.23,23.1,26.8,34.27,56.8,45.6,-999.0,23.97,21.8,29.77,29.73,31.83,35.0,49.07,25.73,33.9,16.03,22.3,16.33,33.23,45.1,20.07,40.0,17.27,25.2,19.4,30.63,34.73,30.17,21.57,29.27,39.33,30.8,26.97,28.63,44.27,22.63,37.3,46.4,26.5,35.5,17.4,30.73,19.6,31.6,18.37
1943,-2.77,48.17,43.13,44.8,44.9,28.77,24.9,34.2,59.03,48.33,-999.0,19.6,24.4,27.8,28.57,33.1,36.6,51.97,23.6,33.47,13.83,18.7,7.2,32.93,48.3,18.23,41.8,7.07,26.87,16.87,29.8,38.0,34.27,19.47,28.43,40.83,32.27,26.03,26.6,46.33,17.23,39.7,49.07,31.0,36.57,14.7,29.23,13.23,32.43,22.7
1944,8.77,48.2,42.7,40.87,42.67,24.77,26.13,34.6,59.3,48.7,-999.0,25.93,23.5,30.27,30.77,32.2,36.93,52.43,24.97,34.23,14.17,23.37,16.97,33.5,48.37,23.4,41.67,17.0,26.77,17.2,30.77,33.07,29.53,21.53,30.17,39.13,31.23,27.43,27.87,46.77,22.13,40.17,47.07,25.6,36.8,15.47,30.67,21.03,32.53,19.63
1945,11.3,46.87,39.8,42.63,44.1,26.87,24.07,32.07,58.1,46.9,-999.0,20.0,25.57,25.4,25.8,31.37,33.03,50.93,23.27,31.27,14.17,17.83,11.87,30.17,46.5,21.27,39.57,13.4,25.87,16.6,27.73,35.83,31.8,17.93,24.83,38.2,33.0,23.3,26.37,44.83,20.43,37.13,47.13,30.53,34.33,14.2,32.07,14.13,29.37,20.83
1946,4.97,45.6,41.13,40.03,42.43,25.13,24.8,34.07,58.57,46.27,-999.0,21.3,23.33,28.07,28.37,33.07,35.03,49.93,23.2,33.2,13.33,19.67,8.6,32.67,45.97,21.57,40.27,8.5,26.5,16.23,29.93,33.4,30.6,20.0,28.5,39.7,31.83,26.03,26.43,45.03,19.37,38.03,46.8,26.2,35.4,14.83,31.6,14.97,31.6,20.97
1947,-3.03,46.9,41.87,43.6,44.13,27.13,28.23,36.27,60.07,47.87,-999.0,22.67,25.7,29.3,29.77,32.73,36.03,50.13,27.27,35.37,16.63,21.0,11.63,33.33,46.47,20.23,41.97,11.83,26.43,20.13,32.6,35.93,33.5,23.03,29.6,39.57,33.43,28.3,30.43,46.67,20.27,38.67,46.03,29.83,37.27,18.5,31.03,17.07,32.77,22.3
1948,5.5,45.3,38.8,40.53,43.27,23.73,22.63,31.23,59.5,46.23,-999.0,20.63,25.1,27.13,26.93,29.5,33.33,48.17,21.43,30.83,11.8,17.83,7.67,30.9,44.33,21.03,38.67,9.23,24.1,14.43,27.3,32.93,31.17,17.93,26.23,36.23,32.33,23.8,24.8,43.67,17.17,36.63,44.93,26.77,34.03,12.6,30.67,13.27,29.6,19.8
1949,-0.97,51.6,43.47,37.3,36.8,21.4,31.6,39.87,64.73,53.07,-999.0,19.37,14.33,30.5,33.27,28.37,41.03,54.47,30.67,39.27,19.77,23.67,8.7,32.87,51.33,9.27,47.13,3.63,18.3,24.53,35.97,32.97,21.5,26.9,34.4,37.1,24.17,32.13,33.57,51.97,12.13,43.73,46.9,18.9,41.93,23.17,22.27,16.63,38.4,12.63
1950,-0.23,53.57,45.77,42.23,41.67,27.13,30.0,39.8,63.87,53.3,-999.0,21.07,22.57,31.87,33.53,33.07,40.83,57.53,28.97,39.1,17.6,22.3,6.97,35.33,53.73,12.47,46.97,1.0,23.57,21.77,35.27,36.87,31.1,25.53,34.03,41.27,28.87,31.6,32.1,51.23,12.7,44.77,51.13,26.37,41.6,20.87,24.5,15.4,38.0,20.1
1951,0.03,45.77,40.63,43.97,44.97,27.47,29.97,35.4,56.7,46.03,-999.0,18.57,26.13,25.73,27.07,32.23,34.4,50.6,29.37,34.43,20.27,19.7,7.6,31.47,46.1,19.43,40.37,7.17,26.27,23.3,32.53,36.5,34.8,23.43,27.7,39.23,34.3,27.37,32.5,44.23,18.83,38.03,47.3,30.17,36.1,21.2,32.2,12.23,32.0,22.7
1952,0.87,51.13,45.83,40.93,41.17,24.73,29.93,38.0,61.23,51.2,-999.0,22.33,19.97,30.77,31.83,33.73,39.47,56.33,28.67,37.27,17.57,22.17,11.03,35.03,52.23,15.23,44.43,7.63,24.9,21.37,34.43,36.3,28.17,24.63,31.9,43.03,29.03,30.0,31.93,49.27,15.2,43.2,51.53,24.03,39.43,20.2,27.67,17.2,35.9,18.7
1953,2.2,47.73,43.73,42.77,44.83,27.3,31.97,38.4,58.83,48.13,-999.0,23.77,29.37,32.43,33.4,34.57,39.43,51.9,30.73,37.77,20.9,24.97,14.3,35.6,48.5,25.9,43.5,16.37,27.4,24.17,35.4,35.77,35.3,26.97,33.37,41.4,35.6,31.53,33.27,47.23,22.13,41.87,48.7,30.67,39.27,22.93,35.17,19.23,35.7,24.9
1954,-1.3,47.77,43.63,43.7,45.13,29.7,30.97,37.9,60.13,49.0,-999.0,26.47,27.93,32.83,33.33,35.37,38.13,52.53,29.7,37.17,20.33,24.4,14.03,36.17,48.37,23.7,43.07,15.53,29.9,23.37,34.5,36.53,34.4,25.47,32.9,42.43,35.07,30.53,32.57,47.73,23.83,40.83,49.0,30.47,38.73,21.33,32.23,20.47,34.8,25.73
1955,-0.4,45.9,41.83,39.27,40.5,22.93,28.13,34.23,57.17,46.67,-999.0,21.53,20.3,29.27,29.53,31.43,35.23,51.27,27.1,33.37,17.63,21.0,11.57,33.0,46.47,20.53,39.77,13.0,24.0,20.53,30.97,33.3,26.37,21.33,29.03,40.0,29.9,26.53,29.83,44.7,19.3,38.53,47.87,22.0,35.1,17.63,30.43,16.2,31.07,19.07
1956,-3.1,47.23,41.2,43.53,43.4,26.93,26.8,33.43,58.57,47.63,-999.0,19.03,23.4,28.03,28.8,29.77,35.43,52.2,25.43,33.1,17.03,20.2,7.27,31.37,47.67,15.8,40.13,5.83,21.87,19.37,30.4,36.47,32.67,20.97,28.47,38.37,31.03,26.57,28.17,45.2,13.33,39.17,47.83,30.4,35.2,17.4,27.13,14.37,31.2,20.23
1957,1.73,53.0,44.8,45.0,43.57,27.1,28.53,37.27,63.27,53.53,-999.0,22.6,22.07,29.87,31.47,32.33,39.43,56.5,26.77,36.87,14.9,20.97,10.33,33.93,52.47,16.73,46.1,10.0,25.8,19.37,33.43,38.9,31.63,23.17,31.53,40.77,29.77,29.57,29.9,51.5,18.4,44.0,50.9,28.2,40.27,18.33,26.8,15.77,36.27,20.63
1958,2.6,41.8,40.33,44.3,45.6,28.6,27.8,32.97,52.8,42.7,-999.0,22.3,27.77,27.5,28.4,33.23,32.6,47.73,27.07,32.33,19.63,20.97,15.0,31.47,43.13,26.33,37.57,16.53,27.63,21.33,30.37,36.47,35.17,22.07,27.67,39.67,36.53,25.93,29.87,41.43,23.4,35.37,46.33,31.47,33.37,18.9,36.47,17.33,28.93,25.13
1959,5.4,45.03,39.57,44.03,45.9,27.23,24.13,31.8,59.63,46.63,-999.0,17.23,28.07,24.6,25.53,29.33,33.2,49.03,22.27,31.53,11.4,14.9,6.2,30.03,44.83,17.67,39.73,6.17,23.07,14.63,28.6,36.27,34.97,17.43,25.4,37.17,35.8,23.77,25.43,44.53,15.03,37.17,45.4,31.5,34.43,11.83,32.13,10.1,29.87,21.37
1960,5.07,45.27,40.73,39.77,42.83,23.33,30.07,36.93,57.37,46.57,-999.0,22.93,21.77,30.03,31.03,29.87,35.67,48.4,28.93,36.03,20.2,23.47,14.9,32.7,44.7,20.57,41.1,13.6,23.3,23.07,33.9,32.83,29.57,24.23,30.87,37.97,30.53,29.57,31.53,44.87,19.47,38.6,45.4,25.5,36.97,20.83,30.03,20.3,33.0,19.93
