Year,Alaska,Hawaii,Midwest,Northeast,Northern Great Plains,Northwest,Southeast,Southern Great Plains,Southwest
1924,-999.0,-999.0,480.49,342.31,278.21,209.97,1728.47,2189.55,1127.0
1925,-999.0,-999.0,767.92,482.77,426.16,236.14,2130.95,2574.64,1042.65
1926,-999.0,-999.0,655.96,396.44,418.79,265.57,1897.22,2205.48,1134.44
1927,-999.0,-999.0,522.08,298.27,283.42,210.74,1894.45,2418.07,1035.11
1928,-999.0,-999.0,595.34,452.73,329.76,220.65,1712.61,2188.94,1087.79
1929,-999.0,-999.0,587.32,387.82,430.56,230.35,1785.67,2270.7,1105.38
1930,-999.0,-999.0,822.97,550.57,505.91,240.82,1921.83,2359.5,1038.46
1931,-999.0,-999.0,947.77,603.29,596.16,283.52,1942.11,2364.93,1269.96
1932,-999.0,-999.0,781.88,475.34,477.5,182.4,1931.88,2255.8,1078.8
1933,-999.0,-999.0,966.54,533.15,599.25,242.38,2070.93,2603.34,1177.94
1934,-999.0,-999.0,1038.88,567.0,628.96,269.61,2025.81,2724.51,1300.63
1935,-999.0,-999.0,740.35,501.0,488.39,228.66,1884.04,2238.09,1101.4
1936,-999.0,-999.0,1098.42,536.71,790.82,284.45,2103.43,2480.31,1263.17
1937,-999.0,-999.0,815.67,564.19,575.05,232.51,1833.98,2441.52,1246.26
1938,-999.0,-999.0,814.51,525.46,526.94,263.77,1901.16,2444.0,1117.14
1939,-999.0,-999.0,862.58,568.59,550.32,252.93,1969.39,2582.65,1184.1
1940,-999.0,-999.0,710.83,384.02,552.92,303.71,1605.08,2082.41,1242.96
1941,-999.0,-999.0,866.46,497.89,493.38,243.86,2068.99,2285.4,886.62
1942,-999.0,-999.0,662.47,485.72,367.26,261.11,1824.82,2083.49,1082.04
1943,-999.0,-999.0,783.4,575.75,448.31,196.15,1954.58,2373.55,1144.51
1944,-999.0,-999.0,815.88,619.8,366.97,191.99,1935.64,2271.55,984.95
1945,-999.0,-999.0,539.03,455.06,326.44,215.17,1867.85,2167.0,1075.15
1946,-999.0,-999.0,621.93,368.43,399.45,221.47,1755.32,2331.29,1144.42
1947,-999.0,-999.0,814.41,523.09,474.64,198.35,1882.35,2412.01,1143.18
1948,-999.0,-999.0,735.37,478.74,446.25,171.29,1883.79,2358.97,1089.92
1949,-999.0,-999.0,838.08,660.03,457.0,222.28,1909.08,2212.68,1083.85
1950,-999.0,-999.0,508.13,375.12,257.7,214.12,1729.44,2130.52,1066.07
1951,-999.0,-999.0,555.51,451.1,272.7,216.6,1907.05,2335.22,1095.95
1952,-999.0,-999.0,795.22,605.67,457.47,235.26,1956.24,2339.1,1194.84
1953,-999.0,-999.0,850.01,531.08,472.36,207.71,2010.71,2479.91,1105.48
1954,-999.0,-999.0,821.52,429.9,481.96,145.2,2072.5,2697.38,1194.65
1955,-999.0,-999.0,944.31,663.58,545.74,174.44,1897.68,2411.43,1039.61
1956,-999.0,-999.0,723.75,372.59,458.54,216.5,1829.7,2667.96,1145.39
1957,-999.0,-999.0,704.83,493.93,428.06,200.81,1845.55,2189.09,1086.68
1958,-999.0,-999.0,574.92,403.94,375.48,366.46,1773.78,2253.85,1257.95
1959,-999.0,-999.0,858.89,632.48,475.48,212.34,1902.11,2192.57,1220.4
1960,-999.0,-999.0,663.1,441.02,435.71,256.65,1792.49,2217.62,1258.36
1961,-999.0,-999.0,648.38,528.64,480.3,358.74,1597.51,1965.77,1157.26
1962,-999.0,-999.0,672.91,379.74,347.77,170.57,1872.9,2405.81,1109.89
1963,-999.0,-999.0,738.4,392.35,531.62,208.52,1779.64,2674.33,1162.71
1964,-999.0,-999.0,741.96,427.23,421.35,152.99,1779.96,2355.56,1077.31
1965,-999.0,-999.0,633.83,440.14,339.56,192.1,1809.82,2301.37,936.87
1966,-999.0,-999.0,666.93,498.73,440.88,219.33,1624.84,2078.4,1194.84
1967,-999.0,-999.0,494.22,424.13,344.71,382.02,1492.79,2093.0,1136.9
1968,-999.0,-999.0,661.14,494.14,348.17,200.0,1687.58,2001.19,1024.77
1969,-999.0,-999.0,657.81,491.33,430.16,213.91,1753.72,2245.31,1210.93
1970,-999.0,-999.0,767.01,551.24,508.54,246.89,1848.47,2158.74,1136.47
1971,-999.0,-999.0,704.32,496.66,425.99,254.47,1768.01,2174.12,1066.34
1972,-999.0,-999.0,625.12,415.77,357.21,237.02,1728.67,2223.34,1129.21
1973,-999.0,-999.0,776.14,614.08,444.4,216.88,1841.61,2080.4,1094.5
1974,-999.0,-999.0,608.19,421.67,414.22,247.15,1639.59,2096.08,1183.63
1975,-999.0,-999.0,751.61,526.84,438.15,209.08,1768.01,2025.24,1007.47
1976,-999.0,-999.0,650.75,414.46,478.0,169.88,1482.28,1861.8,1030.97
1977,-999.0,-999.0,818.07,500.59,469.8,262.61,1980.08,2471.93,1218.32
1978,-999.0,-999.0,728.17,469.01,410.06,193.55,1886.36,2423.14,1166.87
1979,-999.0,-999.0,609.83,432.96,399.6,261.05,1644.52,2009.12,1137.92
1980,-999.0,-999.0,843.62,576.9,479.5,158.71,2016.25,2549.51,1158.38
1981,-999.0,-999.0,653.94,472.47,431.45,245.61,1786.96,2238.68,1302.02
1982,-999.0,-999.0,622.39,389.9,373.65,197.5,1782.2,2231.14,1052.99
1983,-999.0,-999.0,919.75,585.41,557.33,179.04,1761.12,2133.28,1126.98
1984,-999.0,-999.0,710.16,498.32,455.55,216.36,1718.73,2257.63,1221.2
1985,-999.0,-999.0,612.87,441.91,366.57,268.53,1858.81,2299.65,1173.4
1986,-999.0,-999.0,735.78,450.96,420.22,262.37,2026.09,2349.38,1123.99
1987,-999.0,-999.0,900.63,559.26,455.53,229.31,1924.6,2141.62,1146.26
1988,-999.0,-999.0,983.29,612.32,646.66,258.49,1780.07,2250.66,1231.69
1989,-999.0,-999.0,648.92,488.21,454.86,216.42,1713.6,2057.88,1248.04
1990,-999.0,-999.0,666.29,500.05,457.45,332.41,1948.31,2338.33,1235.42
1991,-999.0,-999.0,887.09,645.84,514.97,294.75,1997.79,2290.35,1097.12
1992,-999.0,-999.0,431.96,339.76,237.87,292.35,1585.85,1951.91,1207.38
1993,-999.0,-999.0,656.9,576.29,246.61,123.85,1896.58,2117.9,1093.75
1994,-999.0,-999.0,638.44,556.21,428.51,332.41,1751.69,2219.63,1376.74
1995,-999.0,-999.0,847.6,619.65,428.37,208.46,1916.96,2167.64,1195.44
1996,-999.0,-999.0,607.5,458.48,391.26,278.36,1746.63,2284.07,1359.48
1997,-999.0,-999.0,606.19,427.54,422.31,266.66,1707.89,2127.91,1299.43
1998,-999.0,-999.0,873.3,584.91,534.58,378.1,2228.19,2775.06,1171.87
1999,-999.0,-999.0,801.0,671.5,412.65,214.51,1952.09,2378.59,1150.0
2000,-999.0,-999.0,696.58,404.72,505.42,251.88,1947.91,2582.77,1397.63
2001,-999.0,-999.0,767.7,542.63,542.76,291.21,1801.98,2387.43,1431.83
2002,-999.0,-999.0,880.03,667.54,544.11,285.5,2045.57,2320.76,1379.69
2003,-999.0,-999.0,678.6,535.6,534.47,400.04,1819.08,2297.16,1488.04
2004,-999.0,-999.0,573.04,510.15,321.67,315.65,1886.51,2215.8,1221.63
2005,-999.0,-999.0,925.14,748.26,497.38,275.84,1989.07,2425.62,1269.12
2006,-999.0,-999.0,795.05,595.06,573.95,336.93,1964.92,2579.28,1377.88
2007,-999.0,-999.0,904.02,606.02,597.84,336.19,2117.17,2281.15,1420.42
2008,-999.0,-999.0,676.23,558.1,408.17,259.26,1848.15,2271.21,1320.73
2009,-999.0,-999.0,542.69,454.61,316.65,323.22,1853.28,2316.42,1322.69
2010,-999.0,-999.0,944.0,774.55,447.43,204.25,2244.59,2523.6,1248.54
2011,-999.0,-999.0,869.2,704.44,491.3,243.45,2118.88,2907.92,1329.89
2012,-999.0,-999.0,1001.27,701.45,652.34,317.82,2084.18,2721.27,1481.34
2013,-999.0,-999.0,710.06,587.48,500.84,378.63,1803.12,2318.66,1371.33
2014,-999.0,-999.0,633.86,514.21,377.17,391.93,1820.75,2274.77,1403.71
2015,-999.0,-999.0,745.7,675.59,477.4,430.14,2156.47,2474.63,1437.38
2016,-999.0,-999.0,927.08,763.73,503.95,285.03,2268.29,2633.03,1422.85
2017,-999.0,-999.0,727.55,561.02,497.96,410.23,1998.75,2460.28,1475.66
2018,-999.0,-999.0,967.27,779.33,497.26,356.03,2262.0,2611.45,1520.08
2019,-999.0,-999.0,809.26,684.58,426.26,283.53,2263.57,2485.2,1316.79
2020,-999.0,-999.0,826.86,721.37,526.89,310.06,2043.41,2457.93,1611.27
2021,-999.0,-999.0,920.39,714.65,640.72,462.15,1985.83,2429.94,1507.7
