Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1960,17.619,77.263,27.88,56.814,14.741,0.387,0.556,9.889,15.689,14.957,6.874,3.941,2.394,28.941,4.28,34.72,0.029,1.163,0.237,0.405,1.452,34.905,14.038,12.156,16.477,40.929,0.174,0.849,27.83,0.287,3.859,8.814,0.644,39.555,10.04,0.419,0.097,12.318,18.428,8.351,50.755,35.789,0.044,2.566,10.287,0.86,0.374,10.039,0.0,0.038,0.163,
1961,4.207,68.422,8.38,55.273,9.129,0.579,0.307,14.194,10.575,16.439,1.311,1.044,1.507,22.207,0.631,2.658,0.0,2.43,0.313,0.25,2.763,2.656,2.696,13.67,14.751,37.076,0.174,1.111,23.158,0.398,3.703,14.013,0.347,26.501,14.013,0.516,0.097,7.718,18.186,2.007,26.835,30.359,0.044,2.34,12.953,0.911,0.967,8.08,0.0,0.038,0.163,
1962,35.041,67.835,33.359,47.935,10.185,0.387,1.392,18.231,23.685,6.026,2.657,3.834,0.693,23.631,5.182,44.117,0.227,3.769,0.316,0.213,0.461,41.12,12.639,2.681,6.14,24.083,0.579,1.048,24.274,0.477,4.893,1.078,1.269,41.956,5.798,1.186,0.097,18.81,4.778,11.98,57.823,23.823,0.044,2.729,4.879,1.5,0.118,4.004,0.001,0.038,0.364,
1963,17.299,64.392,40.105,43.754,12.998,1.725,5.804,17.943,14.482,6.402,7.243,3.837,5.313,48.144,1.881,37.38,1.455,4.44,3.065,1.338,1.354,25.87,17.443,6.255,18.449,22.727,4.476,3.869,24.705,1.234,5.767,4.412,1.041,66.391,4.359,1.666,0.454,14.25,12.768,6.401,65.065,21.326,3.046,4.509,4.435,1.095,1.761,6.243,0.001,0.038,0.819,
1964,13.358,61.452,37.035,47.236,12.196,1.835,4.39,14.055,13.958,6.368,8.402,9.219,6.447,43.514,10.513,26.064,0.163,4.776,1.682,2.065,5.074,18.817,16.275,5.702,19.177,27.686,2.029,2.49,27.587,1.263,6.152,5.356,4.112,53.183,4.502,1.561,1.289,11.086,17.414,7.943,59.819,23.4,0.724,4.186,3.635,3.356,4.805,7.329,0.0,0.038,0.163,
1965,5.105,58.413,22.257,43.245,6.63,0.865,1.392,5.83,7.008,6.239,3.612,2.935,4.16,21.076,4.93,20.67,0.094,2.711,0.508,0.888,1.29,11.252,5.837,2.953,7.883,15.394,1.486,0.798,19.893,0.748,2.661,2.91,2.075,44.009,5.815,1.004,0.097,4.672,8.224,4.917,51.271,12.756,0.044,2.751,7.701,3.237,0.819,3.863,0.0,0.038,0.163,
1966,13.542,62.167,24.501,49.425,10.29,2.823,7.229,7.865,12.971,9.006,11.844,9.178,5.611,28.791,11.783,20.868,0.096,8.511,1.28,2.023,2.671,18.185,13.115,7.582,14.912,33.447,1.621,5.999,24.094,1.584,7.447,3.176,4.133,40.852,5.226,4.692,1.289,10.374,17.087,10.579,39.443,25.119,0.947,7.518,4.062,5.875,2.185,8.911,0.042,0.038,0.419,
1967,4.917,54.585,8.385,51.968,6.488,0.674,0.058,7.365,5.446,15.163,0.69,1.171,1.706,14.741,0.394,12.763,0.069,1.056,0.244,0.13,0.794,6.563,2.287,7.27,7.899,32.814,0.375,0.326,18.53,0.313,1.708,5.396,0.761,26.786,14.629,0.538,0.097,2.032,9.445,1.256,40.208,21.365,0.044,1.319,11.819,1.05,0.104,3.832,0.001,0.038,0.0,
1968,21.353,56.942,12.481,46.141,8.856,1.437,5.136,12.685,19.778,8.281,4.253,2.673,4.406,26.327,2.919,7.963,0.105,6.87,1.3,0.584,1.509,14.518,5.187,3.602,16.167,27.287,0.791,3.657,21.958,0.639,14.101,3.137,1.124,29.812,7.778,1.218,0.454,20.147,11.148,10.666,29.448,17.896,0.667,7.137,6.654,2.694,0.648,4.187,0.0,0.101,0.303,
1969,19.946,65.032,31.525,49.034,10.455,0.864,1.885,14.536,15.682,9.755,1.67,1.582,1.291,26.88,2.84,32.178,0.263,2.975,0.5,0.415,1.256,27.158,11.025,8.84,13.249,34.754,0.544,1.078,28.239,0.461,6.159,6.135,0.535,45.395,4.876,1.187,0.454,13.219,12.921,10.279,60.277,26.249,0.044,4.35,4.374,2.299,0.145,7.786,0.027,0.038,1.975,
1970,14.372,61.251,27.206,51.426,11.011,0.961,0.805,14.028,15.982,10.409,6.016,3.562,6.372,45.897,3.795,19.859,0.357,1.843,0.328,0.301,1.837,17.01,14.754,8.374,25.695,35.112,1.089,0.879,26.298,0.276,8.153,5.914,1.269,60.884,10.509,0.522,0.097,16.856,22.201,5.787,50.217,26.163,0.044,3.768,10.052,1.394,1.704,7.975,0.0,0.038,1.07,
1971,6.812,57.685,21.191,50.901,11.153,0.962,1.388,7.78,5.843,10.78,6.668,3.017,4.6,28.376,2.485,13.202,0.326,1.171,0.253,1.865,1.878,10.24,12.796,10.745,12.771,33.678,0.294,0.704,25.618,0.403,2.452,6.421,1.879,37.045,11.195,0.842,0.097,5.301,15.845,3.309,37.695,28.54,0.12,1.407,12.025,1.197,0.773,6.598,0.0,0.038,0.163,
1972,15.792,61.65,28.665,49.112,7.999,0.111,1.234,14.384,12.882,7.112,3.083,1.462,2.564,19.735,2.04,23.355,0.162,2.4,0.174,0.197,1.697,22.15,13.552,3.178,9.79,31.635,0.174,0.558,19.872,0.258,3.726,3.222,0.675,38.428,11.321,0.626,0.097,7.417,9.327,2.767,35.464,24.756,0.044,2.035,7.168,0.99,0.362,4.187,0.0,0.038,1.773,
1973,5.348,67.789,13.482,50.158,10.018,1.82,5.154,8.931,5.906,9.875,2.095,0.987,1.643,29.513,2.804,10.357,0.32,3.727,1.365,0.855,1.745,8.541,7.263,6.975,15.826,33.661,1.014,2.604,22.689,0.872,2.61,6.567,1.191,26.775,8.23,1.76,0.454,4.552,18.865,3.709,30.266,24.164,0.12,3.079,8.715,3.208,1.2,6.355,0.0,0.101,0.419,
1974,4.488,67.302,15.03,49.686,11.216,1.868,0.646,5.64,3.947,9.629,6.613,2.227,9.225,36.03,0.838,10.865,0.03,1.544,0.324,0.973,3.267,7.58,16.84,5.238,25.265,32.127,0.2,1.496,27.128,0.322,2.158,4.548,1.044,39.612,8.396,0.582,0.097,4.534,21.753,2.374,42.16,31.183,0.044,1.806,6.574,1.323,1.812,6.296,0.0,0.034,0.67,
1975,4.401,58.949,12.7,45.747,8.55,2.121,3.3,7.696,6.768,8.314,1.922,0.993,3.628,30.996,1.762,5.985,1.447,3.128,2.067,1.087,3.04,4.411,12.988,4.326,17.195,25.688,2.086,2.423,17.03,1.438,7.142,4.919,0.706,27.448,5.143,1.816,1.645,11.932,17.478,4.281,26.076,19.179,2.37,2.869,5.684,2.269,0.96,5.059,0.0,0.034,0.67,
1976,8.545,57.263,14.729,44.762,9.733,0.579,1.048,7.697,7.751,5.761,5.047,1.833,6.588,34.956,1.79,10.9,0.291,1.079,0.254,1.185,7.637,11.089,13.411,3.958,20.196,26.043,0.611,0.405,17.344,0.276,4.759,10.177,0.764,33.751,3.201,0.523,0.811,7.721,28.097,3.009,25.193,24.747,0.044,2.718,3.23,0.778,2.136,6.415,0.0,0.034,0.163,
1977,27.848,62.673,34.365,48.338,10.814,1.152,4.892,17.126,28.447,9.502,8.858,7.646,10.128,30.835,7.897,33.801,1.072,8.12,1.683,2.094,2.608,31.459,16.237,3.61,15.232,34.783,1.872,4.525,26.909,0.92,18.575,3.341,2.801,49.565,11.094,1.464,1.881,31.848,11.254,13.778,60.61,25.223,0.843,11.333,12.454,3.663,2.051,5.667,0.0,0.038,0.163,
1978,22.602,69.575,43.235,51.16,11.717,0.578,1.731,9.232,18.549,7.2,3.941,4.188,3.178,51.502,7.674,33.387,0.258,2.842,0.88,0.299,2.636,29.85,17.039,3.958,20.931,32.539,1.664,0.959,30.14,0.677,6.083,8.461,0.964,62.892,8.629,0.794,0.454,18.212,14.264,9.571,58.439,28.919,0.284,3.144,8.84,1.038,0.455,6.057,0.0,0.034,1.791,
1979,7.575,68.391,6.823,50.84,11.199,0.961,0.058,8.594,10.748,8.552,1.478,0.642,1.743,27.704,1.415,11.372,0.026,0.956,0.541,0.128,0.825,6.636,6.032,5.181,11.675,32.574,0.136,0.318,23.561,0.453,4.728,2.408,0.201,34.88,7.237,0.429,0.097,10.972,7.662,1.808,35.678,29.389,0.044,2.056,7.2,0.728,0.097,7.144,0.0,0.034,0.926,
1980,42.71,70.501,75.951,45.498,14.272,1.199,6.053,20.844,41.905,5.027,15.394,11.357,10.05,62.787,23.21,64.461,0.026,10.638,1.11,0.402,4.09,54.536,47.264,4.8,30.823,28.938,0.652,3.568,38.632,0.783,19.234,6.937,2.811,79.518,4.669,2.974,3.43,39.041,20.449,35.526,75.36,27.299,0.044,11.599,3.903,4.019,1.1,7.305,0.0,0.038,8.362,
1981,24.577,65.643,22.07,54.996,11.447,1.103,1.392,24.472,29.033,8.753,1.783,1.708,2.734,25.857,2.758,29.302,0.092,3.17,1.145,0.252,0.756,31.164,6.849,5.694,10.618,39.134,0.338,1.725,26.775,0.572,10.585,3.966,0.421,40.019,11.349,0.589,1.525,24.848,10.955,4.79,41.185,32.396,0.554,4.452,12.273,0.553,0.221,6.971,0.0,0.038,6.676,
1982,6.245,55.782,17.736,39.51,9.933,1.355,1.234,7.836,7.071,6.051,1.052,0.894,1.887,25.983,2.177,19.42,0.228,2.016,1.089,0.139,1.357,11.137,6.608,3.17,10.395,20.651,0.834,0.75,22.101,0.527,1.982,3.087,0.217,39.174,5.055,0.466,0.811,6.103,9.669,3.359,52.86,21.749,0.319,1.622,6.937,0.671,0.546,6.447,0.0,0.038,2.849,
1983,21.242,56.671,40.876,44.382,10.589,2.549,11.55,14.826,29.309,6.908,21.913,18.2,16.306,55.195,24.142,18.651,0.557,11.2,1.473,2.284,5.08,18.703,36.461,10.278,27.358,21.056,1.418,7.481,25.12,1.156,22.387,12.909,4.671,54.135,4.407,3.618,2.595,31.058,23.774,21.233,46.723,22.303,0.483,13.958,5.205,7.224,2.172,11.246,0.04,0.101,13.648,
1984,7.457,58.385,21.636,53.503,8.47,2.038,3.061,7.816,10.325,7.347,6.337,1.709,6.101,40.914,1.749,9.918,0.361,3.346,1.177,0.231,2.382,8.282,13.757,9.18,15.734,25.142,0.681,1.591,18.779,0.496,3.869,8.251,0.439,53.267,4.919,0.681,0.454,9.22,11.747,3.658,50.978,23.596,0.044,2.265,5.65,1.186,0.756,5.469,0.0,0.164,0.68,
1985,11.835,67.945,29.492,49.355,11.001,0.483,0.307,13.714,12.749,10.999,1.514,0.966,3.408,29.743,0.827,19.974,0.015,4.818,0.327,0.161,1.208,14.279,7.451,9.777,13.903,34.355,0.382,0.73,26.616,0.349,6.396,3.517,0.213,50.601,8.007,0.431,0.097,15.166,12.535,4.535,52.897,30.843,0.044,3.52,9.777,1.345,0.643,7.826,0.0,0.038,0.707,
1986,26.094,60.043,29.027,44.084,8.813,0.596,1.388,15.401,35.229,9.159,3.089,3.067,1.078,21.881,6.046,21.288,0.055,6.484,0.282,0.748,0.638,25.123,11.627,3.811,10.233,31.575,0.174,2.56,20.212,0.377,17.67,1.997,0.532,33.794,7.546,0.951,0.454,34.377,5.322,11.215,38.688,26.45,0.044,7.154,7.78,2.194,0.766,4.93,0.0,0.038,0.338,
1987,21.699,64.009,31.163,49.375,8.728,1.054,9.037,21.308,22.561,6.931,9.794,2.798,9.733,25.622,8.182,19.237,0.313,11.617,1.132,1.894,3.824,20.118,17.545,3.728,17.371,25.641,1.39,2.886,20.177,0.492,14.049,5.053,1.608,30.04,8.069,2.487,0.097,22.161,15.276,10.799,35.794,19.248,0.441,10.539,7.321,6.117,1.957,5.136,0.0,0.038,3.399,
1988,17.469,64.564,35.396,52.646,10.717,2.535,16.251,10.366,20.21,13.579,29.803,24.849,24.515,41.605,28.146,17.177,0.557,15.697,3.924,9.507,13.629,20.379,29.903,14.663,27.226,40.624,4.056,8.959,16.561,4.595,13.951,21.399,15.994,45.747,10.993,13.449,1.881,19.404,31.546,21.39,41.422,32.751,2.137,13.269,10.097,14.838,12.361,12.842,0.0,0.038,1.941,
1989,7.957,77.302,9.391,48.782,12.073,0.483,2.88,17.334,8.553,7.908,4.537,1.816,6.278,16.898,1.979,11.51,0.29,2.828,0.665,0.427,3.089,6.234,7.153,6.694,15.229,29.562,1.254,0.633,27.971,0.293,5.653,9.238,0.597,22.666,3.701,0.507,0.097,10.163,17.389,2.081,42.449,29.468,0.044,2.714,3.522,0.928,0.925,8.43,0.0,0.038,1.445,
1990,36.019,62.094,38.958,46.717,12.683,0.578,2.97,23.487,29.47,13.032,6.078,3.723,3.892,38.006,9.074,37.719,0.026,4.32,0.205,0.565,1.714,36.232,17.212,8.39,19.904,34.789,0.4,1.737,26.918,0.392,11.902,2.491,1.011,50.184,11.002,1.572,0.097,26.088,13.808,14.37,50.419,31.974,0.044,3.986,9.142,1.279,0.664,7.873,0.0,0.038,2.263,
1991,12.973,62.493,21.924,47.345,7.879,2.821,9.123,11.947,9.174,8.996,10.113,7.423,4.631,34.234,11.189,11.478,1.29,12.374,3.667,1.268,1.661,12.435,17.469,6.95,19.07,26.931,1.772,7.79,15.972,1.381,8.566,6.255,2.889,33.485,6.614,5.602,4.621,12.576,15.901,6.366,30.351,23.118,0.594,8.225,5.589,4.353,0.82,5.842,0.0,0.038,1.793,
1992,4.541,64.058,2.665,48.057,6.549,0.483,1.229,11.226,6.904,11.346,1.184,0.742,0.206,8.441,1.122,8.126,0.262,2.599,0.33,0.203,0.32,5.041,1.621,3.269,1.387,26.085,0.174,0.654,20.1,0.255,6.895,1.608,0.201,13.516,11.367,0.668,0.097,11.256,2.672,1.335,27.591,25.283,0.044,3.462,9.791,0.628,0.1,3.194,0.0,0.101,3.301,
1993,21.709,65.352,33.297,44.056,7.302,2.774,6.352,22.005,35.801,3.52,1.559,1.818,0.222,16.725,11.272,32.296,0.658,11.609,2.733,0.297,0.324,24.612,6.421,1.604,2.887,20.308,1.957,8.377,24.504,1.369,18.398,0.395,1.971,36.737,3.516,3.79,3.908,38.694,1.691,15.003,46.123,18.299,0.044,9.246,3.94,4.395,0.129,3.073,0.0,0.038,3.862,
1994,1.46,77.343,7.117,50.612,12.101,1.534,4.064,5.908,2.504,14.434,3.967,2.687,0.54,25.75,5.61,7.145,0.232,5.235,1.427,0.985,0.516,3.744,4.582,6.527,8.165,44.101,1.146,2.179,36.205,0.858,3.866,1.736,2.618,38.37,8.584,2.207,0.097,6.243,5.165,1.544,44.487,39.866,1.086,3.114,9.084,2.86,0.54,6.589,0.0,0.247,4.473,
1995,26.058,70.15,27.942,46.369,12.217,2.647,4.227,16.62,22.406,5.789,8.243,5.879,5.379,31.26,8.817,37.226,0.955,11.145,1.534,2.675,2.933,27.219,11.943,4.399,20.371,26.56,2.551,2.635,29.434,1.288,8.49,3.792,2.693,44.439,4.615,3.82,2.716,20.159,10.834,11.503,42.834,24.261,2.111,5.89,5.066,4.16,3.074,7.467,0.0,0.101,6.093,
1996,13.821,76.732,10.913,54.69,9.294,0.876,0.737,9.833,10.829,10.24,1.546,0.847,0.808,17.923,1.217,10.281,0.092,2.127,0.344,0.305,0.576,8.994,4.062,6.076,4.258,39.232,0.174,0.519,29.364,0.362,4.891,2.411,0.427,31.472,11.831,0.661,1.289,14.072,4.714,2.654,50.0,33.171,0.091,2.282,9.005,1.005,0.291,5.739,0.0,0.164,1.369,
1997,10.77,73.35,23.511,49.592,8.095,0.722,5.8,9.347,9.701,5.389,3.849,2.613,1.762,20.094,3.458,24.865,0.159,7.932,0.786,0.461,0.435,12.494,7.859,2.9,9.727,23.753,0.199,6.193,25.108,0.623,9.216,1.482,0.487,37.03,4.451,1.571,0.811,12.088,5.28,4.444,44.182,21.027,0.091,5.622,4.648,1.982,0.216,4.641,0.0,0.101,5.062,
1998,33.655,62.344,49.295,44.292,10.294,0.111,0.058,36.768,27.498,11.971,3.497,2.459,1.379,40.187,5.317,55.472,0.026,8.221,0.21,0.677,0.698,33.862,10.759,8.451,14.198,32.571,0.174,1.548,33.106,0.364,11.281,2.26,1.051,73.592,11.757,0.557,0.097,37.754,8.57,9.607,79.293,27.267,0.091,5.709,12.33,1.832,0.272,7.234,0.0,0.038,2.014,
1999,24.313,62.06,31.732,44.439,8.201,3.498,10.799,15.15,21.885,7.095,7.581,6.264,3.797,25.329,20.347,31.657,0.454,17.048,4.403,1.073,1.347,29.568,15.907,5.069,10.634,23.477,2.88,12.962,20.078,1.816,15.54,2.134,4.458,45.605,5.687,5.726,4.742,29.573,8.434,17.42,48.224,19.74,1.024,10.474,5.569,7.435,1.88,6.318,0.0,0.038,1.839,
2000,39.748,78.84,42.602,49.952,14.326,0.111,0.058,19.513,22.214,11.665,2.967,0.776,3.407,51.701,3.535,44.926,0.026,2.653,0.131,0.164,0.806,42.913,14.406,10.588,23.073,37.804,0.26,0.318,35.924,0.277,4.496,2.251,0.219,64.766,5.595,0.439,0.097,24.265,12.641,9.389,70.274,37.741,0.044,1.695,4.798,1.242,0.166,11.24,0.0,0.038,1.387,
2001,3.083,74.203,27.136,54.036,14.206,2.169,3.883,7.736,4.982,10.604,4.147,1.05,3.761,38.533,2.284,14.52,0.362,3.588,1.59,1.931,3.169,6.652,9.909,7.713,17.712,43.565,1.809,3.227,29.211,1.991,3.531,4.498,0.866,54.438,7.186,2.459,2.002,11.947,14.32,2.569,54.244,34.055,1.328,2.386,6.805,1.208,2.18,11.116,0.0,0.038,3.609,
2002,13.46,74.617,19.872,51.32,18.126,3.216,8.083,9.653,16.756,12.051,6.249,7.038,4.422,39.477,15.556,17.292,1.123,18.231,4.085,1.351,1.382,11.305,13.101,8.845,27.552,44.643,4.587,12.339,34.805,1.996,14.39,4.774,3.911,38.835,8.668,5.175,6.17,28.261,22.005,9.193,42.023,43.171,1.11,9.901,7.163,5.159,0.888,12.761,0.0,0.038,1.389,
2003,1.203,80.283,18.07,54.968,17.925,0.387,0.058,3.26,2.384,22.953,4.142,1.482,5.394,38.262,1.406,14.971,0.026,1.662,0.565,0.447,1.752,3.391,13.802,16.579,19.432,42.033,1.01,0.905,38.919,0.26,2.505,6.725,0.23,45.06,13.375,0.553,0.097,4.398,16.533,1.787,43.798,42.506,0.232,1.993,10.148,0.59,0.668,15.667,0.0,0.038,1.126,
2004,5.398,66.044,6.217,50.319,8.601,0.387,0.058,11.28,8.649,8.912,0.646,0.367,0.259,17.086,0.848,11.705,0.026,1.369,0.173,0.11,0.662,4.489,1.536,4.176,7.795,29.122,0.174,0.258,22.161,0.296,4.104,1.346,0.217,22.233,8.828,0.402,0.097,11.487,6.813,1.271,30.787,23.494,0.044,2.12,9.696,0.533,0.098,4.414,0.0,0.038,0.25,
2005,10.0,66.506,36.767,46.225,14.402,1.391,3.327,13.155,9.234,10.445,10.291,3.86,3.843,27.62,11.902,36.906,0.159,5.256,1.428,0.912,1.264,22.051,16.485,7.571,16.233,36.121,0.4,3.358,30.859,1.151,8.69,2.483,2.75,38.8,8.622,2.513,2.238,10.549,15.023,7.942,58.003,27.159,0.044,4.589,6.588,3.623,2.358,10.734,0.0,0.038,2.852,
2006,35.685,62.882,33.921,52.171,12.734,2.679,3.983,13.679,26.059,14.15,6.183,1.864,5.448,41.348,5.365,31.0,0.17,8.956,2.617,2.302,4.535,37.998,17.73,11.657,21.77,41.957,1.611,5.268,26.725,1.094,7.194,8.391,0.67,60.697,11.904,1.39,3.194,19.974,22.611,11.391,59.968,30.783,0.355,5.665,11.096,1.854,3.47,13.101,0.0,0.038,0.425,
2007,33.96,71.152,24.158,48.181,13.544,1.581,3.061,19.448,25.676,18.063,6.107,6.887,1.948,24.098,23.355,23.096,0.159,9.381,1.209,1.147,1.321,29.528,13.881,16.713,14.163,49.451,1.759,2.405,26.253,0.648,15.486,6.445,2.688,22.74,7.528,2.253,0.811,25.908,14.792,24.76,20.546,42.727,0.441,8.011,7.356,4.441,0.688,14.143,0.0,0.038,5.546,
2008,14.349,63.623,16.812,54.348,11.684,1.438,5.212,9.319,15.242,8.577,0.823,0.67,0.626,21.514,4.318,21.012,0.026,4.268,1.411,0.123,0.566,15.457,3.832,6.203,7.084,41.194,1.095,4.334,22.659,0.849,11.089,1.942,0.537,33.804,9.154,1.404,2.359,23.025,4.344,6.282,48.684,30.205,0.044,5.286,7.24,0.93,0.119,6.394,0.0,0.038,2.202,
2009,12.555,69.378,13.61,54.22,7.571,0.387,0.058,15.672,12.735,7.917,1.604,0.849,0.774,16.819,1.333,28.117,0.026,2.394,0.267,0.28,0.712,18.067,3.829,3.798,3.694,35.524,0.174,0.36,27.903,0.241,3.825,1.384,0.378,39.097,9.627,0.503,0.097,11.278,3.256,2.651,58.408,26.924,0.044,2.173,10.6,0.686,0.412,3.524,0.0,0.038,0.67,
2010,41.73,64.303,44.596,46.636,10.408,3.536,13.472,27.075,29.255,6.185,4.625,4.286,0.956,32.944,16.421,43.504,0.325,15.343,3.621,0.263,0.685,41.408,11.938,3.879,8.852,34.747,3.178,8.825,29.505,1.4,17.452,1.775,1.505,49.259,6.281,4.03,6.055,27.567,7.47,18.545,53.039,27.981,1.361,13.313,5.941,4.149,0.148,5.969,0.0,0.101,0.65,
2011,44.657,70.813,54.961,47.028,12.798,2.264,8.151,28.301,40.075,6.357,11.407,10.708,7.882,52.493,10.626,62.484,0.458,11.12,1.42,1.82,1.995,44.539,26.83,4.386,15.16,29.77,1.605,5.131,42.367,1.552,17.03,1.446,5.172,85.692,4.27,4.866,2.123,38.423,10.505,14.132,100.17,25.894,0.922,8.19,4.402,2.833,1.827,8.211,0.0,0.0,0.425,
2012,19.295,71.227,47.535,53.404,18.094,1.915,10.809,10.36,17.165,11.105,22.12,19.402,17.34,54.652,22.015,27.709,0.026,13.929,2.522,3.101,3.479,20.6,35.17,10.16,39.312,38.448,1.477,6.44,38.049,1.266,12.216,5.713,8.875,65.387,7.885,4.495,2.48,15.823,25.332,18.675,64.831,33.762,0.682,10.658,7.421,7.405,4.817,14.847,0.0,0.0,3.724,
2013,2.695,64.046,21.41,49.699,12.146,1.58,3.485,5.285,2.684,12.543,5.498,2.373,4.65,31.142,1.344,23.614,0.092,3.08,1.401,0.768,1.202,9.451,9.643,4.433,14.116,38.521,1.066,1.957,32.381,0.559,1.769,2.167,0.925,41.901,7.806,1.271,3.551,3.91,7.441,2.602,59.646,33.62,0.682,2.006,6.706,0.812,0.954,6.508,0.042,0.0,2.736,
2014,11.023,64.869,8.737,54.72,8.843,0.483,1.292,13.222,13.244,10.126,0.991,0.548,0.341,24.654,2.712,10.267,0.026,3.175,0.325,0.122,0.357,6.978,5.305,2.772,5.789,31.861,0.174,1.08,25.72,0.259,3.864,0.546,0.23,37.684,9.0,0.647,0.097,14.074,3.383,2.293,46.793,25.446,0.044,2.792,9.377,0.628,0.116,4.631,0.0,0.125,1.616,
