Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1918,1.139,0.143,0.996,0.133,0.027,1.0,-999.0,0.91,0.532,0.0,0.29,0.351,0.21,0.314,0.3,1.056,0.0,0.0,0.591,0.146,0.057,1.509,0.724,0.0,0.154,0.0,0.0,0.172,0.0,0.0,0.913,0.063,0.001,0.407,0.0,0.0,0.0,0.231,0.0,0.344,0.752,0.0,0.0,0.0,0.102,0.674,0.156,0.0,-999.0,5.811,2.0,
1919,1.528,0.098,1.637,0.45,0.041,1.0,-999.0,0.421,0.638,0.0,0.297,0.215,0.358,0.295,1.506,1.35,0.0,0.0,0.257,0.0,0.119,2.059,0.604,0.0,0.366,0.0,0.0,0.5,0.307,0.0,0.42,0.007,0.123,0.444,0.127,0.125,0.0,0.917,0.162,0.671,1.093,0.0,0.0,0.0,0.209,0.007,0.272,0.0,-999.0,0.227,2.0,
1920,1.396,0.0,0.997,0.328,0.001,-999.0,-999.0,1.769,1.171,0.0,0.224,0.048,0.154,0.426,0.911,2.013,1.0,0.0,0.778,0.004,0.027,1.689,0.584,0.0,0.243,0.0,0.0,1.0,0.054,0.2,0.443,0.078,0.103,0.687,0.04,0.0,1.0,0.964,0.098,1.183,0.764,0.006,0.333,0.384,0.102,0.408,0.097,0.0,-999.0,1.242,0.0,
1921,0.913,0.0,1.363,0.104,0.214,-999.0,-999.0,1.064,0.515,0.0,0.219,0.275,0.429,0.171,0.416,1.441,0.0,0.0,0.424,0.236,0.0,1.44,0.372,0.0,0.204,0.0,0.0,0.167,0.055,0.05,0.458,0.078,0.133,0.16,0.371,0.251,0.0,0.758,0.161,0.416,0.557,0.005,0.0,0.0,0.285,0.507,0.121,0.008,-999.0,2.691,0.0,
1922,0.988,0.054,0.628,0.172,0.006,0.0,-999.0,0.996,0.727,0.0,0.346,0.224,0.318,0.215,0.818,1.459,0.533,0.0,1.333,0.067,0.056,1.611,0.673,0.07,0.09,0.0,0.0,0.333,0.0,0.049,0.557,0.15,0.323,0.812,0.0,0.062,1.0,0.623,0.235,0.429,1.132,0.0,0.0,0.143,0.049,0.0,0.3,0.008,-999.0,2.094,0.0,
1923,0.689,0.0,1.114,0.083,0.043,2.0,-999.0,0.852,0.317,0.0,0.294,0.318,0.122,0.549,0.17,2.804,0.25,0.0,0.257,0.066,0.111,1.289,0.37,0.022,0.19,0.0,1.0,0.0,0.0,0.2,0.148,0.221,0.068,1.462,0.125,0.0,1.0,0.186,0.133,0.37,0.639,0.002,0.0,0.0,0.068,0.083,0.033,0.25,-999.0,5.163,1.0,
1924,0.962,0.0,0.408,0.202,0.001,0.0,-999.0,1.327,0.519,0.0,0.417,0.321,0.398,0.337,0.589,0.5,0.0,-999.0,0.634,0.075,0.138,0.619,0.593,0.0,0.143,0.0,0.0,0.5,0.0,0.272,0.977,0.007,0.106,0.304,0.375,0.188,1.0,1.175,0.033,0.657,0.279,0.0,0.333,0.113,0.049,0.083,0.433,0.0,-999.0,1.917,-999.0,
1925,1.179,0.0,0.493,0.157,0.065,0.0,-999.0,0.824,0.811,0.0,0.115,0.105,0.249,0.332,0.052,1.619,0.0,0.0,0.0,0.0,0.306,1.233,0.844,0.0,0.237,0.332,0.0,0.172,0.056,0.048,0.293,0.079,0.11,0.422,0.004,0.0,1.0,0.108,0.095,0.283,0.659,0.0,0.333,0.0,0.033,0.0,0.068,0.25,-999.0,1.419,0.0,
1926,1.329,0.0,0.97,0.429,0.001,0.0,-999.0,1.513,0.61,0.0,0.79,0.294,0.761,0.403,0.163,2.251,0.033,0.0,0.111,0.216,0.362,1.124,0.403,0.0,0.12,0.0,0.0,0.167,0.056,0.172,0.361,0.007,0.047,1.136,0.042,0.125,-999.0,0.291,0.05,0.695,0.919,0.0,0.0,0.048,0.067,0.083,0.207,0.0,-999.0,0.744,1.0,
1927,0.429,0.048,1.62,0.327,0.026,1.0,-999.0,0.554,0.197,0.0,0.36,0.361,0.213,0.345,0.002,2.718,0.0,0.0,0.556,0.022,0.005,1.329,1.255,0.0,0.082,0.0,-999.0,0.5,0.0,0.272,0.384,0.125,0.023,1.009,0.215,0.0,-999.0,0.675,0.038,0.723,0.702,0.164,1.0,0.317,0.004,0.0,0.133,0.0,-999.0,7.826,2.0,
1928,1.401,0.0,1.522,0.167,0.0,0.0,-999.0,2.376,1.443,0.0,0.289,0.182,0.379,0.338,0.337,1.68,0.0,0.0,0.0,0.075,0.223,1.484,0.939,0.0,0.229,0.0,-999.0,0.167,0.0,0.048,1.107,0.007,0.0,0.544,0.042,0.188,-999.0,2.321,0.091,0.592,0.455,0.0,0.0,0.29,0.01,0.0,0.139,0.008,-999.0,1.471,3.0,
1929,2.627,0.0,0.234,0.457,0.039,0.0,-999.0,1.078,2.813,0.0,0.141,0.227,0.191,0.374,0.247,1.879,0.0,1.0,0.0,0.004,0.139,1.422,0.629,0.0,0.378,0.0,-999.0,0.333,0.0,0.105,1.357,0.007,0.235,0.896,0.0,0.0,-999.0,1.46,0.065,0.555,0.825,0.0,0.0,0.566,0.095,0.4,0.1,0.008,-999.0,4.639,1.0,
1930,0.715,0.0,1.136,0.112,0.116,0.0,-999.0,1.377,0.513,0.0,0.136,0.045,0.236,0.338,0.002,1.44,0.5,0.0,0.111,0.0,0.0,0.895,0.157,0.0,0.106,0.0,-999.0,0.0,0.062,0.104,0.134,0.007,0.0,0.592,0.047,0.0,-999.0,0.097,0.022,0.384,0.664,0.0,0.0,0.142,0.036,0.0,0.05,0.008,-999.0,4.903,2.0,
1931,0.518,0.0,0.751,0.276,0.0,0.0,-999.0,0.643,0.546,0.0,0.48,0.321,0.379,0.474,0.254,1.531,0.0,0.0,0.667,0.133,0.112,1.078,0.792,0.001,0.012,0.0,-999.0,0.005,0.0,0.0,0.525,0.125,0.0,0.675,0.167,0.062,-999.0,0.33,0.061,0.296,0.49,0.0,0.667,0.0,0.161,0.0,0.139,0.0,-999.0,2.198,4.0,
1932,1.402,0.0,1.064,0.048,0.026,0.0,-999.0,0.357,0.953,0.0,0.234,0.852,0.271,0.229,0.499,2.399,1.0,0.0,1.33,0.111,0.001,2.149,0.439,0.0,0.163,0.0,-999.0,1.005,0.111,0.251,1.158,0.25,0.034,0.89,0.042,0.0,-999.0,1.715,0.07,0.69,0.85,0.167,0.333,0.457,0.479,0.0,0.133,0.0,-999.0,3.735,3.0,
1933,0.959,0.0,1.161,0.473,0.0,0.0,-999.0,1.506,0.634,0.0,0.24,0.218,0.377,0.325,0.331,2.489,0.033,0.0,0.835,0.067,0.138,1.11,0.413,0.067,0.108,0.0,-999.0,1.0,0.0,0.25,0.296,0.0,0.246,1.01,0.373,0.0,-999.0,0.775,0.167,1.063,0.527,0.0,0.0,0.171,0.579,0.167,0.105,0.25,-999.0,2.956,5.0,
1934,1.565,0.0,0.898,0.184,0.0,0.0,-999.0,1.594,0.783,0.0,0.2,0.076,0.158,0.186,0.17,1.542,0.5,0.0,0.33,0.067,0.056,1.71,0.533,0.0,0.059,0.0,-999.0,0.505,0.0,0.2,0.648,0.0,0.133,0.563,0.054,0.0,-999.0,0.822,0.056,0.458,0.486,0.0,0.333,0.47,0.05,0.0,0.177,0.0,-999.0,1.471,0.0,
1935,0.327,0.0,1.35,0.089,0.001,0.0,-999.0,1.038,0.511,0.0,0.235,0.364,0.338,0.398,0.925,1.48,0.0,0.0,0.83,0.067,0.056,1.517,0.686,0.0,0.226,0.0,0.0,0.667,0.111,0.617,0.403,0.25,0.32,0.772,0.054,0.062,-999.0,0.685,0.046,0.59,1.166,0.0,0.0,0.333,0.25,0.0,0.099,0.0,-999.0,2.146,1.0,
1936,2.225,0.0,0.662,0.14,0.0,2.0,-999.0,0.919,2.153,0.0,0.171,0.276,0.237,0.195,0.492,0.959,0.5,0.0,0.83,0.089,0.083,0.607,0.659,0.0,0.05,0.0,0.0,0.167,0.056,0.109,0.995,0.0,0.067,0.47,0.145,0.125,-999.0,1.089,0.041,1.092,1.004,0.0,0.0,0.619,0.102,0.792,0.033,0.0,-999.0,4.28,0.0,
1937,1.195,0.053,1.443,0.757,0.0,1.0,-999.0,1.937,0.625,0.0,0.299,0.894,0.225,0.253,1.311,1.249,0.75,1.0,0.33,0.156,0.167,0.25,0.55,0.0,0.197,0.0,1.0,0.5,0.111,0.183,0.596,0.0,0.289,0.245,0.418,0.25,-999.0,0.688,0.104,1.313,0.513,0.0,0.333,0.286,0.573,0.576,0.133,0.0,-999.0,4.457,0.0,
1938,1.586,0.072,1.864,0.381,0.115,4.0,-999.0,0.443,0.83,0.0,0.411,0.532,0.237,0.596,0.505,1.39,0.0,1.0,1.163,0.131,0.068,1.018,0.287,0.089,0.105,0.0,0.0,1.667,0.0,0.283,0.587,0.0,0.178,0.915,0.145,0.0,-999.0,0.354,0.077,0.519,0.562,0.0,0.0,0.143,0.083,0.0,0.559,0.0,-999.0,2.779,1.0,
1939,1.275,0.165,0.546,0.178,0.0,1.0,-999.0,0.92,0.637,0.0,0.319,0.056,0.154,0.126,0.337,0.723,0.0,0.0,0.111,0.0,0.083,1.015,0.244,0.001,0.042,0.0,0.0,0.5,0.0,0.0,0.575,0.188,0.168,0.261,0.145,0.062,-999.0,0.598,0.101,0.261,0.317,0.0,0.0,0.071,0.083,0.0,0.1,0.0,-999.0,2.659,1.0,
1940,0.469,0.0,0.422,0.691,0.0,2.0,-999.0,0.989,0.785,0.0,0.117,0.054,0.372,0.323,0.163,3.352,0.25,0.0,0.33,0.067,0.111,1.384,0.129,0.002,0.078,0.0,0.0,0.833,0.0,0.25,1.226,0.125,0.034,0.656,0.282,0.0,-999.0,1.033,0.133,0.176,1.006,0.0,0.0,0.357,0.016,0.083,0.372,0.0,-999.0,2.515,2.0,
1941,0.993,0.0,0.948,0.385,0.028,0.0,-999.0,1.252,0.973,0.0,0.402,0.0,0.453,0.938,0.253,2.377,0.027,0.0,0.0,0.0,0.409,0.512,0.807,0.067,0.352,0.0,0.0,0.0,0.374,0.1,0.391,0.0,0.19,1.19,0.28,0.123,-999.0,1.236,0.1,0.37,0.992,0.0,0.333,0.171,0.178,0.0,0.444,0.0,-999.0,2.562,2.0,
1942,0.929,0.0,1.027,0.419,0.0,0.0,-999.0,0.781,1.134,0.0,0.289,0.289,0.168,0.425,0.331,2.75,0.527,0.0,0.0,0.479,0.221,1.548,0.948,0.0,0.503,0.0,0.0,1.167,0.111,0.35,0.508,0.0,0.033,0.561,0.207,0.188,-999.0,0.398,0.264,0.729,0.895,0.0,0.0,0.671,0.227,0.006,0.228,0.0,-999.0,2.562,0.0,
1943,1.553,0.0,0.688,0.647,0.001,0.0,-999.0,1.338,0.949,0.0,0.358,0.495,0.28,0.274,0.214,1.947,0.527,0.0,0.0,0.118,0.261,1.214,0.905,0.0,0.107,0.0,0.0,0.333,0.0,0.15,0.668,0.063,0.144,1.26,0.042,0.125,-999.0,0.858,0.122,0.244,0.455,0.002,0.0,0.072,0.161,0.417,0.4,0.0,-999.0,2.094,0.0,
1944,2.068,0.0,1.191,0.232,0.077,1.0,-999.0,1.813,1.303,0.0,0.142,0.141,0.224,0.487,0.17,1.294,0.027,0.0,0.111,0.022,0.262,1.28,0.458,0.0,0.213,0.0,0.0,0.667,0.056,0.35,0.854,0.312,0.0,0.866,0.0,0.001,-999.0,1.558,0.144,0.752,0.734,0.0,0.0,0.548,0.048,0.007,0.0,0.0,-999.0,0.744,0.0,
1945,1.059,0.001,2.122,0.462,0.001,0.0,-999.0,2.093,0.574,0.0,0.294,0.704,0.327,0.374,0.086,1.791,0.027,1.0,0.33,0.144,0.204,1.308,0.718,0.0,0.203,0.0,0.0,0.667,0.063,0.152,0.93,0.0,0.233,1.614,0.167,0.001,-999.0,1.372,0.078,0.551,1.062,0.0,0.0,0.571,0.19,0.0,0.094,0.0,-999.0,2.649,1.0,
1946,1.737,0.071,1.237,0.248,0.039,0.0,-999.0,0.555,0.762,0.0,0.253,0.034,0.361,0.677,0.17,2.479,0.027,0.0,0.663,0.07,0.145,1.898,0.916,0.0,0.267,0.0,0.0,1.0,0.0,0.022,0.608,0.125,0.078,0.856,0.131,0.312,-999.0,0.951,0.217,0.929,1.132,0.0,0.0,0.0,0.137,0.009,0.19,0.0,-999.0,1.289,1.0,
1947,0.884,0.001,0.897,0.076,0.03,0.0,-999.0,2.515,1.151,0.0,0.392,0.214,0.668,0.266,0.002,2.072,0.027,0.0,0.33,0.165,0.086,1.763,0.67,0.034,0.225,0.0,0.0,0.333,0.008,0.133,0.858,0.124,0.122,0.091,0.083,0.0,-999.0,0.591,0.167,0.192,0.48,0.0,0.0,0.364,0.033,0.083,0.553,0.0,-999.0,1.471,0.0,
1948,1.328,0.0,1.026,0.203,0.0,0.0,-999.0,1.432,1.407,0.0,0.25,0.295,0.07,0.481,0.827,1.37,0.027,0.0,0.0,0.035,0.145,2.417,0.528,0.001,0.105,0.0,0.0,0.5,0.112,0.05,0.367,0.003,0.233,1.02,0.361,0.125,-999.0,0.637,0.034,0.868,0.317,0.0,0.0,0.283,0.033,0.167,0.0,0.0,-999.0,1.289,0.0,
1949,0.823,0.0,1.035,0.06,0.168,0.0,-999.0,1.909,0.963,0.0,0.512,0.88,0.39,0.294,0.666,1.386,0.0,0.0,0.0,0.0,0.056,1.225,0.472,0.0,0.157,0.0,0.0,0.167,0.0,0.249,0.968,0.125,0.022,0.401,0.125,0.0,0.0,0.86,0.095,0.762,1.059,0.0,0.0,0.167,0.154,0.083,0.033,0.0,-999.0,2.909,1.0,
1950,0.947,0.0,1.384,0.711,0.0,1.0,-999.0,1.22,0.711,0.0,0.461,0.885,0.434,0.404,0.331,1.223,0.0,0.0,0.222,0.095,0.194,1.579,0.673,0.0,0.379,0.0,0.0,0.833,0.058,0.033,0.331,0.063,0.067,1.075,0.487,0.25,0.0,0.662,0.097,0.466,0.446,0.0,0.0,0.382,0.081,0.106,0.384,0.0,-999.0,2.328,1.0,
1951,1.047,0.111,0.653,0.297,0.25,0.0,-999.0,1.955,0.232,0.0,0.569,0.106,0.409,1.154,0.163,0.764,0.0,0.0,0.0,0.111,0.278,2.256,0.379,0.0,0.279,0.0,0.0,0.5,0.0,0.0,0.34,0.188,0.0,0.471,0.124,0.0,0.0,0.303,0.019,0.867,0.612,0.0,0.0,0.086,0.236,0.133,0.256,0.0,-999.0,3.091,-999.0,
1952,0.422,0.0,0.773,0.655,0.0,1.0,-999.0,1.247,0.79,0.0,0.27,0.233,0.449,0.029,0.666,1.545,0.0,0.0,0.111,0.067,0.167,0.259,0.312,0.0,0.277,0.0,0.0,1.5,0.0,0.483,0.483,0.007,0.0,0.104,0.0,0.0,1.0,0.352,0.097,0.461,0.666,0.0,0.667,0.253,0.016,0.006,0.433,0.0,-999.0,1.419,1.0,
1953,1.069,0.0,0.596,0.232,0.0,0.0,-999.0,2.413,1.049,0.0,0.118,0.061,0.234,0.183,0.331,3.045,0.0,0.0,0.333,0.078,0.583,1.892,0.214,0.0,0.075,0.0,0.0,0.167,0.0,0.149,0.63,0.125,0.078,0.919,0.292,0.0,3.0,0.567,0.239,0.226,0.795,0.0,0.0,0.0,0.123,0.006,0.374,0.0,-999.0,0.744,0.0,
1954,0.51,0.0,0.652,0.274,0.0,2.0,-999.0,1.709,0.518,0.0,0.46,0.181,0.508,0.185,0.337,0.963,0.75,1.0,1.889,0.256,0.277,0.88,0.124,0.0,0.186,0.0,0.0,0.5,0.0,0.05,0.928,0.0,0.167,0.488,0.042,0.75,1.0,0.847,0.117,0.65,0.518,0.002,0.0,0.786,0.016,1.306,0.217,0.0,-999.0,2.463,4.0,
1955,1.032,0.0,0.824,0.868,0.077,2.0,-999.0,0.619,0.543,0.0,0.408,0.512,0.1,0.338,0.17,2.503,0.0,0.0,1.444,0.091,0.333,1.751,0.493,0.0,0.011,0.0,0.0,2.0,0.111,0.4,1.221,0.063,0.067,0.834,0.306,0.25,2.0,0.97,0.017,0.464,0.668,0.0,0.0,0.952,0.306,0.25,0.05,0.0,-999.0,6.969,0.0,
1956,1.056,0.0,0.67,0.4,0.0,0.0,-999.0,1.48,0.886,0.0,0.251,0.204,0.08,0.092,0.666,1.475,0.0,0.0,0.222,0.133,0.25,1.21,0.371,0.0,0.151,0.0,0.0,0.167,0.0,0.1,0.61,0.125,0.033,0.04,0.083,0.25,0.0,0.708,0.049,1.148,0.359,0.0,0.0,0.214,0.105,0.25,0.067,0.0,-999.0,1.471,3.0,
1957,1.423,0.0,2.112,0.2,0.04,0.0,-999.0,1.374,0.859,0.0,0.565,0.489,0.172,0.397,0.911,2.55,0.0,0.0,0.0,0.056,0.381,1.604,0.654,0.0,0.239,0.0,0.0,0.333,0.0,0.0,0.706,0.688,0.178,1.401,0.125,0.0,0.0,0.24,0.059,1.292,1.686,0.002,0.0,0.262,0.033,0.0,0.133,0.0,-999.0,1.783,1.0,
1958,0.4,0.0,1.449,0.429,0.095,0.0,-999.0,1.36,0.345,0.0,0.505,0.339,0.389,0.541,0.002,1.438,0.0,0.0,0.0,0.0,0.234,1.13,1.301,0.044,0.318,0.0,0.0,0.667,0.111,0.0,0.921,0.063,0.133,0.268,0.208,0.0,1.0,0.644,0.0,0.107,0.762,0.002,0.0,0.29,0.016,0.0,0.1,0.0,-999.0,4.129,3.0,
1959,0.387,0.071,0.589,0.428,0.027,1.0,-999.0,1.697,0.755,0.0,0.382,0.534,0.483,0.505,0.002,1.695,0.0,0.0,0.333,0.178,0.41,1.276,0.419,0.0,0.091,0.0,0.0,0.333,0.056,0.191,0.871,0.0,0.144,1.263,0.167,0.125,0.0,2.1,0.0,0.255,1.21,0.0,0.333,0.715,0.314,0.167,0.494,0.0,-999.0,1.601,3.0,
1960,1.04,0.048,0.635,0.429,0.0,1.0,-999.0,1.657,0.599,0.0,0.24,0.453,0.292,0.308,0.834,0.715,0.0,0.0,0.556,0.089,0.111,0.823,0.207,0.0,0.123,0.0,1.0,0.833,0.167,0.391,0.836,0.0,0.0,0.699,0.333,0.0,2.0,1.059,0.211,0.418,1.161,0.0,0.333,0.048,0.088,0.333,0.017,0.0,-999.0,1.108,1.0,
1961,3.157,0.0,1.438,0.15,0.038,0.0,-999.0,0.692,1.711,0.0,0.786,0.598,0.6,0.878,0.086,1.973,0.0,0.0,0.667,0.071,0.111,2.332,1.142,0.0,0.144,0.0,0.0,0.167,0.0,0.0,0.295,0.0,0.122,1.297,0.375,0.125,1.0,0.992,0.072,0.503,1.012,0.0,0.0,0.453,0.016,0.25,0.472,0.0,-999.0,1.108,4.0,
1962,1.043,0.0,0.446,0.843,0.086,0.0,-999.0,0.827,0.857,0.0,0.118,0.268,0.41,0.2,0.17,0.432,0.0,0.0,1.111,0.0,0.333,0.562,0.15,0.0,0.279,0.0,0.0,0.167,0.0,0.083,0.987,0.125,0.089,0.563,0.083,0.0,1.0,0.802,0.122,0.793,0.482,0.0,0.0,0.262,0.016,0.0,0.0,0.0,-999.0,1.061,1.0,
1963,1.183,0.0,0.744,0.473,0.038,0.0,-999.0,1.849,1.447,0.0,0.186,0.03,0.283,0.145,0.002,0.921,0.5,0.0,0.0,0.0,0.175,0.58,0.223,0.0,0.166,0.0,0.0,0.0,0.0,0.05,0.775,0.125,0.1,0.335,0.0,0.0,0.0,1.028,0.111,0.662,0.331,0.0,0.0,0.0,0.022,0.25,0.044,0.25,-999.0,3.631,2.0,
